region,marginal_price,total_demand
BASN,28.06844848559497,117622650.0
CASO,34.23482689366563,115510879.0
CANO,34.29919577825248,178550343.0
FRCC,31.541031611868235,263664150.0
ISNE,35.37214493435004,149354094.0
MISC,23.33927458028066,200796305.0
MISE,29.17885893113929,108618551.0
MISS,23.75921478139269,185407544.0
MISW,21.887602718187445,244560055.0
NWPP,27.76630165422278,213747716.0
NYCW,30.551686043415263,83015898.0
NYUP,20.321775530384507,74762455.0
PJMC,23.315768587725213,125041636.0
PJMD,27.62829016927565,116835353.0
PJME,24.784888556097076,308414943.0
PJMW,25.71564505894762,328889729.0
RMRG,19.42291613943173,100288099.0
SPPC,19.17060992811629,83557695.0
SPPN,18.57370496631309,54220969.0
SPPS,20.12770190260698,131322851.0
SRCA,26.58189527810273,228687588.0
SRCE,23.782639188213345,225061849.0
SRSE,29.545219913832184,255962582.0
SRSG,28.186924008815833,147664933.0
TRE,22.44689181576554,442846698.0
TREW,19.55029011500683,20819394.0
