model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,current_policies_52_week_high_coal,all,MWh,253370.9600982752
GenX,BASN,BASN_biomass_1,Other,2027,current_policies_52_week_high_coal,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,current_policies_52_week_high_coal,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,8462440.812099323
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_52_week_high_coal,all,MWh,8831720.80808548
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_52_week_high_coal,all,MWh,14457155.459137376
GenX,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_52_week_high_coal,all,MWh,4030734.477185148
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,283930.8362835978
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,13708141.15371427
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,773.1756763343645
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,648.0358377874135
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,881.7488731405213
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,536.7909509279659
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_high_coal,all,MWh,3987364.722066934
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,current_policies_52_week_high_coal,all,MWh,54.27820250367181
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,1512201.5999999626
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,current_policies_52_week_high_coal,all,MWh,19969927.34268977
GenX,CANO,CANO_batteries_1,Battery,2027,current_policies_52_week_high_coal,all,MWh,548317.51481605
GenX,CANO,CANO_biomass_1,Other,2027,current_policies_52_week_high_coal,all,MWh,1364563.2000000556
GenX,CANO,CANO_biomass_2,Other,2027,current_policies_52_week_high_coal,all,MWh,624624.0
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,19055283.775237054
GenX,CANO,CANO_geothermal_1,Geothermal,2027,current_policies_52_week_high_coal,all,MWh,0.0
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,212007.8265618975
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,873360.6569048419
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,41940195.72366214
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,1042.233636432659
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,1008.7344941746288
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,1913.2025705847848
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,4198.157958424141
GenX,CANO,CANO_nuclear_1,Nuclear,2027,current_policies_52_week_high_coal,all,MWh,0.0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_high_coal,all,MWh,2447665.429079337
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,current_policies_52_week_high_coal,all,MWh,93.41389468538358
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,2007532.7999999293
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,current_policies_52_week_high_coal,all,MWh,15349915.668107629
GenX,CASO,CASO_batteries_1,Battery,2027,current_policies_52_week_high_coal,all,MWh,4385415.263839409
GenX,CASO,CASO_biomass_1,Other,2027,current_policies_52_week_high_coal,all,MWh,1024732.7999999597
GenX,CASO,CASO_biomass_2,Other,2027,current_policies_52_week_high_coal,all,MWh,207916.80000000657
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,2425573.0897957534
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,current_policies_52_week_high_coal,all,MWh,0.0
GenX,CASO,CASO_geothermal_1,Geothermal,2027,current_policies_52_week_high_coal,all,MWh,205625.605317938
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,268003.572296744
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,39400.0442118431
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,37026466.39843512
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,1011.8783211100416
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,1107.842446942036
GenX,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,13498.025773125575
GenX,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,1874.873326134853
GenX,CASO,CASO_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_high_coal,all,MWh,12462523.95353653
GenX,CASO,CASO_petroleum_liquids_1,Other,2027,current_policies_52_week_high_coal,all,MWh,51.07263282021804
GenX,CASO,CASO_small_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,593174.3999999756
GenX,CASO,CASO_solar_photovoltaic_1,Solar,2027,current_policies_52_week_high_coal,all,MWh,31602303.29936863
GenX,FRCC,FRCC_batteries_1,Battery,2027,current_policies_52_week_high_coal,all,MWh,13914.3390800668
GenX,FRCC,FRCC_biomass_1,Other,2027,current_policies_52_week_high_coal,all,MWh,734697.6000000294
GenX,FRCC,FRCC_biomass_2,Other,2027,current_policies_52_week_high_coal,all,MWh,996777.6000000353
GenX,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,116629.43105362637
GenX,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,current_policies_52_week_high_coal,all,MWh,27383008.80890498
GenX,FRCC,FRCC_conventional_steam_coal_2,Coal,2027,current_policies_52_week_high_coal,all,MWh,7358.655361217645
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,168084205.40601075
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,376492.26005469786
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,4711.6682365682655
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,612.9377503416388
GenX,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,8070.844410655685
GenX,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,791.4503478281791
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,current_policies_52_week_high_coal,all,MWh,32645229.6055903
GenX,FRCC,FRCC_petroleum_liquids_1,Other,2027,current_policies_52_week_high_coal,all,MWh,77.10244348653968
GenX,FRCC,FRCC_solar_photovoltaic_1,Solar,2027,current_policies_52_week_high_coal,all,MWh,18572035.15581187
GenX,ISNE,ISNE_batteries_1,Battery,2027,current_policies_52_week_high_coal,all,MWh,131616.5180979408
GenX,ISNE,ISNE_biomass_1,Other,2027,current_policies_52_week_high_coal,all,MWh,528528.0
GenX,ISNE,ISNE_biomass_2,Other,2027,current_policies_52_week_high_coal,all,MWh,1153152.0
GenX,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,3416386.8031504024
GenX,ISNE,ISNE_conventional_steam_coal_1,Coal,2027,current_policies_52_week_high_coal,all,MWh,0.0
GenX,ISNE,ISNE_conventional_steam_coal_2,Coal,2027,current_policies_52_week_high_coal,all,MWh,2880263.3795466023
GenX,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_high_coal,all,MWh,1042917.677780324
GenX,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,768973.8470907798
GenX,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_high_coal,all,MWh,31937655.70710547
GenX,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,27130.22452507565
GenX,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_high_coal,all,MWh,5089.711573698703
GenX,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,6002.0284778858
GenX,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_high_coal,all,MWh,2424.7318528347905
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,current_policies_52_week_high_coal,all,MWh,28945449.36986204
GenX,ISNE,ISNE_offshore_wind_turbine_1,Wind,2027,current_policies_52_week_high_coal,all,MWh,114783.85104276882
GenX,ISNE,ISNE_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_high_coal,all,MWh,3296471.919377818
GenX,ISNE,ISNE_petroleum_liquids_1,Other,2027,current_policies_52_week_high_coal,all,MWh,5685.328643134935
