model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,current_policies_52_week_high_coal,MW,0.0612349
GenX,2,BASN_to_CASO,2027,current_policies_52_week_high_coal,MW,0.430829
GenX,3,BASN_to_NWPP,2027,current_policies_52_week_high_coal,MW,0.0306127
GenX,4,BASN_to_RMRG,2027,current_policies_52_week_high_coal,MW,0.066455
GenX,5,BASN_to_SRSG,2027,current_policies_52_week_high_coal,MW,0.624471
GenX,6,CANO_to_CASO,2027,current_policies_52_week_high_coal,MW,0.137785
GenX,7,CANO_to_NWPP,2027,current_policies_52_week_high_coal,MW,0.0853479
GenX,8,CASO_to_NWPP,2027,current_policies_52_week_high_coal,MW,0.100002
GenX,9,CASO_to_SRSG,2027,current_policies_52_week_high_coal,MW,0.0715417
GenX,10,FRCC_to_SRSE,2027,current_policies_52_week_high_coal,MW,0.617164
GenX,11,ISNE_to_NYCW,2027,current_policies_52_week_high_coal,MW,0.156501
GenX,12,ISNE_to_NYUP,2027,current_policies_52_week_high_coal,MW,494.62
GenX,13,MISC_to_MISE,2027,current_policies_52_week_high_coal,MW,1.7378
GenX,14,MISC_to_MISS,2027,current_policies_52_week_high_coal,MW,0.05807
GenX,15,MISC_to_MISW,2027,current_policies_52_week_high_coal,MW,0.0814686
GenX,16,MISC_to_PJMC,2027,current_policies_52_week_high_coal,MW,0.0672429
GenX,17,MISC_to_PJMW,2027,current_policies_52_week_high_coal,MW,0.19324
GenX,18,MISC_to_SPPC,2027,current_policies_52_week_high_coal,MW,0.153903
GenX,19,MISC_to_SPPN,2027,current_policies_52_week_high_coal,MW,3.18282
GenX,20,MISC_to_SPPS,2027,current_policies_52_week_high_coal,MW,0.0397825
GenX,21,MISC_to_SRCE,2027,current_policies_52_week_high_coal,MW,0.221102
GenX,22,MISE_to_MISW,2027,current_policies_52_week_high_coal,MW,1.43265
GenX,23,MISE_to_PJMW,2027,current_policies_52_week_high_coal,MW,0.819355
GenX,24,MISS_to_SPPC,2027,current_policies_52_week_high_coal,MW,3.8047
GenX,25,MISS_to_SPPS,2027,current_policies_52_week_high_coal,MW,0.110701
GenX,26,MISS_to_SRCE,2027,current_policies_52_week_high_coal,MW,1.81398
GenX,27,MISS_to_SRSE,2027,current_policies_52_week_high_coal,MW,0.027653
GenX,28,MISW_to_NWPP,2027,current_policies_52_week_high_coal,MW,0.0216815
GenX,29,MISW_to_PJMC,2027,current_policies_52_week_high_coal,MW,0.433837
GenX,30,MISW_to_SPPC,2027,current_policies_52_week_high_coal,MW,1.68878
GenX,31,MISW_to_SPPN,2027,current_policies_52_week_high_coal,MW,0.0405811
GenX,32,NWPP_to_RMRG,2027,current_policies_52_week_high_coal,MW,0.0465335
GenX,33,NYCW_to_NYUP,2027,current_policies_52_week_high_coal,MW,4202.52
GenX,34,NYCW_to_PJME,2027,current_policies_52_week_high_coal,MW,0.0595669
GenX,35,NYUP_to_PJME,2027,current_policies_52_week_high_coal,MW,1.41336
GenX,36,PJMC_to_PJMW,2027,current_policies_52_week_high_coal,MW,2.20568
GenX,37,PJMD_to_PJME,2027,current_policies_52_week_high_coal,MW,301.858
GenX,38,PJMD_to_PJMW,2027,current_policies_52_week_high_coal,MW,0.188692
GenX,39,PJMD_to_SRCA,2027,current_policies_52_week_high_coal,MW,0.129759
GenX,40,PJME_to_PJMW,2027,current_policies_52_week_high_coal,MW,0.741964
GenX,41,PJMW_to_SRCA,2027,current_policies_52_week_high_coal,MW,0.275869
GenX,42,PJMW_to_SRCE,2027,current_policies_52_week_high_coal,MW,0.152359
GenX,43,RMRG_to_SPPC,2027,current_policies_52_week_high_coal,MW,0.0548297
GenX,44,RMRG_to_SPPN,2027,current_policies_52_week_high_coal,MW,1003.68
GenX,45,RMRG_to_SRSG,2027,current_policies_52_week_high_coal,MW,0.0725329
GenX,46,SPPC_to_SPPN,2027,current_policies_52_week_high_coal,MW,969.646
GenX,47,SPPC_to_SPPS,2027,current_policies_52_week_high_coal,MW,0.0778377
GenX,48,SPPN_to_SPPS,2027,current_policies_52_week_high_coal,MW,6.12261
GenX,49,SPPS_to_SRSG,2027,current_policies_52_week_high_coal,MW,0.491388
GenX,50,SPPS_to_TRE,2027,current_policies_52_week_high_coal,MW,0.0472789
GenX,51,SPPS_to_TREW,2027,current_policies_52_week_high_coal,MW,767.7
GenX,52,SRCA_to_SRCE,2027,current_policies_52_week_high_coal,MW,0.0667665
GenX,53,SRCA_to_SRSE,2027,current_policies_52_week_high_coal,MW,0.0864438
GenX,54,SRCE_to_SRSE,2027,current_policies_52_week_high_coal,MW,1.88466
GenX,55,TRE_to_TREW,2027,current_policies_52_week_high_coal,MW,0.207129
GenX,56,NWPP_to_SPPN,2027,current_policies_52_week_high_coal,MW,1.31462
GenX,57,SRSG_to_TRE,2027,current_policies_52_week_high_coal,MW,1.89243
GenX,1,BASN_to_CANO,2030,current_policies_52_week_high_coal,MW,0.00431016
GenX,2,BASN_to_CASO,2030,current_policies_52_week_high_coal,MW,0.536437
GenX,3,BASN_to_NWPP,2030,current_policies_52_week_high_coal,MW,0.0778509
GenX,4,BASN_to_RMRG,2030,current_policies_52_week_high_coal,MW,0.0387356
GenX,5,BASN_to_SRSG,2030,current_policies_52_week_high_coal,MW,0.0238502
GenX,6,CANO_to_CASO,2030,current_policies_52_week_high_coal,MW,0.16839
GenX,7,CANO_to_NWPP,2030,current_policies_52_week_high_coal,MW,0.027497
GenX,8,CASO_to_NWPP,2030,current_policies_52_week_high_coal,MW,0.457231
GenX,9,CASO_to_SRSG,2030,current_policies_52_week_high_coal,MW,0.0384403
GenX,10,FRCC_to_SRSE,2030,current_policies_52_week_high_coal,MW,0.0665358
GenX,11,ISNE_to_NYCW,2030,current_policies_52_week_high_coal,MW,0.0356302
GenX,12,ISNE_to_NYUP,2030,current_policies_52_week_high_coal,MW,2678.11
GenX,13,MISC_to_MISE,2030,current_policies_52_week_high_coal,MW,0.181359
GenX,14,MISC_to_MISS,2030,current_policies_52_week_high_coal,MW,0.0159381
GenX,15,MISC_to_MISW,2030,current_policies_52_week_high_coal,MW,0.0307926
GenX,16,MISC_to_PJMC,2030,current_policies_52_week_high_coal,MW,0.0776612
GenX,17,MISC_to_PJMW,2030,current_policies_52_week_high_coal,MW,0.000233111
