model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,current_policies_52_week_high_coal,MW,100,100.061
GenX,2,BASN_to_CASO,2027,current_policies_52_week_high_coal,MW,5920,5920.43
GenX,3,BASN_to_NWPP,2027,current_policies_52_week_high_coal,MW,3350,3350.03
GenX,4,BASN_to_RMRG,2027,current_policies_52_week_high_coal,MW,3750,3750.07
GenX,5,BASN_to_SRSG,2027,current_policies_52_week_high_coal,MW,5385,5385.62
GenX,6,CANO_to_CASO,2027,current_policies_52_week_high_coal,MW,3675,3675.14
GenX,7,CANO_to_NWPP,2027,current_policies_52_week_high_coal,MW,3675,3675.09
GenX,8,CASO_to_NWPP,2027,current_policies_52_week_high_coal,MW,2858,2858.1
GenX,9,CASO_to_SRSG,2027,current_policies_52_week_high_coal,MW,4354,4354.07
GenX,10,FRCC_to_SRSE,2027,current_policies_52_week_high_coal,MW,3600,3600.62
GenX,11,ISNE_to_NYCW,2027,current_policies_52_week_high_coal,MW,760,760.157
GenX,12,ISNE_to_NYUP,2027,current_policies_52_week_high_coal,MW,1400,1894.62
GenX,13,MISC_to_MISE,2027,current_policies_52_week_high_coal,MW,0,1.7378
GenX,14,MISC_to_MISS,2027,current_policies_52_week_high_coal,MW,1039,1039.06
GenX,15,MISC_to_MISW,2027,current_policies_52_week_high_coal,MW,1655,1655.08
GenX,16,MISC_to_PJMC,2027,current_policies_52_week_high_coal,MW,5244,5244.07
GenX,17,MISC_to_PJMW,2027,current_policies_52_week_high_coal,MW,5441,5441.19
GenX,18,MISC_to_SPPC,2027,current_policies_52_week_high_coal,MW,1430,1430.15
GenX,19,MISC_to_SPPN,2027,current_policies_52_week_high_coal,MW,0,3.18282
GenX,20,MISC_to_SPPS,2027,current_policies_52_week_high_coal,MW,1172,1172.04
GenX,21,MISC_to_SRCE,2027,current_policies_52_week_high_coal,MW,3745,3745.22
GenX,22,MISE_to_MISW,2027,current_policies_52_week_high_coal,MW,0,1.43265
GenX,23,MISE_to_PJMW,2027,current_policies_52_week_high_coal,MW,2662,2662.82
GenX,24,MISS_to_SPPC,2027,current_policies_52_week_high_coal,MW,0,3.8047
GenX,25,MISS_to_SPPS,2027,current_policies_52_week_high_coal,MW,1697,1697.11
GenX,26,MISS_to_SRCE,2027,current_policies_52_week_high_coal,MW,4092,4093.81
GenX,27,MISS_to_SRSE,2027,current_policies_52_week_high_coal,MW,891,891.028
GenX,28,MISW_to_NWPP,2027,current_policies_52_week_high_coal,MW,200,200.022
GenX,29,MISW_to_PJMC,2027,current_policies_52_week_high_coal,MW,3200,3200.43
GenX,30,MISW_to_SPPC,2027,current_policies_52_week_high_coal,MW,0,1.68878
GenX,31,MISW_to_SPPN,2027,current_policies_52_week_high_coal,MW,5512,5512.04
GenX,32,NWPP_to_RMRG,2027,current_policies_52_week_high_coal,MW,400,400.047
GenX,33,NYCW_to_NYUP,2027,current_policies_52_week_high_coal,MW,2489,6691.52
GenX,34,NYCW_to_PJME,2027,current_policies_52_week_high_coal,MW,660,660.06
GenX,35,NYUP_to_PJME,2027,current_policies_52_week_high_coal,MW,1255,1256.41
GenX,36,PJMC_to_PJMW,2027,current_policies_52_week_high_coal,MW,980,982.206
GenX,37,PJMD_to_PJME,2027,current_policies_52_week_high_coal,MW,1200,1501.86
GenX,38,PJMD_to_PJMW,2027,current_policies_52_week_high_coal,MW,6930,6930.19
GenX,39,PJMD_to_SRCA,2027,current_policies_52_week_high_coal,MW,1000,1000.13
GenX,40,PJME_to_PJMW,2027,current_policies_52_week_high_coal,MW,3885,3885.74
GenX,41,PJMW_to_SRCA,2027,current_policies_52_week_high_coal,MW,1219,1219.28
GenX,42,PJMW_to_SRCE,2027,current_policies_52_week_high_coal,MW,3333,3333.15
GenX,43,RMRG_to_SPPC,2027,current_policies_52_week_high_coal,MW,210,210.055
GenX,44,RMRG_to_SPPN,2027,current_policies_52_week_high_coal,MW,410,1413.68
GenX,45,RMRG_to_SRSG,2027,current_policies_52_week_high_coal,MW,614,614.073
GenX,46,SPPC_to_SPPN,2027,current_policies_52_week_high_coal,MW,1433,2402.65
GenX,47,SPPC_to_SPPS,2027,current_policies_52_week_high_coal,MW,3372,3372.08
GenX,48,SPPN_to_SPPS,2027,current_policies_52_week_high_coal,MW,0,6.12261
GenX,49,SPPS_to_SRSG,2027,current_policies_52_week_high_coal,MW,1010,1010.49
GenX,50,SPPS_to_TRE,2027,current_policies_52_week_high_coal,MW,600,600.047
GenX,51,SPPS_to_TREW,2027,current_policies_52_week_high_coal,MW,220,987.7
GenX,52,SRCA_to_SRCE,2027,current_policies_52_week_high_coal,MW,216,216.067
GenX,53,SRCA_to_SRSE,2027,current_policies_52_week_high_coal,MW,1400,1400.09
GenX,54,SRCE_to_SRSE,2027,current_policies_52_week_high_coal,MW,3196,3197.88
GenX,55,TRE_to_TREW,2027,current_policies_52_week_high_coal,MW,16529,16529.2
GenX,56,NWPP_to_SPPN,2027,current_policies_52_week_high_coal,MW,0,1.31462
GenX,57,SRSG_to_TRE,2027,current_policies_52_week_high_coal,MW,0,1.89243
