region,marginal_price,total_demand
BASN,28.183156265481163,117622650.0
CASO,33.26515493060851,115510879.0
CANO,32.82244455530418,178550343.0
FRCC,30.019602926709847,263664150.0
ISNE,38.40643019909327,149354094.0
MISC,25.49002080439468,200796305.0
MISE,30.04911087876272,108618551.0
MISS,25.853910383676354,185407544.0
MISW,23.5601472984204,244560055.0
NWPP,30.1568401985837,213747716.0
NYCW,39.25403241457024,83015898.0
NYUP,21.83787219093821,74762455.0
PJMC,25.704741948844408,125041636.0
PJMD,28.668615360662262,116835353.0
PJME,25.372208833083047,308414943.0
PJMW,26.545722287155122,328889729.0
RMRG,20.495694602083628,100288099.0
SPPC,20.76066320321785,83557695.0
SPPN,19.901145554287524,54220969.0
SPPS,20.438586472956978,131322851.0
SRCA,27.471383814091965,228687588.0
SRCE,26.816365508126022,225061849.0
SRSE,29.849342375396127,255962582.0
SRSG,28.638034912530827,147664933.0
TRE,22.637302917012853,442846698.0
TREW,19.24418082631472,20819394.0
