Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,5.589709639629677
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,14.856061317727098
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,6.484258139657193
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,5.242681754852052
NENG_Rest_nuclear_1,new_england_uranium,1,2.682271449462094
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,10.181300386246994
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,9.320635714784101
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.854160370779788e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,11.314862348446436
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,3.188577190793254
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,4.250863237070808
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,19.390449890774814
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,9.14777078996621
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.7484093501322433e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,9.601859358661185
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,12.451896505185221
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,2.716207056359681e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,15.498852249104639
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.0655611435668752e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,7.764886196501443
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,5.423903605991837
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,297108.3263666096
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,6.363962307613505e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,1.2724948919205289e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,6.095195613103278
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,9.992004070885086
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,3.2719314775471673e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,2.3792506311026283e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,5.825026136322071
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,4.489073855871205e6
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,6.610220498657956e6
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,1.17721038270816e9
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,4.929642221613708
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,7.734492518831634
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,8.153456541061175
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,9.430139013040675
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,5.15059190184577e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,3.9628916023691465
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,5.258507420595229e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,36.40977735593189
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.3267838547898262e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,10.872662658361465
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,8.425329555197667
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,3.997375192615024
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,5.111468366253903
PJM_Rest_nuclear_1,east_north_central_uranium,11,1.6233032433677688e9
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,1.9024835733876772e9
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,3.3415403013170977
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,0.4676216780160619
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,2.2950393363308375
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,9.701551309795432
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,2.8310304175719687
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,0.5620774940185227
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,2.231356165838095
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,3.03835100200366e7
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,3.400299283343632
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,0.673600067417779
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,2.5263573026695347
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,8.527543180018863
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,2.7946415397536115
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,0.5210775975650653
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,2.0599539650885372
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,8.892669513715017
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,3.7052801035025356
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,0.5491339550561956
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,1.8220973638452425
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,20.280930705801374
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,3.9319924652185625
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,0.7449143718289998
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,2.6201390588233058
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,10.735843549680446
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,7.1131607972116475
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,0.7792079667989129
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,2.130061637856953
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,14.65902372936965
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,2.514091419874651e6
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,0.637763044658624
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,2.36803211615527
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,5.113405611518774
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,3.6913114004038134
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,0.5581845498629078
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,2.0396201860134497
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,4.589306126195247
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,5.060280582221044
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,0.6382612613688904
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,3.013050316321052
