Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_advanced_0,NY_Z_A_battery_advanced_0,NY_Z_B_battery_advanced_0,NY_Z_C&E_battery_advanced_0,NY_Z_D_battery_advanced_0,NY_Z_F_battery_advanced_0,NY_Z_G-I_battery_advanced_0,NY_Z_J_battery_advanced_0,NY_Z_K_battery_advanced_0,PJM_EMAC_battery_advanced_0,PJM_Rest_battery_advanced_0,Total
t9,504.5848903377639,-3.765646207305709e-5,-3.4307129387543155e-5,-3.892793788898739e-5,-9.168777643209376e-6,0.00015617645081958723,-0.0007702993068957224,-0.0009921235591053242,-0.0008477086072793907,-0.0008412067222229414,-3.314614907981561e-5,-3.404830313742829e-5,-2.621645518490574e-5,-2.0381123174091183e-5,-5.599354708855636e-5,-0.0008455694728395077,504.5804597606617
t10,-31.703929154969973,-8.785219421827491e-5,-3.791419697626887e-5,-3.991574234610154e-5,-1.5521245175920127e-5,-5.197218500114977e-5,-1.695369284687299e-5,-9.561266856595632e-6,-9.436163931634003e-6,-9.433221799839935e-6,-4.6176545539809985e-6,-5.424142343144212e-6,-8.027778994159962e-6,-4.558501841157925e-6,-4.9386036412182234e-5,-1.7927945961826516e-5,-31.70429765693923
t11,-27.822037209506696,-9.699835843342448e-5,-4.1229565504827815e-5,-4.1389217586166064e-5,-2.1579196252307616e-5,-2.838772537645544e-5,6.0747373357703166e-5,8.259952990071906e-5,7.928279412842288e-5,7.756351401394918e-5,9.180561001727183e-6,9.624014231448556e-6,-1.5296061885431429e-6,2.294003834788866e-6,-5.189174463629599e-5,7.125115992507539e-5,-27.82192767197028
t12,-27.136015418677715,-0.00010074724806611762,-4.194078235826915e-5,-4.2840563143694386e-5,-2.2634246926324637e-5,-2.8543416868302784e-5,6.352871748666157e-5,9.654330088870427e-5,8.653728949726138e-5,8.4013266710227e-5,1.6127990460741415e-5,1.6940020052710185e-5,4.969945320256656e-6,7.856491208272744e-6,-5.473150700367239e-5,7.287799698405952e-5,-27.13585746142347
t13,-31.987590113205762,-0.00010603919873934043,-4.344457649769533e-5,-4.412137348037357e-5,-2.2031759739193895e-5,-2.520952912487252e-5,3.925834171975255e-5,5.7634589378495184e-5,5.554403213759388e-5,5.3862627792976926e-5,1.4070031628710602e-5,1.5663948993804562e-5,7.272384035797548e-6,7.417637011981335e-6,-6.072672676261023e-5,4.2177000896772646e-5,-31.987598785776512
t14,-32.87866166121588,-0.00011255044781748234,-4.1032703007532426e-5,-4.5616036029868974e-5,-2.144162464427195e-5,-2.842889234210319e-5,2.4003003648226656e-5,3.733775201686923e-5,3.872877083619967e-5,3.7573857222199136e-5,1.1580433242204979e-5,1.2717346104372357e-5,8.218555636076535e-6,5.992418907226311e-6,-6.509191115843767e-5,2.5077731086198267e-5,-32.87877459296217
t15,-32.77663428503489,-0.00011960085422942429,-4.038846019090164e-5,-4.692770538732275e-5,-2.135418872412324e-5,-3.438107562091772e-5,7.454604592759005e-6,1.8032039740930578e-5,2.1632649849669328e-5,2.05115246538658e-5,4.598268186316086e-6,5.502370405805079e-6,3.7535886073329557e-6,2.0750417793734777e-7,-7.001277047004362e-5,1.176054516659162e-5,-32.77687349699413
t16,-33.146782749496566,-0.00012094440904414008,-4.088369269951711e-5,-4.825193798636659e-5,-2.2285040967174488e-5,-4.409103530878369e-5,-1.6185378574651613e-6,6.29802950213473e-6,9.831575598209923e-6,9.080580085005724e-6,3.1438653585640066e-6,3.400296930786591e-6,2.9913522822473753e-6,-5.946665577315365e-7,-7.521594216698747e-5,-9.547751039189009e-9,-33.147101898607154
t17,-30.27971086006559,-0.00012929072101007728,-4.403502492451978e-5,-4.9816039072778086e-5,-1.9391927792515173e-5,-6.418110206598786e-5,-1.9536787163964264e-5,-1.2566837329221934e-5,-6.9686639851552315e-6,-7.720165099263852e-6,-6.599300310060296e-6,-6.561835023036424e-6,-6.574608308878054e-6,-8.620168068409247e-6,-8.123056080903382e-5,-1.1197446397036973e-5,-30.280185151252955
t18,723.8023594522926,-0.00012963423556474525,-3.82246948159103e-5,-4.932714600649404e-5,-1.6282793587954822e-5,0.0001388205310248044,-2.5138043432885075e-5,-1.8818570376929137e-5,-1.1374719558874317e-5,-1.1824543087461974e-5,-9.135234732601083e-6,-9.022686295825634e-6,-9.025738275613741e-6,-1.0337750145937308e-5,-9.863674714503536e-5,-2.6576792477588622e-5,723.8020349131282
t19,752.302623064824,-0.0001376928564292342,-4.018542200179127e-5,-5.157659245536622e-5,-2.3879014431826234e-5,0.00014109544277229256,-3.6767299221044415e-5,-3.0939768219215424e-5,-2.1822865440346685e-5,-2.1805027948565034e-5,-1.274852168230742e-5,-1.264431936538358e-5,-1.278621163889087e-5,-1.3299532881330095e-5,-9.627897634465962e-5,-3.5104692523635044e-5,752.3022166291663
t20,-15.75996783727051,-0.00014071433801979077,-4.0430403322717466e-5,-5.390071964440272e-5,-2.2705673728997288e-5,-0.00014477469890004956,-5.501517027779767e-5,-4.8315780011090725e-5,-3.476620656791557e-5,-3.5054267069763596e-5,-1.6811138369461294e-5,-1.695213754517629e-5,-1.788894039586956e-5,-1.6459462611788587e-5,-0.00010505301671441658,-5.030873517383736e-5,-15.760766987958863
t21,-23.025061829565082,-0.00015869499890625662,-5.004780262866859e-5,-5.516141551374173e-5,-2.130068003024669e-5,-6.353711302607854e-5,-8.422945009088153e-5,-7.690496542998706e-5,-5.723166408533896e-5,-5.764267981403639e-5,-2.529792487037001e-5,-2.5341065268154576e-5,-2.686561137161817e-5,-2.372585674055695e-5,-0.00012940343041410659,-7.905456925138455e-5,-23.025996268792525
t22,232.2823297394606,-6.714794528394944e-5,-5.295078875601045e-5,-5.6488499779948206e-5,-8.011266422975744e-7,0.00018637161159434535,-6.274985707099378e-5,-5.814141593222777e-5,-7.737522966950557e-5,-7.776813613601853e-5,-2.989900291642811e-5,-2.99176922724998e-5,-3.239171689120428e-5,-2.6666183694116354e-5,-0.0001472814372747588,-7.918011572125634e-7,232.28179574023872
t23,-29.512305120411305,-0.00018753712104510608,-4.267833479278103e-5,-5.704454442830566e-5,-1.574373712666365e-5,-5.623662361555673e-5,-0.00014915224324322723,-0.0001425577866140388,-0.00010027993020141055,-0.00010029659015952776,-3.58573546314478e-5,-3.624285110433419e-5,-4.1183870642555326e-5,-3.1616538701463907e-5,-0.00015987236848082198,-0.0001620344184333479,-29.513623454724527
t24,-30.205395008644018,-0.00021770257283046696,-4.190661932399045e-5,-6.577018511269023e-5,-1.5189476766350726e-5,-4.092335114664602e-5,-0.00021899259606751384,-0.0002163356255993929,-0.0001377321028530924,-0.0001372441542716915,-4.033867493939306e-5,-4.072457626429494e-5,-2.316340276218008e-5,-3.430353613316165e-5,-0.0001871558547296639,-0.00025055402788832674,-30.20706304540071
t25,-39.28441581829939,-0.00017438898402980568,-5.7040209943514636e-5,-6.695671422700565e-5,-1.2236509380124377e-5,-2.098233689141493e-5,-0.0002634420559781568,-0.00026529927475342073,-0.00014927377150007143,-0.0001482416320484682,-3.6566100677883275e-5,-3.738681129902172e-5,-3.700909794009969e-5,-3.209385508760052e-5,-0.00020867232498727672,0.00012442622302409148,-39.2858009817551
t26,-33.62683300106426,-5.693962630205443e-5,-4.5512807493263235e-5,-6.478983027262808e-5,-1.2497905425408703e-5,-2.226182995473629e-5,3.131154245142522e-5,2.7888688964672508e-5,-0.0001298001711224221,-0.00012967728926166898,-3.665106388981481e-5,-3.776940786454892e-5,-3.3816320528396186e-5,-3.213184164225851e-5,-0.0002131442878766851,0.0007396222072317059,-33.62684917100725
t27,-33.54766531685883,-3.180169328612149e-5,-3.6623618947263036e-5,-6.466447751929474e-5,-8.078766886023065e-6,-1.8304253257643596e-5,6.961427087097738e-5,6.224401718754023e-5,-0.00012353657481333687,-0.00012388833732670704,-3.402458545846834e-5,-3.5224069566942945e-5,-3.005078056252929e-5,-2.9822448770366483e-5,-0.00024278741009867106,0.00047713495940020657,-33.54783513062786
t28,-33.35324572165767,-1.6548964561923617e-5,-2.7624585136863677e-5,-6.825903822411937e-5,-5.275015417209599e-6,-1.985357602020397e-5,5.39534962546661e-5,4.727791522112461e-5,-5.344250078774715e-5,-5.394094707118167e-5,-2.3531171117619114e-5,-2.3693654814594964e-5,-1.9624513405650296e-5,-2.067122771316674e-5,-0.00030436357457542347,0.00037668954659837045,-33.35340462946844
t29,-34.342581029409835,-2.0591827461868762e-6,-1.8905938078767696e-5,-6.933939236882342e-5,-1.1462727255383866e-5,-1.3661216228873301e-5,4.479390810893911e-5,3.892892852453454e-5,-2.517488208773465e-5,-2.553380639811023e-5,-1.1988262408309015e-5,-1.2267547125633288e-5,-9.882717375981158e-6,-1.188755799654108e-5,-0.0003710490952683535,0.0002633487437527505,-34.342817170154795
t30,-39.950471095828775,1.1065380608485575e-5,-1.1079500873407705e-5,-7.278244144802627e-5,-1.3208640276870573e-5,-7.4132301949342855e-6,4.055150107180221e-5,3.4934087779510116e-5,-1.5654613578261837e-5,-1.5938041879457248e-5,-8.42441959183916e-6,-8.705847448521707e-6,-7.08806642263878e-6,-9.84958666674506e-6,-0.0004591805017552925,0.00021512583031778595,-39.95079874391913
t31,-38.99046025838047,2.465697219088431e-5,-4.191548121397043e-6,-7.333548096133584e-5,-1.1019479270501736e-5,-5.349661202231941e-6,3.39053787245589e-5,2.87124023403623e-5,-1.4392440462357377e-5,-1.496379563999758e-5,-1.022592079402899e-5,-1.1839528055082064e-5,-9.01214089238712e-6,-1.2623424862073866e-5,-0.000887467981744131,0.00021353391761673888,-38.99121387111161
t32,-32.27397752622498,4.47944973664791e-5,4.380232072631075e-6,-2.338976143370647e-5,-1.1005873158405222e-5,-1.650457697462692e-5,4.531006467832396e-5,3.926136485728421e-5,5.843100787300713e-6,5.244151650186311e-6,1.7145086693440708e-6,1.517151295359692e-6,2.005287146183308e-6,-2.752906573936159e-6,-3.197277466365343e-5,0.00020279958981440747,-32.27371028216945
t33,-34.27848318787476,7.934565172580054e-5,1.997642431617516e-5,1.4367445669242067e-5,-9.593604417603039e-6,-9.595640624977933e-6,7.304199518502988e-5,6.528156362716092e-5,3.062221457331251e-5,3.117587721829854e-5,1.0666682690383955e-5,1.0605275619361899e-5,9.907745484119868e-6,5.0948970517582695e-6,5.586358598353718e-6,0.0001955107431232255,-34.27795119424492
t34,-33.96701313590442,0.0001599804200608978,4.657329932501406e-6,3.6579959007105043e-6,-6.684234024885742e-5,-1.2413329101103331e-5,9.856033761184516e-5,9.538055390410605e-5,7.629920745065176e-5,7.608942222233359e-5,2.2921433486375775e-5,2.355295725206708e-5,2.128671198637252e-5,1.8404956024119884e-5,4.7061130998366575e-5,0.000128950726846656,-33.966315588390096
t35,-34.19323642738169,2.041192207084522e-5,2.076398917684031e-6,3.5977516449779428e-6,-2.230300541520192e-5,-1.375219708956381e-5,0.00025939450536635665,0.0002722130395560981,0.00019320321810855463,0.00019329721090988446,2.6162397053264268e-5,2.673869562459486e-5,2.3841845348626878e-5,2.280297206955092e-5,0.0003239928023532991,0.00014631832630241176,-34.19175843149887
t36,-34.225366318142136,1.9534505770849057e-5,1.8016402234747236e-6,3.5193782899355543e-6,-2.3109090790254297e-5,-1.2835895518807587e-5,0.0004924759951292429,0.0006044279515670544,0.0006923670417544084,0.0006732579330058154,2.607878369013411e-5,2.715602244426093e-5,2.4009478938043833e-5,2.4689608426001814e-5,0.00017436889928458142,8.270458848964425e-5,-34.22255587130143
t37,-34.48603097116092,1.8660645835908513e-5,1.8105784420002876e-6,3.425175802297351e-6,-2.33447429888748e-5,-9.326680951650825e-6,0.00028818629976364317,0.0003245140535013736,0.0003236930464222389,0.0003384841304606383,2.4787945766637987e-5,2.573338677983018e-5,2.2520497734776962e-5,2.075248662518683e-5,0.00011309648572801302,6.314013198076541e-5,-34.48449483772002
t38,-34.2511591897378,1.7848798934528776e-5,1.7594559519333776e-6,3.2814559666431885e-6,-2.3526045312206286e-5,-9.613481705089514e-6,0.00021987488711137275,0.0002446085676396379,0.00023888533808517765,0.0002470535761238442,1.7004016363287338e-5,1.758798397378148e-5,1.5194297574427373e-5,1.5431867909360962e-5,8.187068782695058e-5,6.076196716891469e-5,-34.25001116636418
t39,-33.64713138467996,1.7393230616841383e-5,4.285340697984547e-6,2.9356192398609653e-6,-2.3540798369746393e-5,-1.056149474608981e-5,0.00021581176286765059,0.0002393188709627832,0.00020376374837526582,0.00020627937192032545,1.1412355614460901e-5,1.1669863311257771e-5,9.64949468542695e-6,1.0332770460890296e-5,5.953370333530402e-5,5.584427432284615e-5,-33.64611725656666
t40,-33.531742635412854,9.820667090315573e-5,4.26190375946199e-6,8.276905007835638e-6,-2.335143485656066e-5,-1.1406421385675179e-5,0.0001690142408898646,0.00018507293418802885,0.00020261043954939519,0.00020170750285260312,6.36149914134367e-6,6.4815397581930745e-6,4.907359808045196e-6,4.044776946123535e-6,4.424866591443148e-5,4.817072512628623e-5,-33.53079402810525
t41,-40.26184415485189,8.986483289965295e-5,1.8182758882044068e-5,4.073162223202589e-5,-1.2502159452921497e-5,-4.6959124633595034e-7,0.0001712354085325749,0.0001843454626668425,0.00019239912305837902,0.00019251751528582517,2.525359526265524e-6,3.0459089139133154e-6,1.0426569774873644e-6,-4.402535386121714e-6,3.205399758953212e-5,3.944609297485936e-5,-40.26089413839844
t42,-29.40763310255139,8.132086919629992e-5,1.5294786727687326e-5,3.832685964982209e-5,-1.2893130026556286e-5,-9.668054335810912e-6,0.0001199259265597265,0.00013042972218926813,0.00014102671013909275,0.00013964957411832622,-1.4688555445177522e-6,-1.336953250998172e-6,-2.397839299305621e-6,-6.638708579853355e-6,2.0493881876996594e-5,3.961559489000506e-5,-29.40694142216708
t43,-28.056235846372076,7.615869467874779e-5,1.488565475598938e-5,3.6771413230411854e-5,-1.2709873903437667e-5,-6.382685378091665e-6,0.0001095489722953017,0.0001192603206983721,0.000126278967475626,0.00012477853564125857,-3.6937203772472955e-6,-3.7227930085959053e-6,-4.556461919550465e-6,-9.552539637412305e-6,1.2219536457163876e-5,4.3977610806669196e-5,-28.055612584740263
t44,-31.93927316987814,7.039279137095442e-5,1.3654765999318003e-5,3.471801375235825e-5,-1.3682500968668562e-5,-9.332109391918802e-6,9.966856876851806e-5,0.00010821854840996807,0.00011287062774742233,0.00011202957666864069,-5.698383286520847e-6,-5.881126079361222e-6,-6.499412132148572e-6,-1.200524851758465e-5,3.2110422932525554e-6,3.965631865370637e-5,-31.93873184840485
t45,-31.885695080733736,6.519884213320941e-5,1.1460050975560001e-5,3.3071023311457584e-5,-1.3668933652390848e-5,-8.131610855219969e-6,9.069549291121236e-5,9.851625514707314e-5,0.00010323188207789993,0.00010265303834440105,-7.278429805417413e-6,-7.42574405287013e-6,-7.84599399302231e-6,-1.3768137767077314e-5,-6.360964516548552e-6,3.6956601939374244e-5,-31.885217777361536
t46,-32.11604814807439,6.0189443242581475e-5,1.0686326934602667e-5,3.124841276933716e-5,-1.3681961766454697e-5,-7.756881021732509e-6,8.264274714860848e-5,8.924262787835397e-5,9.105668961790686e-5,9.043421356184774e-5,-8.578716691153516e-6,-8.783236139129598e-6,-9.039571852967378e-6,-1.4989418810998694e-5,-1.5037098026855486e-5,3.444444331881709e-5,-32.11563607005423
t47,-32.19026377195878,5.561686101294114e-5,1.0945027947040845e-5,2.933422385212182e-5,-1.3571037828895997e-5,-7.633478145185139e-6,7.558699989433368e-5,8.119287974034405e-5,8.159756572377369e-5,8.052198709878881e-5,-9.613976079505756e-6,-9.900870198363585e-6,-9.97020626537101e-6,-1.5645643246305965e-5,-2.4249376560651433e-5,3.23508322866361e-5,-32.189907210169544
t48,-32.14030677087402,5.138529884144105e-5,9.937197894019444e-6,2.743796359099001e-5,-1.3349261881475705e-5,-7.372301631538264e-6,6.937349602706307e-5,7.39360074649713e-5,7.412742676833822e-5,7.372084827134195e-5,-1.0546929027104475e-5,-1.09182060950669e-5,-1.0831361392214198e-5,-1.5413442311747453e-5,-3.459171702808907e-5,3.063699060654714e-5,-32.13999923886392
t49,-32.2436514424853,4.7345327420911796e-5,9.093428666819386e-6,2.5645324329513735e-5,-1.2679624151653194e-5,-6.947200109134716e-6,6.295888905220837e-5,6.616051081428793e-5,6.623919808072522e-5,6.562062654196047e-5,-1.1662587404217516e-5,-1.2114719342639636e-5,-1.1900332700009316e-5,-1.360198949957101e-5,-4.8291650465780924e-5,2.974791908486879e-5,-32.24339582936498
t50,-34.85599675575766,4.379514938993968e-5,7.843400052592906e-6,2.416746365785443e-5,-1.206006510364781e-5,-9.40970693881812e-6,5.8656649782361844e-5,6.12789084854383e-5,6.064634548183081e-5,6.0411964122631734e-5,-1.147079538407688e-5,-1.1942194101591178e-5,-1.1648235373435893e-5,-1.129583332558954e-5,-6.21336111997274e-5,3.126885689547867e-5,-34.855778647461214
t51,-36.98764288917503,3.980135541348175e-5,6.6239911746824544e-6,2.3417275425031574e-5,-1.114874776758991e-5,-8.036037006153518e-6,5.3597622852430224e-5,5.5786259357088876e-5,5.42803103802411e-5,5.44409941795869e-5,-1.1529637751694205e-5,-1.2004663666574539e-5,-1.1549088079678929e-5,-9.682616082353154e-6,-7.827169408743619e-5,3.069727448266051e-5,-36.9874664665762
t52,-38.37832185309081,3.65255811123193e-5,5.6977147343185614e-6,2.2691805008337805e-5,-1.1575190728586504e-5,-8.025226732751574e-6,5.009878271503785e-5,5.190635883508503e-5,4.93197345921343e-5,4.9821911753379294e-5,-1.1130653888721005e-5,-1.1618042026024094e-5,-1.1114621295541369e-5,-8.826188825005614e-6,-9.786362484140717e-5,2.986351760428866e-5,-38.37818608123279
t53,-34.89492726250767,3.366113783040632e-5,5.0828543297914505e-6,2.138184894709957e-5,-1.1443267372973747e-5,-8.335684857421246e-6,4.6985569093885045e-5,4.85873658062169e-5,4.545216000828178e-5,4.595930116597182e-5,-1.0133904702961007e-5,-1.0472607270898443e-5,-9.936988788861796e-6,-8.21632666697483e-6,-0.00012594011566331018,2.732994353793612e-5,-34.894837301222275
t54,-34.365914298863885,3.0511098609275337e-5,4.167781277891301e-6,1.865875462222907e-5,-1.1990802717004695e-5,-9.49415721417774e-6,4.316335357951338e-5,4.465946256695214e-5,4.17387206216024e-5,4.2194511198328307e-5,-1.0147142205968346e-5,-1.048884852872645e-5,-9.99238506062831e-6,-8.95219081687716e-6,-0.00016408620122217174,2.3173011132860035e-5,-34.36589118389804
t55,-31.99969353841571,2.6314413602595382e-5,2.199550605799038e-6,1.7277741119378565e-5,-1.2753319896098178e-5,-9.618722390473373e-6,3.16299803536523e-5,3.318589487914762e-5,3.0441292421355006e-5,3.0662559689541206e-5,-1.6329277399010604e-5,-1.6111886838548444e-5,-1.5653976456726762e-5,-1.4958879062531553e-5,-0.0002318405870642049,1.5631626004227974e-5,-31.999823462006145
t56,-35.437237997696876,2.492173388864471e-5,3.291798418453846e-6,1.5955720543257183e-5,-1.3347027746522442e-5,-6.071054618273528e-6,3.06515086516699e-5,3.1931215613520476e-5,3.234288251136656e-5,3.226115720289016e-5,-1.3804477289423713e-5,-1.3556499704840947e-5,-1.3258763969697387e-5,-1.3923774979610664e-5,-0.0004441898282020067,2.2906078381043884e-5,-35.437561887028174
t57,-30.94841818545182,2.9054957980042366e-5,1.0475841050656566e-5,2.3369942747437733e-6,-1.2939482828875535e-5,-1.0925028588813758e-5,4.488018756480729e-5,4.61158245088388e-5,4.717950303908279e-5,4.740225102520286e-5,-6.519559111885108e-6,-6.414959792722788e-6,-7.03751705555269e-6,-4.675638809775613e-6,-3.839374690886523e-5,2.4196311357417757e-5,-30.948253449514116
t58,-30.005943484054722,1.8517046122538154e-5,9.119068551221433e-7,6.407763194617156e-9,-9.60357907318806e-6,-6.486092976668228e-6,2.2773054132234096e-5,2.3237064772565337e-5,3.330392889635075e-5,3.221525506115149e-5,-9.300523197478693e-8,-1.3580601938888167e-7,-8.16654312038774e-7,-1.2395861183801967e-6,-2.7529288033488593e-6,3.3520095094932855e-5,-30.005800126948557
t59,-30.854226005907332,2.8622452239620144e-6,2.5853289858869177e-8,7.794209966789907e-10,-2.6105827289125024e-5,-5.953771634226605e-6,1.0195374316187182e-5,1.0286290546095544e-5,1.5720026327135427e-5,1.546401230671529e-5,-1.0350829813683116e-7,-1.2575612357501202e-8,-5.468495486107658e-7,6.3830264597771604e-6,0.0008259521482747527,-1.2757982701937952e-6,-30.853373114481823
t60,-30.251619457231506,2.437885769175245e-6,-1.5983107505493284e-7,-3.958131841968888e-9,-2.6249834555836248e-5,-9.20438370650827e-6,1.0967066891603234e-5,1.105916197024958e-5,1.05471781035681e-5,1.189408673251148e-5,3.826110025512658e-7,6.074118747649205e-7,2.0753266269517267e-7,9.16829035325971e-6,0.0004233129859778409,-2.4126278728083995e-5,-30.251198617306365
t61,-29.518311025132206,2.164421638310037e-6,-2.398489094067449e-7,-2.133537822334048e-9,-2.6504383075340135e-5,-6.614326721060487e-6,1.2472066033935271e-5,1.2720261336514322e-5,1.054745480118803e-5,1.140882250162904e-5,1.3456247515987544e-6,1.7817125043865173e-6,1.4051614518467678e-6,9.08921136180211e-6,0.0003015564857637997,-2.5007885393732532e-5,-29.518004902487696
t62,-29.22865020029402,1.6758640348222302e-6,-3.7283066284156133e-7,-2.0652285419446818e-9,-2.675710884938738e-5,-6.6091386205217e-6,1.164297173853906e-5,1.190241632952628e-5,8.578493470062152e-6,9.410152508608025e-6,1.4750139378782094e-6,1.8431445340453446e-6,1.43156820561479e-6,7.313512288875728e-6,0.00025354018186304065,-2.5293911322127723e-5,-29.22840042202979
t63,-31.11648883282322,1.1241663888487226e-6,-4.678848837445768e-7,-3.3245303511626354e-9,-2.6950092999318276e-5,-7.97652029379155e-6,8.377364978914964e-6,8.561725756884716e-6,6.358737167791255e-6,6.841328440896663e-6,7.831066023788907e-7,1.0099310581642122e-6,5.960705345297267e-7,4.151827720142916e-6,0.00019115484522860102,-2.5124430992583177e-5,-31.11632039597304
t64,-31.70376291583294,4.088790574830688e-7,-3.4342953689468534e-7,5.807597538241781e-6,-2.8095684058377147e-5,-8.830570860403055e-6,4.925563496407553e-6,4.466935529925e-6,2.4375203959791853e-6,2.2965199286603073e-6,-4.268132454072735e-7,-3.009124812043628e-7,-6.31795226577713e-7,1.4525679266715118e-7,0.0001654753823461788,-2.4635694213839884e-5,-31.703640217077478
t65,-35.446654288756896,4.492861116838015e-6,-3.3465363417259077e-6,4.906509147620741e-6,-1.5279721178453043e-5,-5.617608139556538e-6,3.1769657072459433e-6,2.49988510489199e-6,4.634298766844374e-7,4.0624525279166183e-7,-2.4132102733657e-6,-2.217939741031794e-6,-2.593625671549948e-6,-4.133448907073301e-6,0.00014174088985955698,-2.370453514711188e-5,-35.44655590859623
t66,-32.24773773002848,3.0198793407710635e-6,-6.2426688157992675e-6,3.5271311679455384e-6,-1.5071819928208901e-5,-9.946713786547881e-6,-9.137257902756376e-8,-8.22258611150089e-7,-1.4985258174892882e-6,-1.3687114593802997e-6,-5.060313714659185e-6,-4.933645182235769e-6,-5.256315397683195e-6,-6.426966675531425e-6,0.0001308927195519529,-2.8701550984909474e-5,-32.24768571116138
