Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,317290.9524537588,0.0,0.0,317290.9524537588
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,1.2327327388848758e6,0.0,1.2327327388848758e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,22408.243097542014,0.0,22408.243097542014
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,585659.7410815458,0.0,585659.7410815458
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,97210.72547643336,0.0,97210.72547643336
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,170611.61893476776,170611.61893476776
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,357933.9334675031,357933.9334675031
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,411391.83489221,0.0,0.0,411391.83489221
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.3118184543254329,0.0,0.0,0.3118184543254329
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,3.4800688778282325e6,0.0,0.0,3.4800688778282325e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,876508.8134994357,0.0,0.0,876508.8134994357
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,565804.6604756678,0.0,0.0,565804.6604756678
NENG_Rest,NENG_Rest_nuclear_1,1,1,0.044362636305579906,0.0,0.0,0.044362636305579906
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,414269.0645380325,0.0,414269.0645380325
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,43773.934235866705,0.0,43773.934235866705
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,41911.213751801326,0.0,41911.213751801326
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,110925.01254647812,0.0,110925.01254647812
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,0.07787137890689554,0.0,0.07787137890689554
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.07088261736281959,0.0,0.07088261736281959
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,1.6468312910118357e6,0.0,1.6468312910118357e6
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,99003.59771926608,0.0,99003.59771926608
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,2.5146726533170957e6,0.0,2.5146726533170957e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,260780.88467115856,0.0,260780.88467115856
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,84753.78767820523,0.0,84753.78767820523
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,3.259574801349736e6,0.0,3.259574801349736e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,273167.9779395179,0.0,273167.9779395179
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
