model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,current_policies_52_week_retire_low_gas,all,MWh,370580.3370537039
GenX,BASN,BASN_biomass_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,8577169.96089577
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_52_week_retire_low_gas,all,MWh,5826178.908193101
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_52_week_retire_low_gas,all,MWh,15405896.904997174
GenX,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_52_week_retire_low_gas,all,MWh,4344603.194672556
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,55497.297465214775
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,27441656.70666648
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,11032.781445435096
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,8745.173217104428
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,8997.177459657994
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,4596.771201549404
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_retire_low_gas,all,MWh,3985386.7680170583
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,565.7345486176156
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,2006659.2000000705
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,current_policies_52_week_retire_low_gas,all,MWh,19967190.13301437
GenX,CANO,CANO_batteries_1,Battery,2027,current_policies_52_week_retire_low_gas,all,MWh,1214530.7999448362
GenX,CANO,CANO_biomass_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,1382908.7999999437
GenX,CANO,CANO_biomass_2,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,647337.6000000266
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,19902401.71726664
GenX,CANO,CANO_geothermal_1,Geothermal,2027,current_policies_52_week_retire_low_gas,all,MWh,6827062.495551775
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,515805.1254416368
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,37523.83462746279
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,39362575.56157903
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,14644.614409837655
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,8398.909829890965
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,12323.519357857824
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,7376.178028256591
GenX,CANO,CANO_nuclear_1,Nuclear,2027,current_policies_52_week_retire_low_gas,all,MWh,0.0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_retire_low_gas,all,MWh,2498520.7971309177
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,601.1110843623618
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,2351731.19999992
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,current_policies_52_week_retire_low_gas,all,MWh,15346261.706099946
GenX,CASO,CASO_batteries_1,Battery,2027,current_policies_52_week_retire_low_gas,all,MWh,5919909.727002424
GenX,CASO,CASO_biomass_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,1198579.2000000493
GenX,CASO,CASO_biomass_2,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,207916.80000000657
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,3352617.4206818067
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,current_policies_52_week_retire_low_gas,all,MWh,118608.80711657088
GenX,CASO,CASO_geothermal_1,Geothermal,2027,current_policies_52_week_retire_low_gas,all,MWh,1556640.0156988709
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,555499.0686781548
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,17441.883642518234
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,42251314.32164457
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,11306.632540725988
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,105607.14627148391
GenX,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,14784.81996762192
GenX,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,15988.083218657168
GenX,CASO,CASO_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_retire_low_gas,all,MWh,13908712.173008146
GenX,CASO,CASO_petroleum_liquids_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,590.1527235297048
GenX,CASO,CASO_small_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,934752.0
GenX,CASO,CASO_solar_photovoltaic_1,Solar,2027,current_policies_52_week_retire_low_gas,all,MWh,31591505.94776153
GenX,FRCC,FRCC_batteries_1,Battery,2027,current_policies_52_week_retire_low_gas,all,MWh,116533.09665529468
GenX,FRCC,FRCC_biomass_1,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,1279824.0
GenX,FRCC,FRCC_biomass_2,Other,2027,current_policies_52_week_retire_low_gas,all,MWh,1190716.799999951
GenX,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_retire_low_gas,all,MWh,115172.6831332336
GenX,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,current_policies_52_week_retire_low_gas,all,MWh,50115.142242153386
GenX,FRCC,FRCC_conventional_steam_coal_2,Coal,2027,current_policies_52_week_retire_low_gas,all,MWh,5537.829363219851
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,198796286.3348387
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_retire_low_gas,all,MWh,84081.37002461286
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,446750.4480727198
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_retire_low_gas,all,MWh,5191.403976790605
GenX,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,18139.801855421603
GenX,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_retire_low_gas,all,MWh,12705.560618847983
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,current_policies_52_week_retire_low_gas,all,MWh,32635337.74031075
