model,line,line_name,planning_year,case,unit,value
GenX,1,BASN_to_CANO,2027,current_policies_52_week_retire_low_gas,MW,0.424137
GenX,2,BASN_to_CASO,2027,current_policies_52_week_retire_low_gas,MW,4.57776
GenX,3,BASN_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.276512
GenX,4,BASN_to_RMRG,2027,current_policies_52_week_retire_low_gas,MW,0.389908
GenX,5,BASN_to_SRSG,2027,current_policies_52_week_retire_low_gas,MW,1.34366
GenX,6,CANO_to_CASO,2027,current_policies_52_week_retire_low_gas,MW,0.801882
GenX,7,CANO_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,7.08119
GenX,8,CASO_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.135987
GenX,9,CASO_to_SRSG,2027,current_policies_52_week_retire_low_gas,MW,8.41153
GenX,10,FRCC_to_SRSE,2027,current_policies_52_week_retire_low_gas,MW,1.091
GenX,11,ISNE_to_NYCW,2027,current_policies_52_week_retire_low_gas,MW,0.035967
GenX,12,ISNE_to_NYUP,2027,current_policies_52_week_retire_low_gas,MW,251.336
GenX,13,MISC_to_MISE,2027,current_policies_52_week_retire_low_gas,MW,13.4902
GenX,14,MISC_to_MISS,2027,current_policies_52_week_retire_low_gas,MW,0.113496
GenX,15,MISC_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,0.555472
GenX,16,MISC_to_PJMC,2027,current_policies_52_week_retire_low_gas,MW,2.76932
GenX,17,MISC_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,3.73935
GenX,18,MISC_to_SPPC,2027,current_policies_52_week_retire_low_gas,MW,936.153
GenX,19,MISC_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,64.1103
GenX,20,MISC_to_SPPS,2027,current_policies_52_week_retire_low_gas,MW,523.318
GenX,21,MISC_to_SRCE,2027,current_policies_52_week_retire_low_gas,MW,2.32969
GenX,22,MISE_to_MISW,2027,current_policies_52_week_retire_low_gas,MW,12.3238
GenX,23,MISE_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,0.500794
GenX,24,MISS_to_SPPC,2027,current_policies_52_week_retire_low_gas,MW,249.005
GenX,25,MISS_to_SPPS,2027,current_policies_52_week_retire_low_gas,MW,0.0367335
GenX,26,MISS_to_SRCE,2027,current_policies_52_week_retire_low_gas,MW,3.22804
GenX,27,MISS_to_SRSE,2027,current_policies_52_week_retire_low_gas,MW,0.140069
GenX,28,MISW_to_NWPP,2027,current_policies_52_week_retire_low_gas,MW,0.0311307
GenX,29,MISW_to_PJMC,2027,current_policies_52_week_retire_low_gas,MW,0.267177
GenX,30,MISW_to_SPPC,2027,current_policies_52_week_retire_low_gas,MW,16.5985
GenX,31,MISW_to_SPPN,2027,current_policies_52_week_retire_low_gas,MW,1.90408
GenX,32,NWPP_to_RMRG,2027,current_policies_52_week_retire_low_gas,MW,0.0215731
GenX,33,NYCW_to_NYUP,2027,current_policies_52_week_retire_low_gas,MW,0.159584
GenX,34,NYCW_to_PJME,2027,current_policies_52_week_retire_low_gas,MW,0.112094
GenX,35,NYUP_to_PJME,2027,current_policies_52_week_retire_low_gas,MW,5291.06
GenX,36,PJMC_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,0.0422018
GenX,37,PJMD_to_PJME,2027,current_policies_52_week_retire_low_gas,MW,1870.9
GenX,38,PJMD_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,5.23169
GenX,39,PJMD_to_SRCA,2027,current_policies_52_week_retire_low_gas,MW,0.127693
GenX,40,PJME_to_PJMW,2027,current_policies_52_week_retire_low_gas,MW,1.20839
GenX,41,PJMW_to_SRCA,2027,current_policies_52_week_retire_low_gas,MW,0.187942
