Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-1062.9592817428722,-0.00010573590617416868,1.502518760542803e-5,1399.264078170585,-464.83804865104014,777.1865926807444,-977.2026405789638,3249.9997742877613,4299.999752919667,-1448.0751881515087,1580.0104186206415,3114.3876154416166,2111.599814683643,0.00048088902534147693,409.2416685459982,-599.9998553887879
t2,0.0,-2.9645255744372245,-0.0001340848804859858,-2.8829518389748525e-6,1021.5543082199614,-0.001023404894544772,438.80635192814003,-992.1336454715281,1559.7599276093176,4299.99823177603,-157.4174058390449,957.8351879132833,3072.9495882573337,1140.7288314354378,0.0005600983657348852,-461.6461782500648,-599.9993099351301
t3,0.0,0.00019798708208028208,0.0005549167887814249,205.63484306537427,584.7213980640623,244.18720461875844,31.217188644819792,-983.6737650806967,1013.8565567160933,4299.998268622877,0.00019503414750847355,452.876245121974,2633.8822261702608,1135.6622027421108,0.000582529326169779,-194.67786100033626,-1.761492569395078e-5
t4,0.0,78.21325738765698,0.0008330968397671385,759.9956754402616,-0.0014145042509937703,820.6466381557789,-537.002313935946,-989.5381774281843,457.089825250649,3095.229150482088,1195.838720613808,0.00048024167044600585,2098.3611766396484,69.20677896352305,0.0006068410151037031,-666.0403137646725,45.849168228923894
t5,0.0,525.5541693800394,4.599563361010497,759.9983169860435,-20.348702680868133,847.1183065728968,-547.84361837882,-1018.4469463373626,0.0011713707555558249,1831.7455465121268,1448.0797309047878,0.001364274287799542,842.3710843238426,44.20317182296152,0.0006239817079975707,-666.0494235280989,599.9997353255612
t6,0.0,0.014341572535552441,163.5783720268723,759.9844215555202,-249.96953512092773,847.1215294054823,-770.0990227775661,-970.1143096919615,0.0039630684965388,2458.0693681844277,1448.0811908816931,850.5237228211773,949.097489744438,1359.1401092914014,0.00705837568711919,666.0497392607904,599.9996655086525
t7,0.0,-1599.9993448297384,-599.9993265983527,-759.9993509862011,-373.50435117719036,847.1215336927661,-834.8837812847935,-711.6152668172768,2021.6752992539173,3264.2204492704022,1448.0811964952825,2408.1205044055328,1443.0560198827566,2442.70794610585,250.26497672862752,666.0490943857158,599.9999407806619
t8,0.0,-1599.9993330507896,-599.9993213186256,-759.9993467983784,-568.7318282089992,847.1208750065971,-1052.2312136242156,-582.8791101631083,2148.3236695208143,3396.578663162099,1448.0805026573116,2294.0777118253563,1446.314277047914,2478.2642688672913,276.00307715461685,666.0491078986777,75.39869639953939
t9,0.0,-1599.999318231703,-599.9992921867319,-759.999344588711,-756.5864121773499,847.1208847386803,-1282.3026058709213,-506.1958563165243,1912.0462508857554,3238.288703658059,1448.0805073806616,2866.087898754493,1711.719456816374,2547.181603057284,325.5677203059977,666.0491434775583,62.96070584587304
t10,0.0,-1599.9993131578303,-599.9992775261453,-718.5895035503737,-909.1498614813853,847.1207601804821,-1492.0066561273645,-414.1530890384726,1955.63027878786,3367.3288698930664,1448.0803850977597,3658.604886121946,2478.3398505151044,2579.999008596599,349.9991953792431,632.8275338116746,-100.20139768010964
t11,0.0,-1599.9993174316903,-599.9992760316266,-669.7235961660308,-972.97028530265,847.1207740483575,-1589.8470108652418,-389.021876703079,2091.7842976169695,3551.9874989009263,1448.0803986838375,4428.276501977924,3359.80019553821,2579.9990091292793,349.99919680462654,593.5260158547451,-87.50173965567934
t12,0.0,-1599.9993561210144,-599.9992890009365,-627.8293328817375,-969.7937671791242,847.120994815392,-1614.1388016537915,-421.5414878021899,2275.7946957555805,3765.0368037282533,1448.0806396621922,5342.368146167894,4428.840549222486,2579.9990154548004,349.9991958934882,562.392952410677,-184.03656246077688
t13,0.0,-1599.999345835572,-599.999274826383,-589.6500417934055,-918.9305325204953,847.1210294224527,-1590.38018758188,-440.615563588303,2501.451889027085,3899.23708793731,1448.0806772780404,5872.8710569766645,5035.298024019842,2579.9990092077333,349.99917888793135,532.691525182361,-156.727060381253
t14,0.0,-1599.9992713466818,-599.9992619763436,-614.3411171261141,-800.3408571821161,847.1208156004196,-1466.3460241037153,-490.8961769923116,2243.3257674076785,3693.421443472623,1448.0804300928687,4864.937362445,3823.93758518937,2579.998993208731,349.99917867037345,522.8648347844037,-21.415053661830356
t15,0.0,-1599.999336547248,-599.9992864327538,-579.7003280758835,-667.1570645425862,847.1210627180984,-1350.1795463333697,-570.7879315092348,2016.3859290054713,3477.6520045334237,1448.0807062192277,4102.246562264915,2792.4949394415326,2579.999007909264,349.99917677919416,535.7112073276842,-62.112235275276205
