region,marginal_price,total_demand
BASN,59.172677351346174,223174656.0
CASO,66.04531505206842,199559149.0
CANO,65.91776928997615,309235468.0
FRCC,66.88595190752598,398150391.0
ISNE,81.11252005998705,233966756.0
MISC,56.368712477574135,302266317.0
MISE,63.116491650164825,154617099.0
MISS,56.11077017260309,285422687.0
MISW,54.5270661096693,372086880.0
NWPP,63.17691700499936,372645986.0
NYCW,83.3241854389862,120232798.0
NYUP,68.51884638210495,103480882.0
PJMC,58.36637564431691,168907776.0
PJMD,68.61936383513837,168177932.0
PJME,72.85226975048452,442681870.0
PJMW,60.87890526228595,466199508.0
RMRG,50.46391792069609,188991709.0
SPPC,51.63331969917335,124929928.0
SPPN,50.127986016864654,88318595.0
SPPS,49.815816978220795,210273247.0
SRCA,65.34819184332723,340830683.0
SRCE,58.47579784049822,332833523.0
SRSE,63.20512939221402,398994725.0
SRSG,56.019310660999366,258600147.0
TRE,50.94835231664091,648762932.0
TREW,46.84493364763258,31419683.0
