model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2027,current_policies_20_week,all,MWh,369276
TEMOA,BASN,BASN_biomass_1,Other,2027,current_policies_20_week,all,MWh,50139.3
TEMOA,BASN,BASN_biomass_2,Other,2027,current_policies_20_week,all,MWh,165073
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_20_week,all,MWh,8.87822e+06
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_20_week,all,MWh,1.00603e+07
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_20_week,all,MWh,1.57822e+07
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2027,current_policies_20_week,all,MWh,2.78983e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_20_week,all,MWh,4.85921e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,current_policies_20_week,all,MWh,2.64655e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,current_policies_20_week,all,MWh,2.93902e+07
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,current_policies_20_week,all,MWh,409673
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,current_policies_20_week,all,MWh,1.78416e+07
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2027,current_policies_20_week,all,MWh,3.76633e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2027,current_policies_20_week,all,MWh,1.63027e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2027,current_policies_20_week,all,MWh,1.9314e+07
TEMOA,CANO,CANO_batteries_1,Battery,2027,current_policies_20_week,all,MWh,813968
TEMOA,CANO,CANO_biomass_1,Other,2027,current_policies_20_week,all,MWh,1.28421e+06
TEMOA,CANO,CANO_biomass_2,Other,2027,current_policies_20_week,all,MWh,607912
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,current_policies_20_week,all,MWh,2.00928e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2027,current_policies_20_week,all,MWh,1.0421e+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_20_week,all,MWh,248796
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,current_policies_20_week,all,MWh,176207
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,current_policies_20_week,all,MWh,3.64046e+07
TEMOA,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,current_policies_20_week,all,MWh,797.52
