model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2027,current_policies_20_week,MW,100,100.21
TEMOA,2,BASN_to_CASO,2027,current_policies_20_week,MW,5920,5920.22
TEMOA,3,BASN_to_NWPP,2027,current_policies_20_week,MW,3350,3350.13
TEMOA,4,BASN_to_RMRG,2027,current_policies_20_week,MW,3750,3750.46
TEMOA,5,BASN_to_SRSG,2027,current_policies_20_week,MW,5385,5385.15
TEMOA,6,CANO_to_CASO,2027,current_policies_20_week,MW,3675,3675.28
TEMOA,7,CANO_to_NWPP,2027,current_policies_20_week,MW,3675,3675.18
TEMOA,8,CASO_to_NWPP,2027,current_policies_20_week,MW,2858,2858.14
TEMOA,9,CASO_to_SRSG,2027,current_policies_20_week,MW,4354,4354.45
TEMOA,10,FRCC_to_SRSE,2027,current_policies_20_week,MW,3600,3600.23
TEMOA,11,ISNE_to_NYCW,2027,current_policies_20_week,MW,760,760.234
TEMOA,12,ISNE_to_NYUP,2027,current_policies_20_week,MW,1400,2687.67
TEMOA,14,MISC_to_MISS,2027,current_policies_20_week,MW,1039,1039.38
TEMOA,15,MISC_to_MISW,2027,current_policies_20_week,MW,1655,1655.31
TEMOA,16,MISC_to_PJMC,2027,current_policies_20_week,MW,5244,5244.57
TEMOA,17,MISC_to_PJMW,2027,current_policies_20_week,MW,5441,5441.37
TEMOA,18,MISC_to_SPPC,2027,current_policies_20_week,MW,1430,1431.05
TEMOA,20,MISC_to_SPPS,2027,current_policies_20_week,MW,1172,1172.65
TEMOA,21,MISC_to_SRCE,2027,current_policies_20_week,MW,3745,3745.32
TEMOA,23,MISE_to_PJMW,2027,current_policies_20_week,MW,2662,2662.51
TEMOA,25,MISS_to_SPPS,2027,current_policies_20_week,MW,1697,1700.19
TEMOA,26,MISS_to_SRCE,2027,current_policies_20_week,MW,4092,4092.32
TEMOA,27,MISS_to_SRSE,2027,current_policies_20_week,MW,891,891.498
TEMOA,28,MISW_to_NWPP,2027,current_policies_20_week,MW,200,200.174
TEMOA,29,MISW_to_PJMC,2027,current_policies_20_week,MW,3200,3200.56
TEMOA,31,MISW_to_SPPN,2027,current_policies_20_week,MW,5512,5512.28
TEMOA,32,NWPP_to_RMRG,2027,current_policies_20_week,MW,400,400.409
TEMOA,33,NYCW_to_NYUP,2027,current_policies_20_week,MW,2489,5088.67
TEMOA,34,NYCW_to_PJME,2027,current_policies_20_week,MW,660,664.369
TEMOA,35,NYUP_to_PJME,2027,current_policies_20_week,MW,1255,1505.96
TEMOA,36,PJMC_to_PJMW,2027,current_policies_20_week,MW,980,980.766
TEMOA,37,PJMD_to_PJME,2027,current_policies_20_week,MW,1200,1204.39
TEMOA,38,PJMD_to_PJMW,2027,current_policies_20_week,MW,6930,6930.3
TEMOA,39,PJMD_to_SRCA,2027,current_policies_20_week,MW,1000,1000.39
TEMOA,40,PJME_to_PJMW,2027,current_policies_20_week,MW,3885,3885.32
TEMOA,41,PJMW_to_SRCA,2027,current_policies_20_week,MW,1219,1219.26
TEMOA,42,PJMW_to_SRCE,2027,current_policies_20_week,MW,3333,3333.48
TEMOA,43,RMRG_to_SPPC,2027,current_policies_20_week,MW,210,217.314
TEMOA,44,RMRG_to_SPPN,2027,current_policies_20_week,MW,410,424.201
TEMOA,45,RMRG_to_SRSG,2027,current_policies_20_week,MW,614,615.368
TEMOA,46,SPPC_to_SPPN,2027,current_policies_20_week,MW,1433,1457.68
TEMOA,47,SPPC_to_SPPS,2027,current_policies_20_week,MW,3372,3373.29
TEMOA,49,SPPS_to_SRSG,2027,current_policies_20_week,MW,1010,1012.04
TEMOA,50,SPPS_to_TRE,2027,current_policies_20_week,MW,600,610.691
TEMOA,51,SPPS_to_TREW,2027,current_policies_20_week,MW,220,358.445
TEMOA,52,SRCA_to_SRCE,2027,current_policies_20_week,MW,216,216.283
TEMOA,53,SRCA_to_SRSE,2027,current_policies_20_week,MW,1400,1400.34
TEMOA,54,SRCE_to_SRSE,2027,current_policies_20_week,MW,3196,3196.32
TEMOA,55,TRE_to_TREW,2027,current_policies_20_week,MW,16529,16529.6
TEMOA,1,BASN_to_CANO,2030,current_policies_20_week,MW,100.21,100.42
TEMOA,2,BASN_to_CASO,2030,current_policies_20_week,MW,5920.22,5920.37
TEMOA,3,BASN_to_NWPP,2030,current_policies_20_week,MW,3350.13,3350.25
TEMOA,4,BASN_to_RMRG,2030,current_policies_20_week,MW,3750.46,3751.34
TEMOA,5,BASN_to_SRSG,2030,current_policies_20_week,MW,5385.15,5385.27
TEMOA,6,CANO_to_CASO,2030,current_policies_20_week,MW,3675.28,3675.47
TEMOA,7,CANO_to_NWPP,2030,current_policies_20_week,MW,3675.18,3675.3
TEMOA,8,CASO_to_NWPP,2030,current_policies_20_week,MW,2858.14,2858.26
