region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3285866775536332e6,0.0,0.0,0.0,94766.2155151421,2.032949549530863e-5,0.0,0.0,1.3285866775536332e6,5.6797387599999994e7,-5.546880092244636e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126066058831567e6,0.0,0.0,0.0,290636.46559494315,265537.63608585176,0.0,0.0,3.126066058831567e6,1.295391149e8,-1.2641304884116843e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60422.104141853575,0.0,0.0,0.0,5487.927957888494,4368.648171983921,0.0,0.0,60422.104141853575,3.3676233e6,-3.307201195858146e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3820349890917223e6,0.0,0.0,0.0,131093.1762516992,112368.25072494245,0.0,0.0,1.3820349890917223e6,4.30715296e7,-4.168949461090828e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289126.148735849,0.0,0.0,0.0,23924.934736831503,21103.3640644032,0.0,0.0,289126.148735849,1.4608994600000001e7,-1.4319868451264152e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833327.4272628131,0.0,0.0,0.0,59050.253409053665,2.0128028053543693e-6,0.0,0.0,833327.4272628131,3.0430972e7,-2.9597644572737187e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549386806808447e6,0.0,0.0,0.0,133233.74441138437,2.666336854308253e-6,0.0,0.0,1.0549386806808447e6,8.02164678e7,-7.916152911931916e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.894827399625088e7,0.0,0.0,7.540632275633396e6,0.0,0.0,1.677789084624406,0.0,0.0,1.1121227330314806e6,0.0,0.0,0.0,100694.03318422526,0.0,0.0,0.0,1.1121227330314806e6,4.648890794967336e7,-4.537678521664188e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971309202877e7,0.0,0.0,9.47171005222108,63.485470021087146,0.0,9.259933679796694,0.0,0.0,0.6324562025818516,0.0,0.0,0.0,855646.3974917881,0.0,0.0,0.0,0.6324562025818516,6.940979530914253e7,-6.940979467668633e7
