Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.134101093940612e-10,-1.936570146736917e-9,-2.4538474762621657e-9,-1.2584819610715161e-9,-1.1207916739654043e-8,-2.017076661293824e-9,-1.2043875489452513e-9,-3.349204277486695e-10,-9.625159585318608e-10,-1.5774910927486524e-10,-4.921210708248389e-11
t2,-2.266846089418341e-10,-2.0742415222670475e-9,-2.6372058354558146e-9,-1.3496892793308628e-9,-1.2050396780776147e-8,-2.1658660860236326e-9,-1.2881343564985872e-9,-3.575781285842102e-10,-1.0311011190752883e-9,-1.625618606808103e-10,-5.049763156752167e-11
t3,-2.3457305095977776e-10,-2.1608288733872682e-9,-2.7539152985906295e-9,-1.4073108113041465e-9,-1.261813342765771e-8,-2.2594798702483008e-9,-1.3406531891246618e-9,-3.715220786698381e-10,-1.074049271945488e-9,-1.6483022247788863e-10,-5.132122373863722e-11
t4,-2.3807827436713056e-10,-2.2098087732466537e-9,-2.8213364498330594e-9,-1.440179355501554e-9,-1.2957063922495645e-8,-2.312812092451953e-9,-1.3696901006980063e-9,-3.795997695537449e-10,-1.0986056345544568e-9,-1.6515767327439729e-10,-5.1277614576508874e-11
t5,-2.395620806185287e-10,-2.2475677731840615e-9,-2.8675605070064615e-9,-1.4640905193489986e-9,-1.3165882818175152e-8,-2.3546671884856625e-9,-1.3923318527081542e-9,-3.854417420453077e-10,-1.116375773526908e-9,-1.6316401628091247e-10,-5.026530773199136e-11
t6,-2.3351720281051785e-10,-2.230358988024553e-9,-2.8442872712031035e-9,-1.4532986825254836e-9,-1.3095989039630931e-8,-2.336909489714807e-9,-1.38123821658108e-9,-3.830027133530708e-10,-1.1073532227216266e-9,-1.5465253212133454e-10,-4.723555505703036e-11
t7,-2.392929483789656e-10,-2.124178578377463e-9,-2.702212320976459e-9,-1.3829955651804762e-9,-1.2361214601807043e-8,-2.2211134383365237e-9,-1.3146661694756451e-9,-3.665164032333191e-10,-1.0508951732789679e-9,-1.4032635585458034e-10,-4.2455832493871286e-11
t8,-2.06770826032974e-10,-1.9017795495867376e-9,-2.4113317054780916e-9,-1.2365594444973226e-9,-1.0956744331308248e-8,-1.982440225850287e-9,-1.181292144240283e-9,-3.305285020510221e-10,-9.41764646269334e-10,-1.4080856421272883e-10,-3.9931748817023267e-11
t9,-1.971171770506018e-10,-1.9814871291672506e-9,-2.5323432789646893e-9,-1.3938568521079215e-9,-9.971835167506048e-9,-2.1253080498508678e-9,-1.274080484888462e-9,-3.7235310269822694e-10,-1.0886980259738794e-9,-1.411155378779164e-10,-4.034458072922118e-11
t10,-1.981460455988959e-10,-1.7190769466152823e-9,-2.167398854510032e-9,-1.1159676728581297e-9,-9.828739918093596e-9,-1.7827171997650108e-9,-1.073284590323561e-9,-2.9909403387890664e-10,-8.538006121947034e-10,-1.3315621562634923e-10,-4.1577814542371973e-11
t11,-1.9666979141228242e-10,-1.6983528558584985e-9,-2.143163542466007e-9,-1.1037470020085005e-9,-9.671653768255913e-9,-1.7629133244928122e-9,-1.06133738857166e-9,-2.9586494523803e-10,-8.444319824686525e-10,-1.3391944087608612e-10,-4.2562207930918775e-11
t12,-1.9133340280314286e-10,-1.7058496610527906e-9,-2.1504259148968006e-9,-1.1079126768630556e-9,-9.7493484428269e-9,-1.7701871569301371e-9,-1.0668782725120823e-9,-2.9675437839684203e-10,-8.490748548116287e-10,-1.3687642978066266e-10,-4.330828952287864e-11
t13,-1.74791313804315e-10,-1.710289107888967e-9,-2.1556151514161474e-9,-1.110515872368939e-9,-9.747359649829592e-9,-1.7721446631151826e-9,-1.0690038264170943e-9,-2.9739628652124803e-10,-8.519798210579745e-10,-1.386519283329723e-10,-4.394672451211172e-11
t14,-1.7669565440602148e-10,-1.7261407307708618e-9,-2.178256842105619e-9,-1.1214206134983088e-9,-9.867527077911125e-9,-1.7911700586453964e-9,-1.079625598430176e-9,-2.998604312360619e-10,-8.602264952329805e-10,-1.3953685819472522e-10,-4.472568102300802e-11
t15,-1.7606141392812507e-10,-1.7264196602393537e-9,-2.2510825120277463e-9,-1.1846118131204893e-9,-9.78459708763561e-9,-1.8611300491796608e-9,-1.0797337231374549e-9,-3.3229341992197565e-10,-9.188459738578648e-10,-1.3995806556594861e-10,-4.5154641843082834e-11
t16,-1.720721828717856e-10,-1.6989620185729637e-9,-2.1411604158872963e-9,-1.103301532959054e-9,-9.67194912585719e-9,-1.7613069338602722e-9,-1.0626179528524146e-9,-2.959099845640927e-10,-8.476290910207372e-10,-1.3623144524830745e-10,-4.4387937708848225e-11
t17,-1.8179982241489042e-10,-1.6556769983492743e-9,-2.083186845853978e-9,-1.0741212507337226e-9,-9.441950736760052e-9,-1.7130193094035515e-9,-1.0351908264477506e-9,-2.890287624865551e-10,-8.244261831684563e-10,-1.274632551555651e-10,-4.216568223965042e-11
t18,-1.540761381423479e-10,-1.5688228594941825e-9,-1.9686914946558717e-9,-1.016795542145538e-9,-8.847343023752918e-9,-1.6210695487540252e-9,-9.813822588656034e-10,-2.7498984794027333e-10,-7.799810446370862e-10,-1.2286837099595892e-10,-3.8495541089109215e-11
t19,-1.514506854487969e-10,-1.5239076844816767e-9,-1.981098013613483e-9,-1.0476286917300596e-9,-8.539189426463224e-9,-1.6411356316588457e-9,-9.55271288862135e-10,-2.964851683787075e-10,-8.131402895647995e-10,-1.2057194950847166e-10,-3.8314314578281227e-11
t20,-1.6035924962346004e-10,-1.8188326157337239e-9,-2.322883806274826e-9,-1.2796776610839104e-9,-9.167413748609527e-9,-1.9495077375358807e-9,-1.1736168367197004e-9,-3.3661975732614486e-10,-1.0062290384587882e-9,-1.2785340781506835e-10,-4.043569114723997e-11
