model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,current_policies_short,MW,100,100.143
GenX,2,BASN_to_CASO,2027,current_policies_short,MW,5920,5920.84
GenX,3,BASN_to_NWPP,2027,current_policies_short,MW,3350,3350.03
GenX,4,BASN_to_RMRG,2027,current_policies_short,MW,3750,3750.12
GenX,5,BASN_to_SRSG,2027,current_policies_short,MW,5385,5386.07
GenX,6,CANO_to_CASO,2027,current_policies_short,MW,3675,3675.23
GenX,7,CANO_to_NWPP,2027,current_policies_short,MW,3675,3675.02
GenX,8,CASO_to_NWPP,2027,current_policies_short,MW,2858,2858.05
GenX,9,CASO_to_SRSG,2027,current_policies_short,MW,4354,4354.55
GenX,10,FRCC_to_SRSE,2027,current_policies_short,MW,3600,3600.12
GenX,11,ISNE_to_NYCW,2027,current_policies_short,MW,760,760.367
GenX,12,ISNE_to_NYUP,2027,current_policies_short,MW,1400,1400.07
GenX,13,MISC_to_MISE,2027,current_policies_short,MW,0,2.03528
GenX,14,MISC_to_MISS,2027,current_policies_short,MW,1039,1039.13
GenX,15,MISC_to_MISW,2027,current_policies_short,MW,1655,1655.04
GenX,16,MISC_to_PJMC,2027,current_policies_short,MW,5244,5244.23
GenX,17,MISC_to_PJMW,2027,current_policies_short,MW,5441,5441.55
GenX,18,MISC_to_SPPC,2027,current_policies_short,MW,1430,1430.72
GenX,19,MISC_to_SPPN,2027,current_policies_short,MW,0,2.24751
GenX,20,MISC_to_SPPS,2027,current_policies_short,MW,1172,1173.82
GenX,21,MISC_to_SRCE,2027,current_policies_short,MW,3745,3745.13
GenX,22,MISE_to_MISW,2027,current_policies_short,MW,0,1.27631
GenX,23,MISE_to_PJMW,2027,current_policies_short,MW,2662,2662.11
GenX,24,MISS_to_SPPC,2027,current_policies_short,MW,0,3.39383
GenX,25,MISS_to_SPPS,2027,current_policies_short,MW,1697,1697.34
GenX,26,MISS_to_SRCE,2027,current_policies_short,MW,4092,4092.1
GenX,27,MISS_to_SRSE,2027,current_policies_short,MW,891,891.19
GenX,28,MISW_to_NWPP,2027,current_policies_short,MW,200,200.249
GenX,29,MISW_to_PJMC,2027,current_policies_short,MW,3200,3200.24
GenX,30,MISW_to_SPPC,2027,current_policies_short,MW,0,1.64385
GenX,31,MISW_to_SPPN,2027,current_policies_short,MW,5512,5512.04
GenX,32,NWPP_to_RMRG,2027,current_policies_short,MW,400,400.328
GenX,33,NYCW_to_NYUP,2027,current_policies_short,MW,2489,5546.9
GenX,34,NYCW_to_PJME,2027,current_policies_short,MW,660,660.221
GenX,35,NYUP_to_PJME,2027,current_policies_short,MW,1255,3393.98
GenX,36,PJMC_to_PJMW,2027,current_policies_short,MW,980,980.202
GenX,37,PJMD_to_PJME,2027,current_policies_short,MW,1200,1200.26
GenX,38,PJMD_to_PJMW,2027,current_policies_short,MW,6930,6930.13
GenX,39,PJMD_to_SRCA,2027,current_policies_short,MW,1000,1000.11
GenX,40,PJME_to_PJMW,2027,current_policies_short,MW,3885,3885.09
GenX,41,PJMW_to_SRCA,2027,current_policies_short,MW,1219,1219.11
GenX,42,PJMW_to_SRCE,2027,current_policies_short,MW,3333,3333.14
GenX,43,RMRG_to_SPPC,2027,current_policies_short,MW,210,210.344
GenX,44,RMRG_to_SPPN,2027,current_policies_short,MW,410,410.282
GenX,45,RMRG_to_SRSG,2027,current_policies_short,MW,614,614.007
GenX,46,SPPC_to_SPPN,2027,current_policies_short,MW,1433,1433.04
GenX,47,SPPC_to_SPPS,2027,current_policies_short,MW,3372,3372.38
GenX,48,SPPN_to_SPPS,2027,current_policies_short,MW,0,9.20054
