Constraint,Price
MinCapReq_1,3791.052279515033
MinCapReq_2,3094.304504793242
MinCapReq_3,2880.3757126479586
MinCapReq_4,355.54358762497407
MinCapReq_5,444.8758879105606
MinCapReq_6,0.0
MinCapReq_7,3.084476852617392e-7
MinCapReq_8,1228.5495561150344
MinCapReq_9,2.420193587091618e-7
MinCapReq_10,6.707973643181632e-7
MinCapReq_11,774.2946954239219
MinCapReq_12,3104.3852833090064
MinCapReq_13,1.6063514245503346e-6
