Zone,1,2,3,4,5,6,7,8,9,10,11
t1,0.4528084717444962,0.4537141825452471,0.45617086999548695,0.4585046909357805,0.45235637089455205,0.45914707172610036,0.4643184799418576,0.46739313399446347,0.46809458076812266,0.45703919114189495,0.4423343975721544
t2,0.40300238875650873,0.4020367067108313,0.404213579930457,0.40807173561412186,0.4025996941835794,0.4086434722147113,0.4132460532749981,0.4159825100661137,0.4166069539794537,0.4105275081243312,0.391953032488334
t3,0.3846756567552154,0.38375392108076606,0.38583180199780925,0.3895146823323852,0.3842914842495092,0.390060425916362,0.3944537047308523,0.3970657216209031,0.3976617711101064,0.39185880695374703,0.3741286849048325
t4,0.38222241672566976,0.3837537603228721,0.38583163825990313,0.3846572335624145,0.37949917473372874,0.3851961538804115,0.3895346444354711,0.39211408501959594,0.3922912497034382,0.3865660940695129,0.374128655049543
t5,0.38222245320618553,0.3837537216639863,0.3858315982290608,0.3846572685642267,0.3794992087938696,0.38519618809312295,0.3895346803745371,0.39211412264063245,0.39229117375153044,0.3865659872438755,0.37412864553012803
t6,0.39579817910563686,0.3837518264509705,0.3858296924956054,0.3883488727456861,0.3831413116403144,0.3888929706586654,0.3932731002720508,0.3958772991519959,0.3964715526124848,0.383412703110068,0.3741286568459325
t7,0.45280850708872805,0.451723568886517,0.45416947842099503,0.45850466701619136,0.45235635358630266,0.4591470485409755,0.46431845633551283,0.46739311057025296,0.46515478640429186,0.4570401380403949,0.44607119827200986
t8,0.4673001566611511,0.4574181858154995,0.4598949267600344,0.4585050054733784,0.4523566926980052,0.4591474422679463,0.46431885942346396,0.4673937903350234,0.46809513222042476,0.45704034715455355,0.46918608755214986
t9,0.4560805712398159,0.45172377197871505,0.45416968134275343,0.45850471066443993,0.4523564026206271,0.4591470983347835,0.46431851223967996,0.46739319575965155,0.46809478383077624,0.3722169754889364,0.4417155970298683
t10,0.3395864853861552,0.2703629113871442,0.2718269216681411,0.28785834025469276,0.28399831072704634,0.2907804925149387,0.2940556186888669,0.2960028214352741,0.2974268340594679,0.2930865606748529,0.27731774699858136
t11,0.33958647562924055,9.169826985322223e-8,3.934239535274078e-6,4.006690341320505e-6,3.954107084573337e-6,4.080173128398658e-6,0.10171537601098629,0.10238894759924304,0.10254269193767586,0.10104627505965266,4.285571204657349e-8
t12,0.3395864752893632,4.8992300750372184e-8,3.890873940387974e-6,3.983906017456215e-6,3.933564744813884e-6,4.059431731377324e-6,0.10171597810119057,0.10303665111851922,0.10254326370394398,0.1010462421829404,2.5609518121928412e-8
t13,0.3395864566442722,2.4608223130937502e-8,3.858705901348496e-6,3.965721839584837e-6,3.9217594070308296e-6,4.048856481925681e-6,0.10171585712263459,0.10303639150021085,0.10254313604661623,0.10104623861701602,1.2203256912281699e-8
t14,0.33958645444614627,1.2879694641880825e-8,3.857470050700703e-6,3.962922718289712e-6,3.9121159572273245e-6,4.0474078979020864e-6,0.10171494339666715,0.10238850510606573,0.10254263076511973,0.10104623048109658,9.589928557487988e-9
t15,0.3395864621905308,1.826930106660388e-8,3.885738224861044e-6,3.989200099203546e-6,3.938302071966774e-6,4.093996001350056e-6,0.10137964655308675,0.10205097878530582,0.10254262010403857,0.10104623456340486,1.010176064755212e-8
t16,0.33958646678887,2.3125991716842976e-8,4.422906172432495e-6,1.2481651673062704e-5,1.2319050301287333e-5,0.10025031209015144,0.1013795630320761,0.10205089047809324,0.10254270312518948,0.10104631384501808,1.6656954968256177e-8
t17,0.3778875096459145,0.3130716675685399,0.3147672888476811,0.3563409162619016,0.3515625721507421,0.3599582309108164,0.36401247668256914,0.3664229175376291,0.3681884800431454,0.36281560160451903,0.305219361376492
t18,0.4924430134756057,0.48773837866354913,0.49037930122407575,0.4950601426246619,0.48842164264884347,0.4957540481100623,0.5013377636815366,0.5046575508671497,0.5054151225247341,0.4980397202399229,0.40671084041877087
t19,0.49244302136836354,0.4877384151150791,0.4903793371823927,0.4950601774371181,0.48842168072012343,0.49575410456336755,0.5013378203885756,0.5046576084257921,0.5054151731056999,0.49803972769249105,0.406710844787487
t20,0.49244310526103197,0.4877384105220615,0.4903793333240396,0.49506017438680866,0.4884216796044983,0.49575414744671387,0.5013378637586897,0.5046576522646361,0.5054152169012656,0.4980397290985576,0.40671084708150995
t21,0.4924432601044787,0.4877383498225092,0.49037927508029955,0.4950601187861483,0.488421624378787,0.4957543899965363,0.5013381094412479,0.5046579035899565,0.5054154527349346,0.4980397356169991,0.4067108357202491
t22,0.5045611284382149,0.4877426913862964,0.49038363545931596,0.49506452744047585,0.4884259776989239,0.49575814461202594,0.5013419054406922,0.5046617193556158,0.5054192900767961,0.49803972162757393,1.5740432144215877
t23,0.4924430370404604,0.4877383061012711,0.4903792303533554,0.49506007486963116,0.4884215804768886,0.4957582087486216,0.5013419734899287,0.5078511765930523,0.5054193260696004,0.4980397211629355,0.4067108127689108
t24,0.4924429609472073,0.4877381765784495,0.4903790986027669,0.49505994058153113,0.4884214493339579,0.49575819444683245,0.5013419589413027,0.6585665515877115,0.5054193224298508,0.49803971416852816,0.37412825543166506
t25,0.45280847116796186,0.4517234798989298,0.4541693959418602,0.458504602300427,0.45235630052425707,0.4591470306660442,0.46431843875681955,0.4703452328593478,0.46809352480241756,0.45703946816771845,0.37412804055408944
t26,0.451902349828876,0.44947248491864483,0.45190621147006144,0.45621981408253864,0.45010214708043006,0.4582281885656763,0.4633892462095445,0.46645775310225074,0.46422404758676583,0.4570391278499518,0.3741273423520649
t27,0.4519023137719516,0.446512469272975,0.44893016816890124,0.45321536400936635,0.44713798361190116,0.45781605306679873,0.46297246958681937,0.4660382205523869,0.46380684778886355,0.45703857917621066,0.34081397976813277
t28,0.4203960694770808,0.407631066705735,0.4098382364390683,0.41375028551154447,0.4082021122334621,0.4179503512859438,0.422657757666629,0.42545654624437135,0.4260951916218077,0.3722172556834428,0.3408139709373397
t29,0.42039608033932135,0.40286307436348545,0.40504442755773984,0.4089107188353483,0.40342743991020535,0.4130616618104769,0.4177140056774595,0.42048005469144223,0.4211112296589724,0.3722171626228625,0.3408139680850138
t30,0.4203925779806165,0.4028595027419807,0.40504083842207644,0.40890709929049535,0.4034238640394013,0.41305801604438536,0.41771031728570523,0.42047633827782344,0.42110751137052055,0.372217075643433,0.3408140005146374
t31,0.4353307864351286,0.4171747092662026,0.41943355737278687,0.42343720280583397,0.417759125142275,0.42773562019702416,0.4325532367917238,0.43541754365072916,0.43607116710642163,0.4297076820470285,0.40671078617647466
t32,0.4383897115221747,0.41592568625490844,0.41817776477361185,0.4221693990113119,0.41650832422034967,0.4227608854032391,0.4275224666525757,0.4303534544062039,0.43099947022942964,0.4202313070589323,0.40671078736025973
t33,0.40300238744328937,0.33583810159358435,0.33765654351720525,0.340879599393524,0.33630858032731714,0.3443399586906918,0.34821828363016044,0.3505241324330073,0.3510503372124608,0.3153659876979173,0.3052193781242013
t34,0.3395860304198163,1.785816763406177e-8,3.546568885006414e-8,4.948285737752278e-8,3.971058611154649e-8,7.260003788421844e-8,8.354253859915596e-8,8.815321816976646e-8,3.116429810469331e-7,2.8851345508864853e-7,9.75174414854213e-9
t35,0.3277032758347604,-2.06404437483768e-9,6.436674655046935e-9,1.2366769833502547e-8,5.498230637714339e-9,3.039724119288158e-8,4.6450967092425273e-8,5.281650958766126e-8,1.4894036121590057e-7,9.186962120719273e-8,1.943095934898413e-9
t36,0.3277032629974101,-4.9692982178242066e-9,5.927211215138332e-10,3.0207370957486676e-9,-1.6784114144008437e-9,1.5743966368175266e-8,3.4604777249755674e-8,4.1563792803816645e-8,1.314305734770645e-7,7.33364734909583e-8,5.755814502787382e-10
t37,0.3277032581813395,-5.797184290718138e-9,-8.55322339704659e-10,1.2777478055194081e-9,-2.8634297018747335e-9,1.3487512630860226e-8,3.451454125831748e-8,4.2009160166471806e-8,1.3053311567736308e-7,7.29192478352011e-8,3.6392779958419494e-10
t38,0.3277032569563371,-5.792298975244238e-9,-1.524633382920396e-10,3.1641955168892895e-9,-1.6850756470726382e-9,1.77805143133041e-8,4.889175375903213e-8,5.896283822963028e-8,1.3323850891057726e-7,7.386365839068523e-8,2.9200227901330293e-10
t39,0.3277032669062704,-3.787681984491511e-9,6.77189320130122e-9,1.9051491244303685e-8,1.094630616703646e-8,6.353433819106039e-8,1.8177591403580308e-7,2.0424296444845232e-7,2.5175278608013245e-7,1.6769998219783936e-7,4.3296976262977847e-10
t40,0.3277032816394627,1.2561459606174837e-10,3.485745514938167e-8,7.135867947720736e-8,5.947654207755858e-8,2.3405357124348686e-6,2.379728522255995e-6,2.3998953443036157e-6,0.2974270714968105,0.293086794119857,2.1080629459540627e-9
t41,0.3570704524720502,3.1016158558136307e-7,6.503963264299998e-7,0.34088034766926884,0.3363093150701209,0.3443407333969468,0.3482190721283221,0.3505249308563344,0.351051128878618,0.3427592022644621,4.28785530485835e-8
t42,0.4528079200127906,0.44946952814932545,0.45190324565614465,0.4562168553965137,0.450099217445879,0.4608480303101493,0.4660385938218081,0.46912463343387806,0.4698288721528338,0.4629728042161467,0.3052207356760081
t43,0.45280794656713597,0.44946955661646804,0.4519032750515893,0.456216884087586,0.45009924458763484,0.46084805881283164,0.46603862220486764,0.4691246619462026,0.4698288955388939,0.46297280388813294,0.3052207975046434
t44,0.45280792175728757,0.4494695533673221,0.4519032729288996,0.4562168837034426,0.4500992451704028,0.4608480595371848,0.46603862375140215,0.4691246645157805,0.4698288945204349,0.4629727968596984,0.30522072702409947
t45,0.45280792490452193,0.44946955258993193,0.4519032750176871,0.45621690628737593,0.4500992693431455,0.4608480848472266,0.46603865223972735,0.46912469991738553,0.46982891788831216,0.46297280059455964,0.30522071246904947
t46,0.4528079101035621,0.44946954208231793,0.4519032645850961,0.4562169045942246,0.45009926414983614,0.46084808405534833,0.46603865328568816,0.46912471636335107,0.4698289199544772,0.4629728205811533,0.3052207078287662
t47,0.4528078893819769,0.4494695174527986,0.4519032381537935,0.4562168748257467,0.4500992329509786,0.46084805275564605,0.46603861966494486,0.4691246670315238,0.4698288863075703,0.4629727899486974,0.3052207051572635
t48,0.4528078668348245,0.4494694692105549,0.45190318819697406,0.4562168325211225,0.45009919886594063,0.4608480087069852,0.4660385738442789,0.46912461675262346,0.4698288442928968,0.46297276769003665,0.3052206989240497
t49,0.45280718039134515,0.44781044698181643,0.45023517380732747,0.4545328277584979,0.448437773791144,0.4591468925707841,0.464318188682512,0.4673928361395737,0.4680944346548206,0.45704382317677195,0.30521937779300523
t50,0.35319744512632706,0.35059353098116613,0.3524918641239946,0.3558565206322274,0.351084668153106,0.3594689012680182,0.362175230912478,0.36457350098277547,0.36512073340260176,0.34128933743546713,0.3052193716400555
t51,0.3395859608138794,0.3363419965141498,0.3381631609910607,0.34139103974152435,0.3368131656829712,0.3448565844365755,0.3457198493595601,0.3480091509681476,0.34853154341619036,0.34128909918422085,0.30521935215946205
t52,0.33958590515366005,0.3363417177097091,0.33816288193814237,0.3413907629210578,0.33681289491141325,0.34485630266966233,0.34571957953778176,0.34800887909501094,0.34853129263416927,0.3161691485847918,0.3052193425405113
t53,0.3395859467355176,0.33634166333650134,0.33816282853936686,0.3413907124320027,0.33681284240644477,0.3448562507563928,0.3457195671163078,0.34800886851296914,0.3485312795140948,0.31616913311003125,0.3052193431009293
t54,0.33958624621373673,0.33634149708924616,0.3381626625493735,0.3413905487678677,0.3368126790346314,0.3448560855498972,0.34572936197759635,0.34801873059212896,0.3485319109749686,0.3412890375310887,0.3052193633508882
t55,0.40300224984786304,0.3985540457180479,0.40071207205361237,0.40453703869117685,0.39911240487690314,0.408643596509558,0.4132461638203724,0.4159826201772987,0.41399068548783496,0.37759302797563693,0.3052193739004739
t56,0.40300242793008995,0.40003123142148034,0.40219725877994716,0.40603640176931804,0.4005916605946074,0.4101581817212982,0.41477781719287665,0.41752441986573247,0.415525051626717,0.34128912251920457,0.305219376313627
t57,0.33958595425833366,0.3358375332817049,0.33765597138338416,0.3408790300454942,0.3363080193362056,0.34433937664131603,0.34821769318700224,0.35052354349166537,0.3488449706574486,0.2930867732532583,0.30501514591709006
t58,0.0693400224877297,4.25724418756832e-9,1.0705544616473603e-7,3.043823878585556e-7,2.910792206745563e-7,3.1976479933741975e-7,3.360539991720358e-7,3.483453169222972e-7,3.617845095153544e-7,3.225832820521997e-8,4.370445555869332e-9
t59,0.10104578874456864,-1.9769945376877996e-9,3.544242782608283e-8,7.687576287842768e-8,6.530661487925345e-8,8.999784640135541e-8,1.07122392803713e-7,1.183456881628618e-7,1.4388818468789534e-7,1.6305407393483634e-8,1.4929192295477362e-9
