region,marginal_price,total_demand
BASN,56.64193113635541,223174656.0
CASO,61.65557854474237,199559149.0
CANO,62.7309427893537,309235468.0
FRCC,54.78812030871431,398150391.0
ISNE,99.94565749856562,233966756.0
MISC,50.37802060491308,302266317.0
MISE,56.9494830174988,154617099.0
MISS,47.58890462746698,285422687.0
MISW,51.98137214965483,372086880.0
NWPP,98.83442001075964,372645986.0
NYCW,85.19990609468722,120232798.0
NYUP,71.25734209622269,103480882.0
PJMC,54.38172433327358,168907776.0
PJMD,63.70195669761567,168177932.0
PJME,68.61153377134902,442681870.0
PJMW,55.46481826327992,466199508.0
RMRG,48.69316924233206,188991709.0
SPPC,47.212184633150756,124929928.0
SPPN,46.828609111974174,88318595.0
SPPS,42.247064447174544,210273247.0
SRCA,63.72428833021841,340830683.0
SRCE,53.77983076029177,332833523.0
SRSE,54.212957328771516,398994725.0
SRSG,53.879090685778394,258600147.0
TRE,45.23911320868063,648762932.0
TREW,41.006338967644275,31419683.0
