model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,current_policies_52_week_low_gas,all,MWh,220535.6891986034
GenX,BASN,BASN_biomass_1,Other,2027,current_policies_52_week_low_gas,all,MWh,70761.60000000114
GenX,BASN,BASN_biomass_2,Other,2027,current_policies_52_week_low_gas,all,MWh,179961.59999999273
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,8470394.72309547
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_52_week_low_gas,all,MWh,10219420.798153618
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_52_week_low_gas,all,MWh,15855396.900470767
GenX,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_52_week_low_gas,all,MWh,4039220.925768535
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,948356.7843553534
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,27924656.087932747
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,1045.7936743983912
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,812.2874690570684
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,2470.292207059158
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,727.9441252698072
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_low_gas,all,MWh,3989656.127772095
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,current_policies_52_week_low_gas,all,MWh,57.34418152895109
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,1512201.5999999626
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,current_policies_52_week_low_gas,all,MWh,19972101.417332545
GenX,CANO,CANO_batteries_1,Battery,2027,current_policies_52_week_low_gas,all,MWh,494689.110133482
GenX,CANO,CANO_biomass_1,Other,2027,current_policies_52_week_low_gas,all,MWh,1364563.2000000556
GenX,CANO,CANO_biomass_2,Other,2027,current_policies_52_week_low_gas,all,MWh,624624.0
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,19056132.398879625
GenX,CANO,CANO_geothermal_1,Geothermal,2027,current_policies_52_week_low_gas,all,MWh,0.0
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,60033.46089892237
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,1279268.229418782
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,43556462.837692745
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,1273.1420438288587
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,1234.0615250182698
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,6777.017885818899
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,4837.2277643257885
GenX,CANO,CANO_nuclear_1,Nuclear,2027,current_policies_52_week_low_gas,all,MWh,0.0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_low_gas,all,MWh,2448074.57254891
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,current_policies_52_week_low_gas,all,MWh,106.66590505642104
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,2007532.7999999293
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,current_policies_52_week_low_gas,all,MWh,15350515.21390676
GenX,CASO,CASO_batteries_1,Battery,2027,current_policies_52_week_low_gas,all,MWh,4906214.061875294
GenX,CASO,CASO_biomass_1,Other,2027,current_policies_52_week_low_gas,all,MWh,1024732.7999999597
GenX,CASO,CASO_biomass_2,Other,2027,current_policies_52_week_low_gas,all,MWh,207916.80000000657
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,2426027.8742966186
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,current_policies_52_week_low_gas,all,MWh,0.0
GenX,CASO,CASO_geothermal_1,Geothermal,2027,current_policies_52_week_low_gas,all,MWh,205875.5444028622
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,169953.45122146278
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,168538.61088769318
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,45173545.2669961
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,1264.028464566142
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,1376.0884924878712
GenX,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,18158.676716840037
GenX,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,2512.1440307147554
GenX,CASO,CASO_onshore_wind_turbine_1,Wind,2027,current_policies_52_week_low_gas,all,MWh,12462750.51497525
GenX,CASO,CASO_petroleum_liquids_1,Other,2027,current_policies_52_week_low_gas,all,MWh,51.59086394699624
GenX,CASO,CASO_small_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,593174.3999999756
GenX,CASO,CASO_solar_photovoltaic_1,Solar,2027,current_policies_52_week_low_gas,all,MWh,31602738.945796624
GenX,FRCC,FRCC_batteries_1,Battery,2027,current_policies_52_week_low_gas,all,MWh,14781.768086799497
GenX,FRCC,FRCC_biomass_1,Other,2027,current_policies_52_week_low_gas,all,MWh,734697.6000000294
GenX,FRCC,FRCC_biomass_2,Other,2027,current_policies_52_week_low_gas,all,MWh,996777.6000000353
GenX,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,116623.19267884437
GenX,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,current_policies_52_week_low_gas,all,MWh,27376394.569748048
GenX,FRCC,FRCC_conventional_steam_coal_2,Coal,2027,current_policies_52_week_low_gas,all,MWh,3790.411238018178
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,167690801.91254357
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,current_policies_52_week_low_gas,all,MWh,312824.69646821264
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,6700.639606795174
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,current_policies_52_week_low_gas,all,MWh,740.9178704905916
GenX,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,8347.709148695629
GenX,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas Other,2027,current_policies_52_week_low_gas,all,MWh,957.533512794426
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,current_policies_52_week_low_gas,all,MWh,32645030.62999931
GenX,FRCC,FRCC_petroleum_liquids_1,Other,2027,current_policies_52_week_low_gas,all,MWh,87.8895231078574
GenX,FRCC,FRCC_solar_photovoltaic_1,Solar,2027,current_policies_52_week_low_gas,all,MWh,18572016.479419485
GenX,ISNE,ISNE_batteries_1,Battery,2027,current_policies_52_week_low_gas,all,MWh,130714.32316286428
GenX,ISNE,ISNE_biomass_1,Other,2027,current_policies_52_week_low_gas,all,MWh,528528.0
GenX,ISNE,ISNE_biomass_2,Other,2027,current_policies_52_week_low_gas,all,MWh,1153152.0
GenX,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week_low_gas,all,MWh,3416305.980882926
GenX,ISNE,ISNE_conventional_steam_coal_1,Coal,2027,current_policies_52_week_low_gas,all,MWh,0.0
GenX,ISNE,ISNE_conventional_steam_coal_2,Coal,2027,current_policies_52_week_low_gas,all,MWh,2881253.0436772
