model,zone,planning_year,case,unit,value
GenX,BASN,2027,current_policies_52_week_low_gas,tons,3.76006e+07
GenX,CANO,2027,current_policies_52_week_low_gas,tons,1.77434e+07
GenX,CASO,2027,current_policies_52_week_low_gas,tons,1.78847e+07
GenX,FRCC,2027,current_policies_52_week_low_gas,tons,9.01796e+07
GenX,ISNE,2027,current_policies_52_week_low_gas,tons,1.58292e+07
GenX,MISC,2027,current_policies_52_week_low_gas,tons,8.22854e+07
GenX,MISE,2027,current_policies_52_week_low_gas,tons,4.69653e+07
GenX,MISS,2027,current_policies_52_week_low_gas,tons,5.57838e+07
GenX,MISW,2027,current_policies_52_week_low_gas,tons,4.18642e+07
GenX,NWPP,2027,current_policies_52_week_low_gas,tons,2.0116e+07
GenX,NYCW,2027,current_policies_52_week_low_gas,tons,6.75202e+06
GenX,NYUP,2027,current_policies_52_week_low_gas,tons,8.19793e+06
GenX,PJMC,2027,current_policies_52_week_low_gas,tons,1.10681e+07
GenX,PJMD,2027,current_policies_52_week_low_gas,tons,3.88626e+06
GenX,PJME,2027,current_policies_52_week_low_gas,tons,5.99872e+07
GenX,PJMW,2027,current_policies_52_week_low_gas,tons,1.53303e+08
GenX,RMRG,2027,current_policies_52_week_low_gas,tons,4.52702e+07
GenX,SPPC,2027,current_policies_52_week_low_gas,tons,4.70241e+07
GenX,SPPN,2027,current_policies_52_week_low_gas,tons,2.83893e+07
GenX,SPPS,2027,current_policies_52_week_low_gas,tons,2.13032e+07
GenX,SRCA,2027,current_policies_52_week_low_gas,tons,7.42136e+07
GenX,SRCE,2027,current_policies_52_week_low_gas,tons,9.19992e+07
GenX,SRSE,2027,current_policies_52_week_low_gas,tons,7.91986e+07
GenX,SRSG,2027,current_policies_52_week_low_gas,tons,4.31197e+07
GenX,TRE,2027,current_policies_52_week_low_gas,tons,9.89524e+07
GenX,TREW,2027,current_policies_52_week_low_gas,tons,6.48061e+06
GenX,BASN,2035,current_policies_52_week_low_gas,tons,3.3235e+07
GenX,CANO,2035,current_policies_52_week_low_gas,tons,2.26858e+07
GenX,CASO,2035,current_policies_52_week_low_gas,tons,2.03348e+07
GenX,FRCC,2035,current_policies_52_week_low_gas,tons,8.03314e+07
GenX,ISNE,2035,current_policies_52_week_low_gas,tons,1.65893e+07
GenX,MISC,2035,current_policies_52_week_low_gas,tons,7.29026e+07
GenX,MISE,2035,current_policies_52_week_low_gas,tons,3.72184e+07
GenX,MISS,2035,current_policies_52_week_low_gas,tons,7.61083e+07
GenX,MISW,2035,current_policies_52_week_low_gas,tons,6.16901e+07
GenX,NWPP,2035,current_policies_52_week_low_gas,tons,2.33507e+07
GenX,NYCW,2035,current_policies_52_week_low_gas,tons,7.72832e+06
GenX,NYUP,2035,current_policies_52_week_low_gas,tons,8.61906e+06
GenX,PJMC,2035,current_policies_52_week_low_gas,tons,1.44895e+07
GenX,PJMD,2035,current_policies_52_week_low_gas,tons,6.46342e+06
GenX,PJME,2035,current_policies_52_week_low_gas,tons,7.69189e+07
GenX,PJMW,2035,current_policies_52_week_low_gas,tons,1.60829e+08
GenX,RMRG,2035,current_policies_52_week_low_gas,tons,4.12928e+07
GenX,SPPC,2035,current_policies_52_week_low_gas,tons,4.0355e+07
GenX,SPPN,2035,current_policies_52_week_low_gas,tons,2.48846e+07
GenX,SPPS,2035,current_policies_52_week_low_gas,tons,4.04149e+07
GenX,SRCA,2035,current_policies_52_week_low_gas,tons,6.54955e+07
GenX,SRCE,2035,current_policies_52_week_low_gas,tons,5.20577e+07
GenX,SRSE,2035,current_policies_52_week_low_gas,tons,9.42186e+07
GenX,SRSG,2035,current_policies_52_week_low_gas,tons,2.06481e+07
GenX,TRE,2035,current_policies_52_week_low_gas,tons,9.98599e+07
GenX,TREW,2035,current_policies_52_week_low_gas,tons,5.12693e+06
GenX,BASN,2035,current_policies_52_week_low_gas,tons,3.3235e+07
GenX,CANO,2035,current_policies_52_week_low_gas,tons,2.26858e+07
GenX,CASO,2035,current_policies_52_week_low_gas,tons,2.03348e+07
GenX,FRCC,2035,current_policies_52_week_low_gas,tons,8.03314e+07
GenX,ISNE,2035,current_policies_52_week_low_gas,tons,1.65893e+07
GenX,MISC,2035,current_policies_52_week_low_gas,tons,7.29026e+07
GenX,MISE,2035,current_policies_52_week_low_gas,tons,3.72184e+07
GenX,MISS,2035,current_policies_52_week_low_gas,tons,7.61083e+07
GenX,MISW,2035,current_policies_52_week_low_gas,tons,6.16901e+07
GenX,NWPP,2035,current_policies_52_week_low_gas,tons,2.33507e+07
GenX,NYCW,2035,current_policies_52_week_low_gas,tons,7.72832e+06
GenX,NYUP,2035,current_policies_52_week_low_gas,tons,8.61906e+06
GenX,PJMC,2035,current_policies_52_week_low_gas,tons,1.44895e+07
GenX,PJMD,2035,current_policies_52_week_low_gas,tons,6.46342e+06
