model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,current_policies_52_week_retire_high_ccs,MW,5244.0,5244.114163010096
SWITCH,PJMC_to_PJMW,2027,current_policies_52_week_retire_high_ccs,MW,980.0,980.31871059229
SWITCH,PJMC_to_MISW,2027,current_policies_52_week_retire_high_ccs,MW,3200.0,3200.058564590758
SWITCH,PJME_to_NYUP,2027,current_policies_52_week_retire_high_ccs,MW,1255.0,5628.421659855814
SWITCH,PJME_to_PJMW,2027,current_policies_52_week_retire_high_ccs,MW,3885.0,3885.44550033789
SWITCH,PJME_to_NYCW,2027,current_policies_52_week_retire_high_ccs,MW,660.0,660.8137771123814
SWITCH,PJME_to_PJMD,2027,current_policies_52_week_retire_high_ccs,MW,1200.0,1200.6068864361278
SWITCH,MISE_to_MISC,2027,current_policies_52_week_retire_high_ccs,MW,0.0,13.060694698908016
SWITCH,MISE_to_PJMW,2027,current_policies_52_week_retire_high_ccs,MW,2662.0,2662.1621100555258
SWITCH,MISE_to_MISW,2027,current_policies_52_week_retire_high_ccs,MW,0.0,13.25291246495964
SWITCH,ISNE_to_NYUP,2027,current_policies_52_week_retire_high_ccs,MW,1400.0,1943.892838412106
SWITCH,ISNE_to_NYCW,2027,current_policies_52_week_retire_high_ccs,MW,760.0,760.0028405688232
SWITCH,MISC_to_SPPC,2027,current_policies_52_week_retire_high_ccs,MW,1430.0,1431.7477907414473
SWITCH,MISC_to_PJMW,2027,current_policies_52_week_retire_high_ccs,MW,5441.0,5441.153672180539
SWITCH,MISC_to_SRCE,2027,current_policies_52_week_retire_high_ccs,MW,3745.0,3746.273676945387
SWITCH,MISC_to_SPPS,2027,current_policies_52_week_retire_high_ccs,MW,1172.0,1172.4680447360422
SWITCH,MISC_to_MISS,2027,current_policies_52_week_retire_high_ccs,MW,1039.0,1039.0475764338566
SWITCH,MISC_to_SPPN,2027,current_policies_52_week_retire_high_ccs,MW,0.0,42.33760270136078
SWITCH,MISC_to_MISW,2027,current_policies_52_week_retire_high_ccs,MW,1655.0,1656.4192656301411
SWITCH,CANO_to_BASN,2027,current_policies_52_week_retire_high_ccs,MW,100.0,100.00805976133005
SWITCH,CANO_to_CASO,2027,current_policies_52_week_retire_high_ccs,MW,3675.0,3675.369926739166
SWITCH,CANO_to_NWPP,2027,current_policies_52_week_retire_high_ccs,MW,3675.0,3675.033264164
SWITCH,TREW_to_TRE,2027,current_policies_52_week_retire_high_ccs,MW,16529.0,16529.991147035395
SWITCH,TREW_to_SPPS,2027,current_policies_52_week_retire_high_ccs,MW,220.0,3100.720469593141
SWITCH,SPPC_to_SPPS,2027,current_policies_52_week_retire_high_ccs,MW,3372.0,3372.195925908888
SWITCH,SPPC_to_MISS,2027,current_policies_52_week_retire_high_ccs,MW,0.0,89.12656666942087
SWITCH,SPPC_to_SPPN,2027,current_policies_52_week_retire_high_ccs,MW,1433.0,2821.421694331486
SWITCH,SPPC_to_MISW,2027,current_policies_52_week_retire_high_ccs,MW,0.0,13.657430907381402
SWITCH,FRCC_to_SRSE,2027,current_policies_52_week_retire_high_ccs,MW,3600.0,3600.090269682104
SWITCH,TRE_to_SPPS,2027,current_policies_52_week_retire_high_ccs,MW,600.0,1881.5831415322236
