model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,current_policies_52_week_retire,kg,31904370718.342915
SWITCH,CANO,2027,current_policies_52_week_retire,kg,15848877505.519518
SWITCH,CASO,2027,current_policies_52_week_retire,kg,15398458838.878931
SWITCH,FRCC,2027,current_policies_52_week_retire,kg,74538794062.22502
SWITCH,ISNE,2027,current_policies_52_week_retire,kg,18629504899.96326
SWITCH,MISC,2027,current_policies_52_week_retire,kg,54952411408.26341
SWITCH,MISE,2027,current_policies_52_week_retire,kg,48069106949.0746
SWITCH,MISS,2027,current_policies_52_week_retire,kg,45415343774.228134
SWITCH,MISW,2027,current_policies_52_week_retire,kg,53490895220.21341
SWITCH,NWPP,2027,current_policies_52_week_retire,kg,14432360868.619762
SWITCH,NYCW,2027,current_policies_52_week_retire,kg,19023595696.257896
SWITCH,NYUP,2027,current_policies_52_week_retire,kg,3180440541.1728187
SWITCH,PJMC,2027,current_policies_52_week_retire,kg,8617345661.062996
SWITCH,PJMD,2027,current_policies_52_week_retire,kg,6841253125.790419
SWITCH,PJME,2027,current_policies_52_week_retire,kg,51361283722.808266
SWITCH,PJMW,2027,current_policies_52_week_retire,kg,136822383688.84969
SWITCH,RMRG,2027,current_policies_52_week_retire,kg,16537126666.763948
SWITCH,SPPC,2027,current_policies_52_week_retire,kg,22558604502.884922
SWITCH,SPPN,2027,current_policies_52_week_retire,kg,24767778515.254223
SWITCH,SPPS,2027,current_policies_52_week_retire,kg,11495230003.81809
SWITCH,SRCA,2027,current_policies_52_week_retire,kg,45767637796.625916
SWITCH,SRCE,2027,current_policies_52_week_retire,kg,40149484704.93868
SWITCH,SRSE,2027,current_policies_52_week_retire,kg,81375379828.68884
SWITCH,SRSG,2027,current_policies_52_week_retire,kg,41316450917.83787
SWITCH,TRE,2027,current_policies_52_week_retire,kg,75413191063.88658
SWITCH,TREW,2027,current_policies_52_week_retire,kg,5858267834.882831
SWITCH,BASN,2030,current_policies_52_week_retire,kg,27993322833.126442
SWITCH,CANO,2030,current_policies_52_week_retire,kg,14551668794.070202
