model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2027,base_52_50,MW,100,100.344
TEMOA,2,BASN_to_CASO,2027,base_52_50,MW,5920,5920.2
TEMOA,3,BASN_to_NWPP,2027,base_52_50,MW,3350,3350.12
TEMOA,4,BASN_to_RMRG,2027,base_52_50,MW,3750,3750.38
TEMOA,5,BASN_to_SRSG,2027,base_52_50,MW,5385,5385.19
TEMOA,6,CANO_to_CASO,2027,base_52_50,MW,3675,3675.33
TEMOA,7,CANO_to_NWPP,2027,base_52_50,MW,3675,3675.22
TEMOA,8,CASO_to_NWPP,2027,base_52_50,MW,2858,2858.2
TEMOA,9,CASO_to_SRSG,2027,base_52_50,MW,4354,4354.39
TEMOA,10,FRCC_to_SRSE,2027,base_52_50,MW,3600,3600.23
TEMOA,11,ISNE_to_NYCW,2027,base_52_50,MW,760,761.486
TEMOA,12,ISNE_to_NYUP,2027,base_52_50,MW,1400,1406.48
TEMOA,14,MISC_to_MISS,2027,base_52_50,MW,1039,1039.93
TEMOA,15,MISC_to_MISW,2027,base_52_50,MW,1655,1655.46
TEMOA,16,MISC_to_PJMC,2027,base_52_50,MW,5244,5244.52
TEMOA,17,MISC_to_PJMW,2027,base_52_50,MW,5441,5441.35
TEMOA,18,MISC_to_SPPC,2027,base_52_50,MW,1430,1432.1
TEMOA,20,MISC_to_SPPS,2027,base_52_50,MW,1172,1173.58
TEMOA,21,MISC_to_SRCE,2027,base_52_50,MW,3745,3745.35
TEMOA,23,MISE_to_PJMW,2027,base_52_50,MW,2662,2662.5
TEMOA,25,MISS_to_SPPS,2027,base_52_50,MW,1697,1743.36
TEMOA,26,MISS_to_SRCE,2027,base_52_50,MW,4092,4092.43
TEMOA,27,MISS_to_SRSE,2027,base_52_50,MW,891,891.83
TEMOA,28,MISW_to_NWPP,2027,base_52_50,MW,200,200.288
TEMOA,29,MISW_to_PJMC,2027,base_52_50,MW,3200,3201.65
TEMOA,31,MISW_to_SPPN,2027,base_52_50,MW,5512,5512.31
TEMOA,32,NWPP_to_RMRG,2027,base_52_50,MW,400,400.577
TEMOA,33,NYCW_to_NYUP,2027,base_52_50,MW,2489,2489.58
TEMOA,34,NYCW_to_PJME,2027,base_52_50,MW,660,4578.32
TEMOA,35,NYUP_to_PJME,2027,base_52_50,MW,1255,1255.88
