region,marginal_price,total_demand
BASN,63.44568407671528,117622650.0
CASO,70.88705653937751,115510879.0
CANO,73.5344833083801,178550343.0
FRCC,71.8429639211503,263664150.0
ISNE,96.1281882082309,149354094.0
MISC,63.73165480404586,200796305.0
MISE,70.03600942460807,108618551.0
MISS,63.176108136145956,185407544.0
MISW,60.77714898995795,244560055.0
NWPP,55.714322072792434,213747716.0
NYCW,99.97127833013862,83015898.0
NYUP,74.17362792227094,74762455.0
PJMC,65.75558112084664,125041636.0
PJMD,82.22939350972256,116835353.0
PJME,85.44467457955385,308414943.0
PJMW,67.04662743008983,328889729.0
RMRG,52.55395309901372,100288099.0
SPPC,59.31121100420578,83557695.0
SPPN,56.830676632552425,54220969.0
SPPS,55.0947350647515,131322851.0
SRCA,73.72735489475812,228687588.0
SRCE,64.8926602535704,225061849.0
SRSE,70.43386195669326,255962582.0
SRSG,63.4844404300215,147664933.0
TRE,58.520104413684855,442846698.0
TREW,53.107320978448506,20819394.0
