region,marginal_price,total_demand
BASN,67.71023375470048,117622650.0
CASO,71.86656595438791,115510879.0
CANO,74.28603022426329,178550343.0
FRCC,70.44494286195344,263664150.0
ISNE,93.92233500675798,149354094.0
MISC,63.51371770260755,200796305.0
MISE,68.99279147830534,108618551.0
MISS,63.15582377051872,185407544.0
MISW,61.48360397806496,244560055.0
NWPP,64.11914716491967,213747716.0
NYCW,89.5531613199789,83015898.0
NYUP,70.55563821371015,74762455.0
PJMC,65.33153371323303,125041636.0
PJMD,76.66702804183609,116835353.0
PJME,81.6949627140535,308414943.0
PJMW,67.24209683968057,328889729.0
RMRG,54.56295447629814,100288099.0
SPPC,59.13113457548841,83557695.0
SPPN,57.0335337016882,54220969.0
SPPS,58.12776381579739,131322851.0
SRCA,70.92698659698901,228687588.0
SRCE,64.71042506880548,225061849.0
SRSE,69.86830626801061,255962582.0
SRSG,69.0002580647833,147664933.0
TRE,62.444045119644336,442846698.0
TREW,56.30264015051365,20819394.0
