region,marginal_price,total_demand
BASN,87.92028993836442,205854891.0
CASO,140.08450983896537,185445572.0
CANO,97.84863623971256,287331528.0
FRCC,75.9400128472315,373487472.0
ISNE,110.60155515764504,228967778.0
MISC,48.71857617454368,296003389.0
MISE,58.187667108122405,149857318.0
MISS,31.392840279684275,273572998.0
MISW,55.02173202681719,360803886.0
NWPP,197.32550785516472,342473432.0
NYCW,85.05523155858643,116580170.0
NYUP,66.8128186736398,100244191.0
PJMC,54.63433940023723,165669492.0
PJMD,66.50768067788329,160553816.0
PJME,75.50366371147085,428793884.0
PJMW,60.69909405524794,452703049.0
RMRG,50.09107218079433,173002995.0
SPPC,38.10837708402488,122568997.0
SPPN,40.1126499426655,85125345.0
SPPS,32.62945019446542,202777705.0
SRCA,57.17474805550915,320053848.0
SRCE,58.98189404004269,318246408.0
SRSE,62.47764583771061,375702387.0
SRSG,68.5613298216686,237915030.0
TRE,72.89481863243626,617229009.0
TREW,65.7853404319464,29860335.0
