Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t19,-9.184897279489733e-6,-7.692687931685235e-6,-8.594910731313758e-6,-9.391340915382816e-6,-9.869882682814187e-6,-4.096041381378929e-6,-6.973887020335942e-5,-7.175376205813373e-5,-3.4890190011353632e-6,-3.2206490226643223e-6,-4.834580008929036e-5,-6.942797635909795e-5,-2.008296656729107e-5,7.112512005055062e-6,-6.599687438748319e-6,-0.00011944767883278786,-0.00045382365848951797
t20,-9.22068773784815e-6,-7.1988148924439594e-6,-8.312656617454305e-6,-9.38232258999446e-6,-9.770062555500566e-6,-4.33713300116921e-6,-7.773330536156875e-5,-7.987800032602652e-5,-8.313948097906839e-6,-8.719466168561134e-6,-5.436670209871187e-5,-7.764307063429236e-5,-2.400230248880684e-5,5.298285964224913e-6,-6.803526321119316e-6,-0.00013125289093022946,-0.0005116366038574088
t21,-8.905266004610756e-6,-7.268573123896022e-6,-9.47786959475537e-6,-9.516234886032164e-6,-1.0060114947620507e-5,-4.7936217418393945e-6,-8.86430818935855e-5,-9.105012756662361e-5,-1.486133713111961e-5,-1.651754855194695e-5,-6.223404993963297e-5,-8.79137032239475e-5,-2.972643454631912e-5,2.2662903524620975e-6,-6.9650971683787986e-6,-0.00014687369252085457,-0.0005925404624887008
t22,-9.429187036014042e-6,-7.430307528587099e-6,-1.008395366713625e-5,-9.12677446544872e-6,-6.58331203048371e-6,-5.0783908763304e-6,-0.00010020477338863276,-0.00010340392515233857,-2.1372337254494488e-5,-2.4008303362326905e-5,-6.99930432641548e-5,-9.76100481714864e-5,-3.460790483448787e-5,-5.596518661661685e-7,-7.380787157997228e-6,-2.405707870364084e-5,-0.0005309297787597263
t23,-8.76080469708843e-6,-7.63816521675029e-6,-8.399653679678527e-6,-9.582977566790257e-6,-9.755295786559415e-6,-5.10792603015717e-6,-0.00010998293346702985,-0.00011268281862535727,-2.4931700012101723e-5,-2.8971119123284927e-5,-7.625599117639929e-5,-0.00010443570523993631,-3.739595993030919e-5,-2.684605281258531e-6,-7.406859877169003e-6,-0.00019036284211252743,-0.0007443553578223976
t24,-8.653740001280313e-6,-7.707745895274452e-6,-8.572987478576807e-6,-9.562232489406695e-6,-9.77765157272348e-6,-5.364410744054589e-6,-0.00013026290600515967,-0.00013406332229051488,-2.995249552237361e-5,-3.882326566516207e-5,-8.79231666926452e-5,-0.00012075344732493942,-4.2492479728173865e-5,-3.3395526307471983e-6,-6.894657752514761e-6,-0.000224222732909249,-0.000868366794702796
t25,-7.825935752748919e-6,-9.482598104859188e-6,-7.70669583002742e-6,-9.669782808550146e-6,-9.123750738752228e-6,-4.4702281067536e-6,-9.174404052815915e-5,-9.351958183724831e-5,-2.706301158575943e-5,-3.475343576740716e-5,-9.85768148259027e-5,-0.00013363926275200037,-4.615533467317361e-5,-4.9973986085165984e-6,-6.880197538511347e-6,-0.00011752852326494193,-0.0007031365927233121
t26,-9.273658369384362e-6,-9.442393760414554e-6,-8.017426516614714e-6,-9.985044868503893e-6,-9.215733608777288e-6,-6.11701898989903e-6,-7.301449767025717e-5,-7.407621893356644e-5,-2.4762164123944356e-5,-3.2081339548276425e-5,-9.849403069650204e-5,-0.00012882938607750046,-4.971063783811656e-5,-5.718269436974062e-6,-7.896785678440232e-6,-8.603313883261937e-5,-0.000632667744949791
t27,-9.303483098091325e-6,-9.512996518635766e-6,-7.87527135181835e-6,-9.548554267826086e-6,-8.90093442404941e-6,-6.205410593257641e-6,-6.287167664286113e-5,-6.373990573827264e-5,-2.2969583665705736e-5,-3.025514889774558e-5,-0.00010081581770876527,-0.00012778153475660682,-5.371642891721131e-5,-6.331404616686204e-6,-7.20070753395813e-6,-6.939845180215263e-5,-0.000596427310533644
t28,-9.584563289610956e-6,-1.0660769406931741e-5,-8.906991680208289e-6,-8.567182291279276e-6,-8.478732802497357e-6,-6.302738555083067e-6,-7.584975503303639e-5,-7.765553834253658e-5,-3.0884117926077457e-5,-4.067893910978576e-5,-0.00011312130644584432,-0.00013805794215705801,-6.284722045726986e-5,-8.124229202498802e-6,-7.615724557708858e-6,-7.935956600331984e-5,-0.0006866953172607465
t29,-9.301729891457776e-6,-9.249351688147e-6,-8.315082581913088e-6,-9.799352991255289e-6,-9.071355748083435e-6,-5.636320370588264e-6,-8.660300089502616e-5,-8.8473735751408e-5,-3.83480977315439e-5,-5.0164172262442344e-5,-0.00011612645653938094,-0.00013963097734433954,-6.82033939702925e-5,-6.998296309106518e-6,-7.3343742504912385e-6,-9.317007016760857e-5,-0.0007464257684930846
t30,-9.646030353229464e-6,-9.452769387824127e-6,-7.927293244656168e-6,-9.55962253844695e-6,-9.043527092972013e-6,-4.988029827229784e-6,-0.00010919949143875233,-0.0001116346027269706,-5.3254808678405566e-5,-6.844439563879202e-5,-0.0001334851234516556,-0.00015681971286146063,-8.128164793411356e-5,-7.4140880274970234e-6,-7.5305785030703054e-6,-0.0001109354275262048,-0.000890617149231281
t31,-9.117681923038217e-6,-1.0508888748233617e-5,-8.745740199846824e-6,-9.140318899186755e-6,-7.881572819763515e-6,-4.860692517506982e-6,-0.00016411223089660886,-0.00016863595398282604,-8.690672257135553e-5,-0.00010889821189201187,-0.00017880903865832536,-0.00020427234888793704,-0.00011062478300298828,-1.0200376476717904e-5,-7.43754738488366e-6,-0.0001474512781158296,-0.00123760338697706
t32,-9.348913845915213e-6,-9.360734524759193e-6,-9.290432531838446e-6,-8.656604814178527e-6,-7.221005546388e-6,-5.3897949302845316e-6,-0.00032414454874944915,-0.00032411752438973857,-0.00013632550204088303,-0.00021568698926878466,-0.00019875577506905305,-0.0002166346383204798,-0.00013882532352636997,-7.138437899244275e-6,-6.879062171160085e-6,-0.0002219412224407616,-0.001839716510069288
t33,-8.864696576820427e-6,-9.45277757297421e-6,-9.489581032572689e-6,-8.813768313567891e-6,-8.69002967122087e-6,-4.160282594650629e-6,-4.317773521491977e-5,-4.405225921108957e-5,-5.696281004323517e-5,-5.717893610026126e-5,-5.4257023080303144e-5,-5.407746481527461e-5,-5.06062254976132e-5,-7.807920207433473e-6,-6.777364175813565e-6,-1.6647122476918203e-5,-0.00044101599658466864
t34,-8.93091956901889e-6,-5.968275412683095e-10,-1.469216743685794e-7,-8.425710111965194e-6,-9.943829500876774e-6,-2.8416722535423665e-6,-2.5324391080157285e-7,-2.1869297203900887e-7,-6.293925326658592e-6,-6.293714076796785e-6,-6.067552672080124e-6,-6.084607071622254e-6,-6.030016882694145e-6,-5.584225884844433e-6,-5.618607767371863e-6,8.983777325381856e-5,1.7103536751596696e-5
t35,-9.015311499183748e-6,-5.48903190862483e-9,-2.6642416321761957e-8,-8.544559931262589e-6,-4.113261263227105e-6,-1.4302541175979898e-6,2.3527424727096155e-5,2.348758282899927e-5,-3.9895556307453654e-7,-5.941601600859332e-7,-5.53505655830801e-7,-6.904115410489301e-7,-5.126789298292641e-7,-6.0405950255135394e-6,-5.921134201978044e-6,0.00028881586568981643,0.00029798391390904895
t36,-9.132097143580462e-6,-7.107361388621094e-9,-2.9679240375323867e-8,-8.610676534213876e-6,-3.0735615973553123e-7,-9.744377301567369e-7,5.925040610266979e-5,5.911423614623648e-5,0.00022392211874060097,0.0004736597538953579,0.00021657990227487938,0.00021550345150642974,0.00016579154355258858,-6.557773393597882e-6,-6.131252264695643e-6,3.804890189425624e-6,0.0013858759225804443
t37,-8.491623990654312e-6,-5.5211699725005235e-9,-2.5861510448937652e-8,-8.563466973881102e-6,-2.7347714743636804e-7,-9.063379157727248e-7,2.737181003196038e-5,2.73707626039322e-5,0.00010630945713304152,0.00020763495740134112,8.15172958518621e-5,8.178988267096663e-5,7.281577470197583e-5,-7.218529389766478e-6,-6.3768235054081925e-6,2.811375716917192e-6,0.0005757596745086564
t38,-8.699148286332253e-6,-5.45225277259579e-9,-2.7619933718231086e-8,-8.726546736385385e-6,-2.7675151173678215e-7,-1.2221104819060262e-6,1.752457316908764e-5,1.7519851693202576e-5,7.267608947390555e-5,0.00014195400460109296,4.9112401316970534e-5,4.9139940339733676e-5,4.359758729315202e-5,-7.823130518251496e-6,-6.470312385824994e-6,2.3803968606106804e-6,0.0003606537726408279
t39,-9.118037148744416e-6,-5.947858117769588e-9,-1.6409105800465027e-7,-8.513328373821571e-6,-2.912285332239235e-7,-1.914779991810962e-6,1.2480457719627956e-5,1.2489450380722856e-5,5.5885151959386166e-5,9.517620944263816e-5,3.167479631696878e-5,3.12830237219375e-5,2.9578660705597777e-5,-8.941806387487285e-6,-6.556070964159947e-6,2.0895897828545096e-6,0.0002351520497143632
t40,-9.166794581710444e-6,-7.978523479089635e-9,-3.872606536198263e-6,-8.673643524394151e-6,-4.431337471785444e-6,-2.863951177949998e-6,9.286978063017941e-6,9.285858292822687e-6,4.740132575541287e-5,8.499848782735378e-5,2.250146292424932e-5,2.180976423538119e-5,2.0269357854281596e-5,-1.0884088983852494e-5,-6.718795275332056e-6,0.00023243426254129226,0.0004013683014191097
t41,-8.017403509265666e-6,-1.0960324259966348e-5,-1.1652647398066126e-5,-8.659186525308577e-6,-9.633747729421253e-6,-3.1626794335787523e-6,0.00012152697579205007,0.00012089675664575056,4.096232071514947e-5,7.854772617492402e-5,1.3296293448046262e-5,1.2712482794520243e-5,1.1732415002038548e-5,-1.4170034613601571e-5,-6.535371400132423e-6,0.0001630521872142605,0.0004899357629173989
t42,-9.695293612883294e-6,-9.811647006498184e-6,-1.2091269972773519e-5,-9.190335673560367e-6,-9.74790959153052e-6,-5.76968337970386e-6,6.491060194348323e-5,6.46529329204155e-5,3.228786256963059e-5,6.40698986386289e-5,5.277778687899827e-6,4.7983020392013115e-6,3.976714693933295e-6,-1.4041377919955646e-5,-7.192621504999738e-6,0.0001385220327057927,0.0003009559855370802
t43,-9.90488677114772e-6,-9.687706318367637e-6,-1.177588259690708e-5,-9.092365411677554e-6,-9.126724327531392e-6,-6.376933097711947e-6,4.271705468886292e-5,4.284171236471434e-5,2.7491045061614482e-5,5.8298912223991884e-5,-1.8380156194944149e-6,-2.358487292185385e-6,-2.3343954023586986e-6,-1.547611790364947e-5,-6.709455776163805e-6,0.00011724595292854192,0.00020391370675053045
t44,-9.996377738515276e-6,-9.704278117163326e-6,-1.1722061140240886e-5,-9.265402219288114e-6,-9.275323547491103e-6,-6.753799166576018e-6,2.9645254538422774e-5,2.9717426432839266e-5,2.3259149035715046e-5,4.975504459525947e-5,-9.088082268662897e-6,-9.65985411316455e-6,-8.756089831326336e-6,-1.681890612725574e-5,-6.808817170214529e-6,0.00010018353144559565,0.00012471141460793344
t45,-1.005296126015841e-5,-9.483196238919238e-6,-1.1048616342119733e-5,-9.321468016730288e-6,-9.530563855570113e-6,-6.934991326898578e-6,1.917254523638731e-5,1.9211610802532274e-5,1.9536321220456566e-5,4.390450203636374e-5,-1.6809327922191694e-5,-1.749053012819396e-5,-1.5541442509259933e-5,-1.8109777988343648e-5,-6.901142975155742e-6,8.941649767294138e-5,6.001745840513993e-5
t46,-1.0171196270382957e-5,-9.518297169042747e-6,-1.0950316647224598e-5,-9.502299537574172e-6,-9.645381261883877e-6,-6.956282177349512e-6,1.109315999634299e-5,1.1138501037018246e-5,1.67047185450909e-5,3.920660139398698e-5,-2.5067206449797967e-5,-2.5974870240134453e-5,-2.2362693469585436e-5,-1.8838262537102035e-5,-7.068780079424048e-6,7.995094932694573e-5,2.038344459883038e-6
t47,-1.0225756772131617e-5,-9.560251381330538e-6,-1.1294428943720169e-5,-9.637935367858295e-6,-9.68410408850999e-6,-6.628906894011504e-6,3.890584392254597e-6,3.9305216664459005e-6,1.4027020749640043e-5,3.471027760110017e-5,-3.500307879817654e-5,-3.6220995539595824e-5,-2.995592240540793e-5,-1.8884862964255997e-5,-7.24989485488198e-6,7.221630072812953e-5,-5.557143287231013e-5
t48,-1.0322343064155872e-5,-9.64712567007724e-6,-1.1479165156032042e-5,-9.79823809668586e-6,-9.747844864769326e-6,-5.767640028666414e-6,-2.9208212197810377e-6,-2.8933040032198196e-6,1.1407875369946366e-5,3.0369322654447184e-5,-4.9759230041717245e-5,-5.16234499818871e-5,-3.852553241983541e-5,-1.7438091895578866e-5,-7.498735927128983e-6,6.578870531775009e-5,-0.00011985561902739157
t49,-1.0400524512590804e-5,-9.674897715409714e-6,-1.1529259381199168e-5,-9.88209347151504e-6,-9.813197121899704e-6,-3.762779915614529e-6,-1.0262572981626033e-5,-1.0233732450225665e-5,9.25210793437436e-6,2.6441596284220174e-5,-3.238189411777529e-5,-3.226345247484108e-5,-2.6243537254603533e-5,-5.476496999178045e-6,-8.315114792117334e-6,5.9242781580210856e-5,-8.530306738979056e-5
t50,-1.1749379339019508e-5,-9.79764224719098e-6,-1.1419668401364757e-5,-1.021136636623305e-5,-9.875703463299034e-6,-1.2316842698354074e-6,-1.751663288351024e-5,-1.750647162381503e-5,7.452108951921594e-6,2.2920477317124442e-5,-2.072506948595137e-5,-1.9574647948188467e-5,-1.6224663144505338e-5,7.965641313281562e-6,-8.337364555433928e-6,5.473199825873804e-5,-6.110006788728146e-5
t51,-1.1945644279412981e-5,-1.004964320339776e-5,-1.1494751709201755e-5,-1.0718131917410641e-5,-9.809452272402814e-6,7.817445937441005e-7,-2.5706662202442774e-5,-2.571998544370725e-5,5.691473941545906e-6,1.942764859549885e-5,-1.417118036362904e-5,-1.2315643752917772e-5,-1.0303996828492862e-5,2.2031096551936686e-5,-1.718023618647351e-6,5.115009302548669e-5,-4.487105888345076e-5
t52,-1.2136200645812721e-5,-1.0161980773216364e-5,-1.1486924018886259e-5,-1.081464470778539e-5,-9.822369814769035e-6,1.2304376532212594e-6,-3.5190108742804624e-5,-3.524893192974117e-5,4.187426531174143e-6,1.6276741541651232e-5,-1.4731713257929395e-5,-1.3206720393019969e-5,-1.1213922666479475e-5,2.319150057382337e-5,-1.7480312758213933e-6,4.8204227051568425e-5,-7.267121487482736e-5
t53,-1.1474088780726205e-5,-1.00804531785072e-5,-1.1220284087816162e-5,-1.0605695283731389e-5,-9.811163374859698e-6,1.1455723110341826e-6,-4.752927869449978e-5,-4.762832517852819e-5,3.159455757285318e-6,1.3545149814758548e-5,-1.749311550375788e-5,-1.6387048487658483e-5,-1.4440874291001567e-5,2.057756148139808e-5,-1.8642808176401852e-6,4.594153880064964e-5,-0.00011416532951360098
t54,-1.0300832262816447e-5,-1.036625353466309e-5,-1.1185570336347122e-5,-1.0418794417795689e-5,-1.0016503278427068e-5,5.311630398021664e-7,-6.494699322724894e-5,-6.497526918238208e-5,2.0467407445547933e-6,1.0855690823071108e-5,-2.173829463421938e-5,-2.104804491191356e-5,-1.9205181067594898e-5,1.7224785240563853e-5,-7.452563647063203e-6,4.396149076341129e-5,-0.00017703442988906829
t55,-9.882469655011983e-6,-1.1365653848870277e-5,-1.1529998499873937e-5,-1.0138704697792214e-5,-1.0210716016397275e-5,-2.462317909060413e-7,-9.935778513485889e-5,-9.992701612065992e-5,-1.0899315381147833e-6,6.222115428675389e-6,-3.046622611113234e-5,-3.0027195947462976e-5,-2.8209591873079265e-5,1.145911351558743e-5,-9.79169406328902e-6,4.2462568433330395e-5,-0.0002920994179198557
t56,-8.941838332249563e-6,-1.1875575919482672e-5,-1.0943344391360927e-5,-1.0211488512057005e-5,-1.0370000068400593e-5,-1.2760785366077163e-6,-0.00018958881318710077,-0.00018748052659845775,-2.688203563232784e-7,5.187207506810651e-6,-3.92899856149227e-5,-3.9299776755980436e-5,-3.728120517146561e-5,1.035855578819176e-5,-9.994528830501326e-6,4.134768408842129e-5,-0.0004999285348914866
t57,-9.995230520000119e-6,-8.692533849330032e-6,-8.79277201213176e-6,-9.774806064395307e-6,-1.0274356946466125e-5,-1.4198488003444251e-6,-0.0001246473049303689,-0.00012482684283629015,1.1106237496497461e-6,4.204251023669429e-6,-8.141842766256144e-6,-7.732918888973817e-6,-1.0177494782672728e-5,1.2548785042428836e-5,-8.552246897056048e-6,4.0613324814715346e-5,-0.00027455121466382225
t58,-1.006183751169414e-5,-3.759861075860979e-9,-1.5891811326043397e-6,-9.847418444576429e-6,-1.3656200175566951e-5,-2.414726343343552e-7,-7.732606886471848e-7,-7.430099577894088e-7,3.0954692011262226e-7,2.0125717981075683e-7,9.785346219427302e-5,0.00010095882521706217,5.738481976782654e-5,9.405338501931428e-6,-6.0366587036849625e-6,3.7231397222284684e-5,0.0002603918478933276
t59,-9.930713846430507e-6,-8.771584926552348e-9,-1.6805093839945542e-6,-9.903631134081295e-6,-1.4197009307945925e-5,2.5279365966839827e-9,9.827133748068376e-5,9.918433588520076e-5,1.0993370199370051e-6,-9.371723606393574e-7,0.00021430209435024163,0.0002412991020066914,9.335705943885437e-5,8.906387777826506e-6,-5.3390821485177695e-6,2.9742508228751233e-5,0.0007441678003582473
t60,-9.750782888975504e-6,-1.0909374760344087e-8,-1.717054315618024e-6,-9.973586085531885e-6,-1.4009241568853553e-5,-6.062860515681011e-7,4.174391530060781e-5,4.156900932785714e-5,1.8239309630102879e-6,-2.0492177438912014e-6,0.00014397509887466414,0.00015940242634035094,7.569023820427372e-5,7.6127194114753805e-6,-5.486376257594645e-6,2.638933254475664e-5,0.0004546032166802028
t61,-9.84508051010924e-6,-8.818685638413045e-9,-1.7283142716761644e-6,-9.991741171065819e-6,-1.3799726647403022e-5,-4.142069525310786e-7,2.6795759462133522e-5,2.6775952086320915e-5,2.52129626321009e-7,-4.618645824328599e-6,0.00010232076306067008,0.00011414176168130118,5.826356766011652e-5,5.887265618529372e-6,-5.883840725925021e-6,2.4592586204309938e-5,0.00031273941061102514
t62,-9.78788898751741e-6,-9.04886003014078e-9,-1.765811478390365e-6,-1.00803621911495e-5,-1.38130949181252e-5,-8.495159897812379e-7,1.9761207595855483e-5,1.982197133958554e-5,-1.3031280479773586e-6,-7.05144692803458e-6,8.316997800109297e-5,9.26286508247893e-5,4.773929933513868e-5,4.2088275676585215e-6,-6.223319652822508e-6,2.280976213322585e-5,0.00023925607974351802
t63,-9.667662333801341e-6,-9.87224513779884e-9,-1.783192599633887e-6,-9.977380829990094e-6,-1.3899631473304723e-5,-1.5479385809847112e-6,1.553017667799539e-5,1.560734848888051e-5,-2.622743753679597e-6,-9.160840772911113e-6,7.218551171149327e-5,8.070695340940704e-5,4.110489088396028e-5,2.386658670491307e-6,-6.581826458287245e-6,2.121494463293826e-5,0.00019348539542743553
