Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,306607.6396303186,0.0,0.0,306607.6396303186
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,1.1014265235178089e6,0.0,1.1014265235178089e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,20291.102848859322,0.0,20291.102848859322
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,515438.2098893685,0.0,515438.2098893685
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,87633.32106063761,0.0,87633.32106063761
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,201417.47951479396,201417.47951479396
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,409863.8842401522,409863.8842401522
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,392000.3776718333,0.0,0.0,392000.3776718333
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,3.331018734389985e6,0.0,0.0,3.331018734389985e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,9.409172535632757e6,0.0,0.0,9.409172535632757e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.09578816501451537,0.0,0.0,0.09578816501451537
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.07608592302953843,0.0,0.0,0.07608592302953843
NENG_Rest,NENG_Rest_nuclear_1,1,1,3.0030987837260165e6,0.0,0.0,3.0030987837260165e6
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,353562.76315098704,0.0,353562.76315098704
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,37359.37437399493,0.0,37359.37437399493
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,35769.61405514096,0.0,35769.61405514096
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,94670.2452429922,0.0,94670.2452429922
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,0.08144263394185981,0.0,0.08144263394185981
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.0120866938613634,0.0,0.0120866938613634
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,1.4055073692031174e6,0.0,1.4055073692031174e6
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,0.03287608647516614,0.0,0.03287608647516614
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,2.1461767722371267e6,0.0,2.1461767722371267e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,222566.4875914544,0.0,222566.4875914544
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,72334.10845258959,0.0,72334.10845258959
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,0.7473089215147835,0.0,0.7473089215147835
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,0.11219043257151388,0.0,0.11219043257151388
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,593378.1535360262,0.0,593378.1535360262
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,17248.90273861831,0.0,17248.90273861831
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,66610.96993270067,0.0,66610.96993270067
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,19713.03144330369,0.0,19713.03144330369
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.0,601406.4447162024,0.0,601406.4447162024
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,0.0,2.248239476917788e6,0.0,2.248239476917788e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.0,601247.4665449238,0.0,601247.4665449238
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.0,1.288500975960224e6,0.0,1.288500975960224e6
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,0.0,0.19892967771423045,0.0,0.19892967771423045
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,0.0,419617.3093456221,0.0,419617.3093456221
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.0,266443.8807317359,0.0,266443.8807317359
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.0,424068.6466636528,0.0,424068.6466636528
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0,0.0,0.0,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.0,0.0,2.027106272187942e6,2.027106272187942e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,0.0,0.0,1.2279687582825365e7,1.2279687582825365e7
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.0,0.0,799168.563056856,799168.563056856
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.0,0.0,569104.885808692,569104.885808692
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.0,0.0,3.034501610704403e6,3.034501610704403e6
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.0,0.0,1.5799154731729217e6,1.5799154731729217e6
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,0.0,0.0,7.114679672323766e6,7.114679672323766e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.0,0.0,0.030681217015829997,0.030681217015829997
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,0.0,0.0,712964.9152605732,712964.9152605732
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.0,0.0,2.2084250151891606e6,2.2084250151891606e6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,0.0,0.0,2.5093603101709988e7,2.5093603101709988e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.0,0.0,636271.4741821693,636271.4741821693
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.0,0.0,2.5177431971929822e7,2.5177431971929822e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.0,0.0,863644.3484273603,863644.3484273603
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.0,0.0,374539.112807357,374539.112807357
PJM_Rest,PJM_Rest_nuclear_1,11,1,0.0,0.0,2.354225153921635e7,2.354225153921635e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,0.03446331855225391,0.0,0.0,0.03446331855225391
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.02896385295516507,0.0,0.0,0.02896385295516507
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.008714625956099953,0.0,0.0,0.008714625956099953
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.0114897372084047,0.0,0.0,0.0114897372084047
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,0.0,0.37773234786293464,0.0,0.37773234786293464
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.0,1.1617352395736433e6,0.0,1.1617352395736433e6
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.0,0.00622278028928251,0.0,0.00622278028928251
