region,marginal_price,total_demand
BASN,36.01897770128232,117622650.0
CASO,44.705118781804636,115510879.0
CANO,45.32013999837909,178550343.0
FRCC,45.88311017652856,263664150.0
ISNE,69.38535308028459,149354094.0
MISC,39.04986426910934,200796305.0
MISE,43.2187901580785,108618551.0
MISS,39.911768299262484,185407544.0
MISW,35.96118083016227,244560055.0
NWPP,35.28178387952073,213747716.0
NYCW,57.42299428999615,83015898.0
NYUP,40.23876325581319,74762455.0
PJMC,40.585584655298916,125041636.0
PJMD,47.39382574206091,116835353.0
PJME,47.8790965262264,308414943.0
PJMW,42.612621680515865,328889729.0
RMRG,28.160967006519734,100288099.0
SPPC,34.34619140368523,83557695.0
SPPN,32.3133076872532,54220969.0
SPPS,33.32150065001289,131322851.0
SRCA,46.22608052324738,228687588.0
SRCE,41.43512610540491,225061849.0
SRSE,45.51170835635538,255962582.0
SRSG,38.16570558103837,147664933.0
TRE,35.400808419938926,442846698.0
TREW,31.760561195609117,20819394.0
