Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,73.93550438872445
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,5.791817406305041e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,60.27168642333004
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,40.441872260735146
NENG_Rest_nuclear_1,new_england_uranium,1,2.2574429063512126e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,56.32607892855396
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,49.393932603392855
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,5.995735257332534e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,58.15173631096245
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,32.547697383709426
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,13.645347824134587
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,189.82504708583116
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,46.25915383529389
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.7174119984452477e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,64.53196079864217
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,66.98594107511863
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,1.799857184984874e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,74.5595667256053
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.1442515080854106e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,38.06475471751046
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,27.646508254844843
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,224.8250103284094
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,4.873461458681491e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,2.4138242028145695e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,36.21417872813394
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,120478.9918465061
