Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,0.0022240568752107358,11.70749756157338,759.9970715221523,1702.183156812845,-999.9985079161565,1552.9275060231457,-1482.3283444360097,1023.4009455721465,4299.997447166582,-1193.8117600141409,3410.503751685916,4563.047943169837,1551.5819439931001,0.0009779378359343284,-30.09119764627173,-599.9992199228664
t2,0.0,-387.4929262361941,-0.00015312161000098764,0.0001447611854995656,867.1601580729288,-477.0997912252447,805.5981158555613,-1513.8868726328699,392.9906368327383,4299.9972118432925,-1193.8065496194065,2437.2024393943598,3206.705658639548,2008.9525705902004,0.0010744301558473753,-135.4064763680577,-599.9987660089195
t3,0.0,0.0005691186865867518,0.0011808062568245319,455.2629803880544,254.07338238597148,-0.002493171300191768,247.90026769167036,-1418.878504994321,0.00029478654768926894,3934.6852702992032,-1021.2515255463873,2475.7601871051106,3447.0013797740926,1558.1248525958435,0.0011867828500191112,-0.0006548220116628429,-599.9987153702937
t4,0.0,0.0005527601275589275,0.0011386273936329723,226.93861572050528,398.35283146303055,0.0006383332134378625,408.9311928046921,-1315.7165447612053,0.0003041674663864231,3043.766896381402,3.6422711433144795e-5,2506.2243343666278,2117.91492167077,1616.1517005314,0.001183426341023859,-393.2696898035181,-4.9570541304558944e-5
t5,0.0,0.0005298096211791806,0.0011222646675609084,64.68212895553505,687.0777981036583,0.0006084718678277962,758.525779314849,-1324.3148923114582,0.00032686061136413667,3500.0454509139345,4.390368071143899e-5,2605.721517232412,3110.464732369328,1305.4535226459043,0.0011786594918890322,-716.9753631034015,-5.662250972543558e-5
t6,0.0,-831.0173540085726,-0.00018517064944588278,8.725650232631305e-5,921.6557265825841,0.0006350005852393229,1014.7976581626792,-1290.7388833891482,0.00023183286896122257,3765.4359726042117,9.180320948472075e-5,1825.5226230808948,3567.7053093557292,744.0314515810603,0.001203950408169559,-1008.3489417451809,-2.4086457887510862e-5
t7,0.0,-631.4332633981159,-0.00016214442291701797,9.182814489269325e-5,318.9359579039688,999.9991745138681,535.6593276064917,-1228.4364517847482,0.00020962134715576185,2212.744808132574,966.9049205635025,4266.523648297021,4503.971654327562,1119.6003694162973,0.0010111347062660393,-679.5964784267503,0.004990279973491489
t8,0.0,-1599.9978406085606,-0.0006276267542198402,-0.0002374786388517781,406.2005764731081,999.9999592288312,1076.5394591467941,-1213.451168887971,0.00029109981743214786,2407.734840026938,1193.8128639109598,6116.0118948281615,5891.6559636410575,1589.5323124788963,0.0009744650845065517,-441.81171590305286,599.9998184419075
t9,0.0,-1599.9975579068087,-0.0013258197750758293,-0.00030792505754246934,1929.998189493415,-995.9993478282528,1830.106770560153,-1043.4957876071805,760.9296098144189,4299.997174483802,-1193.8113262059674,3722.063309193356,5483.120757552062,1190.9416180649905,0.0009059972448240585,-1020.9868828149797,599.9996025375912
t10,0.0,-1599.9992742477743,-804.867183936848,-355.65348415538995,432.01059463039235,-0.0029375678133219123,2487.092245865205,-1404.3486662512996,1647.857487081134,4299.996767303525,-1156.287566612821,6175.527290191393,5470.9969175531305,2506.4992064690664,349.99871021485836,-0.00022376675296574374,-599.9993049343215
t11,0.0,-1599.9998876550028,-804.8679472597299,-760.0000531882007,-668.2082406112705,999.999875770552,1829.6289962417688,-1580.7865740057084,-0.00473143227254346,3192.1903076162816,1193.8126924485603,6946.141909606548,5525.3958813425725,2272.3239323096795,0.0021292345184157845,-1020.9867828417393,599.9997286211719
t12,0.0,-1599.9999219982108,-804.8679481191374,-760.0000542478947,276.52824814526406,-0.00664523216775531,2261.073244668078,-1611.6551660774658,1617.001923123675,4299.999793451637,-1183.1926913416667,6949.999776439114,6753.61783850885,2252.006866597544,0.0013783593472168059,-1020.9867790889817,599.96200266008
t13,0.0,-1599.9999245657025,-804.867948463931,-760.0000560799806,726.7942201477041,-729.7554853561716,2573.799080296018,-1611.655147542794,1895.4691261228381,4299.999794865966,-1193.7899773278407,6949.999778286702,6717.679514593382,2252.926941076978,0.0015160962219785325,-1020.9867772461794,481.94358327338114
t14,0.0,-1599.9999239547622,-804.8679765136729,-760.0000816773774,548.7846982378908,-647.8134892744134,2576.369235626706,-1611.65515811972,1902.357818394424,4299.993397804675,-1193.7918664061913,6885.16609078864,5932.226386428612,2506.482818158628,38.469890864833594,-1020.9855630366062,482.15968539524795
t15,0.0,-1599.9999234165061,-804.8679763965858,-760.000080959315,381.1381617876022,-513.3624941279978,2577.683292727513,-1611.6551427798022,1732.5455185295516,4299.993068066934,-1193.7919893337255,6686.822542889466,5283.107553311629,2506.483857044572,117.20671834775419,-1020.9855800023012,481.0851835668795
t16,0.0,-1599.9999217916393,-804.8679752074497,-760.0000798575942,658.4454876825064,-684.8168525942009,2580.0065479942714,-1513.5279910985241,1616.818091051605,4299.992937403838,-1193.7921313036547,6075.642634571171,4515.700680732051,2506.483841855833,161.11771123134832,-1020.9859619042221,62.48317710372987
t17,0.0,-1599.9996136592513,-804.8676268726468,-759.9994287545755,1217.3668145119952,-999.9983645872992,2599.9996273627344,-1255.4849638864307,1319.7233400448501,4299.996956871849,-1193.8124880940916,5314.779697336259,4579.453756798211,2506.499235153458,349.9987959085009,-755.1727897808488,-599.9996022383344
t18,0.0,0.0005779321256709166,0.001083257290810854,641.5282914878541,1794.8321405387655,-999.999702350523,1553.4293109198375,-1055.7695768831652,0.0008525430808360151,4288.008016915216,-1193.8126304763775,3579.629037904235,4108.590184711595,1928.6647088848922,0.0008148298783785933,-56.38712950899465,-599.9996382763898
t19,0.0,0.0005632770672451149,0.001182664546986078,141.2934790967034,1189.429153910506,-163.50969439529717,1365.7542899225873,-869.497654217346,0.000283450518695615,4042.3391547991814,-1193.8050064911818,3699.76064281073,3917.347596516217,2001.342923361014,0.0005777222532228198,-441.61512475084936,-599.9983509646888
