region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756986.9626175043,0.0,0.0,0.0,301846.54900501436,7.538730728200677e-7,0.0,0.0,756986.9626175043,5.6797387599999994e7,-5.604040063738249e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692122503158515e6,0.0,0.0,0.0,1.0031562687552109e6,2.154324213662973e6,0.0,0.0,1.692122503158515e6,1.295391149e8,-1.278469923968415e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34811.73564073719,0.0,0.0,0.0,18152.029794462458,35239.32150501791,0.0,0.0,34811.73564073719,3.3676233e6,-3.3328115643592626e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598172.1578481323,0.0,0.0,0.0,458971.6482164711,904496.0425470624,0.0,0.0,598172.1578481323,4.30715296e7,-4.247335744215187e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169109.89621374063,0.0,0.0,0.0,79740.85185989722,170301.80478264886,0.0,0.0,169109.89621374063,1.4608994600000001e7,-1.4439884703786261e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424816.980140077,0.0,0.0,0.0,156667.00360938412,-2.3686805579352496e-8,0.0,0.0,424816.980140077,3.0430972e7,-3.000615501985992e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642541.8898191805,0.0,0.0,0.0,324497.24265672994,-3.360575106819723e-8,0.0,0.0,642541.8898191805,8.02164678e7,-7.957392591018082e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.894827399901068e7,0.0,0.0,8.0029909883774435e6,0.0,0.0,0.29825668713150794,0.0,0.0,654820.6775802847,0.0,0.0,0.0,368281.5428150422,0.0,0.0,0.0,654820.6775802847,4.6951265285644814e7,-4.629644460806453e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971304603644e7,0.0,0.0,1.797099979992779,12.045315605704603,0.0,1.3755669071682184,0.0,0.0,0.06412755826484451,0.0,0.0,0.0,3.1294682035900634e6,0.0,0.0,0.0,0.06412755826484451,6.940972826401892e7,-6.940972819989136e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.1635069109871203e8,0.0,0.0,9.660770352151872e7,6.748048090978088e8,0.0,1.8514729664374262e7,0.0,0.0,4.4694928573455615e6,0.0,0.0,0.0,8.839850100759981e6,0.0,0.0,0.0,4.4694928573455615e6,9.062779333824137e8,-9.018084405250682e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.05235390303271,0.0,0.0,0.7392421325934141,4.689469765544086,0.0,0.9936748540069392,0.0,0.0,0.022704169037728757,0.0,0.0,0.0,0.0772723721774538,0.0,0.0,0.0,0.022704169037728757,7.47474065517715,-7.452036486139421
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,1.0655551596864266,0.0,0.0,0.5531401538706555,4.313770504512687,0.0,0.903258973658978,0.0,0.0,0.01645882728641477,0.0,0.0,0.0,0.06332220554396666,0.0,0.0,0.0,0.01645882728641477,6.835724791728747,-6.819265964442333
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,7.575625567264407e8,0.0,0.0,0.0,2.1022176976026377e8,0.0,0.6485952874368488,0.0,0.0,4.469648754524774e6,0.0,0.0,0.0,2.5168535087721455e6,4.391762666511725e-6,0.0,0.0,4.469648754524774e6,9.677843271352998e8,-9.63314678380775e8
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,8.295075190816756e6,0.0,0.0,1.4529811858862662,8.633134581678714,0.0,1.2976066385379548,0.0,0.0,0.04287685341493966,0.0,0.0,0.0,320496.44955671695,0.0,0.0,0.0,0.04287685341493966,8.295086574539163e6,-8.29508653166231e6
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,16,0.0,0.0,0.0,741142.9929976335,0.0,0.0,1.358376297084081,7.744565163124109,0.0,1.2823139477146366,0.0,0.0,0.032869056406509244,0.0,0.0,0.0,33865.40693237983,0.0,0.0,0.0,0.032869056406509244,741153.3782530414,-741153.345383985
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,17,0.0,0.0,0.0,2.610539946007673e6,0.0,0.0,296971.0023268654,5.769273131086508e6,0.0,235174.01932321762,0.0,0.0,40592.68901080067,0.0,0.0,0.0,32424.325422054175,0.0,0.0,0.0,40592.68901080067,8.911958098744264e6,-8.871365409733463e6
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,0.0,1.4531633350166189,0.0,0.0,0.9368831372984866,5.431775551472939,0.0,0.8969794639309803,0.0,0.0,0.027365282686507317,0.0,0.0,0.0,0.05614580685349603,0.0,0.0,0.0,0.027365282686507317,8.718801487719025,-8.691436205032518
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,20,0.0,0.0,0.0,3.363142730213986,0.0,0.0,0.043622335365632675,3.1081537124232796,0.0,0.380608026445355,0.0,0.0,0.004714435096632126,0.0,0.0,0.0,0.041772061175329535,0.0,0.0,0.0,0.004714435096632126,6.895526804448253,-6.890812369351621
NY_Z_B,NY_Z_B_nuclear_1,3,1,21,0.0,0.0,0.0,9.788517053312628,0.0,0.0,0.0,1.0497653416077013,0.0,0.36600750791738484,0.0,0.0,0.017385740575099406,0.0,0.0,0.0,0.018133823602273197,1.694980708652893e-13,0.0,0.011588301233864074,0.017385740575099406,11.204289902837713,-11.186904162262614
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,2.741770919949533e7,0.0,0.0,5.199753117752911,32.3780354307968,0.0,2.5528220248398905,0.0,0.0,0.2052748755636136,0.0,0.0,0.0,1.274059853244459e6,0.0,0.0,0.0,0.2052748755636136,2.74177493301059e7,-2.7417749124831025e7
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,23,0.0,0.0,0.0,6.166675552686144e6,0.0,0.0,0.34043672462151403,11.434153863039997,0.0,1.1885108360861714,0.0,0.0,0.04736507499445948,0.0,0.0,0.0,76593.46304901686,0.0,0.0,0.0,0.04736507499445948,6.166688515787568e6,-6.166688468422493e6
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,24,0.0,0.0,0.0,7.318106577369261e8,0.0,0.0,0.0,1.8773018118981543e8,0.0,0.6877057094402386,0.0,0.0,3.563545030912509e6,0.0,0.0,0.0,1.945459453207129e6,3.0311444180594878e-5,0.0,1.243233124822422e6,3.563545030912509e6,9.195408396144472e8,-9.159772945835347e8
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,25,0.0,0.0,0.0,5.221719999142499e6,0.0,0.0,1.3349990510663534,8.141783338934452,0.0,1.3742462314845945,0.0,0.0,0.037683312160889375,0.0,0.0,0.0,201751.36232124886,0.0,0.0,0.0,0.037683312160889375,5.22173085017112e6,-5.221730812487808e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,26,0.0,0.0,0.0,1.6970589896567536e6,0.0,0.0,2.091377782417823,11.48198889969248,0.0,1.5422062982407363,0.0,0.0,0.060735982802727906,0.0,0.0,0.0,65569.19236554197,0.0,0.0,0.0,0.060735982802727906,1.697074105229734e6,-1.6970740444937511e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,27,0.0,0.0,0.0,4.220058839207153e7,0.0,0.0,6.455658238038749e7,3.981376162267882e8,0.0,1.4783930620074524e7,0.0,0.0,2.736738082590135e6,0.0,0.0,0.0,2.5217479208400073e6,0.0,0.0,0.0,2.736738082590135e6,5.1967871761932176e8,-5.169419795367316e8
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,28,0.0,0.0,0.0,5.469751694906558e6,0.0,0.0,2.695651498156417,15.38164916221821,0.0,1.6479127219123053,0.0,0.0,0.08855153812727963,0.0,0.0,0.0,211334.55186941798,0.0,0.0,0.0,0.08855153812727963,5.46977142011994e6,-5.469771331568402e6
