region,marginal_price,total_demand
BASN,64.90184616406896,117622650.0
CASO,69.0303661056316,115510879.0
CANO,71.4333644503081,178550343.0
FRCC,69.83347079272205,263664150.0
ISNE,73.33358444230512,149354094.0
MISC,66.10240227245191,200796305.0
MISE,71.11148469022909,108618551.0
MISS,66.14920756800178,185407544.0
MISW,63.39557575265198,244560055.0
NWPP,58.43101947755734,213747716.0
NYCW,102.77261740790283,83015898.0
NYUP,70.6533997536123,74762455.0
PJMC,68.15584875117352,125041636.0
PJMD,76.24210789842934,116835353.0
PJME,84.95655757864778,308414943.0
PJMW,68.93369371943909,328889729.0
RMRG,56.16090372147854,100288099.0
SPPC,63.35023267564247,83557695.0
SPPN,60.31735850067675,54220969.0
SPPS,58.624287773322635,131322851.0
SRCA,71.96141506693259,228687588.0
SRCE,66.20509271161487,225061849.0
SRSE,70.22405913817904,255962582.0
SRSG,65.43234227217899,147664933.0
TRE,60.50880057914261,442846698.0
TREW,55.61141450732526,20819394.0
