model,zone,planning_year,case,unit,value,agg_zone
TEMOA,NYUP,2030,full-base-200-tx-0,tons,3202770.0,NE
TEMOA,NYUP,2035,full-base-200-tx-0,tons,2139770.0,NE
TEMOA,NYUP,2040,full-base-200-tx-0,tons,1865330.0,NE
TEMOA,NYUP,2045,full-base-200-tx-0,tons,1869250.0,NE
TEMOA,NYUP,2050,full-base-200-tx-0,tons,2122260.0,NE
TEMOA,PJMC,2027,full-base-200-tx-0,tons,13372500.0,PJM
TEMOA,PJMC,2030,full-base-200-tx-0,tons,4930440.0,PJM
TEMOA,PJMC,2035,full-base-200-tx-0,tons,3247320.0,PJM
TEMOA,PJMC,2040,full-base-200-tx-0,tons,3159830.0,PJM
TEMOA,PJMC,2045,full-base-200-tx-0,tons,2986350.0,PJM
TEMOA,PJMC,2050,full-base-200-tx-0,tons,2435950.0,PJM
TEMOA,PJMD,2027,full-base-200-tx-0,tons,17267200.0,PJM
TEMOA,PJMD,2030,full-base-200-tx-0,tons,5256220.0,PJM
TEMOA,PJMD,2035,full-base-200-tx-0,tons,3774030.0,PJM
TEMOA,PJMD,2040,full-base-200-tx-0,tons,3768230.0,PJM
TEMOA,PJMD,2045,full-base-200-tx-0,tons,3925910.0,PJM
TEMOA,PJMD,2050,full-base-200-tx-0,tons,2194390.0,PJM
TEMOA,PJME,2027,full-base-200-tx-0,tons,69160000.0,PJM
TEMOA,PJME,2030,full-base-200-tx-0,tons,29873400.0,PJM
TEMOA,PJME,2035,full-base-200-tx-0,tons,32854300.0,PJM
TEMOA,PJME,2040,full-base-200-tx-0,tons,31043000.0,PJM
TEMOA,PJME,2045,full-base-200-tx-0,tons,31164900.0,PJM
TEMOA,PJME,2050,full-base-200-tx-0,tons,29730500.0,PJM
TEMOA,PJMW,2027,full-base-200-tx-0,tons,91003700.0,PJM
TEMOA,PJMW,2030,full-base-200-tx-0,tons,12889300.0,PJM
TEMOA,PJMW,2035,full-base-200-tx-0,tons,9033020.0,PJM
TEMOA,PJMW,2040,full-base-200-tx-0,tons,9300600.0,PJM
TEMOA,PJMW,2045,full-base-200-tx-0,tons,10012500.0,PJM
TEMOA,PJMW,2050,full-base-200-tx-0,tons,10172200.0,PJM
TEMOA,RMRG,2027,full-base-200-tx-0,tons,17857400.0,WECC
TEMOA,RMRG,2030,full-base-200-tx-0,tons,1449010.0,WECC
TEMOA,RMRG,2035,full-base-200-tx-0,tons,1250800.0,WECC
TEMOA,RMRG,2040,full-base-200-tx-0,tons,1371590.0,WECC
TEMOA,RMRG,2045,full-base-200-tx-0,tons,1355080.0,WECC
TEMOA,RMRG,2050,full-base-200-tx-0,tons,1076910.0,WECC
TEMOA,SPPC,2027,full-base-200-tx-0,tons,21199900.0,SPP
TEMOA,SPPC,2030,full-base-200-tx-0,tons,1201140.0,SPP
TEMOA,SPPC,2035,full-base-200-tx-0,tons,932708.0,SPP
TEMOA,SPPC,2040,full-base-200-tx-0,tons,978053.0,SPP
TEMOA,SPPC,2045,full-base-200-tx-0,tons,960740.0,SPP
TEMOA,SPPC,2050,full-base-200-tx-0,tons,712165.0,SPP
TEMOA,SPPN,2027,full-base-200-tx-0,tons,8519990.0,SPP
TEMOA,SPPN,2030,full-base-200-tx-0,tons,776404.0,SPP
TEMOA,SPPN,2035,full-base-200-tx-0,tons,652705.0,SPP
TEMOA,SPPN,2040,full-base-200-tx-0,tons,724450.0,SPP
TEMOA,SPPN,2045,full-base-200-tx-0,tons,591993.0,SPP
TEMOA,SPPN,2050,full-base-200-tx-0,tons,379498.0,SPP
TEMOA,SPPS,2027,full-base-200-tx-0,tons,21110800.0,SPP
TEMOA,SPPS,2030,full-base-200-tx-0,tons,6013290.0,SPP
TEMOA,SPPS,2035,full-base-200-tx-0,tons,3886740.0,SPP
TEMOA,SPPS,2040,full-base-200-tx-0,tons,3722750.0,SPP
TEMOA,SPPS,2045,full-base-200-tx-0,tons,3576510.0,SPP
TEMOA,SPPS,2050,full-base-200-tx-0,tons,3129550.0,SPP
TEMOA,SRCA,2027,full-base-200-tx-0,tons,38941900.0,SOU
TEMOA,SRCA,2030,full-base-200-tx-0,tons,5528000.0,SOU
TEMOA,SRCA,2035,full-base-200-tx-0,tons,3695780.0,SOU
TEMOA,SRCA,2040,full-base-200-tx-0,tons,4151530.0,SOU
TEMOA,SRCA,2045,full-base-200-tx-0,tons,4740570.0,SOU
TEMOA,SRCA,2050,full-base-200-tx-0,tons,4056490.0,SOU
TEMOA,SRCE,2027,full-base-200-tx-0,tons,36423500.0,MISO
TEMOA,SRCE,2030,full-base-200-tx-0,tons,6646210.0,MISO
TEMOA,SRCE,2035,full-base-200-tx-0,tons,4248990.0,MISO
TEMOA,SRCE,2040,full-base-200-tx-0,tons,4203640.0,MISO
TEMOA,SRCE,2045,full-base-200-tx-0,tons,4326800.0,MISO
TEMOA,SRCE,2050,full-base-200-tx-0,tons,3494340.0,MISO
TEMOA,SRSE,2027,full-base-200-tx-0,tons,54365700.0,SOU
TEMOA,SRSE,2030,full-base-200-tx-0,tons,8390720.0,SOU
TEMOA,SRSE,2035,full-base-200-tx-0,tons,5874810.0,SOU
TEMOA,SRSE,2040,full-base-200-tx-0,tons,6685600.0,SOU
TEMOA,SRSE,2045,full-base-200-tx-0,tons,7458440.0,SOU
TEMOA,SRSE,2050,full-base-200-tx-0,tons,6816380.0,SOU
TEMOA,SRSG,2027,full-base-200-tx-0,tons,19251300.0,WECC
TEMOA,SRSG,2030,full-base-200-tx-0,tons,4415470.0,WECC
TEMOA,SRSG,2035,full-base-200-tx-0,tons,3609180.0,WECC
TEMOA,SRSG,2040,full-base-200-tx-0,tons,3846560.0,WECC
TEMOA,SRSG,2045,full-base-200-tx-0,tons,3547040.0,WECC
TEMOA,SRSG,2050,full-base-200-tx-0,tons,3165960.0,WECC
TEMOA,TRE,2027,full-base-200-tx-0,tons,68738100.0,TRE
TEMOA,TRE,2030,full-base-200-tx-0,tons,15158400.0,TRE
TEMOA,TRE,2035,full-base-200-tx-0,tons,8628540.0,TRE
TEMOA,TRE,2040,full-base-200-tx-0,tons,9269070.0,TRE
TEMOA,TRE,2045,full-base-200-tx-0,tons,9396110.0,TRE
TEMOA,TRE,2050,full-base-200-tx-0,tons,9090780.0,TRE
TEMOA,TREW,2027,full-base-200-tx-0,tons,7886440.0,TRE
TEMOA,TREW,2030,full-base-200-tx-0,tons,3506570.0,TRE
TEMOA,TREW,2035,full-base-200-tx-0,tons,2135090.0,TRE
TEMOA,TREW,2040,full-base-200-tx-0,tons,1999110.0,TRE
TEMOA,TREW,2045,full-base-200-tx-0,tons,1765140.0,TRE
TEMOA,TREW,2050,full-base-200-tx-0,tons,1603770.0,TRE
USENSYS,BASN,2027,full-base-200-tx-0,tons,25552575.0,WECC
USENSYS,BASN,2030,full-base-200-tx-0,tons,3345183.0,WECC
USENSYS,BASN,2035,full-base-200-tx-0,tons,2878088.0,WECC
USENSYS,BASN,2040,full-base-200-tx-0,tons,2842733.0,WECC
USENSYS,BASN,2045,full-base-200-tx-0,tons,2675880.0,WECC
USENSYS,BASN,2050,full-base-200-tx-0,tons,2339574.0,WECC
USENSYS,CANO,2027,full-base-200-tx-0,tons,19755796.0,CA
USENSYS,CANO,2030,full-base-200-tx-0,tons,3932147.0,CA
USENSYS,CANO,2035,full-base-200-tx-0,tons,2134197.0,CA
USENSYS,CANO,2040,full-base-200-tx-0,tons,3640099.0,CA
USENSYS,CANO,2045,full-base-200-tx-0,tons,3623427.0,CA
USENSYS,CANO,2050,full-base-200-tx-0,tons,3339263.0,CA
USENSYS,CASO,2027,full-base-200-tx-0,tons,20218352.0,CA
USENSYS,CASO,2030,full-base-200-tx-0,tons,6792798.0,CA
USENSYS,CASO,2035,full-base-200-tx-0,tons,3964681.0,CA
USENSYS,CASO,2040,full-base-200-tx-0,tons,4462900.0,CA
USENSYS,CASO,2045,full-base-200-tx-0,tons,4955269.0,CA
USENSYS,CASO,2050,full-base-200-tx-0,tons,4593687.0,CA
USENSYS,FRCC,2027,full-base-200-tx-0,tons,75354801.0,SOU
USENSYS,FRCC,2030,full-base-200-tx-0,tons,9611561.0,SOU
USENSYS,FRCC,2035,full-base-200-tx-0,tons,8003242.0,SOU
USENSYS,FRCC,2040,full-base-200-tx-0,tons,9276020.0,SOU
USENSYS,FRCC,2045,full-base-200-tx-0,tons,10713135.0,SOU
USENSYS,FRCC,2050,full-base-200-tx-0,tons,10451499.0,SOU
USENSYS,ISNE,2027,full-base-200-tx-0,tons,30972914.0,NE
USENSYS,ISNE,2030,full-base-200-tx-0,tons,11588796.0,NE
USENSYS,ISNE,2035,full-base-200-tx-0,tons,12951827.0,NE
USENSYS,ISNE,2040,full-base-200-tx-0,tons,14694222.0,NE
USENSYS,ISNE,2045,full-base-200-tx-0,tons,15854901.0,NE
USENSYS,ISNE,2050,full-base-200-tx-0,tons,15628222.0,NE
USENSYS,MISC,2027,full-base-200-tx-0,tons,37834973.0,MISO
USENSYS,MISC,2030,full-base-200-tx-0,tons,3683283.0,MISO
USENSYS,MISC,2035,full-base-200-tx-0,tons,3047085.0,MISO
USENSYS,MISC,2040,full-base-200-tx-0,tons,3197233.0,MISO
USENSYS,MISC,2045,full-base-200-tx-0,tons,3277261.0,MISO
USENSYS,MISC,2050,full-base-200-tx-0,tons,2801334.0,MISO
USENSYS,MISE,2027,full-base-200-tx-0,tons,32771203.0,MISO
USENSYS,MISE,2030,full-base-200-tx-0,tons,2475236.0,MISO
USENSYS,MISE,2035,full-base-200-tx-0,tons,1824081.0,MISO
USENSYS,MISE,2040,full-base-200-tx-0,tons,2166416.0,MISO
USENSYS,MISE,2045,full-base-200-tx-0,tons,2378829.0,MISO
USENSYS,MISE,2050,full-base-200-tx-0,tons,2316493.0,MISO
USENSYS,MISS,2027,full-base-200-tx-0,tons,52319154.0,MISO
USENSYS,MISS,2030,full-base-200-tx-0,tons,8293083.0,MISO
USENSYS,MISS,2035,full-base-200-tx-0,tons,5559724.0,MISO
USENSYS,MISS,2040,full-base-200-tx-0,tons,5990260.0,MISO
USENSYS,MISS,2045,full-base-200-tx-0,tons,6686157.0,MISO
USENSYS,MISS,2050,full-base-200-tx-0,tons,5632262.0,MISO
USENSYS,MISW,2027,full-base-200-tx-0,tons,45202420.0,MISO
USENSYS,MISW,2030,full-base-200-tx-0,tons,7448660.0,MISO
USENSYS,MISW,2035,full-base-200-tx-0,tons,5491826.0,MISO
USENSYS,MISW,2040,full-base-200-tx-0,tons,5314440.0,MISO
USENSYS,MISW,2045,full-base-200-tx-0,tons,4617830.0,MISO
USENSYS,MISW,2050,full-base-200-tx-0,tons,3747332.0,MISO
USENSYS,NWPP,2027,full-base-200-tx-0,tons,16319910.0,WECC
USENSYS,NWPP,2030,full-base-200-tx-0,tons,1273752.0,WECC
USENSYS,NWPP,2035,full-base-200-tx-0,tons,1652200.0,WECC
USENSYS,NWPP,2040,full-base-200-tx-0,tons,1662309.0,WECC
USENSYS,NWPP,2045,full-base-200-tx-0,tons,1973165.0,WECC
USENSYS,NWPP,2050,full-base-200-tx-0,tons,1939017.0,WECC
USENSYS,NYCW,2027,full-base-200-tx-0,tons,18995492.0,NE
USENSYS,NYCW,2030,full-base-200-tx-0,tons,18838140.0,NE
USENSYS,NYCW,2035,full-base-200-tx-0,tons,24729409.0,NE
USENSYS,NYCW,2040,full-base-200-tx-0,tons,27519672.0,NE
USENSYS,NYCW,2045,full-base-200-tx-0,tons,30643413.0,NE
USENSYS,NYCW,2050,full-base-200-tx-0,tons,32169573.0,NE
USENSYS,NYUP,2027,full-base-200-tx-0,tons,11055103.0,NE
USENSYS,NYUP,2030,full-base-200-tx-0,tons,2192630.0,NE
USENSYS,NYUP,2035,full-base-200-tx-0,tons,1470214.0,NE
USENSYS,NYUP,2040,full-base-200-tx-0,tons,1549249.0,NE
USENSYS,NYUP,2045,full-base-200-tx-0,tons,1738878.0,NE
USENSYS,NYUP,2050,full-base-200-tx-0,tons,2079414.0,NE
USENSYS,PJMC,2027,full-base-200-tx-0,tons,13426274.0,PJM
USENSYS,PJMC,2030,full-base-200-tx-0,tons,4976252.0,PJM
USENSYS,PJMC,2035,full-base-200-tx-0,tons,3349039.0,PJM
USENSYS,PJMC,2040,full-base-200-tx-0,tons,3288269.0,PJM
USENSYS,PJMC,2045,full-base-200-tx-0,tons,2874780.0,PJM
USENSYS,PJMC,2050,full-base-200-tx-0,tons,2312106.0,PJM
USENSYS,PJMD,2027,full-base-200-tx-0,tons,17429126.0,PJM
USENSYS,PJMD,2030,full-base-200-tx-0,tons,5538343.0,PJM
USENSYS,PJMD,2035,full-base-200-tx-0,tons,4086818.0,PJM
USENSYS,PJMD,2040,full-base-200-tx-0,tons,4343594.0,PJM
USENSYS,PJMD,2045,full-base-200-tx-0,tons,4735346.0,PJM
USENSYS,PJMD,2050,full-base-200-tx-0,tons,2945172.0,PJM
USENSYS,PJME,2027,full-base-200-tx-0,tons,68077473.0,PJM
USENSYS,PJME,2030,full-base-200-tx-0,tons,29961212.0,PJM
USENSYS,PJME,2035,full-base-200-tx-0,tons,34143104.0,PJM
USENSYS,PJME,2040,full-base-200-tx-0,tons,33688459.0,PJM
USENSYS,PJME,2045,full-base-200-tx-0,tons,32952955.0,PJM
USENSYS,PJME,2050,full-base-200-tx-0,tons,32024858.0,PJM
USENSYS,PJMW,2027,full-base-200-tx-0,tons,90995966.0,PJM
USENSYS,PJMW,2030,full-base-200-tx-0,tons,12705425.0,PJM
USENSYS,PJMW,2035,full-base-200-tx-0,tons,9069367.0,PJM
USENSYS,PJMW,2040,full-base-200-tx-0,tons,9490368.0,PJM
USENSYS,PJMW,2045,full-base-200-tx-0,tons,10183401.0,PJM
USENSYS,PJMW,2050,full-base-200-tx-0,tons,10671512.0,PJM
USENSYS,RMRG,2027,full-base-200-tx-0,tons,18794295.0,WECC
USENSYS,RMRG,2030,full-base-200-tx-0,tons,1497687.0,WECC
USENSYS,RMRG,2035,full-base-200-tx-0,tons,1276201.0,WECC
USENSYS,RMRG,2040,full-base-200-tx-0,tons,1278887.0,WECC
USENSYS,RMRG,2045,full-base-200-tx-0,tons,1258747.0,WECC
USENSYS,RMRG,2050,full-base-200-tx-0,tons,1076424.0,WECC
USENSYS,SPPC,2027,full-base-200-tx-0,tons,21707626.0,SPP
USENSYS,SPPC,2030,full-base-200-tx-0,tons,1193953.0,SPP
USENSYS,SPPC,2035,full-base-200-tx-0,tons,945482.0,SPP
USENSYS,SPPC,2040,full-base-200-tx-0,tons,1024029.0,SPP
USENSYS,SPPC,2045,full-base-200-tx-0,tons,846045.0,SPP
USENSYS,SPPC,2050,full-base-200-tx-0,tons,612106.0,SPP
USENSYS,SPPN,2027,full-base-200-tx-0,tons,8483594.0,SPP
USENSYS,SPPN,2030,full-base-200-tx-0,tons,976451.0,SPP
USENSYS,SPPN,2035,full-base-200-tx-0,tons,738269.0,SPP
USENSYS,SPPN,2040,full-base-200-tx-0,tons,667334.0,SPP
USENSYS,SPPN,2045,full-base-200-tx-0,tons,503739.0,SPP
USENSYS,SPPN,2050,full-base-200-tx-0,tons,636068.0,SPP
USENSYS,SPPS,2027,full-base-200-tx-0,tons,21330156.0,SPP
USENSYS,SPPS,2030,full-base-200-tx-0,tons,6046657.0,SPP
USENSYS,SPPS,2035,full-base-200-tx-0,tons,4004704.0,SPP
USENSYS,SPPS,2040,full-base-200-tx-0,tons,3894906.0,SPP
USENSYS,SPPS,2045,full-base-200-tx-0,tons,3436509.0,SPP
USENSYS,SPPS,2050,full-base-200-tx-0,tons,2723227.0,SPP
USENSYS,SRCA,2027,full-base-200-tx-0,tons,39541251.0,SOU
USENSYS,SRCA,2030,full-base-200-tx-0,tons,5609443.0,SOU
USENSYS,SRCA,2035,full-base-200-tx-0,tons,3764829.0,SOU
USENSYS,SRCA,2040,full-base-200-tx-0,tons,4311462.0,SOU
USENSYS,SRCA,2045,full-base-200-tx-0,tons,5060077.0,SOU
USENSYS,SRCA,2050,full-base-200-tx-0,tons,4271153.0,SOU
USENSYS,SRCE,2027,full-base-200-tx-0,tons,36170592.0,MISO
USENSYS,SRCE,2030,full-base-200-tx-0,tons,6696313.0,MISO
USENSYS,SRCE,2035,full-base-200-tx-0,tons,4268598.0,MISO
USENSYS,SRCE,2040,full-base-200-tx-0,tons,4313698.0,MISO
USENSYS,SRCE,2045,full-base-200-tx-0,tons,4158950.0,MISO
USENSYS,SRCE,2050,full-base-200-tx-0,tons,3291659.0,MISO
USENSYS,SRSE,2027,full-base-200-tx-0,tons,54402052.0,SOU
USENSYS,SRSE,2030,full-base-200-tx-0,tons,8211066.0,SOU
USENSYS,SRSE,2035,full-base-200-tx-0,tons,5870153.0,SOU
USENSYS,SRSE,2040,full-base-200-tx-0,tons,6802249.0,SOU
USENSYS,SRSE,2045,full-base-200-tx-0,tons,8006121.0,SOU
USENSYS,SRSE,2050,full-base-200-tx-0,tons,7727691.0,SOU
USENSYS,SRSG,2027,full-base-200-tx-0,tons,19691168.0,WECC
USENSYS,SRSG,2030,full-base-200-tx-0,tons,4538713.0,WECC
USENSYS,SRSG,2035,full-base-200-tx-0,tons,3515068.0,WECC
USENSYS,SRSG,2040,full-base-200-tx-0,tons,3353029.0,WECC
USENSYS,SRSG,2045,full-base-200-tx-0,tons,3282905.0,WECC
USENSYS,SRSG,2050,full-base-200-tx-0,tons,3061136.0,WECC
USENSYS,TRE,2027,full-base-200-tx-0,tons,68821053.0,TRE
USENSYS,TRE,2030,full-base-200-tx-0,tons,15035182.0,TRE
USENSYS,TRE,2035,full-base-200-tx-0,tons,8844592.0,TRE
USENSYS,TRE,2040,full-base-200-tx-0,tons,9560206.0,TRE
USENSYS,TRE,2045,full-base-200-tx-0,tons,9139997.0,TRE
USENSYS,TRE,2050,full-base-200-tx-0,tons,7967574.0,TRE
USENSYS,TREW,2027,full-base-200-tx-0,tons,7668313.0,TRE
USENSYS,TREW,2030,full-base-200-tx-0,tons,3535539.0,TRE
USENSYS,TREW,2035,full-base-200-tx-0,tons,2231051.0,TRE
USENSYS,TREW,2040,full-base-200-tx-0,tons,2099909.0,TRE
USENSYS,TREW,2045,full-base-200-tx-0,tons,1786371.0,TRE
USENSYS,TREW,2050,full-base-200-tx-0,tons,1495676.0,TRE
GenX,BASN,2027,full-base-200-tx-0,tons,26945600.0,WECC
GenX,CANO,2027,full-base-200-tx-0,tons,19524700.0,CA
GenX,CASO,2027,full-base-200-tx-0,tons,20078700.0,CA
GenX,FRCC,2027,full-base-200-tx-0,tons,75187500.0,SOU
GenX,ISNE,2027,full-base-200-tx-0,tons,27414300.0,NE
GenX,MISC,2027,full-base-200-tx-0,tons,37843100.0,MISO
GenX,MISE,2027,full-base-200-tx-0,tons,32516000.0,MISO
GenX,MISS,2027,full-base-200-tx-0,tons,52212700.0,MISO
GenX,MISW,2027,full-base-200-tx-0,tons,44795100.0,MISO
GenX,NWPP,2027,full-base-200-tx-0,tons,16212300.0,WECC
GenX,NYCW,2027,full-base-200-tx-0,tons,18674000.0,NE
GenX,NYUP,2027,full-base-200-tx-0,tons,13075700.0,NE
GenX,PJMC,2027,full-base-200-tx-0,tons,13288300.0,PJM
GenX,PJMD,2027,full-base-200-tx-0,tons,17264300.0,PJM
GenX,PJME,2027,full-base-200-tx-0,tons,68714200.0,PJM
GenX,PJMW,2027,full-base-200-tx-0,tons,90926900.0,PJM
GenX,RMRG,2027,full-base-200-tx-0,tons,18994500.0,WECC
GenX,SPPC,2027,full-base-200-tx-0,tons,21714400.0,SPP
GenX,SPPN,2027,full-base-200-tx-0,tons,8605370.0,SPP
GenX,SPPS,2027,full-base-200-tx-0,tons,21299000.0,SPP
GenX,SRCA,2027,full-base-200-tx-0,tons,39523400.0,SOU
GenX,SRCE,2027,full-base-200-tx-0,tons,36300500.0,MISO
GenX,SRSE,2027,full-base-200-tx-0,tons,54129200.0,SOU
GenX,SRSG,2027,full-base-200-tx-0,tons,20465600.0,WECC
GenX,TRE,2027,full-base-200-tx-0,tons,69497400.0,TRE
GenX,TREW,2027,full-base-200-tx-0,tons,7797860.0,TRE
GenX,BASN,2030,full-base-200-tx-0,tons,3335000.0,WECC
GenX,CANO,2030,full-base-200-tx-0,tons,3892010.0,CA
GenX,CASO,2030,full-base-200-tx-0,tons,6817280.0,CA
GenX,FRCC,2030,full-base-200-tx-0,tons,9464330.0,SOU
GenX,ISNE,2030,full-base-200-tx-0,tons,12123200.0,NE
GenX,MISC,2030,full-base-200-tx-0,tons,3628510.0,MISO
GenX,MISE,2030,full-base-200-tx-0,tons,2416330.0,MISO
GenX,MISS,2030,full-base-200-tx-0,tons,8279590.0,MISO
GenX,MISW,2030,full-base-200-tx-0,tons,7383430.0,MISO
GenX,NWPP,2030,full-base-200-tx-0,tons,1308090.0,WECC
GenX,NYCW,2030,full-base-200-tx-0,tons,18039400.0,NE
GenX,NYUP,2030,full-base-200-tx-0,tons,2940540.0,NE
GenX,PJMC,2030,full-base-200-tx-0,tons,4912810.0,PJM
GenX,PJMD,2030,full-base-200-tx-0,tons,5451520.0,PJM
GenX,PJME,2030,full-base-200-tx-0,tons,30448700.0,PJM
GenX,PJMW,2030,full-base-200-tx-0,tons,12659800.0,PJM
GenX,RMRG,2030,full-base-200-tx-0,tons,1454720.0,WECC
GenX,SPPC,2030,full-base-200-tx-0,tons,1195810.0,SPP
GenX,SPPN,2030,full-base-200-tx-0,tons,922846.0,SPP
GenX,SPPS,2030,full-base-200-tx-0,tons,5999710.0,SPP
GenX,SRCA,2030,full-base-200-tx-0,tons,5560320.0,SOU
GenX,SRCE,2030,full-base-200-tx-0,tons,6722980.0,MISO
GenX,SRSE,2030,full-base-200-tx-0,tons,8223800.0,SOU
GenX,SRSG,2030,full-base-200-tx-0,tons,4534270.0,WECC
GenX,TRE,2030,full-base-200-tx-0,tons,14787700.0,TRE
GenX,TREW,2030,full-base-200-tx-0,tons,3499930.0,TRE
GenX,BASN,2035,full-base-200-tx-0,tons,2903830.0,WECC
GenX,CANO,2035,full-base-200-tx-0,tons,2266020.0,CA
GenX,CASO,2035,full-base-200-tx-0,tons,3985010.0,CA
GenX,FRCC,2035,full-base-200-tx-0,tons,7977490.0,SOU
GenX,ISNE,2035,full-base-200-tx-0,tons,14167100.0,NE
GenX,MISC,2035,full-base-200-tx-0,tons,3049030.0,MISO
GenX,MISE,2035,full-base-200-tx-0,tons,1867680.0,MISO
GenX,MISS,2035,full-base-200-tx-0,tons,5573560.0,MISO
GenX,MISW,2035,full-base-200-tx-0,tons,5495560.0,MISO
GenX,NWPP,2035,full-base-200-tx-0,tons,1739470.0,WECC
GenX,NYCW,2035,full-base-200-tx-0,tons,23236100.0,NE
GenX,NYUP,2035,full-base-200-tx-0,tons,2012160.0,NE
