case,tech_type,planning_year,value,min,max
full-base-200,Solar,2040,1356473996.5,1322295344.0,1388273211.0
full-base-200,Wind,2040,2174805429.5,2094182957.0,2232746676.0
full-base-200,Battery,2045,67350378.8,50460367.0,83153624.0
full-base-200,CCS,2045,1393037474.0,1335902677.0,1425147479.0
full-base-200,Coal,2045,468399.8,318507.0,553254.0
full-base-200,Distributed Solar,2045,195346706.5,188602121.0,201393396.0
full-base-200,Geothermal,2045,1709079.8,1562919.0,1895712.0
full-base-200,Hydro,2045,281552436.8,272033842.0,285428886.0
full-base-200,Hydrogen,2045,57720.0,0.0,160230.0
full-base-200,Natural Gas CC,2045,248373150.5,236342347.0,254197910.0
full-base-200,Natural Gas CT,2045,5821693.0,5093862.0,6333655.0
full-base-200,Nuclear,2045,731916746.8,730487580.0,733121724.0
full-base-200,Solar,2045,1648672043.8,1600602509.0,1697445499.0
full-base-200,Wind,2045,2358336838.0,2269879800.0,2420114670.0
full-base-200,Battery,2050,164378596.2,143060052.0,193077898.0
full-base-200,CCS,2050,1483064722.8,1421284856.0,1509011306.0
full-base-200,Coal,2050,395833.2,268539.0,471438.0
full-base-200,Distributed Solar,2050,209595082.8,201726676.0,215514348.0
full-base-200,Geothermal,2050,670345.2,368852.0,873600.0
full-base-200,Hydro,2050,269161166.5,260538657.0,272608715.0
full-base-200,Hydrogen,2050,54431.7,0.0,151065.0
full-base-200,Natural Gas CC,2050,213012212.5,198153188.0,221022783.0
full-base-200,Natural Gas CT,2050,4135486.5,3786125.0,4489072.0
full-base-200,Nuclear,2050,712534477.5,712233595.0,713324893.0
full-base-200,Solar,2050,1920819561.5,1863374027.0,1960457853.0
full-base-200,Wind,2050,2404518665.2,2322600601.0,2462260764.0
full-base-200-tx-0,Battery,2027,6990000.2,6525564.0,7474702.0
full-base-200-tx-0,CCS,2027,14073.0,0.0,28146.0
full-base-200-tx-0,Coal,2027,227343423.0,225064237.0,229571877.0
full-base-200-tx-0,Distributed Solar,2027,92808845.8,92332493.0,93183305.0
full-base-200-tx-0,Geothermal,2027,6229214.8,5898303.0,7211730.0
full-base-200-tx-0,Hydro,2027,267574795.2,250482221.0,273442955.0
full-base-200-tx-0,Hydrogen,2027,4203.0,0.0,8406.0
full-base-200-tx-0,Natural Gas CC,2027,1665654960.5,1659556350.0,1671863166.0
full-base-200-tx-0,Natural Gas CT,2027,4803233.8,4306802.0,5141932.0
full-base-200-tx-0,Nuclear,2027,837038708.0,836702389.0,837582650.0
full-base-200-tx-0,Solar,2027,255708557.8,254292563.0,256865655.0
full-base-200-tx-0,Wind,2027,884079255.0,876581715.0,901318219.0
full-base-200-tx-0,Battery,2030,21244458.5,20221194.0,22334547.0
full-base-200-tx-0,CCS,2030,661914296.5,644898050.0,670732406.0
full-base-200-tx-0,Coal,2030,83868.8,51128.0,102010.0
full-base-200-tx-0,Distributed Solar,2030,136264375.8,134499984.0,139917266.0
full-base-200-tx-0,Geothermal,2030,5317790.0,4786246.0,6234517.0
full-base-200-tx-0,Hydro,2030,295727785.2,285165939.0,300299999.0
full-base-200-tx-0,Hydrogen,2030,14098.5,0.0,28197.0
full-base-200-tx-0,Natural Gas CC,2030,453086696.8,452513923.0,454483173.0
full-base-200-tx-0,Natural Gas CT,2030,4111848.0,3935719.0,4250709.0
full-base-200-tx-0,Nuclear,2030,757580818.8,757022031.0,758758160.0
full-base-200-tx-0,Solar,2030,831049152.2,813071338.0,844474057.0
full-base-200-tx-0,Wind,2030,1480244911.0,1442810224.0,1533515493.0
full-base-200-tx-0,Battery,2035,29407756.8,26959844.0,35534970.0
full-base-200-tx-0,CCS,2035,1063151617.0,1047932691.0,1070282569.0
full-base-200-tx-0,Coal,2035,202971.0,155193.0,230334.0
full-base-200-tx-0,Distributed Solar,2035,177988964.5,175943438.0,182567265.0
full-base-200-tx-0,Geothermal,2035,5006090.0,4489557.0,5875723.0
full-base-200-tx-0,Hydro,2035,298338695.0,288307375.0,302484144.0
full-base-200-tx-0,Hydrogen,2035,78466.2,0.0,286781.0
full-base-200-tx-0,Natural Gas CC,2035,381886122.5,371237665.0,389166233.0
full-base-200-tx-0,Natural Gas CT,2035,4050513.0,3840302.0,4301443.0
full-base-200-tx-0,Nuclear,2035,741345679.8,740987430.0,741853887.0
full-base-200-tx-0,Solar,2035,1152892914.5,1128854777.0,1180229587.0
full-base-200-tx-0,Wind,2035,1690068096.8,1647379829.0,1747209283.0
full-base-200-tx-0,Battery,2040,37328969.0,31619620.0,53403353.0
full-base-200-tx-0,CCS,2040,1217099119.8,1192901871.0,1235053537.0
full-base-200-tx-0,Coal,2040,404828.5,256304.0,489192.0
full-base-200-tx-0,Distributed Solar,2040,189125073.2,184949337.0,195076234.0
full-base-200-tx-0,Geothermal,2040,3165478.2,2981363.0,3476928.0
full-base-200-tx-0,Hydro,2040,293022246.8,282304689.0,297378389.0
full-base-200-tx-0,Hydrogen,2040,315060.8,0.0,1159469.0
full-base-200-tx-0,Natural Gas CC,2040,404127514.2,391162467.0,411177494.0
full-base-200-tx-0,Natural Gas CT,2040,6143685.0,5378175.0,6643725.0
full-base-200-tx-0,Nuclear,2040,728927574.2,727798858.0,730167963.0
full-base-200-tx-0,Solar,2040,1412409922.5,1381970909.0,1439699239.0
full-base-200-tx-0,Wind,2040,1794946802.5,1755279202.0,1845586797.0
full-base-200-tx-0,Battery,2045,99983539.8,86322524.0,126625218.0
full-base-200-tx-0,CCS,2045,1472598626.2,1436126624.0,1502194599.0
full-base-200-tx-0,Coal,2045,452815.2,241515.0,583147.0
full-base-200-tx-0,Distributed Solar,2045,195406026.5,190428012.0,201393396.0
full-base-200-tx-0,Geothermal,2045,1730745.8,1596404.0,1895712.0
full-base-200-tx-0,Hydro,2045,278994080.2,269183698.0,283056134.0
full-base-200-tx-0,Hydrogen,2045,341941.8,0.0,1214232.0
full-base-200-tx-0,Natural Gas CC,2045,413921135.8,399971587.0,421999505.0
full-base-200-tx-0,Natural Gas CT,2045,6380313.2,5360313.0,7242012.0
full-base-200-tx-0,Nuclear,2045,728348015.5,727076548.0,729638308.0
full-base-200-tx-0,Solar,2045,1732076662.8,1691136805.0,1760375353.0
full-base-200-tx-0,Wind,2045,1942192069.2,1897208942.0,1986086786.0
full-base-200-tx-0,Battery,2050,202142897.8,184238493.0,235581793.0
full-base-200-tx-0,CCS,2050,1545739029.8,1503531942.0,1584167070.0
full-base-200-tx-0,Coal,2050,320159.2,167717.0,441035.0
full-base-200-tx-0,Distributed Solar,2050,208492371.2,200566912.0,215514348.0
full-base-200-tx-0,Geothermal,2050,664588.8,368825.0,873600.0
full-base-200-tx-0,Hydro,2050,266176434.5,258032593.0,269629706.0
full-base-200-tx-0,Hydrogen,2050,496148.5,0.0,1828297.0
full-base-200-tx-0,Natural Gas CC,2050,389056262.5,374464378.0,398232187.0
full-base-200-tx-0,Natural Gas CT,2050,4230648.2,3281151.0,5097767.0
full-base-200-tx-0,Nuclear,2050,706452099.5,704970577.0,708233917.0
full-base-200-tx-0,Solar,2050,2022605523.0,1973498047.0,2055605925.0
full-base-200-tx-0,Wind,2050,1982884381.0,1942117807.0,2015364338.0
full-base-200-tx-15,Battery,2027,7015304.5,6429084.0,7339502.0
full-base-200-tx-15,CCS,2027,87140.5,0.0,174281.0
full-base-200-tx-15,Coal,2027,226554819.2,224076792.0,230146679.0
full-base-200-tx-15,Distributed Solar,2027,92824287.2,92371035.0,93194604.0
full-base-200-tx-15,Geothermal,2027,6228546.2,5897299.0,7212963.0
full-base-200-tx-15,Hydro,2027,267676204.0,250592554.0,273720973.0
full-base-200-tx-15,Hydrogen,2027,33110.5,0.0,66221.0
full-base-200-tx-15,Natural Gas CC,2027,1667047512.0,1657242182.0,1674149596.0
full-base-200-tx-15,Natural Gas CT,2027,4705408.8,4237529.0,4931932.0
full-base-200-tx-15,Nuclear,2027,837269650.0,836828762.0,837828470.0
full-base-200-tx-15,Solar,2027,256225173.8,254492150.0,257104283.0
full-base-200-tx-15,Wind,2027,883496398.8,874962255.0,901157269.0
full-base-200-tx-15,Battery,2030,21398646.2,20195692.0,22429118.0
full-base-200-tx-15,CCS,2030,621450470.2,602450315.0,633273862.0
full-base-200-tx-15,Coal,2030,49157.2,35469.0,64175.0
full-base-200-tx-15,Distributed Solar,2030,136438008.5,134815180.0,139917266.0
full-base-200-tx-15,Geothermal,2030,5333270.5,4795306.0,6251070.0
full-base-200-tx-15,Hydro,2030,296427753.5,285675797.0,301099154.0
full-base-200-tx-15,Hydrogen,2030,28221.0,0.0,56442.0
full-base-200-tx-15,Natural Gas CC,2030,453630930.5,452764751.0,455591368.0
full-base-200-tx-15,Natural Gas CT,2030,3482355.0,3247700.0,3619688.0
full-base-200-tx-15,Nuclear,2030,756359112.8,755706283.0,756816820.0
full-base-200-tx-15,Solar,2030,832141821.2,815141996.0,845202797.0
full-base-200-tx-15,Wind,2030,1527229971.5,1483434049.0,1578918524.0
full-base-200-tx-15,Battery,2035,30212534.0,28189592.0,35798202.0
full-base-200-tx-15,CCS,2035,1022719015.0,1003771913.0,1032091098.0
full-base-200-tx-15,Coal,2035,102004.5,52974.0,130533.0
full-base-200-tx-15,Distributed Solar,2035,178416555.8,175600872.0,182567265.0
full-base-200-tx-15,Geothermal,2035,5020315.5,4512971.0,5852200.0
full-base-200-tx-15,Hydro,2035,299645676.0,289674297.0,303748523.0
full-base-200-tx-15,Hydrogen,2035,61818.2,0.0,222451.0
full-base-200-tx-15,Natural Gas CC,2035,350535181.5,340454674.0,360392482.0
full-base-200-tx-15,Natural Gas CT,2035,2796318.2,2525540.0,3030828.0
full-base-200-tx-15,Nuclear,2035,739709291.8,739303652.0,740165012.0
full-base-200-tx-15,Solar,2035,1157433700.2,1133034824.0,1183856668.0
full-base-200-tx-15,Wind,2035,1773603071.8,1721064964.0,1832338151.0
full-base-200-tx-15,Battery,2040,33302807.5,22610646.0,48883079.0
full-base-200-tx-15,CCS,2040,1160503492.2,1129102805.0,1174045467.0
full-base-200-tx-15,Coal,2040,263847.0,192335.0,303958.0
full-base-200-tx-15,Distributed Solar,2040,189005896.8,182858368.0,195076234.0
full-base-200-tx-15,Geothermal,2040,3149474.2,2982720.0,3476928.0
full-base-200-tx-15,Hydro,2040,294170445.2,283851154.0,298650659.0
full-base-200-tx-15,Hydrogen,2040,60128.8,0.0,201224.0
full-base-200-tx-15,Natural Gas CC,2040,363093535.5,351472404.0,371109633.0
full-base-200-tx-15,Natural Gas CT,2040,5002356.2,4449533.0,5414835.0
full-base-200-tx-15,Nuclear,2040,725099533.5,724909188.0,725443710.0
full-base-200-tx-15,Solar,2040,1415604871.2,1378977410.0,1447410467.0
full-base-200-tx-15,Wind,2040,1916731752.0,1863670350.0,1974844956.0
full-base-200-tx-15,Battery,2045,92383005.0,77668011.0,111677760.0
full-base-200-tx-15,CCS,2045,1403840309.8,1363172176.0,1431858030.0
full-base-200-tx-15,Coal,2045,357643.0,161674.0,458905.0
full-base-200-tx-15,Distributed Solar,2045,196019480.8,190042781.0,201393396.0
full-base-200-tx-15,Geothermal,2045,1734680.0,1604166.0,1895712.0
full-base-200-tx-15,Hydro,2045,280093354.8,270535159.0,283976921.0
full-base-200-tx-15,Hydrogen,2045,139217.2,1.0,517104.0
full-base-200-tx-15,Natural Gas CC,2045,362159677.5,351015982.0,369214405.0
full-base-200-tx-15,Natural Gas CT,2045,5563992.8,4626649.0,6289843.0
full-base-200-tx-15,Nuclear,2045,726517986.2,725371520.0,728439357.0
full-base-200-tx-15,Solar,2045,1726769823.2,1687078353.0,1758308932.0
full-base-200-tx-15,Wind,2045,2096903893.5,2039960672.0,2140616247.0
full-base-200-tx-15,Battery,2050,194035047.0,173625276.0,226648076.0
full-base-200-tx-15,CCS,2050,1471665057.5,1418179861.0,1508532468.0
full-base-200-tx-15,Coal,2050,335464.0,159978.0,482908.0
full-base-200-tx-15,Distributed Solar,2050,209417150.2,201272178.0,215514348.0
full-base-200-tx-15,Geothermal,2050,667729.5,370760.0,873600.0
full-base-200-tx-15,Hydro,2050,267812073.0,259813761.0,271015292.0
full-base-200-tx-15,Hydrogen,2050,289304.2,1.0,1121360.0
full-base-200-tx-15,Natural Gas CC,2050,324581430.8,309200809.0,332081666.0
full-base-200-tx-15,Natural Gas CT,2050,4030497.0,3320655.0,4802391.0
full-base-200-tx-15,Nuclear,2050,706401489.0,704933190.0,709423973.0
full-base-200-tx-15,Solar,2050,2013574762.2,1957290730.0,2045948627.0
full-base-200-tx-15,Wind,2050,2160151096.5,2106356171.0,2192494750.0
full-base-200-tx-50,Battery,2027,6875990.2,6370833.0,7369456.0
full-base-200-tx-50,CCS,2027,28047.0,0.0,56094.0
full-base-200-tx-50,Coal,2027,226243122.2,223962184.0,230012990.0
full-base-200-tx-50,Distributed Solar,2027,92801124.8,92337949.0,93176125.0
full-base-200-tx-50,Geothermal,2027,6229169.8,5898110.0,7212294.0
full-base-200-tx-50,Hydro,2027,267795697.0,250819660.0,273792705.0
full-base-200-tx-50,Hydrogen,2027,9078.5,0.0,18157.0
full-base-200-tx-50,Natural Gas CC,2027,1666808813.8,1656764522.0,1674533213.0
full-base-200-tx-50,Natural Gas CT,2027,4805913.0,4384800.0,5164299.0
full-base-200-tx-50,Nuclear,2027,837254580.0,836914931.0,837789260.0
full-base-200-tx-50,Solar,2027,255833322.8,254457321.0,256865655.0
full-base-200-tx-50,Wind,2027,884694529.5,875001842.0,902609420.0
full-base-200-tx-50,Battery,2030,21289891.5,20217039.0,22400863.0
full-base-200-tx-50,CCS,2030,603824688.2,582765863.0,619672344.0
full-base-200-tx-50,Coal,2030,53446.8,39344.0,73492.0
full-base-200-tx-50,Distributed Solar,2030,136522471.2,134743946.0,139917266.0
full-base-200-tx-50,Geothermal,2030,5340382.0,4795922.0,6277889.0
full-base-200-tx-50,Hydro,2030,296576393.8,285650806.0,301293255.0
full-base-200-tx-50,Hydrogen,2030,14342.0,0.0,28684.0
full-base-200-tx-50,Natural Gas CC,2030,452662831.5,451938151.0,453873834.0
full-base-200-tx-50,Natural Gas CT,2030,3538594.5,3384538.0,3641283.0
full-base-200-tx-50,Nuclear,2030,755334105.0,754381156.0,756042530.0
full-base-200-tx-50,Solar,2030,829979702.5,812274809.0,843501287.0
full-base-200-tx-50,Wind,2030,1552364902.2,1503758167.0,1604903784.0
full-base-200-tx-50,Battery,2035,31259519.8,28340515.0,37745232.0
full-base-200-tx-50,CCS,2035,1026939863.8,1004158571.0,1040788729.0
full-base-200-tx-50,Coal,2035,106378.2,42948.0,177939.0
full-base-200-tx-50,Distributed Solar,2035,178128702.8,175846719.0,182567265.0
full-base-200-tx-50,Geothermal,2035,5001704.2,4472391.0,5857987.0
full-base-200-tx-50,Hydro,2035,299997941.5,289823790.0,304401063.0
full-base-200-tx-50,Hydrogen,2035,120652.8,0.0,430105.0
full-base-200-tx-50,Natural Gas CC,2035,320275666.8,309709222.0,333054115.0
full-base-200-tx-50,Natural Gas CT,2035,2747237.0,2361708.0,2986115.0
full-base-200-tx-50,Nuclear,2035,740379906.2,739862138.0,740840609.0
full-base-200-tx-50,Solar,2035,1157516297.0,1133969899.0,1182999592.0
full-base-200-tx-50,Wind,2035,1805890310.2,1745276554.0,1865892964.0
full-base-200-tx-50,Battery,2040,33995351.8,26310176.0,46920407.0
full-base-200-tx-50,CCS,2040,1171335111.0,1144673846.0,1182338470.0
full-base-200-tx-50,Coal,2040,235472.5,157644.0,283875.0
full-base-200-tx-50,Distributed Solar,2040,188866777.8,182983511.0,195076234.0
full-base-200-tx-50,Geothermal,2040,3138163.8,2949528.0,3476928.0
full-base-200-tx-50,Hydro,2040,294537174.0,284060753.0,299219274.0
full-base-200-tx-50,Hydrogen,2040,97989.0,0.0,314593.0
full-base-200-tx-50,Natural Gas CC,2040,327821122.2,314827675.0,341068562.0
full-base-200-tx-50,Natural Gas CT,2040,4899963.2,4174798.0,5293223.0
full-base-200-tx-50,Nuclear,2040,726021203.8,725830080.0,726287161.0
full-base-200-tx-50,Solar,2040,1418451300.0,1384815417.0,1448084712.0
full-base-200-tx-50,Wind,2040,1947130277.8,1886170726.0,2009644280.0
full-base-200-tx-50,Battery,2045,93446820.0,81489256.0,111049367.0
full-base-200-tx-50,CCS,2045,1422132251.2,1384606049.0,1440397272.0
full-base-200-tx-50,Coal,2045,340810.2,163158.0,446814.0
full-base-200-tx-50,Distributed Solar,2045,195779862.5,190482485.0,201393396.0
full-base-200-tx-50,Geothermal,2045,1727525.0,1587428.0,1895712.0
full-base-200-tx-50,Hydro,2045,280470117.2,270701289.0,284485929.0
full-base-200-tx-50,Hydrogen,2045,178355.5,0.0,648795.0
full-base-200-tx-50,Natural Gas CC,2045,323306359.2,309034784.0,333078184.0
full-base-200-tx-50,Natural Gas CT,2045,5357678.5,4440308.0,6022856.0
full-base-200-tx-50,Nuclear,2045,729146703.0,728016720.0,730412479.0
full-base-200-tx-50,Solar,2045,1730153317.0,1689344923.0,1764982320.0
full-base-200-tx-50,Wind,2045,2123477244.5,2060536287.0,2173125296.0
full-base-200-tx-50,Battery,2050,193230479.8,174727890.0,225255930.0
full-base-200-tx-50,CCS,2050,1491389013.2,1441357351.0,1515868449.0
full-base-200-tx-50,Coal,2050,338900.8,178915.0,475344.0
full-base-200-tx-50,Distributed Solar,2050,209096870.0,200968652.0,215514348.0
full-base-200-tx-50,Geothermal,2050,667628.5,368892.0,873600.0
full-base-200-tx-50,Hydro,2050,268439645.5,260501632.0,271345343.0
full-base-200-tx-50,Hydrogen,2050,323203.2,0.0,1242592.0
full-base-200-tx-50,Natural Gas CC,2050,287146680.0,269475600.0,295447648.0
full-base-200-tx-50,Natural Gas CT,2050,4019403.2,3409901.0,4748525.0
full-base-200-tx-50,Nuclear,2050,709535959.8,708067770.0,711883486.0
full-base-200-tx-50,Solar,2050,2017489385.2,1964154380.0,2048387313.0
full-base-200-tx-50,Wind,2050,2183908876.2,2119622310.0,2225802044.0
