case,tech_type,planning_year,agg_zone,end_value,min,max
full-base-200-tx-0,Hydrogen,2045,PJM,7.0,,
full-base-200-tx-0,Hydrogen,2045,SOU,2.5,,
full-base-200-tx-0,Hydrogen,2045,SPP,14.5,,
full-base-200-tx-0,Hydrogen,2045,TRE,2.5,,
full-base-200-tx-0,Hydrogen,2045,WECC,24.5,,
full-base-200-tx-0,Hydrogen,2050,CA,22.0,0.0,104.0
full-base-200-tx-0,Hydrogen,2050,MISO,103.0,0.0,361.0
full-base-200-tx-0,Hydrogen,2050,NE,26.2,0.0,1811.0
full-base-200-tx-0,Hydrogen,2050,PJM,53.0,0.0,233.0
full-base-200-tx-0,Hydrogen,2050,SOU,42.0,0.0,168.0
full-base-200-tx-0,Hydrogen,2050,SPP,93.0,0.0,309.0
full-base-200-tx-0,Hydrogen,2050,TRE,28.0,0.0,117.0
full-base-200-tx-0,Hydrogen,2050,WECC,122.0,0.0,455.0
full-base-200-tx-0,Natural Gas CC,2027,CA,1.0,,
full-base-200-tx-0,Natural Gas CC,2027,MISO,7.5,,
full-base-200-tx-0,Natural Gas CC,2027,NE,5343.8,,
full-base-200-tx-0,Natural Gas CC,2027,PJM,2.5,,
full-base-200-tx-0,Natural Gas CC,2027,SOU,2.0,,
full-base-200-tx-0,Natural Gas CC,2027,SPP,1.5,,
full-base-200-tx-0,Natural Gas CC,2027,TRE,1.0,,
full-base-200-tx-0,Natural Gas CC,2027,WECC,2.0,,
full-base-200-tx-0,Natural Gas CC,2030,CA,0.0,,
full-base-200-tx-0,Natural Gas CC,2030,MISO,0.5,,
full-base-200-tx-0,Natural Gas CC,2030,NE,6599.0,,
full-base-200-tx-0,Natural Gas CC,2030,PJM,0.5,,
full-base-200-tx-0,Natural Gas CC,2030,SOU,0.0,,
full-base-200-tx-0,Natural Gas CC,2030,SPP,1.0,,
full-base-200-tx-0,Natural Gas CC,2030,TRE,0.5,,
full-base-200-tx-0,Natural Gas CC,2030,WECC,1.0,,
full-base-200-tx-0,Natural Gas CC,2035,CA,2.5,,
full-base-200-tx-0,Natural Gas CC,2035,MISO,8.0,,
full-base-200-tx-0,Natural Gas CC,2035,NE,13088.5,,
full-base-200-tx-0,Natural Gas CC,2035,PJM,7870.5,,
full-base-200-tx-0,Natural Gas CC,2035,SOU,4.0,,
full-base-200-tx-0,Natural Gas CC,2035,SPP,9.3,,
full-base-200-tx-0,Natural Gas CC,2035,TRE,4.0,,
full-base-200-tx-0,Natural Gas CC,2035,WECC,9.5,,
full-base-200-tx-0,Natural Gas CC,2040,CA,13.5,,
full-base-200-tx-0,Natural Gas CC,2040,MISO,40.0,,
full-base-200-tx-0,Natural Gas CC,2040,NE,6571.0,,
full-base-200-tx-0,Natural Gas CC,2040,PJM,2464.0,,
full-base-200-tx-0,Natural Gas CC,2040,SOU,20.5,,
full-base-200-tx-0,Natural Gas CC,2040,SPP,25.3,,
full-base-200-tx-0,Natural Gas CC,2040,TRE,15.5,,
full-base-200-tx-0,Natural Gas CC,2040,WECC,59.5,,
full-base-200-tx-0,Natural Gas CC,2045,CA,2.5,,
full-base-200-tx-0,Natural Gas CC,2045,MISO,13.0,,
full-base-200-tx-0,Natural Gas CC,2045,NE,3035.2,,
full-base-200-tx-0,Natural Gas CC,2045,PJM,475.0,,
full-base-200-tx-0,Natural Gas CC,2045,SOU,2.5,,
full-base-200-tx-0,Natural Gas CC,2045,SPP,20.7,,
full-base-200-tx-0,Natural Gas CC,2045,TRE,1.5,,
full-base-200-tx-0,Natural Gas CC,2045,WECC,27.0,,
full-base-200-tx-0,Natural Gas CC,2050,CA,12.5,0.0,64.0
full-base-200-tx-0,Natural Gas CC,2050,MISO,56.2,0.0,338.0
full-base-200-tx-0,Natural Gas CC,2050,NE,341.8,34645.0,35554.0
full-base-200-tx-0,Natural Gas CC,2050,PJM,22.8,9589.0,12723.0
full-base-200-tx-0,Natural Gas CC,2050,SOU,28.0,0.0,114.0
full-base-200-tx-0,Natural Gas CC,2050,SPP,395.0,0.0,1245.0
full-base-200-tx-0,Natural Gas CC,2050,TRE,22.5,0.0,90.0
full-base-200-tx-0,Natural Gas CC,2050,WECC,70.8,0.0,444.0
full-base-200-tx-0,Natural Gas CT,2027,CA,0.0,,
full-base-200-tx-0,Natural Gas CT,2027,MISO,0.0,,
full-base-200-tx-0,Natural Gas CT,2027,NE,1.0,,
full-base-200-tx-0,Natural Gas CT,2027,PJM,0.0,,
full-base-200-tx-0,Natural Gas CT,2027,SOU,0.0,,
full-base-200-tx-0,Natural Gas CT,2027,SPP,0.0,,
full-base-200-tx-0,Natural Gas CT,2027,TRE,0.0,,
full-base-200-tx-0,Natural Gas CT,2027,WECC,0.0,,
full-base-200-tx-0,Natural Gas CT,2030,CA,1.0,,
full-base-200-tx-0,Natural Gas CT,2030,MISO,2.5,,
full-base-200-tx-0,Natural Gas CT,2030,NE,1.0,,
full-base-200-tx-0,Natural Gas CT,2030,PJM,2.0,,
full-base-200-tx-0,Natural Gas CT,2030,SOU,1.5,,
full-base-200-tx-0,Natural Gas CT,2030,SPP,1.5,,
full-base-200-tx-0,Natural Gas CT,2030,TRE,1.0,,
full-base-200-tx-0,Natural Gas CT,2030,WECC,2.0,,
full-base-200-tx-0,Natural Gas CT,2035,CA,1.0,,
full-base-200-tx-0,Natural Gas CT,2035,MISO,4.5,,
full-base-200-tx-0,Natural Gas CT,2035,NE,2307.0,,
full-base-200-tx-0,Natural Gas CT,2035,PJM,4.0,,
full-base-200-tx-0,Natural Gas CT,2035,SOU,3.0,,
full-base-200-tx-0,Natural Gas CT,2035,SPP,3.0,,
full-base-200-tx-0,Natural Gas CT,2035,TRE,2.0,,
full-base-200-tx-0,Natural Gas CT,2035,WECC,4.0,,
full-base-200-tx-0,Natural Gas CT,2040,CA,8.0,,
full-base-200-tx-0,Natural Gas CT,2040,MISO,21.5,,
full-base-200-tx-0,Natural Gas CT,2040,NE,1152.2,,
full-base-200-tx-0,Natural Gas CT,2040,PJM,20.0,,
full-base-200-tx-0,Natural Gas CT,2040,SOU,12.5,,
full-base-200-tx-0,Natural Gas CT,2040,SPP,15.0,,
full-base-200-tx-0,Natural Gas CT,2040,TRE,9.0,,
full-base-200-tx-0,Natural Gas CT,2040,WECC,24.0,,
full-base-200-tx-0,Natural Gas CT,2045,CA,2.0,,
full-base-200-tx-0,Natural Gas CT,2045,MISO,3.5,,
full-base-200-tx-0,Natural Gas CT,2045,NE,329.5,,
full-base-200-tx-0,Natural Gas CT,2045,PJM,0.5,,
full-base-200-tx-0,Natural Gas CT,2045,SOU,0.5,,
full-base-200-tx-0,Natural Gas CT,2045,SPP,4.5,,
full-base-200-tx-0,Natural Gas CT,2045,TRE,0.5,,
full-base-200-tx-0,Natural Gas CT,2045,WECC,9.0,,
full-base-200-tx-0,Natural Gas CT,2050,CA,13.0,0.0,50.0
full-base-200-tx-0,Natural Gas CT,2050,MISO,61.0,0.0,186.0
full-base-200-tx-0,Natural Gas CT,2050,NE,10.2,4.0,13579.0
full-base-200-tx-0,Natural Gas CT,2050,PJM,31.0,0.0,115.0
full-base-200-tx-0,Natural Gas CT,2050,SOU,24.0,0.0,83.0
full-base-200-tx-0,Natural Gas CT,2050,SPP,47.5,0.0,143.0
full-base-200-tx-0,Natural Gas CT,2050,TRE,15.5,0.0,56.0
full-base-200-tx-0,Natural Gas CT,2050,WECC,65.0,0.0,208.0
full-base-200-tx-0,Nuclear,2027,CA,0.0,,
full-base-200-tx-0,Nuclear,2027,MISO,0.0,,
full-base-200-tx-0,Nuclear,2027,NE,0.0,,
full-base-200-tx-0,Nuclear,2027,PJM,0.0,,
full-base-200-tx-0,Nuclear,2027,SOU,0.0,,
full-base-200-tx-0,Nuclear,2027,SPP,0.0,,
full-base-200-tx-0,Nuclear,2027,TRE,0.0,,
full-base-200-tx-0,Nuclear,2027,WECC,0.0,,
full-base-200-tx-0,Nuclear,2030,CA,0.0,,
full-base-200-tx-0,Nuclear,2030,MISO,0.0,,
full-base-200-tx-0,Nuclear,2030,NE,0.0,,
full-base-200-tx-0,Nuclear,2030,PJM,0.0,,
full-base-200-tx-0,Nuclear,2030,SOU,0.0,,
full-base-200-tx-0,Nuclear,2030,SPP,0.0,,
full-base-200-tx-0,Nuclear,2030,TRE,0.0,,
full-base-200-tx-0,Nuclear,2030,WECC,0.0,,
full-base-200-tx-0,Nuclear,2035,CA,1.0,,
full-base-200-tx-0,Nuclear,2035,MISO,2.5,,
full-base-200-tx-0,Nuclear,2035,NE,4.0,,
full-base-200-tx-0,Nuclear,2035,PJM,13.0,,
full-base-200-tx-0,Nuclear,2035,SOU,3.0,,
full-base-200-tx-0,Nuclear,2035,SPP,2.0,,
full-base-200-tx-0,Nuclear,2035,TRE,1.0,,
full-base-200-tx-0,Nuclear,2035,WECC,3.0,,
full-base-200-tx-0,Nuclear,2040,CA,4.0,,
full-base-200-tx-0,Nuclear,2040,MISO,11.5,,
full-base-200-tx-0,Nuclear,2040,NE,14.0,,
full-base-200-tx-0,Nuclear,2040,PJM,31.7,,
full-base-200-tx-0,Nuclear,2040,SOU,7.0,,
full-base-200-tx-0,Nuclear,2040,SPP,7.0,,
full-base-200-tx-0,Nuclear,2040,TRE,4.5,,
full-base-200-tx-0,Nuclear,2040,WECC,9.5,,
full-base-200-tx-0,Nuclear,2045,CA,0.0,,
full-base-200-tx-0,Nuclear,2045,MISO,0.0,,
full-base-200-tx-0,Nuclear,2045,NE,3.0,,
full-base-200-tx-0,Nuclear,2045,PJM,9.8,,
full-base-200-tx-0,Nuclear,2045,SOU,0.0,,
full-base-200-tx-0,Nuclear,2045,SPP,0.0,,
full-base-200-tx-0,Nuclear,2045,TRE,0.0,,
full-base-200-tx-0,Nuclear,2045,WECC,0.0,,
full-base-200-tx-0,Nuclear,2050,CA,3.5,0.0,17.0
full-base-200-tx-0,Nuclear,2050,MISO,7.5,0.0,43.0
full-base-200-tx-0,Nuclear,2050,NE,14.0,0.0,70.0
full-base-200-tx-0,Nuclear,2050,PJM,13.2,0.0,164.0
full-base-200-tx-0,Nuclear,2050,SOU,6.0,0.0,32.0
full-base-200-tx-0,Nuclear,2050,SPP,4.0,0.0,26.0
full-base-200-tx-0,Nuclear,2050,TRE,3.0,0.0,17.0
full-base-200-tx-0,Nuclear,2050,WECC,8.0,0.0,41.0
full-base-200-tx-0,Solar,2027,CA,9.7,,
full-base-200-tx-0,Solar,2027,MISO,22.0,,
full-base-200-tx-0,Solar,2027,NE,0.5,,
full-base-200-tx-0,Solar,2027,PJM,11.0,,
full-base-200-tx-0,Solar,2027,SOU,12.5,,
full-base-200-tx-0,Solar,2027,SPP,16.0,,
full-base-200-tx-0,Solar,2027,TRE,1.0,,
full-base-200-tx-0,Solar,2027,WECC,50.0,,
full-base-200-tx-0,Solar,2030,CA,17821.5,,
full-base-200-tx-0,Solar,2030,MISO,62346.5,,
full-base-200-tx-0,Solar,2030,NE,9833.2,,
full-base-200-tx-0,Solar,2030,PJM,65032.2,,
full-base-200-tx-0,Solar,2030,SOU,55390.0,,
full-base-200-tx-0,Solar,2030,SPP,20342.0,,
full-base-200-tx-0,Solar,2030,TRE,15435.5,,
full-base-200-tx-0,Solar,2030,WECC,16555.0,,
full-base-200-tx-0,Solar,2035,CA,11114.8,,
full-base-200-tx-0,Solar,2035,MISO,27330.0,,
full-base-200-tx-0,Solar,2035,NE,12137.0,,
full-base-200-tx-0,Solar,2035,PJM,32157.8,,
full-base-200-tx-0,Solar,2035,SOU,24379.8,,
full-base-200-tx-0,Solar,2035,SPP,10655.0,,
full-base-200-tx-0,Solar,2035,TRE,13082.2,,
full-base-200-tx-0,Solar,2035,WECC,16882.2,,
full-base-200-tx-0,Solar,2040,CA,5194.0,,
full-base-200-tx-0,Solar,2040,MISO,25058.5,,
full-base-200-tx-0,Solar,2040,NE,9645.2,,
full-base-200-tx-0,Solar,2040,PJM,24185.5,,
full-base-200-tx-0,Solar,2040,SOU,24298.5,,
full-base-200-tx-0,Solar,2040,SPP,5381.0,,
full-base-200-tx-0,Solar,2040,TRE,9737.2,,
full-base-200-tx-0,Solar,2040,WECC,17074.0,,
full-base-200-tx-0,Solar,2045,CA,14567.2,,
full-base-200-tx-0,Solar,2045,MISO,23281.2,,
full-base-200-tx-0,Solar,2045,NE,8155.8,,
full-base-200-tx-0,Solar,2045,PJM,31561.5,,
full-base-200-tx-0,Solar,2045,SOU,22905.8,,
full-base-200-tx-0,Solar,2045,SPP,7890.2,,
full-base-200-tx-0,Solar,2045,TRE,10982.0,,
full-base-200-tx-0,Solar,2045,WECC,35869.8,,
full-base-200-tx-0,Solar,2050,CA,21008.2,67582.0,72155.0
full-base-200-tx-0,Solar,2050,MISO,19847.0,154825.0,159884.0
full-base-200-tx-0,Solar,2050,NE,8688.0,44646.0,50895.0
full-base-200-tx-0,Solar,2050,PJM,25806.2,176017.0,180988.0
full-base-200-tx-0,Solar,2050,SOU,38327.8,162952.0,168035.0
full-base-200-tx-0,Solar,2050,SPP,6094.5,49146.0,51992.0
full-base-200-tx-0,Solar,2050,TRE,14605.0,62957.0,64603.0
full-base-200-tx-0,Solar,2050,WECC,29969.0,113692.0,117483.0
full-base-200-tx-0,Wind,2027,CA,1.0,,
full-base-200-tx-0,Wind,2027,MISO,43633.5,,
full-base-200-tx-0,Wind,2027,NE,2377.8,,
full-base-200-tx-0,Wind,2027,PJM,10672.0,,
full-base-200-tx-0,Wind,2027,SOU,1487.8,,
full-base-200-tx-0,Wind,2027,SPP,13474.2,,
full-base-200-tx-0,Wind,2027,TRE,18121.5,,
full-base-200-tx-0,Wind,2027,WECC,26908.5,,
full-base-200-tx-0,Wind,2030,CA,993.5,,
full-base-200-tx-0,Wind,2030,MISO,43429.5,,
full-base-200-tx-0,Wind,2030,NE,18720.5,,
full-base-200-tx-0,Wind,2030,PJM,18864.2,,
full-base-200-tx-0,Wind,2030,SOU,26311.0,,
full-base-200-tx-0,Wind,2030,SPP,10731.2,,
full-base-200-tx-0,Wind,2030,TRE,16384.5,,
full-base-200-tx-0,Wind,2030,WECC,42290.0,,
full-base-200-tx-0,Wind,2035,CA,875.0,,
full-base-200-tx-0,Wind,2035,MISO,13865.0,,
full-base-200-tx-0,Wind,2035,NE,7453.5,,
full-base-200-tx-0,Wind,2035,PJM,3303.8,,
full-base-200-tx-0,Wind,2035,SOU,4881.2,,
full-base-200-tx-0,Wind,2035,SPP,5312.8,,
full-base-200-tx-0,Wind,2035,TRE,7866.0,,
full-base-200-tx-0,Wind,2035,WECC,22149.2,,
full-base-200-tx-0,Wind,2040,CA,100.5,,
full-base-200-tx-0,Wind,2040,MISO,11967.2,,
full-base-200-tx-0,Wind,2040,NE,3811.8,,
full-base-200-tx-0,Wind,2040,PJM,5079.0,,
full-base-200-tx-0,Wind,2040,SOU,4199.0,,
full-base-200-tx-0,Wind,2040,SPP,3991.0,,
full-base-200-tx-0,Wind,2040,TRE,9519.8,,
full-base-200-tx-0,Wind,2040,WECC,13369.2,,
full-base-200-tx-0,Wind,2045,CA,285.0,,
full-base-200-tx-0,Wind,2045,MISO,13192.2,,
full-base-200-tx-0,Wind,2045,NE,3988.8,,
full-base-200-tx-0,Wind,2045,PJM,5132.5,,
full-base-200-tx-0,Wind,2045,SOU,5760.5,,
full-base-200-tx-0,Wind,2045,SPP,8712.5,,
full-base-200-tx-0,Wind,2045,TRE,11517.5,,
full-base-200-tx-0,Wind,2045,WECC,16677.5,,
full-base-200-tx-0,Wind,2050,CA,114.5,1788.0,3048.0
full-base-200-tx-0,Wind,2050,MISO,8051.5,129953.0,138729.0
full-base-200-tx-0,Wind,2050,NE,1936.8,36412.0,40343.0
full-base-200-tx-0,Wind,2050,PJM,822.0,43089.0,45043.0
full-base-200-tx-0,Wind,2050,SOU,267.5,41860.0,45448.0
full-base-200-tx-0,Wind,2050,SPP,9132.5,50055.0,52435.0
full-base-200-tx-0,Wind,2050,TRE,10893.8,71847.0,75350.0
full-base-200-tx-0,Wind,2050,WECC,11551.8,127566.0,138213.0
full-base-200-tx-15,Battery,2027,CA,18.0,,
full-base-200-tx-15,Battery,2027,MISO,48.0,,
full-base-200-tx-15,Battery,2027,NE,34.0,,
full-base-200-tx-15,Battery,2027,PJM,37.0,,
full-base-200-tx-15,Battery,2027,SOU,27.0,,
full-base-200-tx-15,Battery,2027,SPP,32.0,,
full-base-200-tx-15,Battery,2027,TRE,21.0,,
full-base-200-tx-15,Battery,2027,WECC,42.0,,
full-base-200-tx-15,Battery,2030,CA,-1.0,,
full-base-200-tx-15,Battery,2030,MISO,2.0,,
full-base-200-tx-15,Battery,2030,NE,-2.0,,
full-base-200-tx-15,Battery,2030,PJM,0.0,,
full-base-200-tx-15,Battery,2030,SOU,0.0,,
full-base-200-tx-15,Battery,2030,SPP,2.0,,
full-base-200-tx-15,Battery,2030,TRE,0.0,,
full-base-200-tx-15,Battery,2030,WECC,-1.0,,
full-base-200-tx-15,Battery,2035,CA,66.3,,
full-base-200-tx-15,Battery,2035,MISO,203.3,,
full-base-200-tx-15,Battery,2035,NE,3721.7,,
full-base-200-tx-15,Battery,2035,PJM,878.3,,
full-base-200-tx-15,Battery,2035,SOU,143.0,,
full-base-200-tx-15,Battery,2035,SPP,146.7,,
full-base-200-tx-15,Battery,2035,TRE,70.7,,
full-base-200-tx-15,Battery,2035,WECC,165.0,,
full-base-200-tx-15,Battery,2040,CA,1231.3,,
full-base-200-tx-15,Battery,2040,MISO,245.3,,
full-base-200-tx-15,Battery,2040,NE,4529.3,,
full-base-200-tx-15,Battery,2040,PJM,8580.0,,
full-base-200-tx-15,Battery,2040,SOU,172.7,,
full-base-200-tx-15,Battery,2040,SPP,157.3,,
full-base-200-tx-15,Battery,2040,TRE,101.0,,
full-base-200-tx-15,Battery,2040,WECC,4022.7,,
full-base-200-tx-15,Battery,2045,CA,2127.0,,
full-base-200-tx-15,Battery,2045,MISO,6048.3,,
full-base-200-tx-15,Battery,2045,NE,4988.7,,
full-base-200-tx-15,Battery,2045,PJM,9196.3,,
full-base-200-tx-15,Battery,2045,SOU,1843.0,,
full-base-200-tx-15,Battery,2045,SPP,2235.3,,
full-base-200-tx-15,Battery,2045,TRE,1359.3,,
full-base-200-tx-15,Battery,2045,WECC,13801.0,,
full-base-200-tx-15,Battery,2050,CA,7866.0,9846.0,12687.0
full-base-200-tx-15,Battery,2050,MISO,17846.3,21415.0,27841.0
full-base-200-tx-15,Battery,2050,NE,3399.7,15772.0,17787.0
full-base-200-tx-15,Battery,2050,PJM,11892.0,27839.0,32512.0
full-base-200-tx-15,Battery,2050,SOU,11456.7,10991.0,15625.0
full-base-200-tx-15,Battery,2050,SPP,4164.0,5764.0,7724.0
full-base-200-tx-15,Battery,2050,TRE,3563.3,4300.0,5707.0
full-base-200-tx-15,Battery,2050,WECC,18293.7,33680.0,39088.0
full-base-200-tx-15,CCS,2027,CA,4.0,,
full-base-200-tx-15,CCS,2027,MISO,10.0,,
full-base-200-tx-15,CCS,2027,NE,,,
full-base-200-tx-15,CCS,2027,PJM,4.0,,
full-base-200-tx-15,CCS,2027,SOU,6.0,,
full-base-200-tx-15,CCS,2027,SPP,6.0,,
full-base-200-tx-15,CCS,2027,TRE,4.0,,
full-base-200-tx-15,CCS,2027,WECC,6.0,,
full-base-200-tx-15,CCS,2030,CA,9042.3,,
full-base-200-tx-15,CCS,2030,MISO,28608.3,,
full-base-200-tx-15,CCS,2030,NE,,,
full-base-200-tx-15,CCS,2030,PJM,19951.0,,
full-base-200-tx-15,CCS,2030,SOU,32110.7,,
full-base-200-tx-15,CCS,2030,SPP,1285.7,,
full-base-200-tx-15,CCS,2030,TRE,14467.3,,
full-base-200-tx-15,CCS,2030,WECC,1032.3,,
full-base-200-tx-15,CCS,2035,CA,12320.3,,
full-base-200-tx-15,CCS,2035,MISO,29532.0,,
full-base-200-tx-15,CCS,2035,NE,,,
full-base-200-tx-15,CCS,2035,PJM,14020.0,,
full-base-200-tx-15,CCS,2035,SOU,19000.7,,
full-base-200-tx-15,CCS,2035,SPP,4890.3,,
full-base-200-tx-15,CCS,2035,TRE,12676.7,,
full-base-200-tx-15,CCS,2035,WECC,6777.7,,
full-base-200-tx-15,CCS,2040,CA,7618.7,,
full-base-200-tx-15,CCS,2040,MISO,7598.7,,
full-base-200-tx-15,CCS,2040,NE,,,
full-base-200-tx-15,CCS,2040,PJM,5432.3,,
full-base-200-tx-15,CCS,2040,SOU,6424.3,,
full-base-200-tx-15,CCS,2040,SPP,703.0,,
full-base-200-tx-15,CCS,2040,TRE,2842.7,,
full-base-200-tx-15,CCS,2040,WECC,5800.3,,
full-base-200-tx-15,CCS,2045,CA,8769.7,,
full-base-200-tx-15,CCS,2045,MISO,14619.3,,
full-base-200-tx-15,CCS,2045,NE,,,
full-base-200-tx-15,CCS,2045,PJM,6485.3,,
full-base-200-tx-15,CCS,2045,SOU,9923.7,,
full-base-200-tx-15,CCS,2045,SPP,2540.7,,
full-base-200-tx-15,CCS,2045,TRE,4591.7,,
full-base-200-tx-15,CCS,2045,WECC,5482.3,,
full-base-200-tx-15,CCS,2050,CA,1604.7,37776.0,40458.0
full-base-200-tx-15,CCS,2050,MISO,6419.7,85216.0,89007.0
full-base-200-tx-15,CCS,2050,NE,,0.0,0.0
full-base-200-tx-15,CCS,2050,PJM,3634.3,48835.0,49967.0
full-base-200-tx-15,CCS,2050,SOU,3295.3,69947.0,72115.0
full-base-200-tx-15,CCS,2050,SPP,51.3,8800.0,10297.0
full-base-200-tx-15,CCS,2050,TRE,1036.7,35413.0,35936.0
full-base-200-tx-15,CCS,2050,WECC,3274.0,20573.0,23321.0
full-base-200-tx-15,Hydrogen,2027,CA,10.0,,
full-base-200-tx-15,Hydrogen,2027,MISO,27.0,,
full-base-200-tx-15,Hydrogen,2027,NE,26.0,,
full-base-200-tx-15,Hydrogen,2027,PJM,21.0,,
full-base-200-tx-15,Hydrogen,2027,SOU,18.0,,
full-base-200-tx-15,Hydrogen,2027,SPP,18.0,,
full-base-200-tx-15,Hydrogen,2027,TRE,12.0,,
full-base-200-tx-15,Hydrogen,2027,WECC,25.0,,
full-base-200-tx-15,Hydrogen,2030,CA,0.0,,
full-base-200-tx-15,Hydrogen,2030,MISO,3.0,,
full-base-200-tx-15,Hydrogen,2030,NE,0.0,,
full-base-200-tx-15,Hydrogen,2030,PJM,2.0,,
full-base-200-tx-15,Hydrogen,2030,SOU,2.0,,
full-base-200-tx-15,Hydrogen,2030,SPP,2.0,,
full-base-200-tx-15,Hydrogen,2030,TRE,3.0,,
full-base-200-tx-15,Hydrogen,2030,WECC,2.0,,
full-base-200-tx-15,Hydrogen,2035,CA,1.0,,
full-base-200-tx-15,Hydrogen,2035,MISO,2.0,,
full-base-200-tx-15,Hydrogen,2035,NE,48.0,,
full-base-200-tx-15,Hydrogen,2035,PJM,2.5,,
full-base-200-tx-15,Hydrogen,2035,SOU,0.5,,
full-base-200-tx-15,Hydrogen,2035,SPP,2.5,,
full-base-200-tx-15,Hydrogen,2035,TRE,0.5,,
full-base-200-tx-15,Hydrogen,2035,WECC,2.5,,
full-base-200-tx-15,Hydrogen,2040,CA,1.0,,
full-base-200-tx-15,Hydrogen,2040,MISO,-1.5,,
full-base-200-tx-15,Hydrogen,2040,NE,26.7,,
full-base-200-tx-15,Hydrogen,2040,PJM,-1.0,,
full-base-200-tx-15,Hydrogen,2040,SOU,-2.5,,
full-base-200-tx-15,Hydrogen,2040,SPP,-3.5,,
full-base-200-tx-15,Hydrogen,2040,TRE,-1.5,,
full-base-200-tx-15,Hydrogen,2040,WECC,2.5,,
full-base-200-tx-15,Hydrogen,2045,CA,7.0,,
full-base-200-tx-15,Hydrogen,2045,MISO,23.0,,
full-base-200-tx-15,Hydrogen,2045,NE,55.0,,
full-base-200-tx-15,Hydrogen,2045,PJM,17.5,,
full-base-200-tx-15,Hydrogen,2045,SOU,13.5,,
full-base-200-tx-15,Hydrogen,2045,SPP,18.0,,
full-base-200-tx-15,Hydrogen,2045,TRE,9.0,,
full-base-200-tx-15,Hydrogen,2045,WECC,28.0,,
full-base-200-tx-15,Hydrogen,2050,CA,30.5,0.0,89.0
full-base-200-tx-15,Hydrogen,2050,MISO,96.5,0.0,270.0
full-base-200-tx-15,Hydrogen,2050,NE,29.3,0.0,323.0
full-base-200-tx-15,Hydrogen,2050,PJM,70.5,0.0,202.0
full-base-200-tx-15,Hydrogen,2050,SOU,50.0,0.0,143.0
full-base-200-tx-15,Hydrogen,2050,SPP,62.0,0.0,178.0
full-base-200-tx-15,Hydrogen,2050,TRE,35.5,0.0,102.0
full-base-200-tx-15,Hydrogen,2050,WECC,103.5,0.0,300.0
full-base-200-tx-15,Natural Gas CC,2027,CA,8.0,,
full-base-200-tx-15,Natural Gas CC,2027,MISO,53.0,,
full-base-200-tx-15,Natural Gas CC,2027,NE,3205.7,,
full-base-200-tx-15,Natural Gas CC,2027,PJM,22.0,,
full-base-200-tx-15,Natural Gas CC,2027,SOU,18.0,,
full-base-200-tx-15,Natural Gas CC,2027,SPP,16.0,,
full-base-200-tx-15,Natural Gas CC,2027,TRE,12.0,,
full-base-200-tx-15,Natural Gas CC,2027,WECC,23.0,,
full-base-200-tx-15,Natural Gas CC,2030,CA,1.0,,
full-base-200-tx-15,Natural Gas CC,2030,MISO,1.0,,
full-base-200-tx-15,Natural Gas CC,2030,NE,5273.3,,
full-base-200-tx-15,Natural Gas CC,2030,PJM,0.0,,
full-base-200-tx-15,Natural Gas CC,2030,SOU,0.0,,
full-base-200-tx-15,Natural Gas CC,2030,SPP,1.0,,
full-base-200-tx-15,Natural Gas CC,2030,TRE,4.0,,
full-base-200-tx-15,Natural Gas CC,2030,WECC,2.0,,
full-base-200-tx-15,Natural Gas CC,2035,CA,0.0,,
full-base-200-tx-15,Natural Gas CC,2035,MISO,0.5,,
full-base-200-tx-15,Natural Gas CC,2035,NE,12889.0,,
full-base-200-tx-15,Natural Gas CC,2035,PJM,5780.7,,
full-base-200-tx-15,Natural Gas CC,2035,SOU,0.5,,
full-base-200-tx-15,Natural Gas CC,2035,SPP,2.0,,
full-base-200-tx-15,Natural Gas CC,2035,TRE,0.0,,
full-base-200-tx-15,Natural Gas CC,2035,WECC,0.5,,
full-base-200-tx-15,Natural Gas CC,2040,CA,0.0,,
full-base-200-tx-15,Natural Gas CC,2040,MISO,0.0,,
full-base-200-tx-15,Natural Gas CC,2040,NE,5792.3,,
full-base-200-tx-15,Natural Gas CC,2040,PJM,1950.7,,
full-base-200-tx-15,Natural Gas CC,2040,SOU,0.5,,
full-base-200-tx-15,Natural Gas CC,2040,SPP,0.5,,
full-base-200-tx-15,Natural Gas CC,2040,TRE,0.0,,
full-base-200-tx-15,Natural Gas CC,2040,WECC,1.5,,
full-base-200-tx-15,Natural Gas CC,2045,CA,4.5,,
full-base-200-tx-15,Natural Gas CC,2045,MISO,10.0,,
full-base-200-tx-15,Natural Gas CC,2045,NE,1609.7,,
full-base-200-tx-15,Natural Gas CC,2045,PJM,238.7,,
full-base-200-tx-15,Natural Gas CC,2045,SOU,4.0,,
full-base-200-tx-15,Natural Gas CC,2045,SPP,11.0,,
full-base-200-tx-15,Natural Gas CC,2045,TRE,5.0,,
full-base-200-tx-15,Natural Gas CC,2045,WECC,26.0,,
full-base-200-tx-15,Natural Gas CC,2050,CA,17.5,0.0,53.0
full-base-200-tx-15,Natural Gas CC,2050,MISO,60.0,0.0,195.0
full-base-200-tx-15,Natural Gas CC,2050,NE,34.3,27906.0,29606.0
full-base-200-tx-15,Natural Gas CC,2050,PJM,34.7,7221.0,9072.0
full-base-200-tx-15,Natural Gas CC,2050,SOU,31.0,0.0,90.0
full-base-200-tx-15,Natural Gas CC,2050,SPP,43.0,0.0,130.0
