region,marginal_price,total_demand
BASN,42.21039385458565,177158138.0
CASO,50.88150907316107,158791938.0
CANO,49.67125733206743,245898072.0
FRCC,35.545966884724095,334048179.0
ISNE,52.17871586411179,210413923.0
MISC,36.31024776870358,264171318.0
MISE,39.03982598040528,137137308.0
MISS,35.918502838184516,242486982.0
MISW,35.416728025108654,324181570.0
NWPP,68.09374261432504,300529644.0
NYCW,50.908913092859905,106442119.0
NYUP,36.30738927475813,92400602.0
PJMC,37.84485247406351,152682741.0
PJMD,37.6123393593352,145712440.0
PJME,42.368689770313225,389826566.0
PJMW,37.862682127315246,412215498.0
RMRG,38.79576733292989,150676430.0
SPPC,33.38343321773091,108907378.0
SPPN,32.706832027588376,74985567.0
SPPS,31.46870934694968,177543457.0
SRCA,41.94630441698834,287884867.0
SRCE,37.8695458370599,285639456.0
SRSE,39.58000622611243,333542368.0
SRSG,38.70865260404008,204888767.0
TRE,32.663902078643815,555402906.0
TREW,28.87420594291121,26667903.0
