Constraint,CapRes_1,CapRes_2,CapRes_3
t98,1.2835274698855584e-10,1.597328646693899e-10,4.043963231363194e-11
t99,1.2806725459591933e-10,1.5650122481737737e-10,4.084568937468815e-11
t100,1.2655006204275789e-10,1.616790591197383e-10,4.026619942988704e-11
t101,1.2769980862303358e-10,1.5797884413655592e-10,4.2718038210923e-11
t102,1.8097050920116161e-10,1.5973642916981742e-10,4.765755739073691e-11
t103,1.9499856843716366e-10,1.5888289959614188e-10,5.1045948874440505e-11
t104,2.377541326251156e-10,1.67938616684845e-10,5.652617966049338e-11
t105,4.0394152962558026e-10,2.9166213107206995e-10,7.128001624688552e-11
t106,2.8886226535043613e-10,2.068425924598734e-10,3.2372415652332666e-11
t107,2.8677469828725304e-10,1.6888904754981478e-10,2.6269884845009994e-11
t108,2.499508020487598e-10,1.3854757582003946e-10,2.0214143338610915e-11
t109,1.7275311619089776e-10,1.3617664270473757e-10,1.7242159808752327e-11
t110,1.680999822320507e-10,1.4654875354880936e-10,1.7409088823928075e-11
t111,1.7722133874796945e-10,1.4912303093270112e-10,1.7000315927877215e-11
t112,1.4228034412644646e-10,1.348050477656854e-10,1.8434784101831814e-11
t113,1.4682443843890217e-10,1.858801577240543e-10,2.2994731753306534e-11
t114,2.4125382387861637e-10,2.0203425757028848e-10,4.0737049065348195e-11
t115,2.7415971005293595e-10,2.0660658967013457e-10,5.5391996337050177e-11
t116,2.560835411722229e-10,2.397374736060279e-10,5.62059323880907e-11
t117,2.533352319248844e-10,2.7014480376460623e-10,5.6210724897888525e-11
t118,2.168155189940924e-10,2.7828011338557504e-10,7.24951457286908e-11
t119,2.6586653859323133e-10,1.8115531822768448e-10,4.746476923978478e-11
t120,2.4109069777202336e-10,1.7792222294702093e-10,4.171351872577143e-11
t121,2.850798685229848e-10,1.4562493779694557e-10,6.360806210268365e-11
t122,1.5591938379288322e-10,1.425135257513499e-10,3.405822080341938e-11
t123,1.6246279845173817e-10,1.412366464892947e-10,3.96049067911801e-11
t124,1.7506456059119473e-10,1.5377471058271611e-10,3.504545626174096e-11
t125,2.2640012343651162e-10,1.4243299293196887e-10,3.618679117762034e-11
t126,2.482992779053253e-10,1.4474767557490229e-10,3.536533878905607e-11
t127,2.58805049753893e-10,1.5916201620309116e-10,3.8355665735325e-11
t128,2.283139051517026e-10,1.8911238619453884e-10,4.0574820391386555e-11
t129,3.240050530359692e-10,2.355884751369349e-10,4.5923206939219355e-11
t130,2.626368973442592e-10,1.4954849925133382e-10,2.3124137179879818e-11
t131,1.8020277302889476e-10,1.4299172077508938e-10,1.679620944958005e-11
t132,1.7563798222530294e-10,1.363623626583347e-10,1.4263193638772243e-11
t133,1.6823358750372423e-10,1.1636913651543886e-10,1.3150016593971846e-11
t134,1.5990518685040903e-10,1.313382379635185e-10,1.2954600498148843e-11
t135,1.4525481502059027e-10,1.4669972657022647e-10,1.3186983510971676e-11
t136,1.382625771280469e-10,1.2889399782344101e-10,1.4038988052171376e-11
t137,2.0470343307805091e-10,1.7863511213947698e-10,1.745696540444387e-11
t138,2.227205205417269e-10,1.4760235421055804e-10,2.6848525812301622e-11
t139,2.25042863557704e-10,1.5352434092206353e-10,3.35456628188592e-11
t140,2.144818794344055e-10,1.5295429060076242e-10,3.265212164410616e-11
t141,2.0537240698265995e-10,1.443326225078916e-10,3.208698695535981e-11
t142,1.9664624509315236e-10,1.3845080214980567e-10,3.0655614848901524e-11
