BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,9.999851110069892e7,2.685659632330814e6,-3.581089582193149e6,1.7039497467765084e6,-1.7039497467733223e6,0.0007594666559932416,4.412495454110986e-5,1.5587346918859622e7,-221142.06980414243,-1.14469286e8,2.1109422424142737e7,1.339713093783156e6,-1.6776533938806802e6,110467.63813728522,-110467.63813728487,0.0007321256802434275,4.4226153049198714e-5,-1.0547553756277835e7,-111932.3683818049,-1.0111996e7,586508.4767531327,75124.6978094793,-88757.91328605072,84171.424399656,-84171.42439713719,0.0007270793043450312,4.402566546314823e-5,7.145673098726146e6,-63083.36064469848,-7.655465e6,2.418347222882999e7,193165.32266387058,-228219.89917147174,166361.32710436682,-166361.32710165868,0.0007412797683682915,4.408220707930958e-5,-8.508256480227377e6,-472129.1727508626,-1.5168032e7,1.039437103676841e7,5481.109673642478,-6475.791197349649,19257.490321559162,-19257.49031885022,0.000699171576023309,4.3943736258747047e-5,-8.600921270568796e6,-60416.085252995224,-1.732039e6,4.870290297651509e7,4.3563636651429795e6,-5.614108977833981e6,101772.01229385372,-101772.01229114493,0.0007310171837846417,4.4067490075053953e-5,-3.778079669697822e7,-294940.9674904534,-9.36942e6,2.703234015242542e7,975043.1827754331,-1.1519886374936863e6,187812.60361784708,-187812.60361784682,0.0007466521876173695,4.445040855990836e-5,-9.55297421622307e6,-604249.4822157165,-1.6698171e7,2.650858206020309e7,2.4971554106092735,-2.9503223651020636,670596.9861418431,-670596.9861418342,0.0007674862402168933,4.4383127471682486e-5,3.735981621583693e7,-143796.82343262486,-6.3724601e7,2.787221414946814e6,0.4192725263050106,-0.4953567645535627,231898.4071521661,-231898.4071521657,0.0007525209670779888,4.4351477566777136e-5,1.7225015218671028e7,-159729.55819221115,-1.9852507e7,1.5270305309733874e8,3.213683270642728e6,-4.195391049644969e6,2.0669422916081192e6,-2.0669422916070796e6,0.0007694845163365722,4.380108517652745e-5,665919.8139739017,-106270.13260398869,-1.52280995e8,5.810717140330745e8,1.4456115375270024e7,-1.848264933052549e7,6.644271251733399e6,-6.644271251733553e6,0.0008056431894365334,4.416140416252983e-5,-2.9932688457923653e6,-314451.2326361791,-5.7373746e8
t1,9241.98224934258,1.0199810375748246e-5,-3.19764441364102e-5,120.65433501608466,-279.3401273101942,5.349489434809067e-8,2.903488458085458e-9,649.4184496854617,-5.714885025861577,-9727.0,1896.1320222554239,239.99992234419233,-4.647362447371743e-5,8.093279882197061,-17.6508662318706,5.323540497757826e-8,2.842704335257159e-9,-1266.155685186046,-3.4186266197960804,-857.0,41.64916283828882,4.850109625510742e-6,-4.0331839312123746e-5,6.140800335111282,-13.395822123586042,5.3004744925637355e-8,2.8546369289263185e-9,621.0885870251927,-6.482692638063633,-649.0,3432.8134302377066,5.099638452516205e-6,-3.424355034813687e-5,12.153956687723156,-26.498482225336467,5.303895771163324e-8,2.85829483185242e-9,-2080.5763314586225,-52.89254414270453,-1285.0,1143.9153004136294,5.076071683061191e-6,-3.5155332225738264e-5,1.3950534274449478,-3.0538065677914634,5.280730915009679e-8,2.85199261983704e-9,-988.5835774610757,-6.672939774580474,-147.0,181.52938805345084,1.4551853852661818e-5,-4.4054701597023e-5,7.420659990172929,-16.187936131290606,5.3043885181993275e-8,2.860438976164091e-9,634.436267596923,-12.198350062756553,-795.0,3298.8448236331656,4.749410981567657e-6,-3.440155239591909e-5,13.757672201157506,-29.991083479662308,5.336698734485221e-8,2.8881461231860746e-9,-1833.5036415139054,-39.107741227283995,-1410.0,2381.225231319663,4.453543577321383e-6,-3.33402323548275e-5,49.23554583557189,-107.35352905153286,5.3488372202004284e-8,2.864632971889956e-9,3111.1596097354745,-10.2668289759528,-5424.0,0.0002372116005616435,4.788442526708345e-6,-3.2898948309987146e-5,16.768908241347386,-36.568952894992364,5.306755771060011e-8,2.865403093415382e-9,1701.1970175999672,-10.397182089550531,-1671.0,11613.608674829129,1.4956454375085285e-5,-2.883499863867069e-5,141.7256277972545,-318.923513130172,5.3152017955488774e-8,2.9652997632428125e-9,907.6605296963947,-12.071305284919177,-12332.0,49587.15914027265,1868.4200931301332,-3.768170852012436e-5,445.80977846737824,-966.4707142937987,5.359937253772869e-8,2.982778906473881e-9,-1456.1412257197644,-25.77703413950538,-49453.0
t2,9910.851785245875,9.107002660240534e-6,-0.00020416930682156287,40.14415984524685,-215.52586433419762,5.3228492241289633e-8,2.9040761178202768e-9,-814.1136872585951,-10.356198868607274,-8911.0,1664.7269764562318,6.778867704213834,-3.8244530146599534e-5,2.611474785144264,-21.173915567431443,5.313372657034247e-8,2.8430637129162712e-9,-836.4724080068368,-9.470957164881936,-807.0,41.649127348096805,6.801513973381322e-6,-3.0461321171025903e-5,2.054091120576329,-10.613293784970452,5.289417563769028e-8,2.8554282639288875e-9,580.430937278434,-2.5208383469830546,-611.0,3250.6599985515563,6.636290983231796e-6,-3.591275562620854e-5,4.0625990409091814,-20.991311305329074,5.2893584496761156e-8,2.8586998965838405e-9,-1998.5824322742353,-24.148824775800758,-1211.0,1138.7775827021421,6.706029265336214e-6,-3.680324694690452e-5,0.46868828566359017,-2.4216724052296694,5.2640445468296366e-8,2.852567708616024e-9,-992.1277058420637,-6.696862686210833,-138.0,173.64822480989727,1.3666607907972551e-5,-5.5390183672346954e-5,2.482256890422802,-12.82544723742126,5.289135458285421e-8,2.860939929775704e-9,588.8717420006873,-3.1767347831428876,-749.0,3298.7499420066815,6.254345578648022e-6,-3.4981989870707384e-5,4.597883933760278,-23.757272311415505,5.3217790023271826e-8,2.8892943088729458e-9,-1926.478728099044,-26.1117968402925,-1327.0,2135.1183480691698,5.869014597700616e-6,-3.363280229633423e-5,16.45954122100007,-85.04334590800248,5.332820455896842e-8,2.8652312495546576e-9,3059.5620415622175,-10.096557185435046,-5116.0,0.00020566431595819368,6.391598069230391e-6,-3.260222539404305e-5,5.607013950840793,-28.9704679700293,5.301142271103061e-8,2.861494808078621e-9,1607.7893628078282,-13.426088284863994,-1571.0,11757.572524551839,1.3316943332503622e-5,-3.5284625787259424e-5,48.23148502786981,-253.60406559087045,5.31108529646363e-8,2.8478386225823553e-9,9.8726435141569,-0.07256564630761066,-11562.0,44926.239981920306,1438.2601188848473,-2.4395922625133434e-5,161.49901861839624,-703.0874732576686,5.4038204254951513e-8,2.857644038872817e-9,721.2482343174516,-9.159856156910047,-46535.0
t3,9857.517038160371,1.159661058245503e-5,-0.0027796355485508444,30.998347227303103,-181.46084003879665,5.3193968583298005e-8,2.905851707116861e-9,-1290.5033495664034,-14.548427773289758,-8402.0,1558.525114514265,6.027222478804898,-2.1221201849610643e-5,2.109082162987868,-8.349955694845347,5.313133035374558e-8,2.844795369681642e-9,-774.4755971252797,-9.83584515237252,-774.0,41.649097251951275,9.864070968332808e-6,-1.611881783299193e-5,1.6007718017837886,-9.027708306163785,5.287940943184581e-8,2.856670000110526e-9,554.411302478175,-2.6334570155923887,-586.0,3218.30426074364,1.0070495214448392e-5,-1.6646851546875646e-5,3.165253570332097,-17.85685937132292,5.288581170031913e-8,2.860119362989653e-9,-2002.3710555627736,-40.24159283471228,-1161.0,1125.003492225561,1.0240339257767058e-5,-1.7020071429244795e-5,0.36580892129050424,-2.0592694453549525,5.262168646962494e-8,2.853878269676297e-9,-983.6702501021751,-6.639774860335381,-133.0,173.64763023991867,1.6109736440226724e-5,-3.8001457922395286e-5,1.9344510260575218,-10.90911883760086,5.288799310119974e-8,2.8622094273773965e-9,558.1350351490173,-4.80797573801898,-718.0,3298.755613806056,9.47503327421965e-6,-1.5909841134562744e-5,3.58210654179995,-20.210335175472487,5.321143873781593e-8,2.8913681331935436e-9,-1991.297943769634,-17.829435007043386,-1273.0,2347.602767859784,8.880871186769197e-6,-1.5324303271300814e-5,12.824355815478151,-72.34003830508217,5.331580361282732e-8,2.8667268952471942e-9,2630.593883315346,-8.680962271673724,-4910.0,0.00019270697836464243,9.606283927958482e-6,-1.544263777120592e-5,4.368984845182174,-24.642607277355964,5.300162224089422e-8,2.863064940482089e-9,1541.2629622987463,-13.989526779243967,-1507.0,11592.15606556769,1.3598537875083148e-5,-4.427533607627854e-5,38.032715312681724,-210.59172957630966,5.302958783755043e-8,2.850010181236443e-9,-286.4913010137969,-2.10571945770765,-11131.0,41495.05505604307,1398.4776810481317,-1.9898480464725797e-5,124.1869059749541,-482.6058907486496,5.401697243373362e-8,2.8602514603746204e-9,2044.406313898778,-33.52004648372649,-44546.0
t4,9982.061209102763,1.579238160746734e-5,-1045.081088290728,20.384304547863223,-108.46886426650165,5.316637267216023e-8,2.9077843657692564e-9,-760.0154460897699,-9.880130621424561,-8079.000000000001,1630.4925769044464,5.399429559597393,-1.6290899711560006e-5,1.4039373918071532,-3.0648331730514693,5.3116730013583786e-8,2.84704631462854e-9,-867.2174273741126,-11.013667055583486,-756.0,41.64906098096126,1.583359428817783e-5,-1.0750019237942277e-5,1.0656673928229063,-5.164116362330036,5.2873998262197944e-8,2.858167752897072e-9,537.000137082339,-2.5507542220384987,-572.0,3204.6557985479703,1.6017138063198663e-5,-1.087801923370845e-5,2.1065864948771442,-10.208716785768578,5.287728411986187e-8,2.8618168786421343e-9,-2019.7682162414826,-42.78545719613902,-1134.0,1126.158417542414,1.635992012218982e-5,-1.1054437336668212e-5,0.24396047436755958,-1.1813345771788197,5.260504838412869e-8,2.855391126129927e-9,-989.5416420155067,-6.679406771842867,-129.0,173.64911936947627,2.1379075415079458e-5,-3.213904582368504e-5,1.287804010942842,-6.240864366913655,5.288524185404418e-8,2.8637297230015547e-9,535.0057983825502,-2.7018466001945822,-701.0,3299.2308779642767,1.5139908302873014e-5,-1.032424438622306e-5,2.3838655442694776,-11.55237891644703,5.320627925268475e-8,2.8937574031370115e-9,-2037.9469550031604,-11.115414444951417,-1241.0,2749.2842205848847,1.4224527308341632e-5,-9.985288809354995e-6,8.53528332960011,-41.36747549724477,5.33086022068771e-8,2.8691647524430874e-9,2081.416644691939,-6.868677369712149,-4791.0,0.00017974630752182753,1.506623627356805e-5,-1.0046938902765754e-5,2.908032641153459,-14.093702673835683,5.2989652190085094e-8,2.864805205219043e-9,1494.1950971103988,-14.009611885820657,-1469.0,11754.927404948032,1.797087254480849e-5,-4.0302723693342965e-5,25.515272960887646,-121.98449931800575,5.2998029893241005e-8,2.8529467064655604e-9,-792.6514033316392,-9.806753222514157,-10856.0,39257.13808840577,1523.0689751332925,-1.700201723433589e-5,84.75607213672228,-277.0796719340078,5.397365583532598e-8,2.8643132684841625e-9,2819.523412788444,-46.40686151541228,-43361.0
t5,10235.140606173238,3.893272722279169e-5,-1829.9998742903329,6.976838363223766,-74.6432905861215,5.311518060365589e-8,2.904221558106512e-9,-409.15530026841316,-5.319018740328886,-7923.0,1589.8027546646574,0.0001580078068407654,-1.1461744128127046e-5,0.5095617189595799,-4.738845334188155,5.308589315176923e-8,2.8482105365264473e-9,-824.399498256546,-13.174119376413808,-748.0,44.36896204776204,6.234089713133621e-5,-5.32792296997409e-6,0.3865009485937194,-3.5972027827255504,5.287586824031866e-8,2.8563747891662844e-9,528.6610462914778,-3.819363562754617,-566.0,3168.1955952546646,6.122444465999281e-5,-5.403660932049258e-6,0.765761809235739,-7.1099787831253005,5.286838062987153e-8,2.8602581175642373e-9,-1997.0767541689324,-42.774679966773334,-1122.0,1154.0534018036403,6.298331182067708e-5,-5.372136886645892e-6,0.08723375024167151,-0.8241071958396762,5.2602296612194444e-8,2.8534101478182086e-9,-1018.4421011400404,-6.874484872048996,-128.0,176.94838525931772,6.632448822557361e-5,-4.03599163026174e-5,0.46704523392725233,-4.34708181581791,5.2865933391965264e-8,2.862913922083411e-9,523.5756875103314,-2.6440623036809323,-694.0,1968.708278632192,6.0074551153784946e-5,-5.082019442939e-6,0.8670137490457703,-8.045573594231703,5.320715931747397e-8,2.8910001617246773e-9,-727.3306719323098,-5.199101891247055,-1229.0,3942.9611431742755,5.878883639411027e-5,-4.965306820026297e-6,3.101630214732899,-28.80871379707419,5.330964241921207e-8,2.8668475811097813e-9,827.4765617302844,-2.730675174253255,-4742.0,7.460150306552733,5.5314550368292965e-5,-4.9497070800155995e-6,1.0560513870266484,-9.8156515872408,5.296777162573402e-8,2.8628477575303756e-9,1467.8136851071506,-12.514285621899907,-1454.0,12319.86168292006,6.076807169552361e-5,-4.920015228346528e-5,8.751157986021806,-85.20450427970869,5.289470694873039e-8,2.854938133235031e-9,-1481.1221008481339,-16.286247009349122,-10746.0,38035.617163661496,1773.7636419209327,-1.4560528029767268e-5,36.392936870201524,-212.10168143206837,5.372360842783535e-8,2.8802551348454898e-9,3109.999445975131,-50.671492790566255,-42693.0
t6,10996.93055527072,1.1548349901943533e-5,-1829.9999961170129,14.092659005455566,-85.45705189654663,5.205401825904027e-8,2.912613470470556e-9,-1171.5215796110854,-15.044597458840073,-7909.0,1597.1340715023791,1.7122488204227238e-5,-239.9999705459445,1.010060834705606,-5.558466404659068,5.7573931839245364e-8,3.4126244392986212e-9,-594.7916490730885,-13.79406348168426,-744.0,50.62483338647114,1.4218009089436655e-5,-5.880298929114748e-6,0.7664452382978859,-4.219678264526571,5.6337214217862306e-8,3.4129742273432134e-9,521.3234820149866,-5.495090761447908,-563.0,2564.6638176771676,1.4513985715587004e-5,-5.82570845485275e-6,1.5165997934311146,-8.338382754629793,5.96754726958502e-8,3.4184221901525634e-9,-1399.0902138488664,-42.75182960585869,-1116.0,1418.0677352749524,1.4595160039746283e-5,-5.853517573225804e-6,0.17437656363003018,-0.9681408563788702,5.304892161124442e-8,3.4018641838501185e-9,-1281.6230233213973,-8.650956443187013,-127.0,4205.130293558859,1.5854288690716204e-5,-1166.699990218309,0.9261908982935761,-5.099298689923035,5.7172498704048575e-8,3.4140281422056887e-9,-2330.2080349497996,-13.049176434876756,-691.0,688.4833013685396,1.4079389983925712e-5,-5.5732146728440905e-6,1.716620721565454,-9.435133925542,6.029524061449942e-8,3.415868011508808e-9,571.0958572010312,-28.860653919230074,-1223.0,3854.3129513200242,1.3863497264701898e-5,-5.457692507474038e-6,6.143941211933015,-33.78646021364429,6.34759371805561e-8,3.4161366770148696e-9,895.2840001201255,-2.9544409299174745,-4719.0,24.618091744139992,1.2086152967272334e-5,-6.680139390392435e-6,2.0926796397724643,-11.51248763207479,6.119776160347721e-8,3.418776497335277e-9,1454.8968736249747,-22.095162837160156,-1448.0,12109.361546338621,1.8717141910249137e-5,-1489.9999875052144,18.02891292636963,-101.15375768519182,6.393978523122144e-8,3.4125411686506347e-9,224.63433058358706,-15.871063017307716,-10745.0,37745.7749248653,2073.6864548077087,-1.4473183373686653e-5,63.36456325544631,-148.15438640459163,6.499023135422266e-8,3.4087487758041133e-9,3109.9999572595325,-50.67149958292681,-42794.0
t7,6373.366854166131,4.251023108388851e-6,-1830.0000712807207,34.76461367633713,-80.71622347261396,5.1146908466600664e-8,2.9038582603533224e-9,3435.8722329072534,-38.287410284437506,-7895.0,2898.3951616323448,4.82746748027971e-6,-956.0794844748976,3.4976643439106083,-2.466899465856702,5.048277066117461e-8,2.8216732608857527e-9,-1175.7818708125365,-18.564576075944892,-749.0,124.06488761682665,4.277174609205288e-6,-92.12440091806546,2.652643337931587,-1.8725474427334536,5.03117372942277e-8,2.830012559944715e-9,546.3189841899867,-12.039571099220534,-567.0,2005.0290045717295,4.1172335963580345e-6,-234.74588220310906,5.257449440135188,-3.7016098620524502,5.024236835649566e-8,2.8346621580573948e-9,-560.1999822900951,-88.63898380438376,-1123.0,1748.5708798387882,3.991986167751754e-6,-9.14415342917332,0.46541134074568535,-1.092698214212004,4.999071283968086e-8,2.8266262704044333e-9,-1599.9994449266285,-10.799998636366423,-128.0,9574.820799683197,4.728339073853274e-6,-2196.0699905950914,3.2054798086336493,-2.262801188421131,5.0304004850845045e-8,2.8344731920463567e-9,-6615.281002166104,-69.41249030353842,-695.0,980.8373884423503,3.938389695862448e-6,-871.8944622383113,5.953050776776504,-4.188876120469042,5.0616048411220503e-8,2.8561010650028527e-9,1237.3697408585742,-116.07684569776526,-1232.0,4834.528587300674,3.7817523575916155e-6,-0.0026517212411868696,21.2947646811988,-14.996576982057498,5.0711543767677886e-8,2.8386944776825695e-9,-72.42627132703561,-25.39785577279124,-4743.0,226.03808228250483,4.427167956306432e-6,-0.0003917730807658821,5.497523286357739,-12.03520887724014,5.059288688606233e-8,2.8397699979598074e-9,1269.1328879107011,-28.63289730029718,-1460.0,12714.374501330842,4.931353846084156e-6,-2289.2266818087896,45.907804464660046,-101.04388799752277,5.902459718549014e-8,3.399910450671038e-9,424.99474602634604,-18.006486749722207,-10777.0,39206.830998577214,319.43635700768755,-8.929651673104862e-6,228.73722645545124,-74.33305303070537,6.227216681179723e-8,3.3997361213400985e-9,3109.9999796295383,-50.67149977174131,-42740.0
t8,6659.524308884674,9.723080208834452e-6,-1830.0000396424643,83.18992183080131,-70.65368291120109,5.122191105839391e-8,2.9047620693752827e-9,3408.073972714491,-38.13449062593721,-8212.0,2872.0839017935723,366.2217693724171,-1213.0183556386621,6.549166246131578,-8.490114008452327,5.049011931689669e-8,2.833620955151942e-9,-1202.7817917250702,-18.564576073293356,-802.0,138.344911205543,43.92115944012521,-89.32083689102566,5.012865268918516,-6.614473259349542,5.029158878111658e-8,2.8410504107010147e-9,527.6959455046332,-12.03957130579731,-607.0,1868.5083746202488,114.52774078034778,-245.21360202172568,9.842911694725817,-12.798241679253048,5.0242978661116946e-8,2.844714718658446e-9,-445.2282022597247,-88.63898117813662,-1201.0,1290.4775032173436,4.409174938852497,-4.735107758433592,1.1708407187940577,-0.9332969214876582,4.999274895970209e-8,2.837299487168136e-9,-1142.589118303587,-10.799995925558132,-137.0,11198.088357129693,564.2229168639582,-3037.410588441996,6.04816995834803,-7.913908706111202,5.0292368359745464e-8,2.845655483996748e-9,-7910.622456205994,-69.41249071382646,-743.0,1086.05673512125,452.86445486307804,-1270.8277109342393,11.160425143214171,-13.92354900282674,5.057259065239437e-8,2.87249098836371e-9,1171.7464911082227,-116.07684632471178,-1321.0,4336.339691280101,0.0010866210466341526,-0.0023629505187684873,39.53866875542593,-50.25856454774053,5.073481010186472e-8,2.8473931839738436e-9,761.7793368158857,-25.39785599959914,-5062.0,265.20308055514755,5.414502661966072e-5,-0.000170314144936001,13.857952900527511,-11.412229293444122,5.060622711653095e-8,2.84868807595902e-9,1327.709858678237,-28.358546712654967,-1567.0,12341.761456570255,7.445119988119296e-5,-1733.2739440160385,112.96654872033365,-95.34722509726207,6.217516054637123e-8,3.4089430386875877e-9,893.016699705899,-15.123610696394946,-11504.0,51225.68577323064,3.6218724239541776e-6,-8505.408311870258,433.8330122881875,-535.3996872950642,6.227164886257014e-8,3.4029077340790503e-9,2611.199263967007,-47.910054211834,-45182.0
