Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,177465.9576879011,164270.94509033952,100547.23683004419,62537.017875593534,161327.7188880163,63629.70341380339,120832.17050599045,98559.54307690219,321555.75637557183,339681.17212945764,313856.43421610363,281072.1435066911,127743.68524272736,6521.503358558443,84646.69095309243,127893.5742548849,2.552141253405678e6
t1,0.0,11.429764047565714,3.530206717403592e-6,2.4739507227475635e-6,6.837243651623387,9.587968773542342e-6,6.128141624503878,13.345879549160948,12.966933299850718,41.410073367033114,31.934060444860407,2.778096675851821e-6,20.53365567482176,16.271747104409716,2.277083842250336e-6,4.522612323656784,19.61999824618157,185.00012998097472
t2,0.0,0.9524164733462643,6.451949708493712e-6,19.759974811918575,0.6222128644476989,18.319701465316175,4.419463829518411,13.393725372421667,5.401050120829703,25.083401841101605,8.387730136148276e-6,2.9721098071192974e-6,20.193111930163003,6.947070485260882,2.440707090540471e-6,0.14512883184143988,2.4607737814399077e-6,115.23728073943595
t3,0.0,9.336875084514393,6.428461678064138e-6,19.759974033603445,3.0543282405593836e-6,19.6716872504168,5.266910976856536,13.279549720670762,0.279073436608478,14.289273102004861,47.36837843328391,2.954915088228579e-6,17.36192208941558,4.007665439289573,2.4539318708972253e-6,4.211411631663041,2.7283752259289687e-5,154.83276337371652
t4,0.0,0.0003033224380002859,5.653445782621287e-6,19.759952266965335,3.072910348070616e-6,22.02733103825662,5.10150537116665,13.358813543685734,5.403387027140641,5.384260975915474,56.322947474369535,2.8508105231916277e-6,13.73735228565464,3.1092071240764163,2.453769657197486e-6,5.150061926829911,14.463444518198404,163.8185809056337
t5,0.0,1.01363562583131e-5,5.102546675443859e-6,10.63802224175484,0.9482429544744505,25.399995798353167,6.690484171034784,13.748969744097993,5.288111442727299,3.4988000617761865,56.3229945139104,3.0282783065934988e-6,5.461347843091888,1.4380477468010526,2.505414622097865e-6,12.952498749829301,19.619995268868944,162.00753130931614
t6,0.0,1.0188289131620823e-5,10.32919663081218,19.759988098578834,2.188127205090755,25.399999758277765,8.80205431780506,17.301912886374026,4.7923596673628846e-6,3.0766876057364705,56.32299960944215,26.098337889104712,5.9088781166909925,12.30820759611579,3.7431439571465637e-6,12.12212623648173,19.619999798133705,219.23853447243692
t7,0.0,28.15999972278742,30.119999585251712,18.29482126083589,11.729152297359855,25.39999985452993,12.349989901081216,21.599997272732846,32.82499061009403,54.179990064765484,56.322999760093936,77.8399902741954,49.11571162386381,20.89799984745414,1.679999921718665,16.39297357058566,19.619999928858753,476.5286154962088
t8,0.0,28.159999737309555,30.119999602369898,17.98898191219497,11.729152632991653,25.399999513595063,12.349989978602968,21.599991851116265,32.82499092276355,54.179990351763166,56.3229992520273,77.83999076757982,49.11571207426914,20.897999853441565,1.6799999249291395,16.150111734744257,14.097109658045635,470.4570197677439
t9,0.0,28.15999973656027,30.11999959959757,17.382410775807674,11.729152641527271,25.399999509726584,12.3499897893939,21.599991935888852,32.82499081993251,54.17999036835339,56.3229992472264,77.83999076819735,49.11571210457704,20.897999853319615,1.6799999245696484,15.904838938475358,14.021705579681093,469.52977159283455
