Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,130496.28456678576,0.0,0.0,130496.28456678576
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,388900.7360622083,0.0,388900.7360622083
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,7376.08444410638,0.0,7376.08444410638
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,178107.17130741206,0.0,178107.17130741206
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,31691.971397428173,0.0,31691.971397428173
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,63294.90198869183,63294.90198869183
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,144839.68463434465,144839.68463434465
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,141419.7260099924,0.0,0.0,141419.7260099924
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,1.201712506016672e6,0.0,0.0,1.201712506016672e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,3.394493163179706e6,0.0,0.0,3.394493163179706e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,301307.9641525227,0.0,0.0,301307.9641525227
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,194500.5546385164,0.0,0.0,194500.5546385164
NENG_Rest,NENG_Rest_nuclear_1,1,1,0.1285566546042271,0.0,0.0,0.1285566546042271
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,116633.20491139314,0.0,116633.20491139314
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,12324.102126769267,0.0,12324.102126769267
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,11799.672247676363,0.0,11799.672247676363
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,31229.799232242884,0.0,31229.799232242884
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,0.04202779871817036,0.0,0.04202779871817036
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.00544737493921537,0.0,0.00544737493921537
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,463648.448679011,0.0,463648.448679011
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,27873.44801930475,0.0,27873.44801930475
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,707980.3096708019,0.0,707980.3096708019
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,73420.18286541098,0.0,73420.18286541098
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,23861.55945104645,0.0,23861.55945104645
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,917699.8438983642,0.0,917699.8438983642
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,76907.64163742424,0.0,76907.64163742424
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,195743.45201763124,0.0,195743.45201763124
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,5690.064174152717,0.0,5690.064174152717
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,21973.611799365528,0.0,21973.611799365528
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,6502.930397513311,0.0,6502.930397513311
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.0,198391.822905978,0.0,198391.822905978
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,0.0,741648.7335419665,0.0,741648.7335419665
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.0,198339.37992552217,0.0,198339.37992552217
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.0,425050.4162766033,0.0,425050.4162766033
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,0.0,57713.508092602395,0.0,57713.508092602395
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,0.0,138423.26630708546,0.0,138423.26630708546
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.0,87894.44758019346,0.0,87894.44758019346
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.0,139891.66999601485,0.0,139891.66999601485
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0,0.0,0.0,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.0,0.0,564765.8605524633,564765.8605524633
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,0.0,0.0,3.4212060888891937e6,3.4212060888891937e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.0,0.0,222653.9018670859,222653.9018670859
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.0,0.0,158556.5664563684,158556.5664563684
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.0,0.0,845433.1852634473,845433.1852634473
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.0,0.0,440175.4034777024,440175.4034777024
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,0.0,0.0,2.1186144450821704e6,2.1186144450821704e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.0,0.0,0.011781933228894355,0.011781933228894355
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,0.0,0.0,8.53581587450257e6,8.53581587450257e6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.0,0.0,615282.5190221518,615282.5190221518
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,0.0,0.0,6.991251784092878e6,6.991251784092878e6
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.0,0.0,177269.64355365714,177269.64355365714
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.0,0.0,7.014607088576268e6,7.014607088576268e6
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.0,0.0,240617.30261358805,240617.30261358805
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.0,0.0,104349.19328816402,104349.19328816402
PJM_Rest,PJM_Rest_nuclear_1,11,1,0.0,0.0,854919.4762687178,854919.4762687178
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,0.018150651736757343,0.0,0.0,0.018150651736757343
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.03082072214090089,0.0,0.0,0.03082072214090089
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.003362603055467395,0.0,0.0,0.003362603055467395
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.004959641646490833,0.0,0.0,0.004959641646490833
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,0.0,0.025964182030416557,0.0,0.025964182030416557
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.0,0.030674068454843193,0.0,0.030674068454843193
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.0,0.0029668703816954334,0.0,0.0029668703816954334
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.0,0.00361792415814296,0.0,0.00361792415814296
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.0,0.11496886834122029,0.0,0.11496886834122029
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.0,0.015592782496888776,0.0,0.015592782496888776
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.0,0.002616223950054372,0.0,0.002616223950054372
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.0,0.003760709215417785,0.0,0.003760709215417785
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,0.0,0.024795114777884042,0.0,0.024795114777884042
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.0,0.016130027120723176,0.0,0.016130027120723176
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.0,0.0025760197481532326,0.0,0.0025760197481532326
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.0,0.003628120631878529,0.0,0.003628120631878529
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,0.0,0.011623689658330664,0.0,0.011623689658330664
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.0,0.03548034109646359,0.0,0.03548034109646359
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.0,0.0025522186678735453,0.0,0.0025522186678735453
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.0,0.004143615485704689,0.0,0.004143615485704689
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0,0.0,0.03588964460600194,0.0,0.03588964460600194
NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0,0.0,0.014869191836625408,0.0,0.014869191836625408
NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,6,0,0.0,0.0030742002120885178,0.0,0.0030742002120885178
NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,6,0,0.0,0.004595677327332871,0.0,0.004595677327332871
NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,0,0.0,862256.2395644628,0.0,862256.2395644628
NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0,0.0,0.010017565520219622,0.0,0.010017565520219622
NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,7,0,0.0,0.0030788271172633268,0.0,0.0030788271172633268
NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0,0.0,0.004857099499947401,0.0,0.004857099499947401
NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0,0.0,0.013759804064099585,0.0,0.013759804064099585
NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0,0.0,0.007849554126420947,0.0,0.007849554126420947
NY_Z_J,NY_Z_J_nuclear_nuclear_moderate_0,8,0,0.0,0.0021409957107324388,0.0,0.0021409957107324388
NY_Z_J,NY_Z_J_naturalgas_ccs100_moderate_0,8,0,0.0,0.003443466638849339,0.0,0.003443466638849339
NY_Z_K,NY_Z_K_naturalgas_ccavgcf_moderate_0,9,0,0.0,0.04187249989708318,0.0,0.04187249989708318
NY_Z_K,NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0,0.0,0.009720247499960824,0.0,0.009720247499960824
NY_Z_K,NY_Z_K_nuclear_nuclear_moderate_0,9,0,0.0,0.0025434456299397957,0.0,0.0025434456299397957
NY_Z_K,NY_Z_K_naturalgas_ccs100_moderate_0,9,0,0.0,0.003992492204878291,0.0,0.003992492204878291
PJM_EMAC,PJM_EMAC_naturalgas_ccavgcf_moderate_0,10,0,0.0,0.0,0.038415171684367325,0.038415171684367325
PJM_EMAC,PJM_EMAC_naturalgas_ctavgcf_moderate_0,10,0,0.0,0.0,0.019053117676815837,0.019053117676815837
PJM_EMAC,PJM_EMAC_nuclear_nuclear_moderate_0,10,0,0.0,0.0,0.0027040213004560234,0.0027040213004560234
PJM_EMAC,PJM_EMAC_naturalgas_ccs100_moderate_0,10,0,0.0,0.0,0.004161033543453799,0.004161033543453799
PJM_Rest,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,11,0,0.0,0.0,0.005411497479064932,0.005411497479064932
PJM_Rest,PJM_Rest_naturalgas_ccavgcf_moderate_0,11,0,0.0,0.0,0.027766846896216207,0.027766846896216207
PJM_Rest,PJM_Rest_naturalgas_ctavgcf_moderate_0,11,0,0.0,0.0,0.01800481523589187,0.01800481523589187
PJM_Rest,PJM_Rest_nuclear_nuclear_moderate_0,11,0,0.0,0.0,0.0029868580306295794,0.0029868580306295794
PJM_Rest,PJM_Rest_naturalgas_ccs100_moderate_0,11,0,0.0,0.0,0.005556816338809204,0.005556816338809204
NENG_Rest,NENG_Rest_offshore_wind_turbine_1,1,1,8137.866099900109,0.0,0.0,8137.866099900109
NENG_Rest,NENG_Rest_onshore_wind_turbine_1,1,1,55676.837764919306,0.0,0.0,55676.837764919306
NENG_Rest,NENG_Rest_solar_photovoltaic_1,1,1,2486.301967199487,0.0,0.0,2486.301967199487
NY_Z_A,NY_Z_A_onshore_wind_turbine_1,2,1,0.0,1709.6818460658753,0.0,1709.6818460658753
NY_Z_A,NY_Z_A_solar_photovoltaic_1,2,1,0.0,10.550131684306896,0.0,10.550131684306896
NY_Z_B,NY_Z_B_onshore_wind_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_solar_photovoltaic_1,3,1,0.0,1.0970033948761039e-5,0.0,1.0970033948761039e-5
NY_Z_C&E,NY_Z_C&E_onshore_wind_turbine_1,4,1,0.0,289.0117638425018,0.0,289.0117638425018
NY_Z_C&E,NY_Z_C&E_solar_photovoltaic_1,4,1,0.0,2.2581379774455827e-5,0.0,2.2581379774455827e-5
NY_Z_D,NY_Z_D_onshore_wind_turbine_1,5,1,0.0,1142.575996416721,0.0,1142.575996416721
NY_Z_D,NY_Z_D_solar_photovoltaic_1,5,1,0.0,0.0608848771600552,0.0,0.0608848771600552
NY_Z_F,NY_Z_F_solar_photovoltaic_1,6,1,0.0,0.5404758307778975,0.0,0.5404758307778975
NY_Z_G-I,NY_Z_G-I_solar_photovoltaic_1,7,1,0.0,0.32106090127326353,0.0,0.32106090127326353
PJM_EMAC,PJM_EMAC_solar_photovoltaic_1,10,1,0.0,0.0,27.290255939768603,27.290255939768603
PJM_Rest,PJM_Rest_onshore_wind_turbine_1,11,1,0.0,0.0,153503.30743101364,153503.30743101364
PJM_Rest,PJM_Rest_solar_photovoltaic_1,11,1,0.0,0.0,2.7272668677008505e-5,2.7272668677008505e-5
NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_0,1,0,5476.5918739423305,0.0,0.0,5476.5918739423305
NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_1,1,1,189534.19857163823,0.0,0.0,189534.19857163823
NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_2,1,2,0.0027077816123645543,0.0,0.0,0.0027077816123645543
NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_1_3,1,3,271684.4719727502,0.0,0.0,271684.4719727502
