region,marginal_price,total_demand
BASN,46.72676258004746,154373402.0
CASO,32.44914422201829,141559023.0
CANO,53.651229516274306,219102255.0
FRCC,30.229194163451883,305390926.0
ISNE,25.04595077990691,185912448.0
MISC,31.511092370952085,243790194.0
MISE,43.11100276889475,126030936.0
MISS,28.230078716521582,223677305.0
MISW,39.87639780879833,294141188.0
NWPP,82.05769698720123,260888430.0
NYCW,27.242083175964805,97972883.0
NYUP,24.56732393019889,85901025.0
PJMC,38.06654499462068,142659266.0
PJMD,29.618956486777417,134294097.0
PJME,28.379464882550295,361596414.0
PJMW,32.35401509060098,381430632.0
RMRG,28.06561567263912,129535560.0
SPPC,28.442252098183502,101870818.0
SPPN,26.99669572699954,67540119.0
SPPS,23.707859853051517,162787259.0
SRCA,29.901058039202827,263347390.0
SRCE,33.00222028110356,264512199.0
SRSE,29.0171570269946,303257618.0
SRSG,47.803990576321375,183293864.0
TRE,35.774499371782085,515960435.0
TREW,31.486200811031985,24676479.0
