model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_short_commit,kg,12712442801.25489
SWITCH,CANO,2027,base_short_commit,kg,16353017559.058327
SWITCH,CASO,2027,base_short_commit,kg,17192628415.771076
SWITCH,FRCC,2027,base_short_commit,kg,76281268351.90141
SWITCH,ISNE,2027,base_short_commit,kg,33087021218.36215
SWITCH,MISC,2027,base_short_commit,kg,48662283860.81444
SWITCH,MISE,2027,base_short_commit,kg,33885877217.48048
SWITCH,MISS,2027,base_short_commit,kg,49531407355.370186
SWITCH,MISW,2027,base_short_commit,kg,51219730988.459465
SWITCH,NWPP,2027,base_short_commit,kg,6661677172.22623
SWITCH,NYCW,2027,base_short_commit,kg,11589847121.860971
SWITCH,NYUP,2027,base_short_commit,kg,13370470122.597158
SWITCH,PJMC,2027,base_short_commit,kg,14510984273.896654
SWITCH,PJMD,2027,base_short_commit,kg,18669595449.06606
SWITCH,PJME,2027,base_short_commit,kg,80969377100.6662
SWITCH,PJMW,2027,base_short_commit,kg,99647841453.16576
SWITCH,RMRG,2027,base_short_commit,kg,12606352187.920477
SWITCH,SPPC,2027,base_short_commit,kg,16859723886.838749
SWITCH,SPPN,2027,base_short_commit,kg,7930614197.2161875
SWITCH,SPPS,2027,base_short_commit,kg,16675951498.169167
SWITCH,SRCA,2027,base_short_commit,kg,41426996153.467735
SWITCH,SRCE,2027,base_short_commit,kg,44883047030.37755
SWITCH,SRSE,2027,base_short_commit,kg,57193712117.53438
SWITCH,SRSG,2027,base_short_commit,kg,20503694597.380764
SWITCH,TRE,2027,base_short_commit,kg,63495881292.93454
SWITCH,TREW,2027,base_short_commit,kg,7078556578.296415
SWITCH,BASN,2030,base_short_commit,kg,2180350974.8395395
SWITCH,CANO,2030,base_short_commit,kg,4606568436.063831
SWITCH,CASO,2030,base_short_commit,kg,6240740790.084574
SWITCH,FRCC,2030,base_short_commit,kg,10462098039.336794
SWITCH,ISNE,2030,base_short_commit,kg,12223116018.624592
SWITCH,MISC,2030,base_short_commit,kg,5012807484.405423
SWITCH,MISE,2030,base_short_commit,kg,5907489381.077605
SWITCH,MISS,2030,base_short_commit,kg,13412889189.073147
SWITCH,MISW,2030,base_short_commit,kg,7103000037.26455
SWITCH,NWPP,2030,base_short_commit,kg,978628471.0853966
SWITCH,NYCW,2030,base_short_commit,kg,3600762293.7904515
SWITCH,NYUP,2030,base_short_commit,kg,3991387087.747688
SWITCH,PJMC,2030,base_short_commit,kg,5301829595.955466
SWITCH,PJMD,2030,base_short_commit,kg,5215001020.666551
SWITCH,PJME,2030,base_short_commit,kg,37128976270.875824
SWITCH,PJMW,2030,base_short_commit,kg,13159999609.27962
SWITCH,RMRG,2030,base_short_commit,kg,458926713.64110816
SWITCH,SPPC,2030,base_short_commit,kg,777435558.3324051
SWITCH,SPPN,2030,base_short_commit,kg,194396832.8174337
SWITCH,SPPS,2030,base_short_commit,kg,4626044536.007138
SWITCH,SRCA,2030,base_short_commit,kg,6878024976.600832
SWITCH,SRCE,2030,base_short_commit,kg,7376072546.76495
SWITCH,SRSE,2030,base_short_commit,kg,9979064364.462263
SWITCH,SRSG,2030,base_short_commit,kg,3583187664.729753
SWITCH,TRE,2030,base_short_commit,kg,12487536217.932266
SWITCH,TREW,2030,base_short_commit,kg,3113665889.3344803
SWITCH,BASN,2035,base_short_commit,kg,2925895696.9249115
SWITCH,CANO,2035,base_short_commit,kg,2156958259.171982
SWITCH,CASO,2035,base_short_commit,kg,4709881376.682878
SWITCH,FRCC,2035,base_short_commit,kg,9302698319.978678
SWITCH,ISNE,2035,base_short_commit,kg,15414286908.448708
SWITCH,MISC,2035,base_short_commit,kg,3900691698.4414115
SWITCH,MISE,2035,base_short_commit,kg,3854649439.275211
SWITCH,MISS,2035,base_short_commit,kg,7228972027.776116
SWITCH,MISW,2035,base_short_commit,kg,4743463508.820308
SWITCH,NWPP,2035,base_short_commit,kg,1508606476.226862
SWITCH,NYCW,2035,base_short_commit,kg,1330511480.1641247
SWITCH,NYUP,2035,base_short_commit,kg,1961473814.7087271
SWITCH,PJMC,2035,base_short_commit,kg,3521443341.735385
SWITCH,PJMD,2035,base_short_commit,kg,3626455940.728605
SWITCH,PJME,2035,base_short_commit,kg,21711887372.85851
SWITCH,PJMW,2035,base_short_commit,kg,10613518341.732029
SWITCH,RMRG,2035,base_short_commit,kg,290138152.77899444
SWITCH,SPPC,2035,base_short_commit,kg,453348296.19223857
SWITCH,SPPN,2035,base_short_commit,kg,121631168.5188974
SWITCH,SPPS,2035,base_short_commit,kg,2976998047.626126
SWITCH,SRCA,2035,base_short_commit,kg,5039853346.439337
SWITCH,SRCE,2035,base_short_commit,kg,4382328225.603946
SWITCH,SRSE,2035,base_short_commit,kg,5917576766.352958
SWITCH,SRSG,2035,base_short_commit,kg,3910393743.471808
SWITCH,TRE,2035,base_short_commit,kg,6820476969.546505
SWITCH,TREW,2035,base_short_commit,kg,1575861279.9082892
SWITCH,BASN,2040,base_short_commit,kg,3695615977.506633
SWITCH,CANO,2040,base_short_commit,kg,3806375213.131846
SWITCH,CASO,2040,base_short_commit,kg,4934000448.962275
SWITCH,FRCC,2040,base_short_commit,kg,9669066065.793665
SWITCH,ISNE,2040,base_short_commit,kg,13276181412.576477
SWITCH,MISC,2040,base_short_commit,kg,3860924126.030675
SWITCH,MISE,2040,base_short_commit,kg,3686626483.680382
SWITCH,MISS,2040,base_short_commit,kg,6618664230.275288
SWITCH,MISW,2040,base_short_commit,kg,4432314795.570966
SWITCH,NWPP,2040,base_short_commit,kg,2037947447.5525014
SWITCH,NYCW,2040,base_short_commit,kg,1113198925.8937318
SWITCH,NYUP,2040,base_short_commit,kg,2041558471.4752579
SWITCH,PJMC,2040,base_short_commit,kg,3166813345.861127
SWITCH,PJMD,2040,base_short_commit,kg,3061948283.729449
SWITCH,PJME,2040,base_short_commit,kg,17350138486.771027
SWITCH,PJMW,2040,base_short_commit,kg,10675635642.344557
SWITCH,RMRG,2040,base_short_commit,kg,544357964.6533026
SWITCH,SPPC,2040,base_short_commit,kg,453486484.8085493
SWITCH,SPPN,2040,base_short_commit,kg,174461231.89034843
SWITCH,SPPS,2040,base_short_commit,kg,2616533075.5884476
SWITCH,SRCA,2040,base_short_commit,kg,5017162182.225399
SWITCH,SRCE,2040,base_short_commit,kg,4307594630.371609
SWITCH,SRSE,2040,base_short_commit,kg,5954011007.111747
SWITCH,SRSG,2040,base_short_commit,kg,4243147798.3119144
SWITCH,TRE,2040,base_short_commit,kg,7390670073.90937
SWITCH,TREW,2040,base_short_commit,kg,1379625965.0258853
SWITCH,BASN,2045,base_short_commit,kg,3130113258.613703
SWITCH,CANO,2045,base_short_commit,kg,4270239077.120724
SWITCH,CASO,2045,base_short_commit,kg,5140501151.209736
SWITCH,FRCC,2045,base_short_commit,kg,10309602535.633602
