region,marginal_price,total_demand
BASN,40.92507567197465,104415840.0
CASO,43.36519788551149,106247405.0
CANO,44.677063586757264,164112380.0
FRCC,41.834183804775215,254835658.0
ISNE,48.635616763655676,132079030.0
MISC,41.72424747419775,186790489.0
MISE,44.917476491749255,102056388.0
MISS,40.16790395358195,175440371.0
MISW,39.50648708875374,225553160.0
NWPP,41.43835019111562,195981047.0
NYCW,43.9372779369938,76993625.0
NYUP,34.819900105619006,70257166.0
PJMC,40.72796486049194,118765758.0
PJMD,44.681670228361334,110841999.0
PJME,40.95287451929798,289082184.0
PJMW,42.63605815791473,310165370.0
RMRG,37.591511341858684,88883482.0
SPPC,38.93926073402045,78239307.0
SPPN,37.13532162404488,49626459.0
SPPS,36.58137808800679,122178131.0
SRCA,45.516127273776085,218636717.0
SRCE,41.571527095486346,214888614.0
SRSE,42.75419230236972,242597067.0
SRSG,41.05394061805621,137828950.0
TRE,36.62756253790157,426645124.0
TREW,33.08772261816581,19988250.0
