model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,2.69456e+07
GenX,CANO,2027,Results_p1,tons,1.95247e+07
GenX,CASO,2027,Results_p1,tons,2.00787e+07
GenX,FRCC,2027,Results_p1,tons,7.51875e+07
GenX,ISNE,2027,Results_p1,tons,2.74143e+07
GenX,MISC,2027,Results_p1,tons,3.78431e+07
GenX,MISE,2027,Results_p1,tons,3.2516e+07
GenX,MISS,2027,Results_p1,tons,5.22127e+07
GenX,MISW,2027,Results_p1,tons,4.47951e+07
GenX,NWPP,2027,Results_p1,tons,1.62123e+07
GenX,NYCW,2027,Results_p1,tons,1.8674e+07
GenX,NYUP,2027,Results_p1,tons,1.30757e+07
GenX,PJMC,2027,Results_p1,tons,1.32883e+07
GenX,PJMD,2027,Results_p1,tons,1.72643e+07
GenX,PJME,2027,Results_p1,tons,6.87142e+07
GenX,PJMW,2027,Results_p1,tons,9.09269e+07
GenX,RMRG,2027,Results_p1,tons,1.89945e+07
GenX,SPPC,2027,Results_p1,tons,2.17144e+07
GenX,SPPN,2027,Results_p1,tons,8.60537e+06
GenX,SPPS,2027,Results_p1,tons,2.1299e+07
GenX,SRCA,2027,Results_p1,tons,3.95234e+07
GenX,SRCE,2027,Results_p1,tons,3.63005e+07
GenX,SRSE,2027,Results_p1,tons,5.41292e+07
GenX,SRSG,2027,Results_p1,tons,2.04656e+07
GenX,TRE,2027,Results_p1,tons,6.94974e+07
GenX,TREW,2027,Results_p1,tons,7.79786e+06
GenX,BASN,2030,Results_p2,tons,3.335e+06
GenX,CANO,2030,Results_p2,tons,3.89201e+06
GenX,CASO,2030,Results_p2,tons,6.81728e+06
GenX,FRCC,2030,Results_p2,tons,9.46433e+06
GenX,ISNE,2030,Results_p2,tons,1.21232e+07
GenX,MISC,2030,Results_p2,tons,3.62851e+06
GenX,MISE,2030,Results_p2,tons,2.41633e+06
GenX,MISS,2030,Results_p2,tons,8.27959e+06
GenX,MISW,2030,Results_p2,tons,7.38343e+06
GenX,NWPP,2030,Results_p2,tons,1.30809e+06
GenX,NYCW,2030,Results_p2,tons,1.80394e+07
GenX,NYUP,2030,Results_p2,tons,2.94054e+06
GenX,PJMC,2030,Results_p2,tons,4.91281e+06
GenX,PJMD,2030,Results_p2,tons,5.45152e+06
GenX,PJME,2030,Results_p2,tons,3.04487e+07
GenX,PJMW,2030,Results_p2,tons,1.26598e+07
GenX,RMRG,2030,Results_p2,tons,1.45472e+06
GenX,SPPC,2030,Results_p2,tons,1.19581e+06
