model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2027,base_short,MW,100,100.348
TEMOA,2,BASN_to_CASO,2027,base_short,MW,5920,5920.52
TEMOA,3,BASN_to_NWPP,2027,base_short,MW,3350,3350.25
TEMOA,4,BASN_to_RMRG,2027,base_short,MW,3750,3750.5
TEMOA,5,BASN_to_SRSG,2027,base_short,MW,5385,5385.31
TEMOA,6,CANO_to_CASO,2027,base_short,MW,3675,3675.51
TEMOA,7,CANO_to_NWPP,2027,base_short,MW,3675,3675.83
TEMOA,8,CASO_to_NWPP,2027,base_short,MW,2858,2858.31
TEMOA,9,CASO_to_SRSG,2027,base_short,MW,4354,4354.58
TEMOA,10,FRCC_to_SRSE,2027,base_short,MW,3600,3600.4
TEMOA,11,ISNE_to_NYCW,2027,base_short,MW,760,760.373
TEMOA,12,ISNE_to_NYUP,2027,base_short,MW,1400,1402.45
TEMOA,14,MISC_to_MISS,2027,base_short,MW,1039,1039.59
TEMOA,15,MISC_to_MISW,2027,base_short,MW,1655,1655.33
TEMOA,16,MISC_to_PJMC,2027,base_short,MW,5244,5244.77
TEMOA,17,MISC_to_PJMW,2027,base_short,MW,5441,5441.43
TEMOA,18,MISC_to_SPPC,2027,base_short,MW,1430,1432.09
TEMOA,20,MISC_to_SPPS,2027,base_short,MW,1172,1173.6
TEMOA,21,MISC_to_SRCE,2027,base_short,MW,3745,3745.5
TEMOA,23,MISE_to_PJMW,2027,base_short,MW,2662,2662.49
TEMOA,25,MISS_to_SPPS,2027,base_short,MW,1697,2237.28
TEMOA,26,MISS_to_SRCE,2027,base_short,MW,4092,4092.61
TEMOA,27,MISS_to_SRSE,2027,base_short,MW,891,891.685
TEMOA,28,MISW_to_NWPP,2027,base_short,MW,200,200.227
TEMOA,29,MISW_to_PJMC,2027,base_short,MW,3200,3200.97
TEMOA,31,MISW_to_SPPN,2027,base_short,MW,5512,5512.56
TEMOA,32,NWPP_to_RMRG,2027,base_short,MW,400,400.545
TEMOA,33,NYCW_to_NYUP,2027,base_short,MW,2489,2489.83
TEMOA,34,NYCW_to_PJME,2027,base_short,MW,660,3546.67
TEMOA,35,NYUP_to_PJME,2027,base_short,MW,1255,1255.94
TEMOA,36,PJMC_to_PJMW,2027,base_short,MW,980,981.075
TEMOA,37,PJMD_to_PJME,2027,base_short,MW,1200,1210.23
TEMOA,38,PJMD_to_PJMW,2027,base_short,MW,6930,6930.73
TEMOA,39,PJMD_to_SRCA,2027,base_short,MW,1000,1000.6
TEMOA,40,PJME_to_PJMW,2027,base_short,MW,3885,3885.59
TEMOA,41,PJMW_to_SRCA,2027,base_short,MW,1219,1219.36
TEMOA,42,PJMW_to_SRCE,2027,base_short,MW,3333,3333.41
TEMOA,43,RMRG_to_SPPC,2027,base_short,MW,210,989.945
TEMOA,44,RMRG_to_SPPN,2027,base_short,MW,410,1489.89
TEMOA,45,RMRG_to_SRSG,2027,base_short,MW,614,614.904
TEMOA,46,SPPC_to_SPPN,2027,base_short,MW,1433,2370.02
TEMOA,47,SPPC_to_SPPS,2027,base_short,MW,3372,3374.13
TEMOA,48,SPPN_to_SPPS,2027,base_short,MW,0,54.7903
TEMOA,49,SPPS_to_SRSG,2027,base_short,MW,1010,1012.21
TEMOA,50,SPPS_to_TRE,2027,base_short,MW,600,607.068
TEMOA,52,SRCA_to_SRCE,2027,base_short,MW,216,216.382
TEMOA,53,SRCA_to_SRSE,2027,base_short,MW,1400,1400.41
TEMOA,54,SRCE_to_SRSE,2027,base_short,MW,3196,3196.51
TEMOA,1,BASN_to_CANO,2030,base_short,MW,100.348,100.476
TEMOA,2,BASN_to_CASO,2030,base_short,MW,5920.52,5920.52
TEMOA,3,BASN_to_NWPP,2030,base_short,MW,3350.25,3350.27
TEMOA,4,BASN_to_RMRG,2030,base_short,MW,3750.5,3756.95
TEMOA,5,BASN_to_SRSG,2030,base_short,MW,5385.31,5385.48
TEMOA,6,CANO_to_CASO,2030,base_short,MW,3675.51,3675.63
TEMOA,7,CANO_to_NWPP,2030,base_short,MW,3675.83,3675.65
TEMOA,8,CASO_to_NWPP,2030,base_short,MW,2858.31,2858.36
TEMOA,9,CASO_to_SRSG,2030,base_short,MW,4354.58,4359.71
TEMOA,10,FRCC_to_SRSE,2030,base_short,MW,3600.4,3600.58
TEMOA,11,ISNE_to_NYCW,2030,base_short,MW,760.373,760.891
TEMOA,12,ISNE_to_NYUP,2030,base_short,MW,1402.45,2777
TEMOA,13,MISC_to_MISE,2030,base_short,MW,0,2663.37
TEMOA,14,MISC_to_MISS,2030,base_short,MW,1039.59,1039.76
TEMOA,15,MISC_to_MISW,2030,base_short,MW,1655.33,1655.47
TEMOA,16,MISC_to_PJMC,2030,base_short,MW,5244.77,5245.21
TEMOA,17,MISC_to_PJMW,2030,base_short,MW,5441.43,5482.31
TEMOA,18,MISC_to_SPPC,2030,base_short,MW,1432.09,6990.29
TEMOA,19,MISC_to_SPPN,2030,base_short,MW,0,2242.15
TEMOA,20,MISC_to_SPPS,2030,base_short,MW,1173.6,3618.88
TEMOA,21,MISC_to_SRCE,2030,base_short,MW,3745.5,3745.87
TEMOA,22,MISE_to_MISW,2030,base_short,MW,0,13.404
TEMOA,23,MISE_to_PJMW,2030,base_short,MW,2662.49,2662.61
TEMOA,24,MISS_to_SPPC,2030,base_short,MW,0,2410.68
TEMOA,25,MISS_to_SPPS,2030,base_short,MW,2237.28,19207
TEMOA,26,MISS_to_SRCE,2030,base_short,MW,4092.61,4092.94
TEMOA,27,MISS_to_SRSE,2030,base_short,MW,891.685,7773.66
TEMOA,28,MISW_to_NWPP,2030,base_short,MW,200.227,200.685
TEMOA,29,MISW_to_PJMC,2030,base_short,MW,3200.97,3238.12
TEMOA,31,MISW_to_SPPN,2030,base_short,MW,5512.56,5513.11
TEMOA,32,NWPP_to_RMRG,2030,base_short,MW,400.545,2913.69
TEMOA,33,NYCW_to_NYUP,2030,base_short,MW,2489.83,2491.87
TEMOA,34,NYCW_to_PJME,2030,base_short,MW,3546.67,6316.47
TEMOA,35,NYUP_to_PJME,2030,base_short,MW,1255.94,1543.99
TEMOA,36,PJMC_to_PJMW,2030,base_short,MW,981.075,4566.36
TEMOA,37,PJMD_to_PJME,2030,base_short,MW,1210.23,5178.4
TEMOA,38,PJMD_to_PJMW,2030,base_short,MW,6930.73,6930.78
TEMOA,39,PJMD_to_SRCA,2030,base_short,MW,1000.6,1001.2
TEMOA,40,PJME_to_PJMW,2030,base_short,MW,3885.59,5992.56
TEMOA,41,PJMW_to_SRCA,2030,base_short,MW,1219.36,1219.46
