model,line_name,planning_year,case,unit,value
USENSYS,BASN_to_CASO,2027,full-base-200-tx-15,MW,-1
USENSYS,BASN_to_NWPP,2027,full-base-200-tx-15,MW,-1
USENSYS,BASN_to_RMRG,2027,full-base-200-tx-15,MW,-1
USENSYS,BASN_to_SRSG,2027,full-base-200-tx-15,MW,-1
USENSYS,CANO_to_CASO,2027,full-base-200-tx-15,MW,-1
USENSYS,CANO_to_NWPP,2027,full-base-200-tx-15,MW,-1
USENSYS,CASO_to_NWPP,2027,full-base-200-tx-15,MW,-1
USENSYS,CASO_to_SRSG,2027,full-base-200-tx-15,MW,-1
USENSYS,FRCC_to_SRSE,2027,full-base-200-tx-15,MW,-1
USENSYS,ISNE_to_NYCW,2027,full-base-200-tx-15,MW,313
USENSYS,MISC_to_PJMC,2027,full-base-200-tx-15,MW,-1
USENSYS,MISC_to_PJMW,2027,full-base-200-tx-15,MW,-1
USENSYS,MISC_to_SRCE,2027,full-base-200-tx-15,MW,-1
USENSYS,MISE_to_PJMW,2027,full-base-200-tx-15,MW,-1
USENSYS,MISS_to_SRCE,2027,full-base-200-tx-15,MW,-1
USENSYS,MISW_to_PJMC,2027,full-base-200-tx-15,MW,-1
USENSYS,MISW_to_SPPN,2027,full-base-200-tx-15,MW,-1
USENSYS,NYCW_to_NYUP,2027,full-base-200-tx-15,MW,399
USENSYS,NYCW_to_PJME,2027,full-base-200-tx-15,MW,400
USENSYS,PJMD_to_PJME,2027,full-base-200-tx-15,MW,400
USENSYS,PJMD_to_PJMW,2027,full-base-200-tx-15,MW,-2
USENSYS,PJME_to_PJMW,2027,full-base-200-tx-15,MW,-1
USENSYS,PJMW_to_SRCE,2027,full-base-200-tx-15,MW,-1
USENSYS,RMRG_to_SPPC,2027,full-base-200-tx-15,MW,400
USENSYS,RMRG_to_SPPN,2027,full-base-200-tx-15,MW,400
USENSYS,SPPC_to_SPPN,2027,full-base-200-tx-15,MW,400
USENSYS,SPPC_to_SPPS,2027,full-base-200-tx-15,MW,-1
USENSYS,SPPS_to_TRE,2027,full-base-200-tx-15,MW,166
USENSYS,SPPS_to_TREW,2027,full-base-200-tx-15,MW,400
USENSYS,SRCE_to_SRSE,2027,full-base-200-tx-15,MW,-1
USENSYS,TRE_to_TREW,2027,full-base-200-tx-15,MW,-4
USENSYS,SPPN_to_SPPS,2027,full-base-200-tx-15,MW,119
USENSYS,BASN_to_CASO,2030,full-base-200-tx-15,MW,-1
USENSYS,BASN_to_NWPP,2030,full-base-200-tx-15,MW,-1
USENSYS,BASN_to_RMRG,2030,full-base-200-tx-15,MW,-1
USENSYS,BASN_to_SRSG,2030,full-base-200-tx-15,MW,-1
USENSYS,CANO_to_CASO,2030,full-base-200-tx-15,MW,-1
USENSYS,CANO_to_NWPP,2030,full-base-200-tx-15,MW,-1
USENSYS,CASO_to_SRSG,2030,full-base-200-tx-15,MW,-1
USENSYS,FRCC_to_SRSE,2030,full-base-200-tx-15,MW,-1
USENSYS,ISNE_to_NYCW,2030,full-base-200-tx-15,MW,400
USENSYS,ISNE_to_NYUP,2030,full-base-200-tx-15,MW,400
USENSYS,MISC_to_PJMC,2030,full-base-200-tx-15,MW,-1
USENSYS,MISC_to_PJMW,2030,full-base-200-tx-15,MW,815
USENSYS,MISC_to_SPPC,2030,full-base-200-tx-15,MW,400
USENSYS,MISC_to_SPPS,2030,full-base-200-tx-15,MW,400
USENSYS,MISC_to_SRCE,2030,full-base-200-tx-15,MW,-1
USENSYS,MISS_to_SPPS,2030,full-base-200-tx-15,MW,400
USENSYS,MISS_to_SRCE,2030,full-base-200-tx-15,MW,-1
USENSYS,MISW_to_NWPP,2030,full-base-200-tx-15,MW,400
USENSYS,MISW_to_PJMC,2030,full-base-200-tx-15,MW,479
USENSYS,MISW_to_SPPN,2030,full-base-200-tx-15,MW,-1
USENSYS,NWPP_to_RMRG,2030,full-base-200-tx-15,MW,400
USENSYS,NYCW_to_NYUP,2030,full-base-200-tx-15,MW,400
USENSYS,NYCW_to_PJME,2030,full-base-200-tx-15,MW,400
USENSYS,NYUP_to_PJME,2030,full-base-200-tx-15,MW,400
USENSYS,PJMC_to_PJMW,2030,full-base-200-tx-15,MW,400
USENSYS,PJMD_to_PJME,2030,full-base-200-tx-15,MW,400
USENSYS,PJMD_to_PJMW,2030,full-base-200-tx-15,MW,-1
USENSYS,PJME_to_PJMW,2030,full-base-200-tx-15,MW,582
USENSYS,PJMW_to_SRCE,2030,full-base-200-tx-15,MW,-1
USENSYS,RMRG_to_SPPC,2030,full-base-200-tx-15,MW,400
USENSYS,RMRG_to_SPPN,2030,full-base-200-tx-15,MW,400
USENSYS,RMRG_to_SRSG,2030,full-base-200-tx-15,MW,400
USENSYS,SPPC_to_SPPN,2030,full-base-200-tx-15,MW,400
USENSYS,SPPC_to_SPPS,2030,full-base-200-tx-15,MW,376
USENSYS,SPPN_to_SPPS,2030,full-base-200-tx-15,MW,400
