model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,BASN,BASN_batteries_1,Battery,2027,full-base-200-tx-15,MWh,111802
USENSYS,BASN,BASN_batteries_1,Battery,2030,full-base-200-tx-15,MWh,633371
USENSYS,BASN,BASN_batteries_1,Battery,2035,full-base-200-tx-15,MWh,779856
USENSYS,BASN,BASN_battery_moderate_0,Battery,2040,full-base-200-tx-15,MWh,4671028
USENSYS,BASN,BASN_battery_moderate_0,Battery,2045,full-base-200-tx-15,MWh,12668529
USENSYS,BASN,BASN_battery_moderate_0,Battery,2050,full-base-200-tx-15,MWh,19015569
USENSYS,BASN,BASN_biomass_1,Other,2027,full-base-200-tx-15,MWh,69248
USENSYS,BASN,BASN_biomass_1,Other,2030,full-base-200-tx-15,MWh,47740
USENSYS,BASN,BASN_biomass_1,Other,2035,full-base-200-tx-15,MWh,47587
USENSYS,BASN,BASN_biomass_1,Other,2040,full-base-200-tx-15,MWh,49904
USENSYS,BASN,BASN_biomass_1,Other,2045,full-base-200-tx-15,MWh,44892
USENSYS,BASN,BASN_biomass_1,Other,2050,full-base-200-tx-15,MWh,31624
USENSYS,BASN,BASN_biomass_2,Other,2027,full-base-200-tx-15,MWh,181776
USENSYS,BASN,BASN_biomass_2,Other,2030,full-base-200-tx-15,MWh,126357
USENSYS,BASN,BASN_biomass_2,Other,2035,full-base-200-tx-15,MWh,101403
USENSYS,BASN,BASN_biomass_2,Other,2040,full-base-200-tx-15,MWh,106495
USENSYS,BASN,BASN_biomass_2,Other,2045,full-base-200-tx-15,MWh,109812
USENSYS,BASN,BASN_biomass_2,Other,2050,full-base-200-tx-15,MWh,76850
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,full-base-200-tx-15,MWh,8467408
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2030,full-base-200-tx-15,MWh,7832861
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2035,full-base-200-tx-15,MWh,7659301
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2040,full-base-200-tx-15,MWh,5304896
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2045,full-base-200-tx-15,MWh,4951498
USENSYS,BASN,BASN_conventional_hydroelectric_1,Hydro,2050,full-base-200-tx-15,MWh,4458785
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2027,full-base-200-tx-15,MWh,2639540
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2040,full-base-200-tx-15,MWh,1456
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2045,full-base-200-tx-15,MWh,1495
USENSYS,BASN,BASN_conventional_steam_coal_1,Coal,2050,full-base-200-tx-15,MWh,1517
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2027,full-base-200-tx-15,MWh,11342449
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2040,full-base-200-tx-15,MWh,5276
USENSYS,BASN,BASN_conventional_steam_coal_2,Coal,2045,full-base-200-tx-15,MWh,2355
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2027,full-base-200-tx-15,MWh,2824359
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2030,full-base-200-tx-15,MWh,3872685
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2035,full-base-200-tx-15,MWh,4679511
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2040,full-base-200-tx-15,MWh,4541821
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2045,full-base-200-tx-15,MWh,4493803
USENSYS,BASN,BASN_distributed_generation_1,Distributed Solar,2050,full-base-200-tx-15,MWh,4552660
USENSYS,BASN,BASN_geothermal_1,Geothermal,2027,full-base-200-tx-15,MWh,4036032
USENSYS,BASN,BASN_geothermal_1,Geothermal,2030,full-base-200-tx-15,MWh,3782688
USENSYS,BASN,BASN_geothermal_1,Geothermal,2035,full-base-200-tx-15,MWh,3616704
USENSYS,BASN,BASN_geothermal_1,Geothermal,2040,full-base-200-tx-15,MWh,2507232
USENSYS,BASN,BASN_geothermal_1,Geothermal,2045,full-base-200-tx-15,MWh,1327872
USENSYS,BASN,BASN_geothermal_1,Geothermal,2050,full-base-200-tx-15,MWh,489216
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,full-base-200-tx-15,MWh,29827252
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2030,full-base-200-tx-15,MWh,29830265
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2035,full-base-200-tx-15,MWh,29828787
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2040,full-base-200-tx-15,MWh,29834498
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2045,full-base-200-tx-15,MWh,29834567
USENSYS,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2050,full-base-200-tx-15,MWh,29834601
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,full-base-200-tx-15,MWh,10893645
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2030,full-base-200-tx-15,MWh,30748949
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2035,full-base-200-tx-15,MWh,30747402
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2040,full-base-200-tx-15,MWh,30753306
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2045,full-base-200-tx-15,MWh,30753392
USENSYS,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2050,full-base-200-tx-15,MWh,30753438
