model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,current_policies_20_week,MW,0.1486400000003414
SWITCH,PJMC_to_MISC,2030,current_policies_20_week,MW,0.13095999999950436
SWITCH,PJMC_to_MISC,2035,current_policies_20_week,MW,1.298530000000028
SWITCH,PJMC_to_MISC,2040,current_policies_20_week,MW,0.01040999999986525
SWITCH,PJMC_to_MISC,2045,current_policies_20_week,MW,0.05326000000059139
SWITCH,PJMC_to_MISC,2050,current_policies_20_week,MW,0.10192000000006374
SWITCH,PJMC_to_PJMW,2027,current_policies_20_week,MW,0.2027500000000373
SWITCH,PJMC_to_PJMW,2030,current_policies_20_week,MW,0.06146000000001095
SWITCH,PJMC_to_PJMW,2035,current_policies_20_week,MW,0.07929999999998927
SWITCH,PJMC_to_PJMW,2040,current_policies_20_week,MW,161.72629999999992
SWITCH,PJMC_to_PJMW,2045,current_policies_20_week,MW,2252.03218
SWITCH,PJMC_to_PJMW,2050,current_policies_20_week,MW,865.7531899999994
SWITCH,PJMC_to_MISW,2027,current_policies_20_week,MW,0.15093999999999141
SWITCH,PJMC_to_MISW,2030,current_policies_20_week,MW,0.1550400000000991
SWITCH,PJMC_to_MISW,2035,current_policies_20_week,MW,13.897279999999682
SWITCH,PJMC_to_MISW,2040,current_policies_20_week,MW,1.0171400000003814
SWITCH,PJMC_to_MISW,2045,current_policies_20_week,MW,0.6581400000000031
SWITCH,PJMC_to_MISW,2050,current_policies_20_week,MW,0.10849999999982174
SWITCH,PJME_to_NYUP,2027,current_policies_20_week,MW,2150.68229
SWITCH,PJME_to_NYUP,2030,current_policies_20_week,MW,2058.2777199999996
SWITCH,PJME_to_NYUP,2035,current_policies_20_week,MW,2.9557700000004843
SWITCH,PJME_to_NYUP,2040,current_policies_20_week,MW,2357.39361
SWITCH,PJME_to_NYUP,2045,current_policies_20_week,MW,3288.4552700000004
SWITCH,PJME_to_NYUP,2050,current_policies_20_week,MW,4681.93282
SWITCH,PJME_to_PJMW,2027,current_policies_20_week,MW,0.13320999999996275
SWITCH,PJME_to_PJMW,2030,current_policies_20_week,MW,3.0000000151630957e-05
SWITCH,PJME_to_PJMW,2035,current_policies_20_week,MW,1.1380199999998695
SWITCH,PJME_to_PJMW,2040,current_policies_20_week,MW,0.04426999999986947
SWITCH,PJME_to_PJMW,2045,current_policies_20_week,MW,0.042110000000320724
SWITCH,PJME_to_PJMW,2050,current_policies_20_week,MW,0.3572399999998197
SWITCH,PJME_to_NYCW,2027,current_policies_20_week,MW,0.10392000000001644
SWITCH,PJME_to_NYCW,2030,current_policies_20_week,MW,1.6153600000000097
SWITCH,PJME_to_NYCW,2035,current_policies_20_week,MW,1815.9806
SWITCH,PJME_to_NYCW,2040,current_policies_20_week,MW,0.023809999999684806
