period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,379169.47037006565,SWITCH,BASN,BASN_batteries_1,Battery,current_policies_20_week,all,MWh,2027
2027,74991.56278306396,SWITCH,BASN,BASN_battery_moderate_0,Battery,current_policies_20_week,all,MWh,2027
2027,57331.64821098508,SWITCH,BASN,BASN_biomass_1,Other,current_policies_20_week,all,MWh,2027
2027,169101.54913065024,SWITCH,BASN,BASN_biomass_2,Other,current_policies_20_week,all,MWh,2027
2027,8668871.977435589,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,current_policies_20_week,all,MWh,2027
2027,10273420.813253958,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,current_policies_20_week,all,MWh,2027
2027,15897253.040436538,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,current_policies_20_week,all,MWh,2027
2027,2789209.8587855343,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,current_policies_20_week,all,MWh,2027
2027,4032718.3331625285,SWITCH,BASN,BASN_geothermal_1,Geothermal,current_policies_20_week,all,MWh,2027
2027,3202.9793746122464,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_20_week,all,MWh,2027
2027,5187.475515618093,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_20_week,all,MWh,2027
2027,103328.89509748024,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_20_week,all,MWh,2027
2027,22168.52774339808,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_20_week,all,MWh,2027
2027,19686.970706950226,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_20_week,all,MWh,2027
2027,129917.45106033864,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_20_week,all,MWh,2027
2027,42834.05423637781,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_20_week,all,MWh,2027
2027,41949.51752671875,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_20_week,all,MWh,2027
2027,32365.107774645705,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_20_week,all,MWh,2027
2027,30001.492344622206,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_20_week,all,MWh,2027
2027,28595.19676321511,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_20_week,all,MWh,2027
2027,25701.44429101394,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,current_policies_20_week,all,MWh,2027
2027,24628.961185752425,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,current_policies_20_week,all,MWh,2027
