model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,current_policies_20_week,kg,38766373581.82774
SWITCH,BASN,2030,current_policies_20_week,kg,33698680174.2543
SWITCH,BASN,2035,current_policies_20_week,kg,36118012242.649895
SWITCH,BASN,2040,current_policies_20_week,kg,29272034906.51393
SWITCH,BASN,2045,current_policies_20_week,kg,34665412686.276726
SWITCH,BASN,2050,current_policies_20_week,kg,34464018035.91608
SWITCH,CANO,2027,current_policies_20_week,kg,16935676424.967363
SWITCH,CANO,2030,current_policies_20_week,kg,19966676538.96338
SWITCH,CANO,2035,current_policies_20_week,kg,21782546839.038345
SWITCH,CANO,2040,current_policies_20_week,kg,21760627169.150715
SWITCH,CANO,2045,current_policies_20_week,kg,25076569422.95049
SWITCH,CANO,2050,current_policies_20_week,kg,25268321054.760902
SWITCH,CASO,2027,current_policies_20_week,kg,18129392588.26829
SWITCH,CASO,2030,current_policies_20_week,kg,18573423873.07802
SWITCH,CASO,2035,current_policies_20_week,kg,21129441899.12046
SWITCH,CASO,2040,current_policies_20_week,kg,31538421292.6161
SWITCH,CASO,2045,current_policies_20_week,kg,48908961729.40027
SWITCH,CASO,2050,current_policies_20_week,kg,52451591794.204
SWITCH,FRCC,2027,current_policies_20_week,kg,86564092292.29283
SWITCH,FRCC,2030,current_policies_20_week,kg,88975504831.29315
SWITCH,FRCC,2035,current_policies_20_week,kg,93058898117.47804
SWITCH,FRCC,2040,current_policies_20_week,kg,79386532527.07321
SWITCH,FRCC,2045,current_policies_20_week,kg,89632569110.86098
SWITCH,FRCC,2050,current_policies_20_week,kg,80052415551.83513
SWITCH,ISNE,2027,current_policies_20_week,kg,17029460515.89779
SWITCH,ISNE,2030,current_policies_20_week,kg,10883525726.09542
SWITCH,ISNE,2035,current_policies_20_week,kg,14063947945.325016
SWITCH,ISNE,2040,current_policies_20_week,kg,18731997216.5452
SWITCH,ISNE,2045,current_policies_20_week,kg,21921604919.23653
SWITCH,ISNE,2050,current_policies_20_week,kg,18178594282.743958
SWITCH,MISC,2027,current_policies_20_week,kg,144213035652.17953
SWITCH,MISC,2030,current_policies_20_week,kg,146913761597.1722
