Zone,1,2,3,4,5,6,7,8,9,10,11,Total
AnnualSum,1.6871224699155428e7,0.4464430465832897,0.23285930382658682,0.4562565067731786,0.32467768241318806,4.976144099501118e6,2.0418147527225646e6,5.279164106546952e6,1.543994541842263e6,1.8169454553397052e7,3.398991883866145e8,3.887809866000164e8
t1,2006.6174943768722,7.011234517817745e-5,3.464421341699057e-5,0.00010769762609412883,5.5841448081717044e-5,1379.7464778235956,274.4923980429109,720.8939229719406,214.83958867909467,3238.148205337375,39814.268451563075,47649.006807090496
t2,1871.7749759758417,6.633797633114558e-5,3.352420386701002e-5,0.00010029072908905961,5.237616045924539e-5,1379.7464754893379,274.49239640918245,720.8939140798747,214.83958139410527,3238.14820611335,39318.522107100616,47018.417909091375
t3,1202.2076181330433,6.605723448033121e-5,3.339848838201782e-5,9.70808477329232e-5,5.2125754069459164e-5,1379.7464756628483,274.492396430579,720.8939099960573,214.83958109006045,3238.1482063748886,38910.32758207898,45940.65601842878
t4,1164.6599498530709,6.265679913675428e-5,3.2177976712269094e-5,6.85053446256047e-5,4.9736806447313706e-5,1379.7464615473493,274.49239291546024,370.5204777459688,94.31466054697107,3238.148207301077,38868.156893351246,45390.039256338074
t5,1164.6599500805653,6.255151718338441e-5,3.21235194817163e-5,6.738865900786323e-5,4.970450362460835e-5,1379.7464630204508,274.49239290283293,370.5204770787244,94.31465784465873,3238.1482070354477,39333.661606091315,45855.543965822195
t6,1164.65996107721,6.333401584904721e-5,3.239268541711034e-5,7.320218684075892e-5,5.028077485753512e-5,1379.7464699873972,274.49239428253406,489.3400526703751,214.83956217597822,3238.148198327976,39956.2667899925,46717.49364772363
t7,2006.6174966477438,7.113003072086398e-5,3.472002775952915e-5,0.00010739729169103278,5.586325348655902e-5,1379.7464784525903,274.4923981515167,720.8939243604349,214.83958997185402,3238.1482042984385,40138.372302503514,47973.1106634967
t8,2006.6174970809575,7.065077557997685e-5,3.447679662494857e-5,0.00010751081549814535,5.564148430350276e-5,1379.7464783509809,274.4923979133606,720.8939241500427,214.8395904843372,3238.148203118471,40138.372364493254,47973.11072387127
t9,2006.617499209876,6.932751329813643e-5,3.399061846562192e-5,0.00010564233050315893,5.486318814359091e-5,1379.7464779621548,274.49239757880844,720.8939233611824,214.83958928232113,3238.148202875887,40138.37229813886,47973.11065223273
t10,2006.6174960571263,6.235719461214401e-5,3.1793272133105145e-5,7.246951454346193e-5,4.980868784860131e-5,1379.746469415033,274.4923937137363,622.0717201712969,214.83955949308992,2963.2473203276218,40030.31384323964,47491.32901884621
t11,2006.617496393349,5.729703824165618e-5,3.0430513680451492e-5,6.1556750609633e-5,4.755670036986635e-5,745.0631244326876,274.4923910993133,370.52046649770205,94.31463757675624,2007.963910180181,39834.67548107983,45333.647704100826
t12,2006.617496649238,5.652059616284017e-5,3.017706679242709e-5,6.119857765503705e-5,4.7340794705506626e-5,745.0631237551361,274.49239132686245,370.5204717857868,94.31463467614384,1672.46460560593,39808.308244119515,44971.78116315565
t13,1965.586566786448,5.6300810126334844e-5,3.007129148988674e-5,6.124960747590268e-5,4.728360142851387e-5,745.0631238777743,274.49239144549483,370.5204694381584,94.31463785175453,1633.841154061475,39807.92169639667,44891.740234763085
t14,1963.120832709951,5.6110441016317686e-5,2.995855655940908e-5,6.119279680792072e-5,4.732549344787027e-5,745.0631238074855,274.49227043651535,370.5204516199048,94.31464051259204,1594.3743917863444,39807.79669958718,44849.68260504727
t15,1960.7783037836343,5.614957003669373e-5,2.9975020770429844e-5,6.147174765952874e-5,4.73795016306405e-5,745.0631243208395,274.4922798224898,370.52045199382195,94.31464117571558,1588.3517333534871,39805.851547039936,44839.372276465765
t16,1954.576700192892,5.635292898768123e-5,3.0009213332275016e-5,6.17116727118713e-5,4.7514087416685814e-5,745.0631244067245,274.4922796413211,370.5204525461378,94.3146412646794,1744.0910613102756,39805.121497159475,44988.17995210941
t17,1963.994291935641,5.763690205110517e-5,3.058894893554441e-5,6.582360223381459e-5,4.877252109634216e-5,1271.6716368650177,274.49239055346635,370.5204624308222,94.31464244425499,3127.101335676956,39803.397059509116,46905.492022237246
t18,2006.617498930774,6.660176234047163e-5,3.268884411140352e-5,0.00010655984355382902,5.4831904866130345e-5,1379.7464787479937,274.49239807977966,720.8939254922489,214.8395912409582,3238.148203114981,39804.17237122144,47638.91072751053
t19,2006.617498628683,6.661829941947022e-5,3.26361549535232e-5,0.00010725192379582726,5.5191993203142885e-5,1379.7464786815142,274.49239801861034,720.8939251725914,214.83959206348237,3238.148203617039,39806.44177369194,47641.18013157223
t20,2006.6174980498297,6.656455377119822e-5,3.25467156287502e-5,0.0001072400614282146,5.526060393947101e-5,1379.7464786818093,274.4923980188264,720.8939251376215,214.839592266835,3238.14820383183,39805.372810398345,47640.111167997034
t21,2006.6174986664134,6.585360812992244e-5,3.212561542226729e-5,0.00010665185491910977,5.470691960480205e-5,1379.7464784806698,274.49239773590574,720.8939247472393,214.83959188317655,3238.1482037936476,39803.90087017875,47638.639224823804
t22,2006.6175012213332,6.533454484684511e-5,3.180815504712705e-5,0.00010625197373415369,5.448917557204095e-5,1379.7464783051178,274.4923975939795,720.8939244500712,214.8395916672435,3238.1482031977193,39838.20984609531,47672.94820041463
t23,2006.6174989002966,6.539563661657646e-5,3.168051075872024e-5,0.00010673650582183203,5.482627590289468e-5,1379.7464783142932,274.4923977677133,720.8939244706104,214.83959198111702,3238.1482034924866,39796.70925519551,47631.44760876095
t24,2006.6174992366518,6.473013524095958e-5,3.12197085863545e-5,0.00010664536660086295,5.4659236152598934e-5,1379.7464780516943,274.4923976333149,720.8939239866594,214.8395917683701,3238.148202703957,38796.0337445556,46630.772095190696
t25,2006.6174994648143,6.383034341035838e-5,3.059708627943192e-5,0.00010651547213595702,5.4394054743653046e-5,1379.7464778264496,274.49239758119865,720.8939237416553,214.83959157027655,3238.1482029209014,36317.175265499565,44151.91361394182
t26,2006.6174995381027,6.223587153438796e-5,2.961987317758131e-5,0.00010596127096159001,5.393767521360998e-5,1379.7464772136411,274.49239729208807,720.893922860079,214.83959090766248,3238.1482034383243,34226.167708211906,42060.906051216494
t27,2006.6174984672327,5.3358517426734535e-5,2.6460301566699585e-5,0.00010517339482235595,5.3293422234853675e-5,1379.7464761724245,274.49239681237435,720.89392126867,214.83958987425427,3238.1482024784996,33823.92785487201,41658.6661782311
t28,2006.6174965808293,5.191370972022428e-5,2.547807627815098e-5,0.00010331694137909668,5.182533230115239e-5,1379.7464743323628,274.4923958744201,720.8939179552607,214.839587305665,3238.1482011117964,33669.624837471914,41504.36314316631
t29,2006.6174960185492,5.0908014293955696e-5,2.462108545011674e-5,0.00010227724077035978,5.0864239147750044e-5,1379.7464727013644,274.49239513661973,720.8939155878414,214.83958589211997,3238.1481999971397,33861.09431849209,41695.832612496306
t30,2006.617495145119,4.9922516455488524e-5,2.3763497062547768e-5,0.00010072482768582554,4.956970694086267e-5,1379.7464703945031,274.49239408595264,720.8939121557192,214.83958416634397,3238.1481981710704,34739.108918255486,42573.84719635474
t31,2006.6174932666806,4.863922988009208e-5,2.282539716481965e-5,9.819965760636342e-5,4.779003066552027e-5,1379.746466522076,274.4923928538841,720.8939065774584,214.83958202359761,3238.1481952120553,36893.31138645335,44728.04964036342
t32,2006.6174951031824,4.6736508974491996e-5,2.171343068507706e-5,9.120851898116739e-5,4.451550853003698e-5,1379.746458477199,274.49238989760454,720.8938844417007,214.8395786044211,3238.1481896254827,37602.94779244382,45437.68599276737
t33,2006.6174923986214,4.220145905605887e-5,2.042714755201088e-5,5.2027283908426006e-5,3.4731390099862125e-5,952.7484398831618,274.49237575866437,259.5218152021294,94.3146346996319,2141.704486711474,36856.4843660323,42585.883760073266
t34,1848.0372403686738,2.8189439819807575e-5,1.7575435946058868e-5,3.790077170430897e-5,2.4768262419618127e-5,472.601957169792,149.59835316861893,9.655697196125328e-5,94.31459644254532,1349.895957883741,33093.41361114798,37007.86192117223
t35,1211.301178852119,2.4104678285412545e-5,1.5937158139780805e-5,3.511159011026307e-5,2.1730107352149523e-5,472.6019528730435,149.59835025527855,9.210172169645736e-5,94.3145947418824,1349.8959535410904,32364.966738104664,35642.67895735333
t36,1164.6599525842241,2.379963870458397e-5,1.56908331838968e-5,3.479863704593712e-5,2.1229966159187972e-5,472.60195241464027,149.59834997429118,9.148656380944611e-5,94.31459363662564,1349.8959513391278,32335.434349928237,35566.50533688279
t37,1164.6599514290472,2.371397321856887e-5,1.5641708360692648e-5,3.4674424087882196e-5,2.1058252709452875e-5,472.60195232259747,149.5983499168935,9.136269323119952e-5,94.3145928146707,1349.895949758524,32329.75978494877,35560.83076764155
t38,1164.6599506070002,2.3810777568348668e-5,1.573574644573134e-5,3.4631449107635285e-5,2.1092627015775656e-5,472.60195246340777,149.5983500671366,9.164410341835335e-5,94.31459219052715,1349.8959484971376,32328.49389297607,35559.56487371598
t39,1164.659949979648,2.4170831890798307e-5,1.609991357079238e-5,3.458937239850034e-5,2.133569669497607e-5,472.601953762322,149.59835780857188,9.821525051239e-5,94.31459149876252,1349.8959468307542,32328.35955487473,35559.43054916585
t40,1164.6599495501625,3.648533945680292e-5,1.9232223861470412e-5,4.00729968362809e-5,2.6157541682711863e-5,472.6019645161489,149.59835920363622,0.0001000937587371095,94.31459090562257,1349.8959450908167,32331.46907677573,35562.54010808398
t41,1164.6599533395658,4.439553332160881e-5,2.1683786240342897e-5,4.7602165974460144e-5,3.049570103161277e-5,875.1887906143819,274.4923721972672,0.00011573935110347511,94.31462400664161,1372.7291696337124,33346.88763668905,37128.27280639715
t42,1164.6599549175505,5.06778929553431e-5,2.237672330769888e-5,5.056604010802211e-5,3.187459079703487e-5,875.1887993027833,274.4923737642647,0.0001288941453544794,214.8395147107659,2505.97769861183,35479.799943406564,40514.95856910315
t43,1164.6599422841962,5.147939071441275e-5,2.276236421764237e-5,5.083696364379947e-5,3.2440404960411336e-5,875.1888000276094,274.49237405093805,0.0001298272576003059,214.83951544275254,2624.658283091031,37061.263091646535,42215.102293889446
