Resource,NENG_Rest_conventional_steam_coal_1,NENG_Rest_natural_gas_fired_combined_cycle_1,NENG_Rest_natural_gas_fired_combined_cycle_2,NENG_Rest_natural_gas_fired_combustion_turbine_1,NENG_Rest_natural_gas_fired_combustion_turbine_2,NENG_Rest_nuclear_1,NY_Z_A_natural_gas_fired_combined_cycle_1,NY_Z_A_natural_gas_fired_combustion_turbine_1,NY_Z_A_natural_gas_steam_turbine_1,NY_Z_B_natural_gas_fired_combined_cycle_1,NY_Z_B_natural_gas_fired_combustion_turbine_1,NY_Z_B_natural_gas_steam_turbine_1,NY_Z_B_nuclear_1,NY_Z_C&E_natural_gas_fired_combined_cycle_1,NY_Z_C&E_natural_gas_steam_turbine_1,NY_Z_C&E_nuclear_1,NY_Z_D_natural_gas_fired_combined_cycle_1,NY_Z_D_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combined_cycle_1,NY_Z_F_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combined_cycle_1,NY_Z_G-I_natural_gas_fired_combined_cycle_2,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,NY_Z_J_natural_gas_fired_combined_cycle_1,NY_Z_J_natural_gas_fired_combined_cycle_2,NY_Z_J_natural_gas_fired_combustion_turbine_1,NY_Z_J_natural_gas_fired_combustion_turbine_2,NY_Z_K_natural_gas_fired_combined_cycle_1,NY_Z_K_natural_gas_fired_combined_cycle_2,NY_Z_K_natural_gas_fired_combustion_turbine_1,NY_Z_K_natural_gas_fired_combustion_turbine_2,PJM_EMAC_conventional_steam_coal_1,PJM_EMAC_natural_gas_fired_combined_cycle_1,PJM_EMAC_natural_gas_fired_combined_cycle_2,PJM_EMAC_natural_gas_fired_combined_cycle_3,PJM_EMAC_natural_gas_fired_combustion_turbine_1,PJM_EMAC_natural_gas_fired_combustion_turbine_2,PJM_EMAC_natural_gas_steam_turbine_1,PJM_EMAC_nuclear_1,PJM_EMAC_nuclear_2,PJM_Rest_conventional_steam_coal_1,PJM_Rest_natural_gas_fired_combined_cycle_1,PJM_Rest_natural_gas_fired_combined_cycle_2,PJM_Rest_natural_gas_fired_combustion_turbine_1,PJM_Rest_natural_gas_fired_combustion_turbine_2,PJM_Rest_natural_gas_fired_combustion_turbine_3,PJM_Rest_natural_gas_fired_combustion_turbine_4,PJM_Rest_nuclear_1,NENG_Rest_naturalgas_ccavgcf_moderate_0,NENG_Rest_naturalgas_ctavgcf_moderate_0,NENG_Rest_nuclear_nuclear_moderate_0,NENG_Rest_naturalgas_ccs100_moderate_0,NY_Z_A_naturalgas_ccavgcf_moderate_0,NY_Z_A_naturalgas_ctavgcf_moderate_0,NY_Z_A_nuclear_nuclear_moderate_0,NY_Z_A_naturalgas_ccs100_moderate_0,NY_Z_B_naturalgas_ccavgcf_moderate_0,NY_Z_B_naturalgas_ctavgcf_moderate_0,NY_Z_B_nuclear_nuclear_moderate_0,NY_Z_B_naturalgas_ccs100_moderate_0,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NY_Z_C&E_nuclear_nuclear_moderate_0,NY_Z_C&E_naturalgas_ccs100_moderate_0,NY_Z_D_naturalgas_ccavgcf_moderate_0,NY_Z_D_naturalgas_ctavgcf_moderate_0,NY_Z_D_nuclear_nuclear_moderate_0,NY_Z_D_naturalgas_ccs100_moderate_0,NY_Z_F_naturalgas_ccavgcf_moderate_0,NY_Z_F_naturalgas_ctavgcf_moderate_0,NY_Z_F_nuclear_nuclear_moderate_0,NY_Z_F_naturalgas_ccs100_moderate_0,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NY_Z_G-I_nuclear_nuclear_moderate_0,NY_Z_G-I_naturalgas_ccs100_moderate_0,NY_Z_J_naturalgas_ccavgcf_moderate_0,NY_Z_J_naturalgas_ctavgcf_moderate_0,NY_Z_J_nuclear_nuclear_moderate_0,NY_Z_J_naturalgas_ccs100_moderate_0,NY_Z_K_naturalgas_ccavgcf_moderate_0,NY_Z_K_naturalgas_ctavgcf_moderate_0,NY_Z_K_nuclear_nuclear_moderate_0,NY_Z_K_naturalgas_ccs100_moderate_0,PJM_EMAC_naturalgas_ccavgcf_moderate_0,PJM_EMAC_naturalgas_ctavgcf_moderate_0,PJM_EMAC_nuclear_nuclear_moderate_0,PJM_EMAC_naturalgas_ccs100_moderate_0,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,PJM_Rest_naturalgas_ccavgcf_moderate_0,PJM_Rest_naturalgas_ctavgcf_moderate_0,PJM_Rest_nuclear_nuclear_moderate_0,PJM_Rest_naturalgas_ccs100_moderate_0
t1,5483.759927697418,0.0002500929734510398,27032.41505400984,0.00016894256501984636,0.00012425498306968985,34695.86991821353,0.0003190873360578211,0.00020284108617416854,0.00020175893100737332,0.00037798070915868033,0.0,0.00010802381389556114,0.00028387597865822304,0.0015203044675173461,0.00013711581812342032,27917.998629001602,0.0003233499541711899,0.0005025573034154202,26003.51358453276,0.00047395222302251867,0.0,5173.2448006041395,0.0001496595515053187,8.946315958740665e-5,0.00011879134546839081,5901.4735403888,7684.917213713423,0.00011692674266352398,0.0002294857902668065,0.0006280211920520672,4048.9922223447916,0.00012349937219846042,0.00022068448991803663,0.0,0.00039581948246453496,61028.04604050983,0.00010446843808643043,0.00017202482645247287,0.0002023558470917117,0.00016650487253401457,75975.21787278441,0.00068741723798291,317942.66319374193,0.00018936354883033847,2268.475139265544,0.00013743483734038038,0.00016798226313826346,7.782466269796705e-5,9.501715092716252e-5,30658.099779983782,913.4709740246311,8.685848473507043e-5,6.142673026102335e-5,4.940079610071193e-5,0.000415912184738955,0.00018177899911511308,6.0656642945229436e-5,4.2113510066278976e-5,8.712440902747338e-5,7.979631135949441e-5,6.365186673574317e-5,4.1006307539233805e-5,0.00015243546207589027,0.0002198771225081608,9.616819866097233e-5,7.559041385081275e-5,0.00013374441774644934,9.276913284102734e-5,7.679864538410941e-5,7.253544611300356e-5,0.00034052477343127045,7.184578688111528e-5,5.805742500763901e-5,5.507444687155597e-5,9.328521241745304e-5,9.389788738777062e-5,0.00012456372226535333,5.665029688997919e-5,9.242299280715004e-5,0.00011825600303557806,5.873366253425063e-5,5.5703059993357774e-5,9.749437912881665e-5,8.675514576403958e-5,7.482883097677512e-5,5.0728676305705163e-5,0.0003777128313894109,0.00013459888376712802,0.00010954513614134087,8.297638080311292e-5,6.024910723876046e-5,175725.96923699346,0.00016864999730909513,7.907903257021708e-5,8.7607861436807e-5
t2,5483.759926619394,0.00024035876367156683,24491.093599158332,0.0001610716878490144,0.00012298469839513721,34695.86991671396,0.00029747824075774756,0.00018340359203670124,0.00019704002154146162,0.0003666478240885681,0.0,0.00010723835466430664,0.0002828406412794781,0.0014193398518976142,0.00012892791172159992,27917.998627442397,0.0002753040571892315,0.000496692023169625,26003.513562619926,0.00046151441498653423,0.0,5173.244790162902,0.00014689871946074176,8.868076040447044e-5,0.00011260425927406609,5901.47347859756,7684.917138374264,0.00011589657778182971,0.0002146423116318172,0.0005486147110631364,4048.9921811983195,0.00012230383505030406,0.0002145366560381004,0.0,0.00039863041046658035,61028.04604933083,0.00010458412113767776,0.0001728426228200054,0.00020327746154170305,0.00016644498343498744,75975.21787307106,0.0006876566192955617,317942.6631974391,0.00019044943974202042,2268.4750930866267,0.00013853390442567913,0.00016952958806907748,7.790997666681528e-5,9.573836897896505e-5,30658.099780023964,913.4709621988886,8.16825329297906e-5,6.108109265037676e-5,4.877205678989325e-5,0.00041059399479844095,0.00016172871044245962,6.029428670702989e-5,4.161055976288776e-5,8.445707135232098e-5,7.347363393193237e-5,6.327287730153468e-5,4.0519145058351496e-5,0.00014883573289105288,0.00019303463181727924,9.559395115130152e-5,7.418511110694759e-5,0.00013022587456372627,8.489000246990469e-5,7.632627371820548e-5,7.12098995532639e-5,0.00033598156189418776,6.674684701277773e-5,5.7749757690390165e-5,5.429029781939871e-5,9.094415068654175e-5,8.562029745883459e-5,0.00012385894487984978,5.585423431881054e-5,9.01314382701846e-5,0.0001059664928312232,5.8429830110085304e-5,5.492775546420968e-5,9.509408126709148e-5,7.975456948842461e-5,7.443482947340356e-5,5.0090184962996006e-5,0.00037843251933579057,0.00013507653739544065,0.00010962508184264485,8.304341311048119e-5,6.0220103626675745e-5,166382.84178408302,0.0001695057535599613,7.855272864135765e-5,8.7421494867147e-5
t3,5483.759926991462,0.00024165788304119054,11872.032946715442,0.00016179947188860972,0.00012347606273500886,34695.869917136224,0.00029443977357489475,0.00018315441376328068,0.00019590208427030376,0.00036540892334792797,0.0,0.00010719063406137997,0.0002826768671223466,0.0013616054018127904,0.00012729484483086807,27917.998627487254,0.0002710648088075577,0.0004972465050161131,26003.5135662575,0.00046158969444356986,0.0,5173.244791566053,0.00014662261840021087,8.870118831282679e-5,0.00011259243285524414,5901.473463244447,7684.91707790577,0.00011542486259225568,0.00021471224836084067,0.0005401095395132188,4048.9921834385323,0.00012218846587038105,0.0002153557959158225,0.0,0.00040020522500620745,61028.04605190684,0.00010454268781624686,0.00017326798866523007,0.0002037276754520496,0.0001665711710753003,75975.21787321208,0.0006878000028629223,317942.6631958801,0.0001940543549633397,2268.4750893489654,0.0001398257211797273,0.00017164214445874584,7.836526509225751e-5,9.693584880509685e-5,30658.099780217803,913.4709656302017,8.214609932957284e-5,6.0931358036911333e-5,4.870742108086664e-5,0.0004101018404986667,0.00016135542125755828,6.006763966411994e-5,4.144231332417686e-5,8.356012772976687e-5,7.328789085070696e-5,6.303964360906213e-5,4.035971146451442e-5,0.00014796354897392478,0.00019277901879860966,9.528644385284363e-5,7.377370518525532e-5,0.00012934835365099328,8.473298366478476e-5,7.606303297116705e-5,7.082844646355431e-5,0.0003356129311346041,6.667271003464961e-5,5.756022258263989e-5,5.4050796858740776e-5,9.02673900877279e-5,8.556465970877037e-5,0.00012355086860080415,5.5618931087310166e-5,8.948843159924936e-5,0.00010586686201753455,5.824979555612229e-5,5.469897289627416e-5,9.466218117332727e-5,8.001745017915016e-5,7.423535007249474e-5,4.993035634808797e-5,0.0003784633480961218,0.00013486365321343087,0.00010969523659446216,8.301619925809714e-5,6.056416815153954e-5,158689.76743058258,0.00017065326891693234,7.848419656799448e-5,8.790348781464874e-5
t4,5483.75992538493,0.00023495320631299545,11164.387551082325,0.0001561125137800763,0.00012227711218170428,34695.869914712224,0.00027744491981512,0.00017051198799802262,0.0001866533862260107,0.00035346220921624976,0.0,0.00010628989355022201,0.00028107070280324585,0.0008532868688126659,0.00012007307106466677,27917.99862487156,0.0002469843359198768,0.0004894687372400657,26003.513329320394,0.0004479340923740054,0.0,5173.244746503385,0.00014374332260829497,8.778034890419283e-5,0.00010724458802469916,3593.9977539360575,3389.04882130168,0.00011417742130297897,0.00020366926543158667,0.0004872782058899826,1777.5086418510266,0.0001206748281868601,0.0002093037265115868,0.0,0.0004035604189575194,61028.04606007458,0.00010459749364216552,0.0001742237998334647,0.00020452302655614793,0.00016734147214344378,75975.21787374844,0.0006882054115610846,317942.6631987503,0.00019728317558993384,2268.4750848189346,0.0001412921010363467,0.00017436517071536464,7.922377322380588e-5,9.86395735071258e-5,30658.099780422635,913.4709186999136,7.794357537790755e-5,6.056923194715049e-5,4.806011465299811e-5,0.00039817063725523945,0.0001480859955196722,5.9634443003760213e-5,4.0857908613510784e-5,7.92989806439847e-5,6.739401105371788e-5,6.258135138522101e-5,3.9781190400715604e-5,0.00014110265177649426,0.0001766294668762275,9.45216053168906e-5,7.204085320570438e-5,0.00012310404557954425,7.781201897844969e-5,7.54999376047428e-5,6.925173270224543e-5,0.0003253336696819655,6.151567380443129e-5,5.716512720507807e-5,5.306630444968844e-5,8.590686372977713e-5,7.788783498955334e-5,0.00012256044044434372,5.46189762353572e-5,8.535231222897342e-5,9.555438136798897e-5,5.787273345527434e-5,5.373260667085643e-5,9.011368703482696e-5,7.284733640813777e-5,7.371551055283834e-5,4.9098302594997206e-5,0.00037922817512925616,0.00013745511681944694,0.00010981916536255534,8.317724379835299e-5,6.114960433068824e-5,157894.99378989218,0.00017217675289430486,7.866307525907828e-5,8.874273244990638e-5
t5,5483.759925541131,0.0002364803338694235,11164.387552411112,0.0001563443358222928,0.00012279273242708907,34695.86991478591,0.0002766343581599575,0.0001704199697610094,0.00018588596595144763,0.0003527398441006797,0.0,0.00010625182659918401,0.00028099982248456866,0.0008336171338254607,0.00011964627050287341,27917.998624750275,0.00024653603649217815,0.0004899778465344365,26003.51335732375,0.0004484250784734675,0.0,5173.244747293233,0.00014364624016030466,8.77651631860404e-5,0.00010722046441755765,3593.997750697306,3389.0488133339204,0.00011384429169449124,0.00020350117964099956,0.0004874937213274287,1777.5085913070736,0.00012054471338682946,0.00020968987992377476,0.0,0.00040221333850893584,61028.04605756304,0.00010432174312923605,0.00017426670194001478,0.0002043660956714128,0.00016716320779245814,75975.21787388448,0.0006882818059409766,317942.66320177686,0.00020236794476483178,2268.4751077073197,0.00014288947188822055,0.00017759099845141946,8.049835143398574e-5,0.00010087946090245152,30658.099780631783,913.4709190236393,7.802278898906238e-5,6.060653298244742e-5,4.807338960528511e-5,0.0003978664585865761,0.00014807596867528,5.959342976233061e-5,4.0793675072708556e-5,7.897933168464635e-5,6.744775905002246e-5,6.253689337311737e-5,3.97049413015429e-5,0.00014027714911836085,0.00017650579046327863,9.441703228813461e-5,7.1782727550119e-5,0.00012248679377991893,7.775966289584771e-5,7.544216244580651e-5,6.903869786378012e-5,0.00032474566315877093,6.137228036151914e-5,5.710460222634508e-5,5.290095044621996e-5,8.519000723579763e-5,7.771325665776686e-5,0.00012246690325704197,5.445384271341672e-5,8.46612802395934e-5,9.537785998544714e-5,5.7829816892828966e-5,5.358731673268672e-5,8.945713033244623e-5,7.264692215111965e-5,7.367618337147292e-5,4.897337057003195e-5,0.0003788634432352514,0.00013724033088756781,0.00010966305982563335,8.281493961195447e-5,6.195583357960829e-5,166668.16963667487,0.00017386803695766537,7.911375390555247e-5,8.990537229975557e-5
t6,5483.75992662026,0.0002424332755952661,11164.387709783827,0.00015951289935385273,0.00012427224428753254,34695.869916461255,0.0002806915268574187,0.00017233711929474555,0.00018942142897182887,0.00035498295792465225,0.0,0.00010639545113049155,0.0002814892433503666,0.0009373309196110651,0.00012181683496066138,27917.998624879107,0.00025197034803053296,0.0004924176683949982,26003.513479559846,0.000453230254791534,0.0,5173.244768040351,0.00014451772450689394,8.798761284406183e-5,0.0001084929921173626,5833.340227349674,3389.050009719939,0.00011390461449039551,0.00020564548205841729,0.0005084632750452387,4048.9918715102713,0.0001210187441492951,0.00021225358949510085,0.0,0.00036928209465275945,61028.04598736533,0.0001022870452065303,0.00016722508624704435,0.00019806153199396743,0.00015849730876567192,75975.21787076122,0.0006856889317154133,317942.66323749983,0.0002076829425463886,2268.475118232241,0.0001447655067592867,0.00018157951537563734,8.231397505492989e-5,0.00010380254268110598,30658.099781254998,913.4709539722846,8.040697346544481e-5,6.105540234457152e-5,4.8640618939632275e-5,0.00040114814394638984,0.0001500319326266996,5.986083382519188e-5,4.09373568952821e-5,8.063582544861813e-5,6.847738662534372e-5,6.281809339722895e-5,3.983274711413939e-5,0.00014196889521999226,0.0001784948624728668,9.479097237654645e-5,7.210733435570303e-5,0.0001243891930076293,7.884387721469328e-5,7.577147984480898e-5,6.938494428023449e-5,0.00032802983846557684,6.234999765360955e-5,5.732134706624474e-5,5.3118685839936325e-5,8.657478370251287e-5,7.921755926605816e-5,0.0001230245314795308,5.469034010083577e-5,8.601119768189393e-5,9.748170404259275e-5,5.807136850428954e-5,5.384371550334074e-5,9.128241367049002e-5,7.477774239692224e-5,7.405492800208126e-5,4.925059344797664e-5,0.0003686619409642834,0.00011051137303177336,0.0001086679293864967,8.00095098178447e-5,6.323665488851211e-5,178402.15340913658,0.00017598315943115754,8.025279222484328e-5,9.200007342844007e-5
t7,5483.759929930997,0.00026060303420682247,27032.415063877263,0.00017175213360435344,0.00012769724466665428,34695.86991955832,0.0003220791320585454,0.00021163851852690332,0.00020210755042949716,0.0003786147345478667,0.0,0.00010802387200579764,0.00028404417146818823,0.0015193798569046438,0.00013556301521736952,27917.998628283054,0.0003211536286305868,0.0005073393544113261,26003.513593880598,0.00047929492822962143,0.0,5173.244805990165,0.0001494008100775086,8.94800453078457e-5,0.00011885175085358289,5901.473557981419,7684.9172276737,0.000115006280835339,0.0002285638355912061,0.0006364039443055239,4048.9922388209766,0.0001229267320443542,0.0002236456142306769,0.0,0.0003942679634361459,61028.04603190326,0.0001032444313874921,0.0001724710569167103,0.00020217049248489498,0.00016505101405247234,75975.21787311249,0.0006877807319019101,317942.6635725094,0.0002493191043977623,5657.044959090191,0.00015682511217134044,0.00019291257637823724,8.583443602087281e-5,0.00010997414380595848,30658.099792328157,913.4709840178731,8.901315041615624e-5,6.1918280598711e-5,4.9966806225445856e-5,0.0004156023342749313,0.0001891309027211289,6.0584117471985855e-5,4.182595045157781e-5,8.674213356048158e-5,8.097334506356133e-5,6.357348640642154e-5,4.068019489078503e-5,0.00015027898531668238,0.0002188507337982579,9.592233119943744e-5,7.445637477652072e-5,0.00013224259253766046,9.209619009247756e-5,7.664902189855932e-5,7.160221964997307e-5,0.00033903731130085227,7.049711672023034e-5,5.7861423654849924e-5,5.4317404401405526e-5,9.154364158333138e-5,9.248173111119194e-5,0.00012452517589773508,5.593665789220318e-5,9.099909808444393e-5,0.00011713780117649947,5.864149587097387e-5,5.509372546424892e-5,9.592034879532458e-5,8.54458595104631e-5,7.481439922136647e-5,5.018098695362974e-5,0.00037541383566535094,0.0001298925282343337,0.00010939239513478493,8.167618773356667e-5,6.853057764042541e-5,178445.65057825937,0.0001942364644975881,8.340452271476988e-5,0.00010176347142345008
t8,5483.759929382117,0.0002621095613107066,27032.415074925037,0.00016744602065940357,0.0001280161745284852,34695.86991972632,0.00032135370235305573,0.00020939582789514512,0.00020195366888029644,0.000376948405923987,0.0,0.0001077823947653105,0.0002840030148303153,0.0015264945921767842,0.00013524747348154167,27917.998627827317,0.00032116494027952924,0.0005065968260916888,26003.513594588214,0.0004797602646979757,0.0,5173.244805892596,0.00014938336276649737,8.930830546246956e-5,0.00011848162556607776,5901.473560607842,7684.91722994848,0.00011447668097826001,0.0002234408538768661,0.0006512038496057725,4048.9922403370942,0.00012234245601424994,0.0002217847229895999,0.0,0.00039162491204265443,61028.046025326046,0.00010238934506389233,0.00017133975027126944,0.00020070856881025876,0.00016382326880813738,75975.21787268762,0.0006875817993159903,317942.66361545003,0.00041019573300898605,5657.045010037184,0.00046022806763624114,0.0003234764855831011,0.00013377389256727707,0.00017794254585809112,30658.099806905233,913.4709869864768,8.663013523837539e-5,6.207798113240175e-5,4.9919654015448576e-5,0.00041443288274508455,0.000184390031582446,6.063937725456341e-5,4.1679814279917025e-5,8.650528155411882e-5,7.853392576541447e-5,6.358601442080985e-5,4.0523438132315074e-5,0.00014932423874051238,0.00021514582334607977,9.59248711498893e-5,7.41418908113323e-5,0.00013157990471960202,8.931050198687992e-5,7.668937872761945e-5,7.140404617558928e-5,0.0003381943896759654,6.825210158476988e-5,5.786033821280023e-5,5.4122296056969435e-5,9.084791209986113e-5,8.93459155851529e-5,0.00012462529309533013,5.573111496971167e-5,9.060963966291038e-5,0.00011431346033303265,5.8677536645338404e-5,5.49479508175635e-5,9.509966364114243e-5,8.205424966558989e-5,7.484587443746339e-5,4.996107008811229e-5,0.00037367649725903417,0.0001232878256487069,0.00010939233045100517,8.127093323650229e-5,8.659257107492715e-5,178445.65060659338,0.0004933890835388725,8.947696218720377e-5,0.0001244423501860525
t9,5483.759929808477,0.00026697981607064545,27032.41509639546,0.00017358701663615456,0.00012905251388167977,34695.86992020824,0.000311700838069131,0.00020562263009208385,0.00020022262012875467,0.00037195491944683835,0.0,0.00010711294082940799,0.00028460991434428796,0.0015056510521492446,0.0001320055980293215,27917.998626268247,0.00031015777128636266,0.0005053036863830359,26003.513591792875,0.0004771411738983049,0.0,5173.244804405929,0.00014839959334042298,8.890277856508345e-5,0.00011746890393532108,5901.4735572552245,7684.91722514944,0.00011355028497773501,0.0002214850527005573,0.0006352089209471099,4048.992237603057,0.00012163979741200542,0.00022109772839947524,0.0,0.0003875649865878712,61028.046025044045,0.00010219327358726713,0.0001707390663260479,0.0001997803284415538,0.00016355983520430304,75975.21787253408,0.0006873883861425902,317942.66356351954,0.00024647995008366026,5657.0449142176585,0.00015457872947786307,0.00018852830322187668,8.495558635039306e-5,0.00010820599780698112,30658.09979191493,913.4709903318906,8.912201718092089e-5,6.207340402324371e-5,4.98810492235695e-5,0.0004124145199062755,0.00017662652520248118,6.004302568783733e-5,4.123069301523435e-5,8.536765849580316e-5,7.617168940024446e-5,6.31367813981817e-5,4.0055725969117675e-5,0.00014808557362882695,0.00020525533561889617,9.533459051982793e-5,7.316470409951824e-5,0.0001309262041281219,8.75962836150483e-5,7.623567255916087e-5,7.058894106434435e-5,0.00033738731405328454,6.714555478803204e-5,5.751960084391152e-5,5.354892628871196e-5,9.033365008422379e-5,8.744369410064824e-5,0.00012402051713986668,5.517717170383163e-5,8.97976161590184e-5,0.00011129201865207459,5.838786306294212e-5,5.447014645457589e-5,9.40713365117879e-5,8.054729140430513e-5,7.442701371533782e-5,4.9410448757807244e-5,0.0003728733344045256,0.00012584947372918872,0.00010896645563464389,8.06187095195275e-5,6.839485157496275e-5,178445.65056819355,0.00019523017151552646,8.344932220896092e-5,0.0001016412318618483
t10,5483.759929695518,0.00026474775909345196,27032.415044748384,0.00017166372864394695,0.0001288912574016272,34695.86992001932,0.0002737163098782453,0.00017151464626819274,0.00018641446302654731,0.0003474118370969645,0.0,0.00010583475877169972,0.00028096841854646944,0.0009303806752972996,0.00012039510206462357,27917.998624391592,0.00024923334694777565,0.0004902491644983957,26003.513475284228,0.00045138029852054333,0.0,5173.2447617623475,0.00014352346540358213,8.77467568370932e-5,0.00010857502645041858,5901.472073167916,5822.457325123553,0.00011189873323365965,0.000203146613922311,0.0005059523758810604,4048.9918293849064,0.00011979849673086836,0.00021167036765537152,0.0,0.00035171955965511675,55847.10224605381,9.978990057815781e-5,0.00016291526449431113,0.00019264460192265338,0.00015451965783021724,75975.21786802117,0.0006837017966401825,317942.66352603317,0.00021102802526938472,3620.5118265828187,0.00014802252453574723,0.00018002296767250032,8.228046511475771e-5,0.00010328281668949306,30658.099787727973,913.4709880564002,8.814596212369258e-5,6.213809700990431e-5,5.0001379239823706e-5,0.0003954743251684949,0.00014810065920439246,5.930965166043123e-5,4.0443008488734305e-5,7.828731121792713e-5,6.766081837713185e-5,6.232585710847165e-5,3.934520754260904e-5,0.00013830837944370906,0.00017671898197050672,9.40999009899618e-5,7.091181909541384e-5,0.00012131453029034276,7.792681519151673e-5,7.526381979708185e-5,6.839548337768991e-5,0.00032427883548040524,6.143946609740813e-5,5.691431010273523e-5,5.2373572345591075e-5,8.447559667229769e-5,7.80279329027384e-5,0.00012264330154808004,5.409580855367557e-5,8.422312868896013e-5,9.63582033244029e-5,5.785855513616544e-5,5.333981833158608e-5,8.894629638518273e-5,7.29902981918812e-5,7.383000240647331e-5,4.8693956806952505e-5,0.0003532897640184023,0.0001014802200490856,0.00010724852224665605,7.701893154316934e-5,6.41540639220992e-5,178445.65053089333,0.0001838555091593618,8.088932692215363e-5,9.43284235951281e-5
