BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.0030931726996994e8,3.507566524629375e6,-4.67702948237781e6,1.6850166361031334e6,-1.6850166360758694e6,0.006654235565679646,0.00049135249453887,1.555548381545665e7,-226052.13101540308,-1.14469286e8,1.4040911460901538e7,657684.3344399587,-876960.0520540947,109721.9900087035,-109721.9900087037,0.006271178428540021,0.0004960385562822902,-3.596746694129103e6,-112893.05444266005,-1.0111996e7,1.1242414941025496e7,355941.1211439758,-420535.3510263784,83429.5877294074,-83429.58770842107,0.006400950294236018,0.0005000954058192106,-3.456637615370927e6,-65718.10159118618,-7.655465e6,5.995278225856596e7,1.9699118991230829e6,-2.327400636917737e6,165809.36086778739,-165809.36084522045,0.006434007347515296,0.0004990456177506927,-4.382351979098038e7,-603741.7353692737,-1.5168032e7,8.823136171406161e6,51910.547272622935,-61330.986811781746,19058.788070890267,-19058.78804832338,0.0063646681035247985,0.0005000818730807073,-7.022822457122928e6,-58854.28042304523,-1.732039e6,3.2552130702418514e7,3.553762052359309e6,-4.659776039579975e6,101081.21357822831,-101081.21355566134,0.006421145097681208,0.0004996525408036403,-2.1643977336922128e7,-432719.38403969276,-9.36942e6,4.919652395449739e6,63.66942602147263,-75.22377695200085,188798.9348483361,-188798.93484833575,0.006364759787948668,0.0004927925165011507,1.2455135505166715e7,-676605.351878356,-1.6698171e7,2.7335881122074146e7,80254.79372140275,-94818.9906662153,678030.9853053988,-678030.9853053964,0.006530166364108242,0.000496422736450742,3.653519737702346e7,-131913.30684739695,-6.3724601e7,2.547575195399921e6,49282.806619703595,-58226.378305965685,232048.87212779938,-232048.87212779894,0.006403164908715849,0.0005023843736595552,1.7484212583163127e7,-170337.21271101123,-1.9852507e7,1.5815847758078384e8,4.921240270395432e6,-6.401948008809226e6,2.030410005182668e6,-2.0304100051734513e6,0.006755557248946812,0.0005039023325797288,-4.279908230328343e6,-116866.61470262626,-1.52280995e8,5.752472323198555e8,9.567201399478959e6,-1.254672181649052e7,6.617622718369146e6,-6.61762271836867e6,0.006696162267908755,0.0004975275998197098,1.7935828440438209e6,-323834.7524923553,-5.7373746e8
t1,9259.98033518232,0.0003697559213054319,-0.00018896898997110666,120.65420683294387,-279.3398463279886,5.054922476821079e-7,2.4867126470526075e-8,631.2602387942006,-5.555115404121533,-9727.0,1837.588935617772,239.99928276878634,-0.0002614086977633457,8.093066485616083,-17.649152543033512,5.094281052397689e-7,2.3683196059987182e-8,-1207.7708725890163,-3.26099870909698,-857.0,41.65027758688569,8.383738232940009e-5,-0.00021060545819914764,6.1406497434058815,-13.393073956440842,5.079277357643364e-7,2.465547814226562e-8,620.6520814813314,-6.049808527099927,-649.0,3432.3337171171693,8.786918466920948e-5,-0.0001899710810682319,12.153819450486175,-26.496728361854764,5.067441765538736e-7,2.4560445399644192e-8,-2092.4406272703545,-40.550079228518705,-1285.0,1725.3074550056085,31.255655339520537,-0.00011056275696015848,1.3529766544386956,-0.11623642620873785,5.013260640726829e-7,2.4618200434724877e-8,-1599.999741669694,-10.799998753295169,-147.0,2530.6093773001585,0.0007580263863308759,-0.0002383665052666215,7.42054191906293,-16.18716255101397,5.06781792563864e-7,2.4417016674217882e-8,-1715.2180016023517,-11.6252751515038,-795.0,29.487117486876706,8.36984315838995e-5,-0.00019374806016673345,13.757513791450487,-29.990250082150194,5.088096971710834e-7,2.403718369684657e-8,1443.317189675231,-46.571461213516805,-1410.0,2376.701647909773,8.162468322211753e-5,-0.0001913372120123705,49.235374734080054,-107.35287093984705,5.068380723872643e-7,2.459852560126284e-8,3115.69777967724,-10.28182191296694,-5424.0,0.004110261761825845,8.116815586685139e-5,-0.00018506633414375355,16.768761689966514,-36.5683270753837,5.063013859097124e-7,2.5242469360676912e-8,1700.6404306144266,-9.844872011063895,-1671.0,12846.714254130944,0.000534206576304556,-0.00023415963036056643,141.72545440515418,-318.92283622399657,4.6089487425072466e-7,3.056965374017963e-8,-321.53581276101437,-15.981359722613462,-12332.0,48130.50498092683,2418.223246989963,-0.00046290640051533885,435.8270627657049,-947.557386806111,4.6042489117230667e-7,3.0254437003039476e-8,-574.6026643499981,-9.39477278723942,-49453.0
t2,9664.957008386104,0.0001653887940151459,-0.00024324508038855213,40.14341859521288,-215.52905244363657,5.036218622340497e-7,2.4906607666796373e-8,-571.1463818012143,-7.424915031687948,-8911.0,1669.1683997794012,9.213222663559241,-0.00023656719025228054,2.703654533701913,-19.681058559841162,5.094903614929574e-7,2.3787381919702493e-8,-843.6890873011022,-10.714894927130706,-807.0,41.65019359241831,9.742234238118452e-5,-0.0001949399103227996,2.0531909689936003,-14.918912313356037,5.070684064065787e-7,2.4721101005509773e-8,584.9943768815206,-2.7787520512229773,-611.0,3249.385928478046,9.318411036258168e-5,-0.00021311773629088937,4.061608023863501,-29.518280527865763,5.056600476466313e-7,2.463214787811077e-8,-1977.3525548917964,-35.57658153462773,-1211.0,1670.726087692513,77.68602437885497,-8.881755604151711e-5,0.4686825798465048,-0.08114577537461035,5.01831809075059e-7,2.4678963020978806e-8,-1599.9995627680942,-10.799997708065167,-138.0,2515.528894780767,0.0002575122088649115,-0.0002713289052166283,2.4813278476834433,-18.04549329577309,5.055419898179018e-7,2.446721926434656e-8,-1741.2138815422272,-9.750834398086843,-749.0,16.128778601614595,9.012385892959858e-5,-0.0002158683949548832,4.596763953378485,-33.405413469241594,5.076657959035986e-7,2.4095724493345613e-8,1376.9142099676797,-37.23421370043783,-1327.0,2125.34218905233,8.845275345358496e-5,-0.00021255989795685424,16.45817556694721,-117.48081996534992,5.056537079286128e-7,2.466652294387064e-8,3101.916920129984,-10.23634092015808,-5116.0,0.001242417606368828,8.749333213517128e-5,-0.000205738368379977,5.6064935886941,-28.973463604066136,5.066696947042451e-7,2.5182173619989017e-8,1609.422066069342,-15.056220645603057,-1571.0,12946.101946079387,0.00020663181046896316,-0.0002861066159984761,48.23055804767543,-253.60815238074463,5.099210905065949e-7,2.6621437521238864e-8,-1168.9562797567196,-9.767992626723387,-11562.0,43373.186509500505,2414.722634682349,-0.0002697366149065998,161.43923294458276,-625.8558940096896,5.112123289483256e-7,2.6047357125059365e-8,1229.1101750126284,-17.60238792261366,-46535.0
t3,9506.410719295265,0.00020990885901003896,-0.00016157635950227262,30.998341431763826,-181.4563520328196,5.037095463374957e-7,2.4955008754705883e-8,-941.7623601911511,-12.19039701229974,-8402.0,1653.9053002937694,9.005079624070483,-0.00016129094259928858,2.1090989215365026,-6.2038707589975814,5.096649619588398e-7,2.3847782278713266e-8,-873.7191660605715,-11.096281107979825,-774.0,41.65011135267342,0.00016680687778096543,-0.00011505500522016786,1.6007806932596325,-4.722672708371732,5.07275314196606e-7,2.4771047249432935e-8,550.0846600020004,-2.6129315310324475,-586.0,3219.577203277262,0.00016231343614586606,-0.0001164473632037375,3.1652550700625546,-9.330939967798663,5.058238301385163e-7,2.4688525364779266e-8,-2004.237925414886,-48.17363922526376,-1161.0,1742.5350210036768,1.1091797611469552,-0.00010178187950186135,0.36575639121487336,-0.21007121816104543,5.01527166961711e-7,2.4729292583562158e-8,-1599.9997854118403,-10.799999156364127,-133.0,2524.6029917299325,0.0003335959145541871,-0.00016049173601071875,1.9344568942382077,-5.689940169751314,5.057497163115328e-7,2.451721201312016e-8,-1792.8078971898194,-10.039784790691945,-718.0,16.48766902335763,0.00015681182485794917,-0.00011689520339744301,3.5821044506966544,-10.563369067643597,5.079267345655523e-7,2.41576370704456e-8,1294.284304639128,-30.790749353721512,-1273.0,2323.9197449567487,0.00015482981218533078,-0.0001142196572005333,12.824344733115302,-39.90395771771255,5.05856209585507e-7,2.4729399833928918e-8,2621.6231973093604,-8.463370134695799,-4910.0,0.0011248112916958514,0.00014932008717619065,-0.00011328266894160829,4.368981723811397,-24.640811970267094,5.067897637550341e-7,2.525392707033921e-8,1545.3270356100122,-18.056366631714013,-1507.0,12849.348938991632,0.0002817835939666789,-0.00017674892833868423,38.03271302448596,-210.58931980379484,5.100400794189585e-7,2.676824576710196e-8,-1529.1531869875655,-16.639250381081432,-11131.0,40183.675102631496,2039.170607727553,-0.00021049024745555976,124.04306480167065,-486.9070716056827,5.108658340746759e-7,2.620015903660781e-8,2730.361123695333,-44.34261935019577,-44546.0
t4,9818.648493927962,0.0002924242375747841,-0.0001654155894998985,20.38427015767499,-108.46897219326335,5.032710600188774e-7,2.4990847043199702e-8,-1630.7270158324563,-20.836903163814796,-8079.000000000001,1589.2181314126365,0.005858159422866366,-0.00013191076828313888,1.4039135348599399,-6.795067284674581,5.09222023608351e-7,2.3938485646923632e-8,-814.6323811933962,-13.200323096990166,-756.0,41.649954795798386,0.00033778184082266865,-8.752054245087507e-5,1.065644814179088,-5.1619803065168215,5.068989506115245e-7,2.4818966572938738e-8,538.3843671272601,-3.9382371312020723,-572.0,3204.6567960865805,0.00032438466590146677,-8.87294379278515e-5,2.1065610408524487,-10.206130988659243,5.052648589892326e-7,2.4740786553637017e-8,-2011.4784707121073,-51.07899147364917,-1134.0,1740.0226837646517,0.0010282053562887406,-0.00020564040184482035,0.24004946054031193,-0.4637264605971587,5.006962856641992e-7,2.4778524828880035e-8,-1599.9998303533462,-10.799999389252587,-129.0,1694.5964413897307,0.0004646003922999765,-0.00014027066076136968,1.2877805071428092,-6.238594394714551,5.05245168744409e-7,2.45671794542635e-8,-983.1403016425595,-5.505650610982793,-701.0,18.32022412354254,0.00031316694898608484,-8.838999885218625e-5,2.3838388447474763,-11.549506301537374,5.0750198662187e-7,2.421614327155056e-8,1262.4253885926828,-30.580170427849144,-1241.0,2721.8637218217773,0.00030938549691609775,-8.687593642534804e-5,8.535251994151043,-41.36410521505835,5.05347520297862e-7,2.478712036061639e-8,2108.739609331592,-6.774700685406625,-4791.0,0.000996622521152148,0.0002977031214067678,-8.509446395048867e-5,2.9080060426661833,-14.091433569866238,5.06267392576992e-7,2.531292777740932e-8,1497.8479515916636,-17.665733714460917,-1469.0,12446.126305866106,0.000427751921880302,-0.00013830634793991404,25.51523507741441,-121.98125705471159,5.092308696973738e-7,2.6854391115926665e-8,-1477.4016803534157,-16.258893423124963,-10856.0,38420.881816289424,2080.710248965805,-0.0001759308510441882,84.62506650405814,-284.52806114590544,5.103448935857131e-7,2.634730418282031e-8,3109.982363444083,-50.67125982704976,-43361.0
t5,10207.669905949184,0.0002680684946045561,-1296.0166392085769,6.976816863567173,-74.64336605873486,5.012933802181618e-7,2.48763243952748e-8,-909.5415659250701,-11.445419731607059,-7923.0,1589.8033271903132,0.0003775994281950258,-0.00017599443405452465,0.5095458741845759,-4.73892551726221,5.060102938795859e-7,2.38630726358797e-8,-824.400025543781,-13.174123983877974,-748.0,44.36975960878024,0.00027359630691247723,-7.970811204587734e-5,0.3864855090802186,-3.59726827806112,5.049549375163167e-7,2.4659381396173703e-8,528.6601943743806,-3.8193655396342634,-566.0,3168.195318571425,0.00027599831310937226,-7.862038316307924e-5,0.7657449676489031,-7.110038805682558,5.031390677349712e-7,2.4570052232435546e-8,-1988.8843402174962,-50.966882282113396,-1122.0,1738.856078167417,0.0009443092362708843,-0.0001315423135406137,0.08721778379507938,-0.14443906203028126,5.013180986568711e-7,2.4626930634557267e-8,-1599.9996711090507,-10.799998960040735,-128.0,646.2331169259866,0.00033833042007825335,-0.00028329870718815436,0.4670294773057664,-4.347145308540911,5.029776822302846e-7,2.4469050929683188e-8,52.105525199264115,-0.45858175036589355,-694.0,24.419986613740342,0.0002725807568616515,-7.817185862444222e-5,0.8669963292147426,-8.045629913963687,5.055555150723922e-7,2.4053065266490685e-8,1226.53548406184,-14.777031889206532,-1229.0,3917.054732890416,0.00026788335051322826,-7.740601274298594e-5,3.1016104283750856,-28.80876718812439,5.033554374115773e-7,2.460138423035484e-8,853.1526719312257,-2.5004387789982814,-4742.0,7.460792006027167,0.0002645847359835312,-7.246118402551714e-5,1.056034584115223,-9.815706909357218,5.044025123985265e-7,2.5135747471689517e-8,1472.371142894024,-17.072455115456535,-1454.0,12813.818788495777,0.00023167661627970657,-51.85473494467835,8.751134663826386,-85.20465131961168,5.057441033588386e-7,2.6862521954292637e-8,-1919.9987757453366,-19.5119929073001,-10746.0,37246.718371276846,2531.311984982071,-0.0001500999661905542,36.29805811650251,-180.6561305271829,5.082263148713712e-7,2.701113336375129e-8,3109.9993600800008,-50.671494204928706,-42693.0
t6,11800.311168415805,0.0001845591375558864,-1829.999879770625,14.092628415117193,-85.45694276213032,4.927143071379218e-7,2.524929661653024e-8,-1965.3832805987724,-24.563878352575323,-7909.0,1597.1346414791228,0.00021317571462007884,-239.99975424336924,1.010038489112103,-5.5583751985235565,4.5694760366028025e-7,3.721623924538722e-8,-594.7926970060043,-13.794067069036503,-744.0,140.86380364367488,0.0001836988694973411,-6.798443210032909e-5,0.7664240317499165,-4.21959146004045,4.5392613940865704e-7,3.7670965793012116e-8,430.6536615367901,-5.064413865094501,-563.0,4979.499094796461,0.00018557949189755004,-6.822784264594272e-5,1.5165755287816378,-8.338286653211348,4.6162266942412297e-7,3.7605535338194785e-8,-3794.8570662907227,-61.820435090813746,-1116.0,1713.4201783546605,0.002034426692128795,-7.094965347815295e-5,0.1743598266215845,-0.49153965787113446,4.4600288323525623e-7,3.7548638751764675e-8,-1575.4705312383567,-10.634431116251944,-127.0,1736.8532665509795,0.00020905363641238715,-1166.6998137215935,0.9261689331970572,-5.099209386124504,4.5493986583698127e-7,3.760523778986731e-8,126.12940091429348,-1.110022716229437,-691.0,37.34536100538216,0.00018028338156694812,-6.663198903027704e-5,1.7165952318952167,-9.435036166707818,4.631838085742634e-7,3.739634114299692e-8,1235.826573950397,-42.45360804498802,-1223.0,3843.0035293815395,0.00017786307101023036,-6.587312951911029e-5,6.1439119067595405,-33.786359324631555,4.96960330030027e-7,3.7509907459573266e-8,906.631074465391,-2.992268710187738,-4719.0,24.618668769906183,0.000188030451299874,-6.234719630730275e-5,2.092654908748933,-11.512389771585113,4.673662313818942e-7,3.7861886623531666e-8,1460.4731878945051,-27.67224790517865,-1448.0,11676.41095563046,0.0002935759787622808,-1489.999747017295,18.02888432374922,-101.15358719307294,5.122932199269374e-7,3.831356689999811e-8,660.790020451448,-19.076819726556227,-10745.0,37251.37935309452,2543.659670089666,-0.00015774463988669094,63.3645443974247,-123.73156965198204,5.206294290340415e-7,3.8108507251141284e-8,3109.999655921031,-50.6714968513669,-42794.0
t7,8409.491189536126,4.234085158088532e-5,-1830.0010355334175,34.729923843546906,-80.31173756622253,4.851781340416268e-7,2.5052060390679214e-8,1391.478932222809,-30.38731492016287,-7895.0,1475.2876723148206,6.0555921951453534e-5,-240.02280282643886,2.6206416039395246,-5.739954736330489,4.869793955876722e-7,2.3095681680278155e-8,-466.5817904174865,-16.563826808055175,-749.0,1409.1835759230928,5.3380615115906575e-5,-331.8727765099289,2.011194652060973,-4.4645857329909635,4.877417974762088e-7,2.390430561019665e-8,-499.9485528804481,-7.908909208886542,-567.0,9274.369271954698,5.371749678717336e-5,-1499.0813505335107,3.936058285690441,-8.669168237950714,4.84456922382976e-7,2.3721896620631382e-8,-6559.672502352858,-87.8823631588712,-1123.0,976.571645345546,6.259939700783503e-5,-45.7078388289185,0.4577666484561748,-1.0130971422325765,4.869443894248071e-7,2.3933050017745528e-8,-793.9945689450842,-8.313970032025889,-128.0,2401.8918691512486,6.126437813645466e-5,-1596.4945946415176,2.4207062762458107,-5.349501709608352,4.852646614675617e-7,2.3656669422783838e-8,-41.571411752736154,-65.89712895758254,-695.0,199.389023619263,5.2955661849777075e-5,-0.05175079569786889,4.472397911185252,-9.624413217920122,4.880720230003781e-7,2.3272900215619672e-8,1121.0622791991302,-83.24759000752626,-1232.0,2978.723221553799,5.248313553358054e-5,-61.28706192630245,16.116665944260845,-34.506572147495085,4.852069634453088e-7,2.3826129786947632e-8,1859.4265290300407,-15.472835164563833,-4743.0,226.0385933380564,4.895435335558519e-5,-38.49790310345401,5.43084781433606,-11.612265997617884,4.833719868979877e-7,2.4523994676011976e-8,1299.9309588869087,-21.290280292662832,-1460.0,13460.339748128214,5.5456999081717346e-5,-2193.659576279528,45.92715028941883,-98.90862758711073,4.489413556749361e-7,3.819979723548924e-8,-420.1297112712111,-16.569038526145718,-10777.0,39464.43871814847,76.79582923095832,-9.751769773669256e-5,228.73720873454573,-89.29999867065668,4.6475770906512385e-7,3.80815532934052e-8,3109.9998382809354,-50.67149836053668,-42740.0
t8,8401.569781224793,0.00011719938351965061,-1830.0006124491285,83.04092328300082,-71.09594160016253,4.855756735323562e-7,2.510672982686593e-8,1659.6303591562414,-31.14462693063995,-8212.0,1329.4373364457829,0.001022899054187069,-240.00760022486168,6.657266075991585,-5.434272429076789,4.857816897931336e-7,2.3542323846128134e-8,-274.857290797884,-13.796462282323775,-802.0,879.5841442275018,0.0009738280067591133,-124.18633856824478,5.068466940779594,-4.126279625841956,4.868137352392686e-7,2.4373203168510496e-8,-141.64377463384758,-7.697192545697534,-607.0,8733.254667230873,0.000978522497583378,-935.2100374045878,10.03018658217697,-8.035640817915553,4.835688620113424e-7,2.411445285169451e-8,-6515.037425234945,-84.00272920466375,-1201.0,847.6182725532269,0.0009688332204099484,-16.866047466147258,1.1509335474414075,-0.9516598723855622,4.856952382456544e-7,2.4397861082099853e-8,-685.8029370010335,-8.149530949995151,-137.0,2205.869078914345,0.000993267951338685,-1338.6255775704026,6.121328234787633,-4.946336368392379,4.844795969202404e-7,2.4019256169239255e-8,-58.74034397879102,-66.67914286995433,-743.0,237.03729191712435,0.001006567542460704,-0.01776451364115571,11.405400054657605,-9.139095438264283,4.870333852448636e-7,2.3724477152607343e-8,1165.6552324929073,-83.94207141677374,-1321.0,3221.104418816356,0.00099894734599298,-21.434732620128916,40.84865579154614,-32.7036322203715,4.841009279639856e-7,2.424739458973751e-8,1869.5975425438803,-15.413251487810758,-5062.0,265.203580652411,0.0009612311500617024,-17.447474209943255,13.844620086101166,-11.156233298219359,4.824671596670697e-7,2.497880735478785e-8,1337.6573840608235,-21.102838919381753,-1567.0,13369.164086992363,0.0008814979564105629,-1875.1719046198791,113.41888881622755,-90.29781774999803,4.949295171741263e-7,3.824177632866402e-8,0.43421275210181465,-13.54834488899164,-11504.0,48168.927298166906,3.742491485346088e-5,-4571.214845904396,443.19404636618543,-460.9779057415839,4.927907512626511e-7,3.809595828446987e-8,1643.1070406405465,-41.035670719782146,-45182.0
