Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-631.2601995515419,-0.0001285893689958615,8.934671029901159e-5,1207.7711584382075,-0.0002858491911221068,587.1190769568763,-1599.999741669694,0.0002014804976206153,4279.559846515356,-0.0006020989287343526,1083.9580035313074,3115.698986677786,804.5015451042777,0.0012070005458377955,-896.1375891628927,-574.6017764018783
t2,0.0,0.0009011780216066706,0.0019057742375119683,571.1435748489552,-0.001846153693169497,843.6909334547953,-584.9962230352137,-1599.9995627680942,0.00020992299105735744,2737.620182339744,254.73550236194197,1741.21499264324,3101.916714542228,0.006156247314033131,-0.0002055877560747615,-1038.2725405608287,130.6837391958911
t3,0.0,0.0026521978806828715,116.70512750760885,825.0545804856616,-0.002257292466897993,873.7214233530385,-550.0869172944673,-1599.9997854118403,0.00020791247331338036,1797.5067778077173,1256.6438078120682,1792.8107573001732,2412.737832977293,0.0005249990786168313,-208.8853643320675,-929.1572944573395,599.995892530226
t4,0.0,0.0029549059608250097,805.6685040047951,825.0555569217004,-185.35598297377035,999.9883641671665,-723.7403501010305,-1599.9998303533462,0.00015920266500102291,1377.741733747556,1509.996058014202,983.1434157511853,1904.127842820478,0.0004220903762942351,-204.61176651111396,-877.4037390907008,599.997941262715
t5,0.0,52.10664029002074,355.0889091417206,502.3460164933289,-175.59974242563584,999.9997679694168,-704.2599368000164,-1599.9996711090507,0.0014602361768259072,1374.6228453683884,1509.9997689219654,0.0025753269334499464,503.1784143170457,0.00043145815701840323,-349.97425761418003,-1319.998952556718,599.9998231886187
t6,0.0,126.1313457216308,1014.1823332260107,825.0696016511309,-405.2071868132843,999.9998838192886,-835.8608483500743,-1575.4705312383567,0.0022020725127581777,3024.4646662369873,1509.9998808695048,0.0041468798500523514,906.6937456951553,1896.1308266972956,0.06267122976427911,1260.789911683686,599.9998912322378
t7,0.0,-973.1958223125115,-564.3058148216298,146.0227049113322,-533.4181509743124,999.999941391799,-33.46959809386435,-793.9945689450842,3460.80652187049,2349.391013846721,1509.9999374868664,2529.182111310715,1892.1422771381212,1301.0627539985546,32.7157481080807,179.87024813105884,599.99995940227
t8,0.0,-1060.814763062552,-646.4296158148035,47.61401972111406,-271.33664412056334,546.1939349184473,-129.69286948671578,-685.8029370010335,3610.514327480447,2428.870257271578,1031.7629079972382,2608.439908396686,1899.586642382859,1325.6386749776934,29.989099838978795,65.58441047696279,65.15019772486097
t9,0.0,-1063.8857818884946,-652.2861788931948,16.274763534409985,-425.01746443516487,506.48104578934164,-140.07898089556886,-599.7672193443487,3639.3479872396465,2490.379486941004,1009.7535373390449,2815.491644379874,2079.465695832309,1317.8953189407316,25.511042987789597,-81.79613157482251,16.851904393343055
t10,0.0,-1053.8300386384142,-635.8452809613993,18.10924791426055,-592.1798398469413,495.4455517910951,-193.80612411795695,-466.3174088577347,3907.5850399065916,2704.9553406174873,1023.9098273200237,3338.5452558574125,2716.6723246422825,1311.9654593573182,23.271562627404442,-235.72300168930954,115.68803404533254
t11,0.0,-1051.8228039290439,-621.14010038078,69.77980529071873,-706.7719270723898,490.1851221572481,-236.97888864265653,-410.442422204356,4181.380002774703,2918.330503828565,1038.5232424245726,3900.4969066406784,3437.6348453653627,1309.1637700669776,21.84190426700175,-273.19699093333435,152.22669380061188
t12,0.0,-1044.0819478692017,-584.9661663213316,101.77003895123745,-787.950496731576,488.08486183708976,-258.75375114091173,-436.1090973736806,4555.486678882795,3170.7678805097294,1048.6921314212348,4610.050208693302,4385.72719893395,1298.1502189421976,17.538625592261464,-328.12588048859857,-220.74352220988695
t13,0.0,-1068.5204737370998,-573.4627542598346,123.11649818293773,-779.343881968214,436.229922078051,-258.9086104334888,-389.18992607920944,4972.9129276755775,3382.044761360408,975.5335279431558,5047.993868978479,4985.091125580995,1298.2545736880288,14.572552812090759,-378.00124897087665,-189.05550262182936
t14,0.0,-1069.350705593134,-620.7830788984315,92.90792390079048,-738.1040115741457,459.22421210187224,-206.35581443098494,-406.1693686584592,4694.017273020197,3194.813013660705,986.3928405796536,4439.954587461959,4118.955024870025,1341.0145256073265,38.34741708219458,-326.9640767146466,-177.60138527403996
t15,0.0,-1094.7520737183065,-661.7062840119393,80.62687132397272,-670.2962309298737,492.18162778433776,-86.67908735575047,-494.99326724039616,4555.641948554484,3094.31191893938,990.7372946438767,3993.3401468598936,3476.0981092737607,1376.5046808639106,49.2750053239799,-322.0579085653393,-104.39153945266835
t16,0.0,-976.4993290527622,-519.4965652698835,389.3353178746335,-532.1274806381451,467.6824708526517,276.7317752697167,-648.8453107507905,4921.810726181799,3241.5811948282817,824.8415801280596,4179.576694905587,3729.1298931403344,1552.064159116764,102.59225290737524,139.88021099406402,-265.6187281357951
t17,0.0,-764.1907817471084,-314.7278454163947,825.0772552214228,-609.7369573462435,661.2682702205333,795.578343992466,-888.3399702250249,5059.051234007883,3332.634348595151,1019.5680086830099,4068.9753157211444,3443.1723160307974,1934.158527886052,349.9997793636688,1211.5294965236358,-599.9996459463506
t18,0.0,-477.1445368935495,-128.91275375838524,825.0772324169544,-780.7621909020389,999.9998716974857,662.4551839037716,-1316.7683227036596,4541.872250700176,3027.715132009053,1509.9998723193805,3410.2976979533473,2655.979890616534,1934.1585006094208,349.99975414601823,1104.086229326034,-59.60950546315399
t19,0.0,-851.3310127842757,-0.00020130724363035218,0.0014622727440516607,598.6493388188796,-0.0029115897590548737,728.383103829003,-1491.9056717601907,3271.675546485886,4299.997314516162,-681.6034576956516,3639.323991604165,4132.732371887368,1934.157051095785,349.9979044434278,114.25576798417131,-599.9995983349406
t20,0.0,0.001659096968494441,521.7846087904858,825.0771175358362,1978.2936162298286,-952.1782643969582,1182.9849094027923,-974.3916237838823,756.292737409452,4299.997556832182,-1509.9995008648543,3375.0888416591733,4771.64664570789,1934.1583709092108,349.9996030773955,1319.991109824104,-599.9999089666948
t21,0.0,-1599.999679420618,-480.2197700290668,-0.00015372433547632784,250.83792563633517,999.9999264145958,19.751888870766646,-855.2867576920567,201.8104165479694,4299.989418932344,1509.9999069350297,2533.3588810875262,3627.980652742403,1651.9789612016275,0.0003096473095366523,160.71974832432835,599.999854110044
t22,0.0,-116.04090541844602,-0.00015374668389092242,109.75156826728599,1065.3227456918803,0.0012012101656866249,378.138688454299,-1000.004567712008,0.00020129953731170305,3544.669981137948,-0.0004534272284137428,2580.004110950421,3102.7135941459373,1934.1577810358326,349.9988477572107,783.5176852243183,-599.9992181489431
t23,0.0,-3.4382845709903363e-5,0.00039990301133774916,590.1688172866426,933.1134954032207,0.0009848772474798395,307.4660753783989,-1194.7265515670263,0.00026416252301892236,3269.2707580720485,-0.00025524053796478345,2736.024640053311,3093.3954219647007,1934.1560120046965,349.99477274177497,1210.0479086193914,-599.9969516025483
t24,0.0,156.57423333262068,1199.9948559540896,825.0757025432191,869.340274964261,0.0013298129472116675,343.79481147719343,-1074.1717153632753,0.00021343122906868043,3372.608279399931,-3.64279913973965e-5,2954.117444381754,4969.891411365924,1694.006944263038,0.0011961249914257488,884.8958406876736,-150.8714872251648
t25,0.0,0.002294921217326672,107.28995931066912,825.0742666070877,921.4063482291414,-0.0023170969612619414,294.23888441086194,-1075.6592181070084,9.571576357363665e-5,3689.954161650591,-457.20872075661515,2603.6521913910124,3624.3166434563814,1779.639299610336,0.002750138924396569,1045.9540290475243,-599.9994217831224
