region,marginal_price,total_demand
BASN,49.490924180087035,154373402.0
CASO,32.00547654606453,141559023.0
CANO,56.65966728416123,219102255.0
FRCC,30.363065169927477,305390926.0
ISNE,23.987913168950577,185912448.0
MISC,25.495304229603022,243790194.0
MISE,25.301755110081874,126030936.0
MISS,26.462020312162487,223677305.0
MISW,41.920346246633706,294141188.0
NWPP,54.884211130673926,260888430.0
NYCW,29.723091386017522,97972883.0
NYUP,22.29702003951772,85901025.0
PJMC,26.777759905910415,142659266.0
PJMD,29.363976455511178,134294097.0
PJME,27.939531653540634,361596414.0
PJMW,27.82136655373541,381430632.0
RMRG,28.94181492786495,129535560.0
SPPC,21.14730242466198,101870818.0
SPPN,23.4419703728419,67540119.0
SPPS,21.09351425339351,162787259.0
SRCA,29.342229421453403,263347390.0
SRCE,25.758595830476114,264512199.0
SRSE,28.60754266613564,303257618.0
SRSG,51.72484563818501,183293864.0
TRE,43.517637084582496,515960435.0
TREW,38.873421130128605,24676479.0
