Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,904734.7145525436
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2.475875889451532e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,43205.936972965545
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,1.092927512723839e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,211858.32012348733
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,439655.39123415685
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,826484.2545963393
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,780208.7840968235
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.09179804071694632
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,7.692021673221507e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.05724591790909364
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.0306223959464046
NENG_Rest,NENG_Rest_nuclear_1,1,1,5.972235061450408e6
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,10866.259640262182
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.254377425382722
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.13769695023258896
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,6951.297413200218
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.008487043400874719
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.047069246909531674
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,709153.8702030443
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.06599470763674785
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,4.563778580370243e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,89388.88307197859
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,6440.56520081146
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.2732622583738304
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.09218079992338207
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,1.2592213213851764e6
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,4029.999497063705
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,8627.458059975681
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,5888.35256878385
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,935135.93287753
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,3.372030146100951e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.11702649285081243
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,292364.72539036546
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,132113.6444216684
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,859360.9575708942
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,73639.16198580773
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,176184.13793007907
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.05436457751778211
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,728761.6679212417
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.01318566439972943
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.027411096115935306
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.03003227281374815
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.019175701083354677
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,4.998225153035815e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.06544150440743683
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,3.2992923451029096e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,917581.786903111
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,2.281838934891167e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,196964.69147925838
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,514854.4923212632
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.013361501872258668
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.02927251880852662
PJM_Rest,PJM_Rest_nuclear_1,11,1,4.116228087659313e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,0.10215666883473538
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.04540863944130299
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.01989777845243667
