Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1.6076058259558727e6
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,4.160470033091089e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,74515.10814957623
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,1.745547037667695e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,376671.4294719648
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,945115.5113522826
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,1.4937102337535399e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,1.3226990219979181e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.7992598230624177
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,7.659072434117101e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.8017061971684362
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.29690372304673457
NENG_Rest,NENG_Rest_nuclear_1,1,1,8.703813480365446e6
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.6474739978448362
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.6391214105494165
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,102503.73407455375
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.6860614368208493
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.09964573951993745
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.33936740706101287
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,1.9884875535501352
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.5033981426416893
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,6.936592033980876e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.7478304408656036
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.8192255662368207
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,4.219849596455495e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.8705306179891318
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,1.7124606175096375e6
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.2745522923432534
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.12091303331233151
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,1.0597341564798821
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,703792.6520874606
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,3.0515309756457806e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.19559093417024018
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.6811621454846037
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,2648.9313611001385
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,958958.2202146769
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.2540454295604266
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,1886.8679589894641
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.7659900291549466
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,6.035076271497739e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.14452584210232886
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.3235434058344167
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.3643394005889322
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.3470474433223417
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,1.5012725181889167e7
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.7047724061355274
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,8.147545768201181e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,951215.2306525055
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,3.5864532681151904e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,251794.25912962985
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,809395.5656211192
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.10446515819898826
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.2262731609934651
PJM_Rest,PJM_Rest_nuclear_1,11,1,8.65016929000977e6
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,1.0442231245424558
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.48899266291354415
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.18755686581360473
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.22417249682530335
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,1.8971761685220745
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.47339155458105847
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.1665532640957198
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.16641658731819775
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.9743673285071754
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.394135811273457
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.15203936174246888
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.15096392712086223
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,2.7462922831656673
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.5496258360103132
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.1898900541677394
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.17840928193889763
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,1.8618637014869341
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.3610286271155968
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.1663310596739795
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.17397425151428494
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0,2.9253755942634454
