line_name,planning_year,case,start_region,dest_region,value
BASN_to_CANO,2027,20-week-foresight,BASN,CANO,455.0
MISE_to_MISW,2027,20-week-foresight,MISE,MISW,83231.0
MISC_to_SRCE,2027,20-week-foresight,MISC,SRCE,80.5
MISE_to_PJMW,2027,20-week-foresight,MISE,PJMW,148.25
MISC_to_SPPC,2027,20-week-foresight,MISC,SPPC,589795.0
MISC_to_SPPN,2027,20-week-foresight,MISC,SPPN,408445.0
MISC_to_SPPS,2027,20-week-foresight,MISC,SPPS,1277399.6
MISS_to_SPPC,2027,20-week-foresight,MISS,SPPC,1031532.0
MISW_to_NWPP,2027,20-week-foresight,MISW,NWPP,60148.0
MISW_to_PJMC,2027,20-week-foresight,MISW,PJMC,13326.8
MISW_to_SPPC,2027,20-week-foresight,MISW,SPPC,50793.0
MISS_to_SPPS,2027,20-week-foresight,MISS,SPPS,5830993.0
MISS_to_SRCE,2027,20-week-foresight,MISS,SRCE,2150.2
MISS_to_SRSE,2027,20-week-foresight,MISS,SRSE,1659962.4
CASO_to_NWPP,2027,20-week-foresight,CASO,NWPP,116.5
FRCC_to_SRSE,2027,20-week-foresight,FRCC,SRSE,2794.6
CASO_to_SRSG,2027,20-week-foresight,CASO,SRSG,5105.4
CANO_to_NWPP,2027,20-week-foresight,CANO,NWPP,24.25
BASN_to_SRSG,2027,20-week-foresight,BASN,SRSG,18.25
CANO_to_CASO,2027,20-week-foresight,CANO,CASO,587.25
MISC_to_MISW,2027,20-week-foresight,MISC,MISW,142.25
MISC_to_PJMC,2027,20-week-foresight,MISC,PJMC,2917.4
MISC_to_PJMW,2027,20-week-foresight,MISC,PJMW,5225.6
MISC_to_MISS,2027,20-week-foresight,MISC,MISS,3468.4
ISNE_to_NYCW,2027,20-week-foresight,ISNE,NYCW,654.4
ISNE_to_NYUP,2027,20-week-foresight,ISNE,NYUP,18442.2
MISC_to_MISE,2027,20-week-foresight,MISC,MISE,73717.66666666667
BASN_to_RMRG,2027,20-week-foresight,BASN,RMRG,11135.0
MISW_to_SPPN,2027,20-week-foresight,MISW,SPPN,4471.6
SPPN_to_SPPS,2027,20-week-foresight,SPPN,SPPS,584629.8
SPPS_to_SRSG,2027,20-week-foresight,SPPS,SRSG,128485.4
SPPS_to_TRE,2027,20-week-foresight,SPPS,TRE,371407.2
RMRG_to_SRSG,2027,20-week-foresight,RMRG,SRSG,98095.2
SPPC_to_SPPS,2027,20-week-foresight,SPPC,SPPS,17182.2
SPPC_to_SPPN,2027,20-week-foresight,SPPC,SPPN,118058.6
SRSG_to_TRE,2027,20-week-foresight,SRSG,TRE,188027.33333333334
TRE_to_TREW,2027,20-week-foresight,TRE,TREW,1703.2
SRCE_to_SRSE,2027,20-week-foresight,SRCE,SRSE,164.5
SPPS_to_TREW,2027,20-week-foresight,SPPS,TREW,1570277.8
SRCA_to_SRCE,2027,20-week-foresight,SRCA,SRCE,3659.6
SRCA_to_SRSE,2027,20-week-foresight,SRCA,SRSE,1763.4
RMRG_to_SPPN,2027,20-week-foresight,RMRG,SPPN,876311.6
NYCW_to_PJME,2027,20-week-foresight,NYCW,PJME,248115.2
NYUP_to_PJME,2027,20-week-foresight,NYUP,PJME,11209.4
PJMC_to_PJMW,2027,20-week-foresight,PJMC,PJMW,216313.6
NWPP_to_RMRG,2027,20-week-foresight,NWPP,RMRG,9327.8
NWPP_to_SPPN,2027,20-week-foresight,NWPP,SPPN,111221.33333333333
NYCW_to_NYUP,2027,20-week-foresight,NYCW,NYUP,853.0
PJMW_to_SRCA,2027,20-week-foresight,PJMW,SRCA,21.5
PJMW_to_SRCE,2027,20-week-foresight,PJMW,SRCE,1776.4
RMRG_to_SPPC,2027,20-week-foresight,RMRG,SPPC,508206.0
PJMD_to_PJMW,2027,20-week-foresight,PJMD,PJMW,1176.6
PJMD_to_SRCA,2027,20-week-foresight,PJMD,SRCA,2986.6
PJME_to_PJMW,2027,20-week-foresight,PJME,PJMW,5200.2
PJMD_to_PJME,2027,20-week-foresight,PJMD,PJME,59961.4
BASN_to_CASO,2027,20-week-foresight,BASN,CASO,150.25
BASN_to_NWPP,2027,20-week-foresight,BASN,NWPP,124.0
MISC_to_SRCE,2030,20-week-foresight,MISC,SRCE,32.5
MISE_to_MISW,2030,20-week-foresight,MISE,MISW,133154.6
MISE_to_PJMW,2030,20-week-foresight,MISE,PJMW,40.5
MISC_to_SPPC,2030,20-week-foresight,MISC,SPPC,3578193.4
MISC_to_SPPS,2030,20-week-foresight,MISC,SPPS,6495640.6
MISC_to_SPPN,2030,20-week-foresight,MISC,SPPN,1117262.0
MISS_to_SPPC,2030,20-week-foresight,MISS,SPPC,2782982.6
MISW_to_NWPP,2030,20-week-foresight,MISW,NWPP,2588.25
MISW_to_PJMC,2030,20-week-foresight,MISW,PJMC,3862473.6
MISW_to_SPPC,2030,20-week-foresight,MISW,SPPC,50895.666666666664
MISS_to_SPPS,2030,20-week-foresight,MISS,SPPS,17454942.2
MISS_to_SRCE,2030,20-week-foresight,MISS,SRCE,2188.8
MISS_to_SRSE,2030,20-week-foresight,MISS,SRSE,5617465.0
MISC_to_PJMW,2030,20-week-foresight,MISC,PJMW,1906865.6
CASO_to_NWPP,2030,20-week-foresight,CASO,NWPP,133.75
CASO_to_SRSG,2030,20-week-foresight,CASO,SRSG,2564667.8
FRCC_to_SRSE,2030,20-week-foresight,FRCC,SRSE,566851.4
CANO_to_NWPP,2030,20-week-foresight,CANO,NWPP,86563.0
BASN_to_RMRG,2030,20-week-foresight,BASN,RMRG,21132.0
BASN_to_SRSG,2030,20-week-foresight,BASN,SRSG,46.75
CANO_to_CASO,2030,20-week-foresight,CANO,CASO,10.75
MISC_to_MISW,2030,20-week-foresight,MISC,MISW,37.75
MISC_to_PJMC,2030,20-week-foresight,MISC,PJMC,2309.4
MISC_to_MISS,2030,20-week-foresight,MISC,MISS,2953.4
ISNE_to_NYCW,2030,20-week-foresight,ISNE,NYCW,12600.0
ISNE_to_NYUP,2030,20-week-foresight,ISNE,NYUP,2124884.4
MISC_to_MISE,2030,20-week-foresight,MISC,MISE,2855138.8
SPPN_to_SPPS,2030,20-week-foresight,SPPN,SPPS,2811865.4
SPPS_to_SRSG,2030,20-week-foresight,SPPS,SRSG,8255662.6
SPPS_to_TRE,2030,20-week-foresight,SPPS,TRE,3657564.2
SPPC_to_SPPS,2030,20-week-foresight,SPPC,SPPS,57731.8
RMRG_to_SPPN,2030,20-week-foresight,RMRG,SPPN,2038312.4
RMRG_to_SRSG,2030,20-week-foresight,RMRG,SRSG,5842455.0
SPPC_to_SPPN,2030,20-week-foresight,SPPC,SPPN,14883.2
SRSG_to_TRE,2030,20-week-foresight,SRSG,TRE,5550654.0
SRCE_to_SRSE,2030,20-week-foresight,SRCE,SRSE,1912.4
TRE_to_TREW,2030,20-week-foresight,TRE,TREW,1454.8
SPPS_to_TREW,2030,20-week-foresight,SPPS,TREW,2350172.8
SRCA_to_SRCE,2030,20-week-foresight,SRCA,SRCE,275135.6
SRCA_to_SRSE,2030,20-week-foresight,SRCA,SRSE,1771.8
NYCW_to_PJME,2030,20-week-foresight,NYCW,PJME,253893.2
NYUP_to_PJME,2030,20-week-foresight,NYUP,PJME,1515852.0
PJMC_to_PJMW,2030,20-week-foresight,PJMC,PJMW,3977176.0
NWPP_to_RMRG,2030,20-week-foresight,NWPP,RMRG,620827.2
NWPP_to_SPPN,2030,20-week-foresight,NWPP,SPPN,255976.0
NYCW_to_NYUP,2030,20-week-foresight,NYCW,NYUP,718.8
MISW_to_SPPN,2030,20-week-foresight,MISW,SPPN,4383.8
PJMD_to_PJME,2030,20-week-foresight,PJMD,PJME,290231.4
PJMW_to_SRCA,2030,20-week-foresight,PJMW,SRCA,18.75
RMRG_to_SPPC,2030,20-week-foresight,RMRG,SPPC,7003210.0
PJMW_to_SRCE,2030,20-week-foresight,PJMW,SRCE,2059.2
PJME_to_PJMW,2030,20-week-foresight,PJME,PJMW,4196519.2
PJMD_to_PJMW,2030,20-week-foresight,PJMD,PJMW,1327.2
PJMD_to_SRCA,2030,20-week-foresight,PJMD,SRCA,4778.4
BASN_to_CANO,2030,20-week-foresight,BASN,CANO,5474.8
BASN_to_CASO,2030,20-week-foresight,BASN,CASO,2043.25
BASN_to_NWPP,2030,20-week-foresight,BASN,NWPP,59.75
MISC_to_SRCE,2035,20-week-foresight,MISC,SRCE,395.5
MISE_to_MISW,2035,20-week-foresight,MISE,MISW,16522.0
MISE_to_PJMW,2035,20-week-foresight,MISE,PJMW,309.5
MISC_to_SPPC,2035,20-week-foresight,MISC,SPPC,172966.4
MISC_to_SPPN,2035,20-week-foresight,MISC,SPPN,569820.0
MISC_to_SPPS,2035,20-week-foresight,MISC,SPPS,669330.2
MISS_to_SPPC,2035,20-week-foresight,MISS,SPPC,67231.6
MISW_to_NWPP,2035,20-week-foresight,MISW,NWPP,53792.0
MISW_to_SPPC,2035,20-week-foresight,MISW,SPPC,119297.0
MISW_to_PJMC,2035,20-week-foresight,MISW,PJMC,218006.0
MISS_to_SRSE,2035,20-week-foresight,MISS,SRSE,792115.6
MISS_to_SPPS,2035,20-week-foresight,MISS,SPPS,3037045.0
MISS_to_SRCE,2035,20-week-foresight,MISS,SRCE,2762.6
MISC_to_PJMW,2035,20-week-foresight,MISC,PJMW,1336068.8
CASO_to_NWPP,2035,20-week-foresight,CASO,NWPP,16352.5
CASO_to_SRSG,2035,20-week-foresight,CASO,SRSG,1220636.0
CANO_to_NWPP,2035,20-week-foresight,CANO,NWPP,472759.0
BASN_to_RMRG,2035,20-week-foresight,BASN,RMRG,51801.6
BASN_to_SRSG,2035,20-week-foresight,BASN,SRSG,73.75
CANO_to_CASO,2035,20-week-foresight,CANO,CASO,200.75
FRCC_to_SRSE,2035,20-week-foresight,FRCC,SRSE,8142.0
MISC_to_MISW,2035,20-week-foresight,MISC,MISW,119.25
MISC_to_MISS,2035,20-week-foresight,MISC,MISS,3114.4
MISC_to_PJMC,2035,20-week-foresight,MISC,PJMC,3246.8
ISNE_to_NYCW,2035,20-week-foresight,ISNE,NYCW,135891.6
ISNE_to_NYUP,2035,20-week-foresight,ISNE,NYUP,1889901.6
MISC_to_MISE,2035,20-week-foresight,MISC,MISE,181798.2
MISW_to_SPPN,2035,20-week-foresight,MISW,SPPN,8474.2
SPPN_to_SPPS,2035,20-week-foresight,SPPN,SPPS,142109.8
SPPC_to_SPPS,2035,20-week-foresight,SPPC,SPPS,225059.6
SPPS_to_SRSG,2035,20-week-foresight,SPPS,SRSG,1863313.0
RMRG_to_SPPN,2035,20-week-foresight,RMRG,SPPN,251143.0
RMRG_to_SRSG,2035,20-week-foresight,RMRG,SRSG,120116.8
SPPC_to_SPPN,2035,20-week-foresight,SPPC,SPPN,22208.6
SPPS_to_TRE,2035,20-week-foresight,SPPS,TRE,235840.4
SRCE_to_SRSE,2035,20-week-foresight,SRCE,SRSE,61440.2
SRSG_to_TRE,2035,20-week-foresight,SRSG,TRE,1398257.8
TRE_to_TREW,2035,20-week-foresight,TRE,TREW,2061.6
SPPS_to_TREW,2035,20-week-foresight,SPPS,TREW,436773.8
SRCA_to_SRCE,2035,20-week-foresight,SRCA,SRCE,454048.6
SRCA_to_SRSE,2035,20-week-foresight,SRCA,SRSE,2889.6
NYCW_to_PJME,2035,20-week-foresight,NYCW,PJME,300012.4
PJMC_to_PJMW,2035,20-week-foresight,PJMC,PJMW,282815.8
NYUP_to_PJME,2035,20-week-foresight,NYUP,PJME,1259665.6
NYCW_to_NYUP,2035,20-week-foresight,NYCW,NYUP,723.0
NWPP_to_RMRG,2035,20-week-foresight,NWPP,RMRG,249481.6
NWPP_to_SPPN,2035,20-week-foresight,NWPP,SPPN,1912126.8
PJMW_to_SRCA,2035,20-week-foresight,PJMW,SRCA,2062.4
PJMW_to_SRCE,2035,20-week-foresight,PJMW,SRCE,382987.8
RMRG_to_SPPC,2035,20-week-foresight,RMRG,SPPC,257496.8
PJME_to_PJMW,2035,20-week-foresight,PJME,PJMW,7940520.2
PJMD_to_PJME,2035,20-week-foresight,PJMD,PJME,60761.2
PJMD_to_PJMW,2035,20-week-foresight,PJMD,PJMW,2186.8
PJMD_to_SRCA,2035,20-week-foresight,PJMD,SRCA,233928.0
BASN_to_CASO,2035,20-week-foresight,BASN,CASO,577.75
BASN_to_NWPP,2035,20-week-foresight,BASN,NWPP,457.25
BASN_to_CANO,2035,20-week-foresight,BASN,CANO,57560.0
MISC_to_SRCE,2040,20-week-foresight,MISC,SRCE,11.0
MISE_to_PJMW,2040,20-week-foresight,MISE,PJMW,1575.4
MISE_to_MISW,2040,20-week-foresight,MISE,MISW,13579.4
MISC_to_SPPS,2040,20-week-foresight,MISC,SPPS,94338.6
MISC_to_SPPC,2040,20-week-foresight,MISC,SPPC,566986.2
MISC_to_SPPN,2040,20-week-foresight,MISC,SPPN,60208.8
MISW_to_NWPP,2040,20-week-foresight,MISW,NWPP,58673.0
MISW_to_SPPC,2040,20-week-foresight,MISW,SPPC,52189.666666666664
MISS_to_SRSE,2040,20-week-foresight,MISS,SRSE,147838.4
MISS_to_SPPC,2040,20-week-foresight,MISS,SPPC,242882.4
MISS_to_SPPS,2040,20-week-foresight,MISS,SPPS,315038.8
MISS_to_SRCE,2040,20-week-foresight,MISS,SRCE,2924.6
MISC_to_PJMW,2040,20-week-foresight,MISC,PJMW,476990.4
CASO_to_NWPP,2040,20-week-foresight,CASO,NWPP,198152.75
CANO_to_NWPP,2040,20-week-foresight,CANO,NWPP,3743.2
CASO_to_SRSG,2040,20-week-foresight,CASO,SRSG,470007.6
BASN_to_RMRG,2040,20-week-foresight,BASN,RMRG,151820.8
BASN_to_SRSG,2040,20-week-foresight,BASN,SRSG,134.5
CANO_to_CASO,2040,20-week-foresight,CANO,CASO,26.5
FRCC_to_SRSE,2040,20-week-foresight,FRCC,SRSE,7507.0
MISC_to_MISS,2040,20-week-foresight,MISC,MISS,3318.8
MISC_to_MISW,2040,20-week-foresight,MISC,MISW,70.25
MISC_to_PJMC,2040,20-week-foresight,MISC,PJMC,3231.4
ISNE_to_NYCW,2040,20-week-foresight,ISNE,NYCW,1284.8
ISNE_to_NYUP,2040,20-week-foresight,ISNE,NYUP,22457.0
MISC_to_MISE,2040,20-week-foresight,MISC,MISE,62973.6
SPPC_to_SPPS,2040,20-week-foresight,SPPC,SPPS,105680.4
SPPN_to_SPPS,2040,20-week-foresight,SPPN,SPPS,55753.6
SPPS_to_SRSG,2040,20-week-foresight,SPPS,SRSG,2982919.2
RMRG_to_SPPN,2040,20-week-foresight,RMRG,SPPN,442256.0
SPPC_to_SPPN,2040,20-week-foresight,SPPC,SPPN,13855.4
RMRG_to_SRSG,2040,20-week-foresight,RMRG,SRSG,228634.4
SPPS_to_TRE,2040,20-week-foresight,SPPS,TRE,24510.8
SRCE_to_SRSE,2040,20-week-foresight,SRCE,SRSE,34470.8
SRSG_to_TRE,2040,20-week-foresight,SRSG,TRE,1339249.6
TRE_to_TREW,2040,20-week-foresight,TRE,TREW,1636.0
SPPS_to_TREW,2040,20-week-foresight,SPPS,TREW,19583.8
SRCA_to_SRCE,2040,20-week-foresight,SRCA,SRCE,7023.0
SRCA_to_SRSE,2040,20-week-foresight,SRCA,SRSE,2810.0
RMRG_to_SPPC,2040,20-week-foresight,RMRG,SPPC,115634.6
NYCW_to_PJME,2040,20-week-foresight,NYCW,PJME,179460.0
NYUP_to_PJME,2040,20-week-foresight,NYUP,PJME,155608.8
PJMC_to_PJMW,2040,20-week-foresight,PJMC,PJMW,248026.6
NYCW_to_NYUP,2040,20-week-foresight,NYCW,NYUP,656.6
MISW_to_SPPN,2040,20-week-foresight,MISW,SPPN,13829.8
NWPP_to_RMRG,2040,20-week-foresight,NWPP,RMRG,150973.6
NWPP_to_SPPN,2040,20-week-foresight,NWPP,SPPN,817395.6
PJMW_to_SRCA,2040,20-week-foresight,PJMW,SRCA,2292.6
PJMW_to_SRCE,2040,20-week-foresight,PJMW,SRCE,94942.8
PJME_to_PJMW,2040,20-week-foresight,PJME,PJMW,5079478.6
PJMD_to_PJME,2040,20-week-foresight,PJMD,PJME,80305.0
PJMD_to_PJMW,2040,20-week-foresight,PJMD,PJMW,1659.8
PJMD_to_SRCA,2040,20-week-foresight,PJMD,SRCA,144215.8
MISW_to_PJMC,2040,20-week-foresight,MISW,PJMC,79182.8
BASN_to_CASO,2040,20-week-foresight,BASN,CASO,31.25
BASN_to_CANO,2040,20-week-foresight,BASN,CANO,5211.0
BASN_to_NWPP,2040,20-week-foresight,BASN,NWPP,46.25
MISC_to_SRCE,2045,20-week-foresight,MISC,SRCE,1717.2
MISE_to_MISW,2045,20-week-foresight,MISE,MISW,12147.4
MISE_to_PJMW,2045,20-week-foresight,MISE,PJMW,1770.8
MISC_to_SPPC,2045,20-week-foresight,MISC,SPPC,1110132.2
MISC_to_SPPS,2045,20-week-foresight,MISC,SPPS,721326.6
MISC_to_SPPN,2045,20-week-foresight,MISC,SPPN,33151.8
MISW_to_NWPP,2045,20-week-foresight,MISW,NWPP,73861.2
MISW_to_PJMC,2045,20-week-foresight,MISW,PJMC,298698.8
MISW_to_SPPC,2045,20-week-foresight,MISW,SPPC,100472.4
MISS_to_SRSE,2045,20-week-foresight,MISS,SRSE,92843.4
MISS_to_SPPC,2045,20-week-foresight,MISS,SPPC,557866.6
MISS_to_SPPS,2045,20-week-foresight,MISS,SPPS,1217874.6
MISS_to_SRCE,2045,20-week-foresight,MISS,SRCE,3229.4
MISC_to_PJMW,2045,20-week-foresight,MISC,PJMW,317316.6
CANO_to_NWPP,2045,20-week-foresight,CANO,NWPP,48369.6
CASO_to_NWPP,2045,20-week-foresight,CASO,NWPP,324.5
CASO_to_SRSG,2045,20-week-foresight,CASO,SRSG,673521.0
BASN_to_RMRG,2045,20-week-foresight,BASN,RMRG,217845.0
BASN_to_SRSG,2045,20-week-foresight,BASN,SRSG,60.0
CANO_to_CASO,2045,20-week-foresight,CANO,CASO,1393.8
MISC_to_MISS,2045,20-week-foresight,MISC,MISS,3388.6
MISC_to_MISW,2045,20-week-foresight,MISC,MISW,14.25
MISC_to_PJMC,2045,20-week-foresight,MISC,PJMC,3162.0
ISNE_to_NYCW,2045,20-week-foresight,ISNE,NYCW,917.2
ISNE_to_NYUP,2045,20-week-foresight,ISNE,NYUP,4473.8
MISC_to_MISE,2045,20-week-foresight,MISC,MISE,21847.6
FRCC_to_SRSE,2045,20-week-foresight,FRCC,SRSE,7048.2
SPPC_to_SPPS,2045,20-week-foresight,SPPC,SPPS,205689.0
SPPN_to_SPPS,2045,20-week-foresight,SPPN,SPPS,48375.0
SPPS_to_SRSG,2045,20-week-foresight,SPPS,SRSG,4364175.0
RMRG_to_SPPN,2045,20-week-foresight,RMRG,SPPN,450811.0
RMRG_to_SRSG,2045,20-week-foresight,RMRG,SRSG,574335.6
SPPC_to_SPPN,2045,20-week-foresight,SPPC,SPPN,11600.8
SPPS_to_TRE,2045,20-week-foresight,SPPS,TRE,83005.8
SRCE_to_SRSE,2045,20-week-foresight,SRCE,SRSE,155392.4
TRE_to_TREW,2045,20-week-foresight,TRE,TREW,1688.4
SRSG_to_TRE,2045,20-week-foresight,SRSG,TRE,709821.4
SRCA_to_SRSE,2045,20-week-foresight,SRCA,SRSE,2820.0
SPPS_to_TREW,2045,20-week-foresight,SPPS,TREW,16582.4
SRCA_to_SRCE,2045,20-week-foresight,SRCA,SRCE,20591.6
RMRG_to_SPPC,2045,20-week-foresight,RMRG,SPPC,1393484.0
NYCW_to_PJME,2045,20-week-foresight,NYCW,PJME,103977.0
NYUP_to_PJME,2045,20-week-foresight,NYUP,PJME,66248.2
NYCW_to_NYUP,2045,20-week-foresight,NYCW,NYUP,672.2
MISW_to_SPPN,2045,20-week-foresight,MISW,SPPN,36908.8
NWPP_to_RMRG,2045,20-week-foresight,NWPP,RMRG,269180.4
NWPP_to_SPPN,2045,20-week-foresight,NWPP,SPPN,779140.0
PJMC_to_PJMW,2045,20-week-foresight,PJMC,PJMW,214336.2
PJMW_to_SRCA,2045,20-week-foresight,PJMW,SRCA,2415.2
PJME_to_PJMW,2045,20-week-foresight,PJME,PJMW,4356752.0
PJMW_to_SRCE,2045,20-week-foresight,PJMW,SRCE,3713.4
PJMD_to_PJME,2045,20-week-foresight,PJMD,PJME,98415.0
PJMD_to_PJMW,2045,20-week-foresight,PJMD,PJMW,2136.2
PJMD_to_SRCA,2045,20-week-foresight,PJMD,SRCA,452623.0
BASN_to_CANO,2045,20-week-foresight,BASN,CANO,4862.2
BASN_to_CASO,2045,20-week-foresight,BASN,CASO,69.5
BASN_to_NWPP,2045,20-week-foresight,BASN,NWPP,17.75
MISC_to_SRCE,2050,20-week-foresight,MISC,SRCE,2062.0
MISE_to_MISW,2050,20-week-foresight,MISE,MISW,7272.0
MISE_to_PJMW,2050,20-week-foresight,MISE,PJMW,1914.0
MISC_to_SPPS,2050,20-week-foresight,MISC,SPPS,98001.6
MISC_to_PJMW,2050,20-week-foresight,MISC,PJMW,74096.8
MISC_to_SPPC,2050,20-week-foresight,MISC,SPPC,868886.4
MISC_to_SPPN,2050,20-week-foresight,MISC,SPPN,16991.8
MISW_to_NWPP,2050,20-week-foresight,MISW,NWPP,55126.6
MISS_to_SRSE,2050,20-week-foresight,MISS,SRSE,616455.8
MISW_to_PJMC,2050,20-week-foresight,MISW,PJMC,43634.2
MISS_to_SPPC,2050,20-week-foresight,MISS,SPPC,579539.2
MISS_to_SPPS,2050,20-week-foresight,MISS,SPPS,422447.6
MISS_to_SRCE,2050,20-week-foresight,MISS,SRCE,3601.8
CANO_to_NWPP,2050,20-week-foresight,CANO,NWPP,504075.6
CASO_to_NWPP,2050,20-week-foresight,CASO,NWPP,3419.75
CASO_to_SRSG,2050,20-week-foresight,CASO,SRSG,52940.8
BASN_to_RMRG,2050,20-week-foresight,BASN,RMRG,185188.4
BASN_to_SRSG,2050,20-week-foresight,BASN,SRSG,73.0
CANO_to_CASO,2050,20-week-foresight,CANO,CASO,1762.4
MISW_to_SPPC,2050,20-week-foresight,MISW,SPPC,55003.0
FRCC_to_SRSE,2050,20-week-foresight,FRCC,SRSE,6050.8
MISC_to_MISS,2050,20-week-foresight,MISC,MISS,3464.0
MISC_to_PJMC,2050,20-week-foresight,MISC,PJMC,5818.4
MISC_to_MISW,2050,20-week-foresight,MISC,MISW,28.25
MISC_to_MISE,2050,20-week-foresight,MISC,MISE,21788.4
ISNE_to_NYCW,2050,20-week-foresight,ISNE,NYCW,754.8
ISNE_to_NYUP,2050,20-week-foresight,ISNE,NYUP,2711.6
SPPC_to_SPPS,2050,20-week-foresight,SPPC,SPPS,143960.6
SPPS_to_SRSG,2050,20-week-foresight,SPPS,SRSG,689498.2
SPPN_to_SPPS,2050,20-week-foresight,SPPN,SPPS,32622.8
SPPC_to_SPPN,2050,20-week-foresight,SPPC,SPPN,6505.6
RMRG_to_SPPN,2050,20-week-foresight,RMRG,SPPN,150381.8
RMRG_to_SRSG,2050,20-week-foresight,RMRG,SRSG,347877.6
SRCE_to_SRSE,2050,20-week-foresight,SRCE,SRSE,329686.6
SRSG_to_TRE,2050,20-week-foresight,SRSG,TRE,407931.0
TRE_to_TREW,2050,20-week-foresight,TRE,TREW,2254.8
SRCA_to_SRSE,2050,20-week-foresight,SRCA,SRSE,23724.8
SPPS_to_TRE,2050,20-week-foresight,SPPS,TRE,35134.8
SPPS_to_TREW,2050,20-week-foresight,SPPS,TREW,19765.6
SRCA_to_SRCE,2050,20-week-foresight,SRCA,SRCE,5386.8
RMRG_to_SPPC,2050,20-week-foresight,RMRG,SPPC,1275907.2
NYCW_to_PJME,2050,20-week-foresight,NYCW,PJME,14002.0
NYCW_to_NYUP,2050,20-week-foresight,NYCW,NYUP,696.2
NYUP_to_PJME,2050,20-week-foresight,NYUP,PJME,12988.6
MISW_to_SPPN,2050,20-week-foresight,MISW,SPPN,35216.2
NWPP_to_RMRG,2050,20-week-foresight,NWPP,RMRG,191395.0
NWPP_to_SPPN,2050,20-week-foresight,NWPP,SPPN,1056784.0
PJMC_to_PJMW,2050,20-week-foresight,PJMC,PJMW,22209.4
PJME_to_PJMW,2050,20-week-foresight,PJME,PJMW,765962.2
PJMW_to_SRCA,2050,20-week-foresight,PJMW,SRCA,2477.6
PJMW_to_SRCE,2050,20-week-foresight,PJMW,SRCE,3931.4
PJMD_to_PJME,2050,20-week-foresight,PJMD,PJME,133574.4
PJMD_to_PJMW,2050,20-week-foresight,PJMD,PJMW,2220.6
PJMD_to_SRCA,2050,20-week-foresight,PJMD,SRCA,44535.0
BASN_to_NWPP,2050,20-week-foresight,BASN,NWPP,2938.0
BASN_to_CASO,2050,20-week-foresight,BASN,CASO,2187.6
BASN_to_CANO,2050,20-week-foresight,BASN,CANO,5392.8
SPPC_to_SPPS,2027,20-week-foresight-current-policy,SPPC,SPPS,8388.25
CASO_to_NWPP,2027,20-week-foresight-current-policy,CASO,NWPP,3039.3333333333335
SRCA_to_SRCE,2027,20-week-foresight-current-policy,SRCA,SRCE,309.0
PJMW_to_SRCA,2027,20-week-foresight-current-policy,PJMW,SRCA,2.6666666666666665
ISNE_to_NYUP,2027,20-week-foresight-current-policy,ISNE,NYUP,648873.0
NYCW_to_PJME,2027,20-week-foresight-current-policy,NYCW,PJME,53083.5
MISC_to_PJMW,2027,20-week-foresight-current-policy,MISC,PJMW,6883.5
MISC_to_SPPN,2027,20-week-foresight-current-policy,MISC,SPPN,356416.6666666667
MISE_to_PJMW,2027,20-week-foresight-current-policy,MISE,PJMW,61.0
SRCA_to_SRSE,2027,20-week-foresight-current-policy,SRCA,SRSE,128.66666666666666
NYCW_to_NYUP,2027,20-week-foresight-current-policy,NYCW,NYUP,886856.0
MISC_to_PJMC,2027,20-week-foresight-current-policy,MISC,PJMC,2586.5
SRCE_to_SRSE,2027,20-week-foresight-current-policy,SRCE,SRSE,17.333333333333332
MISS_to_SPPS,2027,20-week-foresight-current-policy,MISS,SPPS,2942294.5
CANO_to_CASO,2027,20-week-foresight-current-policy,CANO,CASO,623.6666666666666
SPPC_to_SPPN,2027,20-week-foresight-current-policy,SPPC,SPPN,42404.75
MISC_to_MISE,2027,20-week-foresight-current-policy,MISC,MISE,167606.66666666666
NWPP_to_SPPN,2027,20-week-foresight-current-policy,NWPP,SPPN,382462.6666666667
CANO_to_NWPP,2027,20-week-foresight-current-policy,CANO,NWPP,724.3333333333334
MISS_to_SPPC,2027,20-week-foresight-current-policy,MISS,SPPC,951388.3333333334
PJMW_to_SRCE,2027,20-week-foresight-current-policy,PJMW,SRCE,1522.75
MISC_to_SPPS,2027,20-week-foresight-current-policy,MISC,SPPS,10927.75
ISNE_to_NYCW,2027,20-week-foresight-current-policy,ISNE,NYCW,137.33333333333334
SPPS_to_TRE,2027,20-week-foresight-current-policy,SPPS,TRE,280964.0
PJMD_to_PJME,2027,20-week-foresight-current-policy,PJMD,PJME,56533.25
BASN_to_CASO,2027,20-week-foresight-current-policy,BASN,CASO,2819.0
SPPS_to_SRSG,2027,20-week-foresight-current-policy,SPPS,SRSG,995561.5
PJMD_to_SRCA,2027,20-week-foresight-current-policy,PJMD,SRCA,2268.75
PJMD_to_PJMW,2027,20-week-foresight-current-policy,PJMD,PJMW,356.3333333333333
FRCC_to_SRSE,2027,20-week-foresight-current-policy,FRCC,SRSE,99.0
MISE_to_MISW,2027,20-week-foresight-current-policy,MISE,MISW,227454.33333333334
NYUP_to_PJME,2027,20-week-foresight-current-policy,NYUP,PJME,586463.25
NWPP_to_RMRG,2027,20-week-foresight-current-policy,NWPP,RMRG,16916.5
SPPS_to_TREW,2027,20-week-foresight-current-policy,SPPS,TREW,721286.75
MISC_to_SPPC,2027,20-week-foresight-current-policy,MISC,SPPC,526799.25
