region,marginal_price,total_demand
BASN,30.60884778922758,117622650.0
CASO,38.46172287120694,115510879.0
CANO,38.14725656601809,178550343.0
FRCC,35.831044358064304,263664150.0
ISNE,48.62330536782874,149354094.0
MISC,33.04816980635167,200796305.0
MISE,37.733559113813804,108618551.0
MISS,32.91110203386072,185407544.0
MISW,36.77102482951224,244560055.0
NWPP,28.940839261041017,213747716.0
NYCW,53.92001647277969,83015898.0
NYUP,21.631265732432066,74762455.0
PJMC,34.49738226022996,125041636.0
PJMD,34.39361483709466,116835353.0
PJME,35.872639659206136,308414943.0
PJMW,32.056818613616244,328889729.0
RMRG,26.776678282434027,100288099.0
SPPC,29.971398414843645,83557695.0
SPPN,27.84341220975529,54220969.0
SPPS,28.62600508278626,131322851.0
SRCA,36.9351185167663,228687588.0
SRCE,33.14318023241325,225061849.0
SRSE,35.2528939326763,255962582.0
SRSG,30.74035355768786,147664933.0
TRE,31.61780435675442,442846698.0
TREW,27.992604869762545,20819394.0
