region,marginal_price,total_demand
BASN,26.26868417980381,177158138.0
CASO,28.705064628591927,158791938.0
CANO,28.91260044580372,245898072.0
FRCC,36.01302949348006,334048179.0
ISNE,49.283900624291746,210413923.0
MISC,23.775359606700512,264171318.0
MISE,20.920504906071123,137137308.0
MISS,25.811000361763337,242486982.0
MISW,24.184861833043207,324181570.0
NWPP,27.440265718515676,300529644.0
NYCW,42.37204261989325,106442119.0
NYUP,19.338246064588713,92400602.0
PJMC,25.62332675208859,152682741.0
PJMD,32.58255961494525,145712440.0
PJME,38.67315116143569,389826566.0
PJMW,26.213870716232115,412215498.0
RMRG,20.204083338023114,150676430.0
SPPC,21.662946033982113,108907378.0
SPPN,21.416638210244113,74985567.0
SPPS,20.869205615584455,177543457.0
SRCA,41.96130862982547,287884867.0
SRCE,17.570897874602576,285639456.0
SRSE,34.47141998148625,333542368.0
SRSG,26.79949405136672,204888767.0
TRE,23.554483108226883,555402906.0
TREW,19.83062121515626,26667903.0
