Constraint,CapRes_1,CapRes_2,CapRes_3
t339,1.2685146517919937e-10,1.45077649582633e-10,3.440045220369979e-11
t340,1.2574609324515252e-10,1.3796152277529736e-10,3.487669071221898e-11
t341,1.2855909383659717e-10,1.1168823354437495e-10,3.6033672369483334e-11
t342,1.3337931899151588e-10,1.078974630533006e-10,4.1850202402024677e-11
t343,1.4020679911429635e-10,1.252462124303289e-10,5.0776065565322445e-11
t344,1.5344995787319547e-10,1.8831165274315813e-10,6.30595079940797e-11
t345,1.6679751365891128e-10,1.477545417629227e-10,7.239663298169158e-11
t346,1.6813689237047594e-10,1.4393678085611658e-10,6.267847660398257e-11
t347,1.7608775313421124e-10,1.3866582504661844e-10,5.219144218622909e-11
t348,1.738008645798807e-10,1.3490349136145828e-10,4.4775331522708385e-11
t349,1.7463836883883922e-10,1.361030416233259e-10,4.1755320774748586e-11
t350,1.48327445665173e-10,1.377164997830154e-10,4.111661183519818e-11
t351,1.5723095446227855e-10,1.3766529796692825e-10,4.101856843720397e-11
t352,1.6635880927847179e-10,1.3738442344306978e-10,4.4476537315203876e-11
t353,1.7546648555578296e-10,1.5652958451613663e-10,6.364675854776272e-11
t354,1.9121785690134474e-10,2.8012759980573054e-10,1.4980144141666167e-10
t355,2.1118526043382694e-10,3.034674853043982e-10,1.5397142743149343e-10
t356,2.00405961363976e-10,2.835493095470401e-10,1.282739981825899e-10
t357,1.965028336011374e-10,2.7169034378803e-10,1.168381983706303e-10
t358,1.8938344621425416e-10,2.6252471803118387e-10,1.036563637086991e-10
t359,1.6822080519563944e-10,2.425446671019395e-10,7.374121090687169e-11
t360,1.576957785828655e-10,2.145545872549189e-10,5.689246339082735e-11
t361,1.5483050961072e-10,1.9193360535413167e-10,5.1412861410352305e-11
t362,1.5021368228190208e-10,1.793198541270832e-10,5.2292976528794574e-11
t363,1.5019188501341185e-10,1.7969494304825184e-10,5.2724840817724215e-11
t364,1.503158190976109e-10,1.799045735879214e-10,5.380913301315249e-11
t365,1.49561132828104e-10,1.7959978769007312e-10,5.622496829140946e-11
t366,1.5373620719920918e-10,1.841180193713261e-10,6.150030593888572e-11
t367,1.5805584365057717e-10,1.927209686476642e-10,9.699573826622106e-11
t368,1.7591512301703515e-10,2.2937118070026682e-10,1.6082240002121846e-10
t369,1.8572673250837126e-10,2.831493582910737e-10,1.7632446607967468e-10
t370,1.7070960970468067e-10,3.2992363148756317e-10,9.460832742869344e-11
t371,1.6945236102176747e-10,3.6239190225417704e-10,7.681317934313934e-11
